{'text': 'somebody posts something on your website', 'start': 1.159, 'duration': 4.901}
{'text': 'why it was happening right so', 'start': 1590.24, 'duration': 3.78}
{'text': 'Stephen what do you think like if if it', 'start': 1592.279, 'duration': 4.081}
{'text': "if there's a link between like the", 'start': 1594.02, 'duration': 4.8}
{'text': 'government like Senators pushing these', 'start': 1596.36, 'duration': 5.52}
{'text': "guys is that doesn't that not apply", 'start': 1598.82, 'duration': 5.52}
{'text': "isn't that like the government using you", 'start': 1601.88, 'duration': 3.659}
{'text': 'know abridging the first amendment in', 'start': 1604.34, 'duration': 2.819}
{'text': 'the wrong way I mean I think it would', 'start': 1605.539, 'duration': 3.421}
{'text': "depend on what they're pushing for or", 'start': 1607.159, 'duration': 3.721}
{'text': 'what like the implication is if the', 'start': 1608.96, 'duration': 3.839}
{'text': 'implication is that if this behavior is', 'start': 1610.88, 'duration': 3.84}
{'text': 'going on that leads to some sort of harm', 'start': 1612.799, 'duration': 3.48}
{'text': "and we're going to like legislate a new", 'start': 1614.72, 'duration': 2.699}
{'text': "law or we're going to like enforce along", 'start': 1616.279, 'duration': 2.821}
{'text': "the book about it that's a that's", 'start': 1617.419, 'duration': 3.061}
{'text': "probably fine that's what Congress is", 'start': 1619.1, 'duration': 2.4}
{'text': 'there for', 'start': 1620.48, 'duration': 2.16}
{'text': "um but if it's something like we're", 'start': 1621.5, 'duration': 2.64}
{'text': 'pressuring you to like censor certain', 'start': 1622.64, 'duration': 3.24}
{'text': 'political narratives or whatever then', 'start': 1624.14, 'duration': 3.6}
{'text': "that's probably not okay", 'start': 1625.88, 'duration': 4.08}
{'text': 'um I will say though again a platform', 'start': 1627.74, 'duration': 4.08}
{'text': 'has the right even if they want to ban', 'start': 1629.96, 'duration': 3.48}
{'text': 'you know like Republicans Or democrats', 'start': 1631.82, 'duration': 2.88}
{'text': "on their platform it's within their", 'start': 1633.44, 'duration': 2.82}
{'text': 'right to do so as a social media', 'start': 1634.7, 'duration': 3.839}
{'text': 'platform yeah and I I agree with I agree', 'start': 1636.26, 'duration': 5.039}
{'text': "with you sure I don't think it's good", 'start': 1638.539, 'duration': 5.281}
{'text': 'but I think that by law they should be', 'start': 1641.299, 'duration': 4.561}
{'text': "able to so I don't know I I agree 100", 'start': 1643.82, 'duration': 3.719}
{'text': "with that I don't think it's a good", 'start': 1645.86, 'duration': 3.299}
{'text': 'thing for the country like depending on', 'start': 1647.539, 'duration': 3.24}
{'text': 'the platform censoring of like', 'start': 1649.159, 'duration': 3.24}
{'text': 'conservative speech whatever online it', 'start': 1650.779, 'duration': 2.701}
{'text': 'sucks because it makes it more boring', 'start': 1652.399, 'duration': 2.101}
{'text': 'for me because I like to shout at people', 'start': 1653.48, 'duration': 2.04}
{'text': "and I don't have as many people shout", 'start': 1654.5, 'duration': 1.88}
{'text': 'out', 'start': 1655.52, 'duration': 3.72}
{'text': 'the way it is you think 230 is fine the', 'start': 1656.38, 'duration': 4.84}
{'text': "way it is I don't", 'start': 1659.24, 'duration': 3.72}
{'text': 'find anything is', 'start': 1661.22, 'duration': 3.24}
{'text': 'the internet to function the way that it', 'start': 1662.96, 'duration': 4.079}
{'text': 'does without 230 written as is you it', 'start': 1664.46, 'duration': 5.219}
{'text': 'you lose like the the the new world', 'start': 1667.039, 'duration': 4.14}
{'text': 'going forward is every single platform', 'start': 1669.679, 'duration': 2.88}
{'text': 'would have to moderate every single', 'start': 1671.179, 'duration': 3.421}
{'text': 'comment posted knowing that they might', 'start': 1672.559, 'duration': 4.441}
{'text': 'get in trouble for like the reason why', 'start': 1674.6, 'duration': 4.26}
{'text': '230 came about was that when when um', 'start': 1677.0, 'duration': 3.6}
{'text': 'when certain platforms were moderating', 'start': 1678.86, 'duration': 3.539}
{'text': 'their content the idea was that well', 'start': 1680.6, 'duration': 2.939}
{'text': "hold on if you're going to ban some", 'start': 1682.399, 'duration': 3.02}
{'text': "stuff not other stuff you're basically", 'start': 1683.539, 'duration': 4.02}
{'text': "tacitly approving of other stuff that's", 'start': 1685.419, 'duration': 4.181}
{'text': 'being posted so we can sue you for that', 'start': 1687.559, 'duration': 3.541}
{'text': 'and so people were starting to take', 'start': 1689.6, 'duration': 3.42}
{'text': 'websites to court for stuff that their', 'start': 1691.1, 'duration': 4.5}
{'text': 'users had posted on the site if I post a', 'start': 1693.02, 'duration': 4.56}
{'text': 'defamatory content of anybody on this', 'start': 1695.6, 'duration': 3.78}
{'text': "stage you shouldn't be able to sue the", 'start': 1697.58, 'duration': 3.54}
{'text': 'platform that I posted on You should sue', 'start': 1699.38, 'duration': 3.419}
{'text': "me for it right that's the essential", 'start': 1701.12, 'duration': 3.299}
{'text': 'protection that 230 provides so that', 'start': 1702.799, 'duration': 3.36}
{'text': 'websites can continue to exist while', 'start': 1704.419, 'duration': 3.181}
{'text': 'allowing user generated content to', 'start': 1706.159, 'duration': 3.181}
{'text': 'flourish on their sites well the', 'start': 1707.6, 'duration': 3.0}
{'text': 'difference between the two things is', 'start': 1709.34, 'duration': 3.12}
{'text': "whether it's a provider or a publisher", 'start': 1710.6, 'duration': 3.24}
{'text': 'and there are a lot of things that', 'start': 1712.46, 'duration': 3.42}
{'text': 'Facebook does that make it a publisher', 'start': 1713.84, 'duration': 4.92}
{'text': 'it is not specifically just a provider', 'start': 1715.88, 'duration': 4.5}
{'text': 'the algorithmic way that they sort', 'start': 1718.76, 'duration': 3.899}
{'text': 'content they prioritize certain types of', 'start': 1720.38, 'duration': 4.32}
{'text': 'content content they push certain types', 'start': 1722.659, 'duration': 4.981}
{'text': "of content and it whether it's because", 'start': 1724.7, 'duration': 4.74}
{'text': "of a political agenda or because it's", 'start': 1727.64, 'duration': 3.06}
{'text': 'the content that makes them more money', 'start': 1729.44, 'duration': 2.94}
{'text': "and I understand that that's probably", 'start': 1730.7, 'duration': 4.62}
{'text': 'something that is built in it is going', 'start': 1732.38, 'duration': 4.26}
{'text': "to be a contradiction that you're not", 'start': 1735.32, 'duration': 4.02}
{'text': 'going to be able to uh get rid of', 'start': 1736.64, 'duration': 5.759}
{'text': 'anytime soon but in a lot of cases', 'start': 1739.34, 'duration': 5.699}
{'text': 'Facebook is acting as a publisher rather', 'start': 1742.399, 'duration': 4.02}
{'text': 'than a provider', 'start': 1745.039, 'duration': 3.901}
{'text': 'so this is just not true so people have', 'start': 1746.419, 'duration': 4.86}
{'text': "tried to stretch I'm about to answer", 'start': 1748.94, 'duration': 4.32}
{'text': 'that so people have tried to stretch', 'start': 1751.279, 'duration': 3.661}
{'text': 'this idea that if you have an algorithm', 'start': 1753.26, 'duration': 3.659}
{'text': 'that shows certain information or if you', 'start': 1754.94, 'duration': 3.54}
{'text': 'do like a fact check or if you moderate', 'start': 1756.919, 'duration': 2.821}
{'text': 'certain content that this makes you a', 'start': 1758.48, 'duration': 3.059}
{'text': 'publisher it is very clear like a', 'start': 1759.74, 'duration': 4.02}
{'text': 'publisher is somebody that publishes', 'start': 1761.539, 'duration': 4.26}
{'text': 'information so if Facebook were to start', 'start': 1763.76, 'duration': 3.899}
{'text': 'writing articles or if Twitter were to', 'start': 1765.799, 'duration': 3.0}
{'text': 'start writing articles and they were', 'start': 1767.659, 'duration': 3.12}
{'text': 'pushing these or whatever then those 230', 'start': 1768.799, 'duration': 4.681}
{'text': "live what's an op-ed page what what is", 'start': 1770.779, 'duration': 5.28}
{'text': 'an op-ed page in a newspaper does New', 'start': 1773.48, 'duration': 5.819}
{'text': 'York Times like Mr New York Times write', 'start': 1776.059, 'duration': 5.161}
{'text': 'everything there or do other people do', 'start': 1779.299, 'duration': 4.62}
{'text': 'it and an op-ed page my understanding is', 'start': 1781.22, 'duration': 5.04}
{'text': 'that on that you would be liable for', 'start': 1783.919, 'duration': 3.301}
{'text': "that but that's because you're", 'start': 1786.26, 'duration': 2.639}
{'text': "publishing what's on the op-ed page", 'start': 1787.22, 'duration': 3.72}
{'text': "you're like approaching a writer and", 'start': 1788.899, 'duration': 3.421}
{'text': "you're saying we're going to hire you or", 'start': 1790.94, 'duration': 2.88}
{'text': "pay you for this like op-ed and we're", 'start': 1792.32, 'duration': 3.479}
{'text': 'going to publish it in our magazine now', 'start': 1793.82, 'duration': 3.42}
{'text': 'ironing and paying is irrelevant if', 'start': 1795.799, 'duration': 3.061}
{'text': 'Twitter if Twitter payment is essential', 'start': 1797.24, 'duration': 3.0}
{'text': "it might be no it is not what we're", 'start': 1798.86, 'duration': 3.72}
{'text': 'talking it if absolutely not do you', 'start': 1800.24, 'duration': 3.419}
{'text': 'understand that there is a difference', 'start': 1802.58, 'duration': 3.24}
{'text': 'between a newspaper that solicits op-eds', 'start': 1803.659, 'duration': 3.961}
{'text': 'from people versus a platform where any', 'start': 1805.82, 'duration': 2.959}
{'text': 'user more or less', 'start': 1807.62, 'duration': 3.659}
{'text': 'and hiring and pay is irrelevant yeah', 'start': 1808.779, 'duration': 4.301}
{'text': 'hiring them pay is irrelevant and you', 'start': 1811.279, 'duration': 3.541}
{'text': 'allow this book is solicit in content', 'start': 1813.08, 'duration': 4.44}
{'text': "it's not sorting it and putting it out", 'start': 1814.82, 'duration': 5.64}
{'text': 'based on their own preferences Daily', 'start': 1817.52, 'duration': 5.1}
{'text': "Coast for example you didn't have to be", 'start': 1820.46, 'duration': 4.14}
{'text': "a high it's like a Blog it was just a", 'start': 1822.62, 'duration': 3.779}
{'text': 'very sophisticated blog before it became', 'start': 1824.6, 'duration': 4.319}
{'text': 'what it became so like no hiring and pay', 'start': 1826.399, 'duration': 5.221}
{'text': 'is relevant but Daily Coast could still', 'start': 1828.919, 'duration': 5.161}
{'text': 'be sued huh yeah you see the difference', 'start': 1831.62, 'duration': 4.559}
{'text': 'my understanding is if you have a', 'start': 1834.08, 'duration': 4.5}
{'text': 'website where any person can just submit', 'start': 1836.179, 'duration': 3.961}
{'text': "content willing to leave it's like some", 'start': 1838.58, 'duration': 3.0}
{'text': 'WordPress site some blog or whatever', 'start': 1840.14, 'duration': 3.84}
{'text': "like medium for instance you can't sue", 'start': 1841.58, 'duration': 3.9}
{'text': 'medium for somebody that writes an', 'start': 1843.98, 'duration': 3.6}
{'text': 'article on medium because medium is not', 'start': 1845.48, 'duration': 3.48}
{'text': "like the publisher it's just a", 'start': 1847.58, 'duration': 3.24}
{'text': 'distribution platform for that article', 'start': 1848.96, 'duration': 3.839}
{'text': "now even though if you've got an", 'start': 1850.82, 'duration': 3.479}
{'text': 'algorithm that sorts stuff like you', 'start': 1852.799, 'duration': 2.941}
{'text': 'might like this you might like that or', 'start': 1854.299, 'duration': 2.88}
{'text': "even if you ban stuff like we don't want", 'start': 1855.74, 'duration': 2.4}
{'text': "this we don't like that that still", 'start': 1857.179, 'duration': 2.34}
{'text': "doesn't make them a publisher of the", 'start': 1858.14, 'duration': 2.879}
{'text': "information it's not just a Content", 'start': 1859.519, 'duration': 3.241}
{'text': 'distribution network does it mean that', 'start': 1861.019, 'duration': 3.54}
{'text': 'somebody uses for user generated content', 'start': 1862.76, 'duration': 3.24}
{'text': 'to show up on their website the the', 'start': 1864.559, 'duration': 3.141}
{'text': 'content', 'start': 1866.0, 'duration': 4.26}
{'text': "so well we don't know if medium could be", 'start': 1867.7, 'duration': 4.3}
{'text': "sued maybe they could we don't know like", 'start': 1870.26, 'duration': 3.72}
{'text': "honestly we don't know what we don't", 'start': 1872.0, 'duration': 4.08}
{'text': "know if medium can or can't be sued no", 'start': 1873.98, 'duration': 3.419}
{'text': 'one has ever attempted to because we do', 'start': 1876.08, 'duration': 4.079}
{'text': "know they don't arbitrarily remove", 'start': 1877.399, 'duration': 4.26}
{'text': "people's information just because it", 'start': 1880.159, 'duration': 2.4}
{'text': "doesn't agree with a certain political", 'start': 1881.659, 'duration': 2.581}
{'text': "agenda to my knowledge I've never heard", 'start': 1882.559, 'duration': 2.821}
{'text': 'any complaints but removing information', 'start': 1884.24, 'duration': 3.14}
{'text': "that doesn't however", 'start': 1885.38, 'duration': 5.0}
{'text': 'Destinies', 'start': 1887.38, 'duration': 3.0}
{'text': 'what do you want to say let me finish', 'start': 1893.74, 'duration': 3.34}
{'text': "talking I'll just let you pontificate", 'start': 1895.58, 'duration': 3.439}
{'text': 'for a [\xa0__\xa0] hour as usual', 'start': 1897.08, 'duration': 4.74}
{'text': "anyway so like I was saying we don't", 'start': 1899.019, 'duration': 4.241}
{'text': 'know that about medium but I do know', 'start': 1901.82, 'duration': 3.0}
{'text': "that that's right then we can get to the", 'start': 1903.26, 'duration': 3.06}
{'text': 'actual president has been said because', 'start': 1904.82, 'duration': 3.0}
{'text': 'people are like oh these private', 'start': 1906.32, 'duration': 3.719}
{'text': 'platforms like Twitter or Facebook have', 'start': 1907.82, 'duration': 3.66}
{'text': 'the abilities remove politicians', 'start': 1910.039, 'duration': 3.0}
{'text': 'whenever they feel like it actually the', 'start': 1911.48, 'duration': 3.24}
{'text': 'courts say otherwise because Trump could', 'start': 1913.039, 'duration': 4.321}
{'text': 'even ban someone because he is', 'start': 1914.72, 'duration': 4.92}
{'text': 'technically a public figure and they', 'start': 1917.36, 'duration': 4.799}
{'text': 'consider it to be a public forum they', 'start': 1919.64, 'duration': 4.08}
{'text': "couldn't even so if you obviously that's", 'start': 1922.159, 'duration': 4.921}
{'text': 'wrong hold on let me finish talking Mr', 'start': 1923.72, 'duration': 4.92}
{'text': "judge like I didn't know you were a damn", 'start': 1927.08, 'duration': 3.06}
{'text': "Federal I don't have to judge anything", 'start': 1928.64, 'duration': 3.12}
{'text': 'anyway let me finish talking thank you', 'start': 1930.14, 'duration': 3.72}
{'text': 'very much appreciate it anyway so just', 'start': 1931.76, 'duration': 3.48}
{'text': 'from the president has already been sent', 'start': 1933.86, 'duration': 3.179}
{'text': 'by the court they said and it was like', 'start': 1935.24, 'duration': 3.9}
{'text': 'it was a leftist decision like Democrats', 'start': 1937.039, 'duration': 5.24}
{'text': "were like ah you can't block us", 'start': 1939.14, 'duration': 3.139}
{'text': 'Jesus Christ', 'start': 1942.46, 'duration': 3.12}
{'text': 'chill all right we got to get to it', 'start': 1947.44, 'duration': 4.839}
{'text': 'anyway wait this is Twitch stream when', 'start': 1949.76, 'duration': 5.399}
{'text': 'Trump got banned from Twitter', 'start': 1952.279, 'duration': 5.041}
{'text': 'that was probably the most egregious', 'start': 1955.159, 'duration': 3.9}
{'text': 'form of censorship that we had ever seen', 'start': 1957.32, 'duration': 4.14}
{'text': 'because literally the outcome of an', 'start': 1959.059, 'duration': 4.201}
{'text': 'election could or could not have been', 'start': 1961.46, 'duration': 4.559}
{'text': 'affected by it when you were talking', 'start': 1963.26, 'duration': 3.84}
{'text': 'about', 'start': 1966.019, 'duration': 2.88}
{'text': 'that I mean because this is America', 'start': 1967.1, 'duration': 3.179}
{'text': 'right so if the outcome of our election', 'start': 1968.899, 'duration': 2.88}
{'text': "is affected by which that means you're", 'start': 1970.279, 'duration': 3.24}
{'text': "out you're you're affecting the outcome", 'start': 1971.779, 'duration': 4.561}
{'text': 'of the geopolitical Arena all over the', 'start': 1973.519, 'duration': 5.461}
{'text': 'world and there is literally no', 'start': 1976.34, 'duration': 4.679}
{'text': 'accountability Ironically in the same', 'start': 1978.98, 'duration': 3.24}
{'text': "country where everybody's talking about", 'start': 1981.019, 'duration': 2.821}
{'text': 'election interference all the time so', 'start': 1982.22, 'duration': 4.199}
{'text': 'could a movie right yeah but you could', 'start': 1983.84, 'duration': 5.28}
{'text': 'if if the movie influences it you have a', 'start': 1986.419, 'duration': 3.781}
{'text': 'choice whether or not you want to engage', 'start': 1989.12, 'duration': 3.539}
{'text': "with that content like they don't funnel", 'start': 1990.2, 'duration': 3.839}
{'text': "it to you they don't force you to go", 'start': 1992.659, 'duration': 3.721}
{'text': 'there but if I have a business if I have', 'start': 1994.039, 'duration': 4.701}
{'text': 'like my political opinions', 'start': 1996.38, 'duration': 4.98}
{'text': 'when you have a business that is reliant', 'start': 1998.74, 'duration': 4.539}
{'text': 'on Twitter and Facebook because they are', 'start': 2001.36, 'duration': 3.48}
{'text': 'okay we just went through this okay so', 'start': 2003.279, 'duration': 4.26}
{'text': 'once again unlimited funding there is no', 'start': 2004.84, 'duration': 5.839}
{'text': 'you know unlimited', 'start': 2007.539, 'duration': 5.0}
{'text': 'limited means', 'start': 2010.679, 'duration': 3.88}
{'text': "there's no like the logic that's about", 'start': 2012.539, 'duration': 3.061}
{'text': 'to come', 'start': 2014.559, 'duration': 3.021}
{'text': "you don't know", 'start': 2015.6, 'duration': 4.26}
{'text': "we're already asked", 'start': 2017.58, 'duration': 4.3}
{'text': "we're already at the unlimited funding", 'start': 2019.86, 'duration': 3.96}
{'text': 'like yes', 'start': 2021.88, 'duration': 4.799}
{'text': "it's like roads right so he's saying", 'start': 2023.82, 'duration': 4.54}
{'text': "like Facebook's not regulated like", 'start': 2026.679, 'duration': 2.761}
{'text': "utility if that's what you're asking", 'start': 2028.36, 'duration': 2.4}
{'text': "right but you know what he's picking the", 'start': 2029.44, 'duration': 3.06}
{'text': 'argument that Facebook is essential to', 'start': 2030.76, 'duration': 3.779}
{'text': 'launch a business in the modern world in', 'start': 2032.5, 'duration': 3.6}
{'text': 'the many ways like roads like to', 'start': 2034.539, 'duration': 4.201}
{'text': 'restrict a business access to road so we', 'start': 2036.1, 'duration': 4.199}
{'text': "all agree that's that's being literally", 'start': 2038.74, 'duration': 5.039}
{'text': 'but but is Facebook so it is essential', 'start': 2040.299, 'duration': 4.86}
{'text': 'as roads', 'start': 2043.779, 'duration': 3.361}
{'text': "I don't disagree that these platforms", 'start': 2045.159, 'duration': 4.141}
{'text': 'have a lot of power so I have questions', 'start': 2047.14, 'duration': 3.84}
{'text': 'about how antitrust works in the United', 'start': 2049.3, 'duration': 3.48}
{'text': 'States a really good question in my', 'start': 2050.98, 'duration': 3.3}
{'text': 'opinion is why the [\xa0__\xa0] was Facebook', 'start': 2052.78, 'duration': 3.48}
{'text': 'allowed to buy Instagram that [\xa0__\xa0] is', 'start': 2054.28, 'duration': 3.599}
{'text': 'crazy to me I think that if you want to', 'start': 2056.26, 'duration': 3.54}
{'text': 'attack some of these larger social media', 'start': 2057.879, 'duration': 3.72}
{'text': 'platforms from an Anti-Trust perspective', 'start': 2059.8, 'duration': 4.379}
{'text': 'that is absolutely legitimate because it', 'start': 2061.599, 'duration': 3.961}
{'text': "is really hard let's say that you're", 'start': 2064.179, 'duration': 3.121}
{'text': 'banned from Twitter Facebook and YouTube', 'start': 2065.56, 'duration': 3.779}
{'text': 'what public voice do you have right', 'start': 2067.3, 'duration': 4.079}
{'text': "you're not on a [\xa0__\xa0] Gap sorry but", 'start': 2069.339, 'duration': 3.421}
{'text': "like right you're really [\xa0__\xa0] I", 'start': 2071.379, 'duration': 2.881}
{'text': 'absolutely agree but you have to hit', 'start': 2072.76, 'duration': 3.599}
{'text': 'this from an angle that makes sense not', 'start': 2074.26, 'duration': 3.419}
{'text': 'this crazy [\xa0__\xa0] about how they have', 'start': 2076.359, 'duration': 2.641}
{'text': 'unlimited funding from the government', 'start': 2077.679, 'duration': 3.2}
{'text': 'and blah blah blah blah blah', 'start': 2079.0, 'duration': 5.48}
{'text': 'that are already in place', 'start': 2080.879, 'duration': 3.601}
{'text': "and you're like let's affect the", 'start': 2090.179, 'duration': 3.7}
{'text': 'Anti-Trust law well if you were if you', 'start': 2091.96, 'duration': 3.78}
{'text': 'were from Nancy trust laws Destiny do', 'start': 2093.879, 'duration': 2.76}
{'text': "you know what's going to completely and", 'start': 2095.74, 'duration': 3.18}
{'text': 'utterly destroy how we battle monopolies', 'start': 2096.639, 'duration': 3.96}
{'text': 'now you see how [\xa0__\xa0] ridiculous I', 'start': 2098.92, 'duration': 3.54}
{'text': 'know Destiny just said that Facebook', 'start': 2100.599, 'duration': 2.941}
{'text': "shouldn't have been able to buy", 'start': 2102.46, 'duration': 3.3}
{'text': "Instagram yet but that's my point he's", 'start': 2103.54, 'duration': 3.36}
{'text': 'like we should then refund the', 'start': 2105.76, 'duration': 2.28}
{'text': "Anti-Trust laws to make sure that can't", 'start': 2106.9, 'duration': 3.3}
{'text': 'happen but if you reform it oh my God', 'start': 2108.04, 'duration': 4.14}
{'text': "then we can't handle Anti-Trust issues", 'start': 2110.2, 'duration': 3.78}
{'text': 'like we handle them now like no that', 'start': 2112.18, 'duration': 4.08}
{'text': 'sounds ridiculous you can I was about to', 'start': 2113.98, 'duration': 3.72}
{'text': "say I'm very vulgar but basically you", 'start': 2116.26, 'duration': 3.18}
{'text': 'can do two you can walk and chew gum at', 'start': 2117.7, 'duration': 4.1}
{'text': 'the same time', 'start': 2119.44, 'duration': 2.36}
{'text': "so they're not problems you can reform", 'start': 2123.06, 'duration': 4.96}
{'text': '230 while protecting the things that we', 'start': 2125.44, 'duration': 3.78}
{'text': 'okay what do you want what do you want', 'start': 2128.02, 'duration': 4.559}
{'text': "to do what specifically one it's either", 'start': 2129.22, 'duration': 5.7}
{'text': 'one or two things you either reform 230', 'start': 2132.579, 'duration': 4.561}
{'text': 'or you admit that platforms like', 'start': 2134.92, 'duration': 3.74}
{'text': 'Facebook and Twitter', 'start': 2137.14, 'duration': 3.959}
{'text': 'let me [\xa0__\xa0] finish oh my God every', 'start': 2138.66, 'duration': 3.82}
{'text': "time they ramble it's because they don't", 'start': 2141.099, 'duration': 3.0}
{'text': 'have [\xa0__\xa0] to say every [\xa0__\xa0] time', 'start': 2142.48, 'duration': 3.02}
{'text': "right it's like it's the same script", 'start': 2144.099, 'duration': 3.841}
{'text': 'like okay you know what one at a time no', 'start': 2145.5, 'duration': 5.7}
{'text': 'we have to dissect the 430.', 'start': 2147.94, 'duration': 3.26}
{'text': 'so like I was saying I want to reform', 'start': 2165.42, 'duration': 6.4}
{'text': 'you can reform it by one protecting the', 'start': 2168.82, 'duration': 5.759}
{'text': 'benefits that we have now but make sure', 'start': 2171.82, 'duration': 4.68}
{'text': 'that if a company decides to act like a', 'start': 2174.579, 'duration': 3.121}
{'text': 'publisher like Facebook and Twitter have', 'start': 2176.5, 'duration': 2.579}
{'text': 'done in situations especially that', 'start': 2177.7, 'duration': 2.58}
{'text': 'affect the outcome of our political', 'start': 2179.079, 'duration': 3.301}
{'text': 'atmosphere like you can literally', 'start': 2180.28, 'duration': 3.48}
{'text': "legislate it it'll go through the", 'start': 2182.38, 'duration': 3.0}
{'text': "committee process they'll figure it out", 'start': 2183.76, 'duration': 3.359}
{'text': 'make sure it works who will be affected', 'start': 2185.38, 'duration': 2.94}
{'text': 'who can be publicly affected could be', 'start': 2187.119, 'duration': 2.401}
{'text': 'negatively effective they go through a', 'start': 2188.32, 'duration': 2.279}
{'text': "process I don't know if you heard about", 'start': 2189.52, 'duration': 2.819}
{'text': "it but that's what Congress does what", 'start': 2190.599, 'duration': 3.841}
{'text': "does it mean it's like hold on oh my God", 'start': 2192.339, 'duration': 5.421}
{'text': 'Pro just five [\xa0__\xa0] seconds bro anyway', 'start': 2194.44, 'duration': 5.82}
{'text': 'once we get through that when we get to', 'start': 2197.76, 'duration': 4.66}
{'text': 'that point we can do a breakdown of', 'start': 2200.26, 'duration': 3.9}
{'text': "whatever what's the best way to ensure", 'start': 2202.42, 'duration': 4.14}
{'text': "that one they're not doing it but even", 'start': 2204.16, 'duration': 4.02}
{'text': "if we can't control them for doing it", 'start': 2206.56, 'duration': 3.48}
{'text': "make sure that if you're removing", 'start': 2208.18, 'duration': 4.1}
{'text': "someone's literal brand business", 'start': 2210.04, 'duration': 4.92}
{'text': 'whatever that you have to go through the', 'start': 2212.28, 'duration': 4.78}
{'text': 'same due process as everybody else but', 'start': 2214.96, 'duration': 3.54}
{'text': "right now they're being shielded from", 'start': 2217.06, 'duration': 3.059}
{'text': 'due process and accountability on their', 'start': 2218.5, 'duration': 4.4}
{'text': "behalf and then we're not right", 'start': 2220.119, 'duration': 5.401}
{'text': 'get around that Peter how would you if', 'start': 2222.9, 'duration': 4.42}
{'text': "you're a surgeon what do you do to 2 30.", 'start': 2225.52, 'duration': 5.22}
{'text': "well for me like it's these are the two", 'start': 2227.32, 'duration': 5.16}
{'text': 'options either you recognize that', 'start': 2230.74, 'duration': 3.18}
{'text': 'Facebook Twitter and all these things', 'start': 2232.48, 'duration': 3.84}
{'text': 'are acting as Publishers and not as isps', 'start': 2233.92, 'duration': 5.4}
{'text': 'like this law is actually designed', 'start': 2236.32, 'duration': 5.16}
{'text': 'around the relationship and ISP has with', 'start': 2239.32, 'duration': 4.68}
{'text': 'the with the customer as opposed to just', 'start': 2241.48, 'duration': 4.2}
{'text': "websites it's applied to websites", 'start': 2244.0, 'duration': 4.26}
{'text': 'because websites ostensibly act you know', 'start': 2245.68, 'duration': 5.76}
{'text': 'in at least somewhat neutral way uh I', 'start': 2248.26, 'duration': 5.04}
{'text': 'think that that has been overstepped and', 'start': 2251.44, 'duration': 3.899}
{'text': 'we can either recognize that and apply', 'start': 2253.3, 'duration': 4.799}
{'text': '230 to them as it exists now or 230', 'start': 2255.339, 'duration': 4.74}
{'text': 'needs to be amended in order to', 'start': 2258.099, 'duration': 5.101}
{'text': "recognize that but how has how I can't", 'start': 2260.079, 'duration': 4.801}
{'text': 'give you exact wording what does it mean', 'start': 2263.2, 'duration': 3.12}
{'text': "to be a publisher that's what I want to", 'start': 2264.88, 'duration': 2.16}
{'text': "know because we're saying if you're", 'start': 2266.32, 'duration': 1.92}
{'text': 'going to act as a publisher what does', 'start': 2267.04, 'duration': 4.5}
{'text': 'that mean 230 it tells you in the what I', 'start': 2268.24, 'duration': 4.5}
{'text': "thought you were there okay what's it", 'start': 2271.54, 'duration': 3.36}
{'text': "mean to be published it's like 27 words", 'start': 2272.74, 'duration': 3.18}
{'text': "what do you mean it doesn't tell you in", 'start': 2274.9, 'duration': 2.04}
{'text': 'there what it means to be a publisher', 'start': 2275.92, 'duration': 2.82}
{'text': 'all right he literally just read it yeah', 'start': 2276.94, 'duration': 4.26}
{'text': "Ariel what's it mean to be a publisher I", 'start': 2278.74, 'duration': 4.379}
{'text': "think that's the issue that this debate", 'start': 2281.2, 'duration': 3.6}
{'text': 'is is having I think', 'start': 2283.119, 'duration': 3.061}
{'text': 'both people are explaining it', 'start': 2284.8, 'duration': 3.539}
{'text': 'differently now', 'start': 2286.18, 'duration': 4.919}
{'text': 'is being a publisher simply posting', 'start': 2288.339, 'duration': 4.861}
{'text': 'something online or is it also yeah I', 'start': 2291.099, 'duration': 4.381}
{'text': 'agree with you I agree with you or is it', 'start': 2293.2, 'duration': 4.68}
{'text': "controlling what's being seen in the", 'start': 2295.48, 'duration': 5.16}
{'text': "world I think I think there's a case for", 'start': 2297.88, 'duration': 4.44}
{'text': 'both I think both are equally as', 'start': 2300.64, 'duration': 3.0}
{'text': 'important because yeah you could post', 'start': 2302.32, 'duration': 3.24}
{'text': 'like just I mean it happens with the', 'start': 2303.64, 'duration': 3.18}
{'text': 'algorithm with YouTube all the time if', 'start': 2305.56, 'duration': 2.279}
{'text': "they don't like what we're saying they", 'start': 2306.82, 'duration': 4.14}
{'text': 'restrict us sure and I think that is in', 'start': 2307.839, 'duration': 5.101}
{'text': 'essence also being a publisher because', 'start': 2310.96, 'duration': 3.78}
{'text': 'you you are controlling what is being', 'start': 2312.94, 'duration': 4.02}
{'text': 'seen sure like look Stephen points out', 'start': 2314.74, 'duration': 3.66}
{'text': "that like the New York Times op-ed's", 'start': 2316.96, 'duration': 2.82}
{'text': "clearly like that's a publishing", 'start': 2318.4, 'duration': 3.6}
{'text': 'practice right but what about on your', 'start': 2319.78, 'duration': 4.799}
{'text': 'content if you say something like', 'start': 2322.0, 'duration': 5.339}
{'text': "trans women aren't women or you said", 'start': 2324.579, 'duration': 4.681}
{'text': 'something different about covet and they', 'start': 2327.339, 'duration': 4.381}
