{'text': "like that's the worst argument possible", 'start': 0.08, 'duration': 5.6}
{'text': "weeks it's really the brain stem from", 'start': 850.56, 'duration': 4.48}
{'text': "the 15 to 20 weeks that's doing a lot", 'start': 852.959, 'duration': 4.481}
{'text': 'and there are again like neurological', 'start': 855.04, 'duration': 4.96}
{'text': "tissues being developed um but they're", 'start': 857.44, 'duration': 3.519}
{'text': 'not', 'start': 860.0, 'duration': 2.8}
{'text': 'functioning in the capacity that a', 'start': 860.959, 'duration': 4.88}
{'text': 'developed brain would until after 20', 'start': 862.8, 'duration': 5.36}
{'text': 'weeks probably maybe around like 24', 'start': 865.839, 'duration': 4.321}
{'text': 'weeks is when we see the cortex actually', 'start': 868.16, 'duration': 3.2}
{'text': 'developing', 'start': 870.16, 'duration': 3.28}
{'text': 'so the reason why i say 20 to 24 weeks', 'start': 871.36, 'duration': 4.0}
{'text': 'is essentially the same thing so', 'start': 873.44, 'duration': 3.92}
{'text': 'we can talk about like varying levels of', 'start': 875.36, 'duration': 4.4}
{'text': 'like self-identity and when you can pass', 'start': 877.36, 'duration': 4.479}
{'text': 'like the mirror dot test or whatever but', 'start': 879.76, 'duration': 3.199}
{'text': 'i think those are fundamentally', 'start': 881.839, 'duration': 3.36}
{'text': "different things like i think that's", 'start': 882.959, 'duration': 3.361}
{'text': 'those are fundamentally different things', 'start': 885.199, 'duration': 2.32}
{'text': 'than like when are you having a', 'start': 886.32, 'duration': 4.4}
{'text': 'conscious experience and yeah prior to', 'start': 887.519, 'duration': 4.56}
{'text': '20 weeks there might be some parts of', 'start': 890.72, 'duration': 2.4}
{'text': 'the nervous system there but like there', 'start': 892.079, 'duration': 3.361}
{'text': 'could be babies born without like', 'start': 893.12, 'duration': 4.48}
{'text': 'anything but a brain stem meaning you', 'start': 895.44, 'duration': 4.48}
{'text': "don't really have the parts necessary to", 'start': 897.6, 'duration': 4.0}
{'text': 'have a conscious experience but you kind', 'start': 899.92, 'duration': 4.4}
{'text': 'of look like you do um like a brain stem', 'start': 901.6, 'duration': 5.12}
{'text': 'will allow you some incredibly basic', 'start': 904.32, 'duration': 4.24}
{'text': 'responsive functions to your environment', 'start': 906.72, 'duration': 3.28}
{'text': 'like you can burn something and have it', 'start': 908.56, 'duration': 3.279}
{'text': "like pull back but there's no conscious", 'start': 910.0, 'duration': 3.199}
{'text': "experience going on it's all just like", 'start': 911.839, 'duration': 3.44}
{'text': 'mirror reflexes and stuff and like very', 'start': 913.199, 'duration': 3.2}
{'text': 'very very fundamental things that are', 'start': 915.279, 'duration': 2.641}
{'text': 'occurring down at the brain stem not', 'start': 916.399, 'duration': 3.44}
{'text': 'evidence of like a greater experience', 'start': 917.92, 'duration': 5.279}
{'text': 'that we probably want to protect', 'start': 919.839, 'duration': 3.36}
{'text': 'i i absolutely agree you uh awarded that', 'start': 925.279, 'duration': 4.56}
{'text': 'more succinctly than i was able to but i', 'start': 927.6, 'duration': 4.32}
{'text': "think that that's significant and you're", 'start': 929.839, 'duration': 4.0}
{'text': 'not able to really do tests that kind of', 'start': 931.92, 'duration': 3.52}
{'text': 'even verify', 'start': 933.839, 'duration': 3.68}
{'text': 'if the brain is developing correctly', 'start': 935.44, 'duration': 4.8}
{'text': 'until around the 20-week mark frequently', 'start': 937.519, 'duration': 4.56}
{'text': "and so i think that's also that would", 'start': 940.24, 'duration': 3.44}
{'text': 'probably be the earliest time that i', 'start': 942.079, 'duration': 3.2}
{'text': 'would support a ban would be after', 'start': 943.68, 'duration': 3.839}
{'text': "you're able to even kind of do some of", 'start': 945.279, 'duration': 4.0}
{'text': 'those important tests', 'start': 947.519, 'duration': 2.641}
{'text': "i don't think they do they don't do", 'start': 949.279, 'duration': 2.321}
{'text': "amniocentesis anymore though right isn't", 'start': 950.16, 'duration': 3.599}
{'text': 'that kind of like a high-risk procedure', 'start': 951.6, 'duration': 3.679}
{'text': "yeah i think that's not like a super", 'start': 953.759, 'duration': 3.921}
{'text': 'common one but they can do more detailed', 'start': 955.279, 'duration': 4.161}
{'text': 'um', 'start': 957.68, 'duration': 2.48}
{'text': 'like', 'start': 959.44, 'duration': 3.199}
{'text': 'yeah lab works and ultrasounds and all', 'start': 960.16, 'duration': 4.56}
{'text': 'sorts of other examinations that can', 'start': 962.639, 'duration': 5.88}
{'text': 'give them a decent idea', 'start': 964.72, 'duration': 3.799}
{'text': "elizabeth i i wanted to oh i'm so sorry", 'start': 971.279, 'duration': 6.321}
{'text': 'um uh', 'start': 975.279, 'duration': 4.081}
{'text': "thank you because i can't remember the", 'start': 977.6, 'duration': 4.56}
{'text': 'other night no worries', 'start': 979.36, 'duration': 2.8}
{'text': "i want this to like i don't want it to", 'start': 985.519, 'duration': 4.0}
{'text': 'turn into me just asking you for your', 'start': 987.68, 'duration': 5.76}
{'text': 'lived experience but i i wanna', 'start': 989.519, 'duration': 5.281}
{'text': 'like', 'start': 993.44, 'duration': 4.8}
{'text': 'bring in a bit of the lived experience', 'start': 994.8, 'duration': 4.959}
{'text': 'here and', 'start': 998.24, 'duration': 2.56}
{'text': 'i', 'start': 999.759, 'duration': 2.481}
{'text': "there's", 'start': 1000.8, 'duration': 4.399}
{'text': 'no amount of', 'start': 1002.24, 'duration': 4.64}
{'text': "there's no amount of person in me that", 'start': 1005.199, 'duration': 4.08}
{'text': 'could say that that', 'start': 1006.88, 'duration': 4.56}
{'text': "can't affect", 'start': 1009.279, 'duration': 3.68}
{'text': 'you in', 'start': 1011.44, 'duration': 3.6}
{'text': 'in some sort of', 'start': 1012.959, 'duration': 3.601}
{'text': 'lasting way', 'start': 1015.04, 'duration': 3.599}
{'text': "and i don't necessarily think that it's", 'start': 1016.56, 'duration': 4.48}
{'text': 'always negative would you agree with', 'start': 1018.639, 'duration': 4.401}
{'text': 'that i would agree with you', 'start': 1021.04, 'duration': 4.72}
{'text': "thank you i've been affected", 'start': 1023.04, 'duration': 3.759}
{'text': "i don't even know if i could say i've", 'start': 1025.76, 'duration': 2.64}
{'text': "been affected but if i have it's been", 'start': 1026.799, 'duration': 4.081}
{'text': 'positive', 'start': 1028.4, 'duration': 2.48}
{'text': 'i mean family planning is is something', 'start': 1031.52, 'duration': 4.0}
{'text': 'that we have a privilege', 'start': 1033.52, 'duration': 5.12}
{'text': 'to in the modern world i told somebody', 'start': 1035.52, 'duration': 6.08}
{'text': 'um on stream today that', 'start': 1038.64, 'duration': 5.52}
{'text': "it's a privilege to have a toilet to", 'start': 1041.6, 'duration': 4.64}
{'text': 'clean we were talking about like just', 'start': 1044.16, 'duration': 4.159}
{'text': 'modern amenities and people people', 'start': 1046.24, 'duration': 3.76}
{'text': "living their whole lives in a way that's", 'start': 1048.319, 'duration': 4.24}
{'text': 'so separate from like the actual food', 'start': 1050.0, 'duration': 4.48}
{'text': 'that is grown to feed them and the', 'start': 1052.559, 'duration': 3.841}
{'text': 'toilets that are cleaned so that they', 'start': 1054.48, 'duration': 3.68}
{'text': 'can go do what they got to do', 'start': 1056.4, 'duration': 4.399}
{'text': 'and i i know that that all sounds a', 'start': 1058.16, 'duration': 5.6}
{'text': 'little bit off topic but the basic fact', 'start': 1060.799, 'duration': 6.161}
{'text': "of what i'm trying to say is that it it", 'start': 1063.76, 'duration': 4.48}
{'text': 'hurts', 'start': 1066.96, 'duration': 4.64}
{'text': 'to be a person and', 'start': 1068.24, 'duration': 5.679}
{'text': 'we need to think', 'start': 1071.6, 'duration': 4.16}
{'text': 'about', 'start': 1073.919, 'duration': 4.161}
{'text': 'how we bring people into the world and', 'start': 1075.76, 'duration': 4.24}
{'text': 'the timing that we bring them into the', 'start': 1078.08, 'duration': 2.959}
{'text': 'world', 'start': 1080.0, 'duration': 3.76}
{'text': "yeah and that's such a privilege", 'start': 1081.039, 'duration': 4.321}
{'text': 'accidentally getting pregnant is not a', 'start': 1083.76, 'duration': 4.32}
{'text': 'reason to bring a human into the world', 'start': 1085.36, 'duration': 5.52}
{'text': 'in my opinion and', 'start': 1088.08, 'duration': 4.24}
{'text': 'society', 'start': 1090.88, 'duration': 3.52}
{'text': 'would be very different if abortion', 'start': 1092.32, 'duration': 3.44}
{'text': "didn't exist", 'start': 1094.4, 'duration': 3.519}
{'text': "and i think we don't look at we look at", 'start': 1095.76, 'duration': 4.56}
{'text': 'our world around us and we say well this', 'start': 1097.919, 'duration': 4.321}
{'text': 'is okay or whatever', 'start': 1100.32, 'duration': 3.44}
{'text': 'um but', 'start': 1102.24, 'duration': 3.76}
{'text': "that's because of abortion like abortion", 'start': 1103.76, 'duration': 6.08}
{'text': 'exists a lot of babies get aborted', 'start': 1106.0, 'duration': 3.84}
{'text': 'and it has a really strong role in', 'start': 1111.6, 'duration': 3.6}
{'text': 'society', 'start': 1113.039, 'duration': 4.0}
{'text': 'i agree with you that was why i was so', 'start': 1115.2, 'duration': 3.599}
{'text': 'confused by the', 'start': 1117.039, 'duration': 5.041}
{'text': 'the particular part of the roe v wade um', 'start': 1118.799, 'duration': 5.841}
{'text': 'initial opinion that was like', 'start': 1122.08, 'duration': 5.28}
{'text': "oh it's not a part of the history of our", 'start': 1124.64, 'duration': 4.399}
{'text': "country it's not a proven part of the", 'start': 1127.36, 'duration': 3.92}
{'text': 'history and the culture of our country', 'start': 1129.039, 'duration': 5.681}
{'text': "and i think that that's absolutely just", 'start': 1131.28, 'duration': 7.36}
{'text': 'hilariously bad i admit', 'start': 1134.72, 'duration': 5.76}
{'text': 'in the original well so much of it has', 'start': 1138.64, 'duration': 3.919}
{'text': 'been covered up and criminalized like if', 'start': 1140.48, 'duration': 4.88}
{'text': 'you were performing successful abortions', 'start': 1142.559, 'duration': 6.721}
{'text': 'prior to the roe v wade ruling initially', 'start': 1145.36, 'duration': 6.0}
{'text': 'no one was hearing about it if you were', 'start': 1149.28, 'duration': 4.16}
{'text': 'performing unsuccessful abortions people', 'start': 1151.36, 'duration': 4.559}
{'text': 'were hearing about it', 'start': 1153.44, 'duration': 5.52}
{'text': 'can i ask if all the members here', 'start': 1155.919, 'duration': 4.721}
{'text': 'think that abortion should be for', 'start': 1158.96, 'duration': 4.24}
{'text': 'everybody', 'start': 1160.64, 'duration': 2.56}
{'text': 'what do we mean by that', 'start': 1163.52, 'duration': 2.8}
{'text': 'um', 'start': 1165.039, 'duration': 2.961}
{'text': "okay so i'm", 'start': 1166.32, 'duration': 4.96}
{'text': "i'm the type of person who believes", 'start': 1168.0, 'duration': 6.48}
{'text': 'that there are certain times that people', 'start': 1171.28, 'duration': 5.279}
{'text': "should have abortions and then there's", 'start': 1174.48, 'duration': 3.76}
{'text': "other times people shouldn't have", 'start': 1176.559, 'duration': 3.041}
{'text': 'abortions', 'start': 1178.24, 'duration': 3.76}
{'text': 'so do you do you all agree that there', 'start': 1179.6, 'duration': 4.16}
{'text': 'are certain times people should have the', 'start': 1182.0, 'duration': 4.559}
{'text': "abortions and times they shouldn't", 'start': 1183.76, 'duration': 4.48}
{'text': "like do you think it's normal for", 'start': 1186.559, 'duration': 2.881}
{'text': 'anybody', 'start': 1188.24, 'duration': 3.2}
{'text': 'perfect example say you have somebody', 'start': 1189.44, 'duration': 3.52}
{'text': "that's 17.", 'start': 1191.44, 'duration': 3.28}
{'text': 'she goes out she has sex she gets', 'start': 1192.96, 'duration': 4.0}
{'text': 'pregnant she has an abortion a year', 'start': 1194.72, 'duration': 3.92}
{'text': 'later she does it all over again do you', 'start': 1196.96, 'duration': 3.04}
{'text': 'believe that they should be able to do', 'start': 1198.64, 'duration': 2.48}
{'text': 'that', 'start': 1200.0, 'duration': 2.64}
{'text': "i think looking at i think there's two", 'start': 1201.12, 'duration': 3.28}
{'text': "things going on i'm not trying to offend", 'start': 1202.64, 'duration': 5.2}
{'text': "anybody i'm just asking yeah i think", 'start': 1204.4, 'duration': 4.72}
{'text': "i think there's two big things about one", 'start': 1207.84, 'duration': 2.719}
{'text': "is that like if you believe that it's", 'start': 1209.12, 'duration': 3.439}
{'text': "not a baby that you're not killing a", 'start': 1210.559, 'duration': 4.561}
{'text': 'baby then i mean you should be able to', 'start': 1212.559, 'duration': 4.161}
{'text': 'theoretically do as many as you want as', 'start': 1215.12, 'duration': 2.799}
{'text': 'bad as that sounds to some people like', 'start': 1216.72, 'duration': 4.0}
{'text': "it it it's not a baby then it's whatever", 'start': 1217.919, 'duration': 4.721}
{'text': "if you do think it's a baby and you", 'start': 1220.72, 'duration': 4.16}
{'text': 'think that like abortion is', 'start': 1222.64, 'duration': 4.48}
{'text': 'um is something you should be able to do', 'start': 1224.88, 'duration': 3.919}
{'text': "even if it's a baby it feels a little", 'start': 1227.12, 'duration': 3.679}
{'text': 'bit weird morally when we start speaking', 'start': 1228.799, 'duration': 4.081}
{'text': 'about children in terms of like', 'start': 1230.799, 'duration': 4.641}
{'text': 'punishments for the mom and sometimes it', 'start': 1232.88, 'duration': 3.279}
{'text': "feels like that's where that", 'start': 1235.44, 'duration': 2.56}
{'text': "conversation goes it's like well do you", 'start': 1236.159, 'duration': 3.921}
{'text': 'deserve an abortion did you do anything', 'start': 1238.0, 'duration': 3.52}
{'text': 'in your life to earn being pregnant i', 'start': 1240.08, 'duration': 2.959}
{'text': 'was like well you [\xa0__\xa0] up so now your', 'start': 1241.52, 'duration': 3.36}
{'text': 'punishment is this kid that seems like a', 'start': 1243.039, 'duration': 4.0}
{'text': 'strange way to frame the argument i', 'start': 1244.88, 'duration': 4.96}
{'text': 'would think', 'start': 1247.039, 'duration': 2.801}
{'text': 'does anyone have an answer before', 'start': 1250.24, 'duration': 4.64}
{'text': 'i get into like whether or not the man', 'start': 1252.4, 'duration': 4.48}
{'text': 'should have an opinion because i have', 'start': 1254.88, 'duration': 4.159}
{'text': 'opinions on that', 'start': 1256.88, 'duration': 4.4}
{'text': 'um', 'start': 1259.039, 'duration': 2.241}
{'text': "i'm i'm you're gonna bring out the mama", 'start': 1261.36, 'duration': 4.4}
{'text': "bear if you go down that road i'm just", 'start': 1263.52, 'duration': 4.159}
{'text': 'gonna say tread very carefully johnny', 'start': 1265.76, 'duration': 5.12}
{'text': "because the mama bear i i'm very uh", 'start': 1267.679, 'duration': 4.641}
{'text': "don't want people on the panel telling", 'start': 1270.88, 'duration': 3.12}
{'text': 'other people on the panel that they are', 'start': 1272.32, 'duration': 2.56}
{'text': 'too', 'start': 1274.0, 'duration': 3.2}
{'text': 'male to old to young to whatever you', 'start': 1274.88, 'duration': 3.36}
{'text': 'know no', 'start': 1277.2, 'duration': 2.8}
{'text': 'actually i i mean', 'start': 1278.24, 'duration': 3.52}
{'text': "that's not going to come out of my mouth", 'start': 1280.0, 'duration': 3.2}
{'text': 'necessarily', 'start': 1281.76, 'duration': 2.48}
{'text': 'but', 'start': 1283.2, 'duration': 4.08}
{'text': 'i i think that there are cases', 'start': 1284.24, 'duration': 5.6}
{'text': "when you're married to somebody when", 'start': 1287.28, 'duration': 5.04}
{'text': "you've already been trying for a child", 'start': 1289.84, 'duration': 4.319}
{'text': "and you've been actively talking about", 'start': 1292.32, 'duration': 3.599}
{'text': 'it when', 'start': 1294.159, 'duration': 3.841}
{'text': 'like someone is', 'start': 1295.919, 'duration': 4.961}
{'text': 'actively planning baby showers for you', 'start': 1298.0, 'duration': 3.919}
{'text': 'and', 'start': 1300.88, 'duration': 3.279}
{'text': 'you know trying to get your life to get', 'start': 1301.919, 'duration': 3.76}
{'text': 'your life and their life together before', 'start': 1304.159, 'duration': 3.76}
{'text': 'this baby is born and you just', 'start': 1305.679, 'duration': 3.841}
{'text': 'go off and', 'start': 1307.919, 'duration': 3.441}
{'text': 'do it without telling them', 'start': 1309.52, 'duration': 3.36}
{'text': "my biggest problem i know that that's", 'start': 1311.36, 'duration': 4.4}
{'text': "morally wrong i i think that that's", 'start': 1312.88, 'duration': 4.64}
{'text': 'absolutely something horrible one of the', 'start': 1315.76, 'duration': 3.6}
{'text': 'most horrible things that i i think you', 'start': 1317.52, 'duration': 3.2}
{'text': 'could do to a person without physically', 'start': 1319.36, 'duration': 2.64}
{'text': 'hurting them', 'start': 1320.72, 'duration': 2.56}
{'text': 'but', 'start': 1322.0, 'duration': 3.2}
{'text': 'i', 'start': 1323.28, 'duration': 3.6}
{'text': "don't know that it should be legally", 'start': 1325.2, 'duration': 3.92}
{'text': 'punished', 'start': 1326.88, 'duration': 3.52}
{'text': 'wait what are we talking about legally', 'start': 1329.12, 'duration': 2.799}
{'text': "punishing here if the husband doesn't", 'start': 1330.4, 'duration': 5.04}
{'text': 'consent to the abortion or yes', 'start': 1331.919, 'duration': 5.601}
{'text': 'yes', 'start': 1335.44, 'duration': 4.08}
{'text': "i i feel like there's a lot of", 'start': 1337.52, 'duration': 4.32}
{'text': 'complicated elements to', 'start': 1339.52, 'duration': 3.36}
{'text': 'to', 'start': 1341.84, 'duration': 2.0}
{'text': 'that', 'start': 1342.88, 'duration': 2.48}
{'text': 'um i think', 'start': 1343.84, 'duration': 2.959}
{'text': 'probably the biggest thing that sticks', 'start': 1345.36, 'duration': 3.199}
{'text': 'out to me is', 'start': 1346.799, 'duration': 2.801}
{'text': 'your', 'start': 1348.559, 'duration': 3.441}
{'text': 'statement about if if people are', 'start': 1349.6, 'duration': 4.4}
{'text': 'actively planning a baby shower and and', 'start': 1352.0, 'duration': 3.84}
{'text': 'you know planning for their future life', 'start': 1354.0, 'duration': 4.0}
{'text': 'together and then somebody decides to', 'start': 1355.84, 'duration': 3.44}
{'text': 'get an abortion without telling them', 'start': 1358.0, 'duration': 3.12}
{'text': 'like that seems like a really', 'start': 1359.28, 'duration': 4.72}
{'text': 'one-off and rare situation i think most', 'start': 1361.12, 'duration': 5.439}
{'text': 'people who are seeking abortion and who', 'start': 1364.0, 'duration': 3.919}
{'text': "feel that that's the right choice for", 'start': 1366.559, 'duration': 3.281}
{'text': 'them are not going to be', 'start': 1367.919, 'duration': 4.161}
{'text': 'communicating with their', 'start': 1369.84, 'duration': 4.319}
{'text': 'family and friends and allowing for a', 'start': 1372.08, 'duration': 3.68}
{'text': 'baby shower to get scheduled in the', 'start': 1374.159, 'duration': 2.64}
{'text': "first place they're probably going to be", 'start': 1375.76, 'duration': 2.88}
{'text': 'a little more discreet about it', 'start': 1376.799, 'duration': 4.401}
{'text': "i mean you're in the majority", 'start': 1378.64, 'duration': 4.96}
{'text': "yeah i'm just feeling a very obscure", 'start': 1381.2, 'duration': 4.32}
{'text': 'example to me', 'start': 1383.6, 'duration': 3.36}
{'text': "perhaps i think that's yeah i think i", 'start': 1385.52, 'duration': 3.92}
{'text': 'think um', 'start': 1386.96, 'duration': 3.28}
{'text': 'this', 'start': 1389.44, 'duration': 3.359}
{'text': 'counter argument gets brought up a lot', 'start': 1390.24, 'duration': 4.48}
{'text': "with different um i think i think we're", 'start': 1392.799, 'duration': 3.601}
{'text': 'talking about the bounds of what is', 'start': 1394.72, 'duration': 3.439}
{'text': "acceptable we're going to necessarily be", 'start': 1396.4, 'duration': 4.0}
{'text': 'discussing edge cases so i think that', 'start': 1398.159, 'duration': 3.76}
{'text': 'just pointing out that something is an', 'start': 1400.4, 'duration': 2.72}
{'text': 'edge case', 'start': 1401.919, 'duration': 3.041}
{'text': 'um like we can point that out but i', 'start': 1403.12, 'duration': 4.0}
{'text': "still think it's it's worth discussing", 'start': 1404.96, 'duration': 4.4}
{'text': 'or i would like to hear it discuss', 'start': 1407.12, 'duration': 5.039}
{'text': "can't force you to", 'start': 1409.36, 'duration': 2.799}
{'text': 'it kind of it seems to well', 'start': 1414.159, 'duration': 3.681}
{'text': 'that your answers on all of this are', 'start': 1416.48, 'duration': 2.72}
{'text': 'going to change like so dramatically', 'start': 1417.84, 'duration': 3.52}
{'text': "depending on why you're for or against", 'start': 1419.2, 'duration': 5.76}
{'text': 'abortion in the first place right', 'start': 1421.36, 'duration': 3.6}
{'text': "so like if you believe that it's not", 'start': 1425.2, 'duration': 4.079}
{'text': 'even like a life worth considering um', 'start': 1426.559, 'duration': 5.36}
{'text': 'before like 20 to 24 weeks then the', 'start': 1429.279, 'duration': 4.161}
{'text': "husband probably shouldn't have any say", 'start': 1431.919, 'duration': 3.601}
{'text': 'whatsoever because why would he have any', 'start': 1433.44, 'duration': 4.96}
{'text': 'input whatsoever over um', 'start': 1435.52, 'duration': 4.48}
{'text': 'you know what medical procedure of women', 'start': 1438.4, 'duration': 3.84}
{'text': 'does', 'start': 1440.0, 'duration': 2.24}
{'text': "i feel like in general you're like your", 'start': 1442.48, 'duration': 3.92}
{'text': 'kind of decisions or are we talking', 'start': 1444.559, 'duration': 3.041}
{'text': 'educators i guess because your decision', 'start': 1446.4, 'duration': 2.56}
{'text': 'as a husband kind of starts and stops', 'start': 1447.6, 'duration': 2.72}
{'text': 'with the getting the woman pregnant like', 'start': 1448.96, 'duration': 2.64}
{'text': "at that point it's kind of on her to", 'start': 1450.32, 'duration': 3.359}
{'text': 'figure out what to do um so you would', 'start': 1451.6, 'duration': 3.28}
{'text': "hope that as a husband you're having", 'start': 1453.679, 'duration': 2.641}
{'text': "those or a boyfriend or whatever you're", 'start': 1454.88, 'duration': 2.88}
{'text': 'having those conversations in advance', 'start': 1456.32, 'duration': 2.479}
{'text': 'about what would you do if you got', 'start': 1457.76, 'duration': 2.24}
{'text': "pregnant seems like it's pretty", 'start': 1458.799, 'duration': 2.801}
{'text': 'important', 'start': 1460.0, 'duration': 2.799}
{'text': 'um', 'start': 1461.6, 'duration': 2.64}
{'text': "but if you've decided that like abortion", 'start': 1462.799, 'duration': 3.281}
{'text': 'is morally permissible', 'start': 1464.24, 'duration': 2.72}
{'text': 'and', 'start': 1466.08, 'duration': 3.52}
{'text': "but then a woman doesn't want to carry", 'start': 1466.96, 'duration': 4.319}
{'text': 'a child to term it seems weird that a', 'start': 1469.6, 'duration': 3.28}
{'text': 'husband could basically force her and', 'start': 1471.279, 'duration': 3.201}
{'text': 'say no it would be wrong of you to get', 'start': 1472.88, 'duration': 3.12}
{'text': 'an abortion you have to do this for me', 'start': 1474.48, 'duration': 4.48}
{'text': 'that seems a little strange', 'start': 1476.0, 'duration': 2.96}
{'text': 'absolutely i would agree i think that', 'start': 1479.76, 'duration': 5.68}
{'text': 'in the ideal world um people are', 'start': 1482.96, 'duration': 4.56}
{'text': 'communicating with their partners like', 'start': 1485.44, 'duration': 4.08}
{'text': 'what their feelings and thoughts are', 'start': 1487.52, 'duration': 4.399}
{'text': 'around should a pregnancy happen', 'start': 1489.52, 'duration': 6.0}
{'text': "um i'm a huge advocate for sex education", 'start': 1491.919, 'duration': 6.161}
{'text': 'and access to preventative birth control', 'start': 1495.52, 'duration': 4.32}
{'text': 'methods and so i think that plays a lot', 'start': 1498.08, 'duration': 5.12}
{'text': 'into it here as well', 'start': 1499.84, 'duration': 5.199}
{'text': 'uh as we kind of wrestle with the', 'start': 1503.2, 'duration': 3.92}
{'text': 'question that kathy has put forth', 'start': 1505.039, 'duration': 4.64}
{'text': 'in what i guess the question i think is', 'start': 1507.12, 'duration': 5.36}
{'text': "in what situations do you think it's not", 'start': 1509.679, 'duration': 4.801}
{'text': 'okay to get an abortion', 'start': 1512.48, 'duration': 3.92}
{'text': "um within the time frame that you've", 'start': 1514.48, 'duration': 2.799}
{'text': 'said', 'start': 1516.4, 'duration': 3.12}
{'text': "uh it's so it's not it's not banned by", 'start': 1517.279, 'duration': 3.52}
{'text': 'the development of the fetus but is', 'start': 1519.52, 'duration': 2.56}
{'text': 'there some other reason you would say', 'start': 1520.799, 'duration': 3.521}
{'text': "it's not okay to do this at some point", 'start': 1522.08, 'duration': 4.64}
{'text': "kathy i don't think you meant um legally", 'start': 1524.32, 'duration': 5.359}
{'text': 'you meant morally right right morally', 'start': 1526.72, 'duration': 5.6}
{'text': "okay and i don't think i don't think any", 'start': 1529.679, 'duration': 5.041}
{'text': "woman and it's my own opinion i don't", 'start': 1532.32, 'duration': 5.68}
{'text': "think any woman should wait until she's", 'start': 1534.72, 'duration': 5.12}
{'text': 'four months pregnant or five months', 'start': 1538.0, 'duration': 3.279}
{'text': "pregnant and then say oh i'm going to", 'start': 1539.84, 'duration': 3.76}
{'text': 'get an abortion', 'start': 1541.279, 'duration': 4.321}
{'text': "or morally that's me because now you're", 'start': 1543.6, 'duration': 4.079}
{'text': "talking that's a fetus that's a human", 'start': 1545.6, 'duration': 3.84}
{'text': 'being', 'start': 1547.679, 'duration': 4.48}
{'text': 'so so i think for as we as we uh go over', 'start': 1549.44, 'duration': 6.4}
{'text': "this let's um let's set the legality", 'start': 1552.159, 'duration': 5.681}
{'text': 'uh as steven like was saying like you', 'start': 1555.84, 'duration': 5.04}
{'text': 'forcing your your partner to have a baby', 'start': 1557.84, 'duration': 5.92}
{'text': 'is different but is it wrong is it wrong', 'start': 1560.88, 'duration': 4.24}
{'text': 'to to', 'start': 1563.76, 'duration': 3.68}
{'text': 'skulk off in the night and get an', 'start': 1565.12, 'duration': 4.64}
{'text': 'abortion without telling your partner', 'start': 1567.44, 'duration': 4.4}
{'text': 'who impregnated you', 'start': 1569.76, 'duration': 3.519}
{'text': 'um', 'start': 1571.84, 'duration': 3.36}
{'text': "i think it's wrong", 'start': 1573.279, 'duration': 3.121}
{'text': "i think that's going to be informed", 'start': 1575.2, 'duration': 3.839}
{'text': 'about how you view the fetus like if you', 'start': 1576.4, 'duration': 4.32}
{'text': 'think the fetus is like a living thing', 'start': 1579.039, 'duration': 3.841}
{'text': 'or something worth protecting and the', 'start': 1580.72, 'duration': 4.16}
{'text': 'answer is for sure going to be yes if', 'start': 1582.88, 'duration': 4.0}
{'text': "it's not i have a hard time imagining", 'start': 1584.88, 'duration': 3.279}
{'text': 'why you would think the answer would be', 'start': 1586.88, 'duration': 2.24}
{'text': 'yes because', 'start': 1588.159, 'duration': 2.561}
{'text': "it's not even a baby", 'start': 1589.12, 'duration': 2.72}
{'text': "because it's inherent in the i think", 'start': 1590.72, 'duration': 3.12}
{'text': "it's inherent to the question you you've", 'start': 1591.84, 'duration': 4.8}
{'text': 'already decided um this is happening in', 'start': 1593.84, 'duration': 4.24}
{'text': "the time frame that you've just you've", 'start': 1596.64, 'duration': 4.159}
{'text': 'said is okay to abort a fetus', 'start': 1598.08, 'duration': 4.24}
{'text': 'i think that i think the problem the', 'start': 1600.799, 'duration': 2.88}
{'text': 'thing that would be wrong about this', 'start': 1602.32, 'duration': 3.12}
{'text': 'would be like telling a lie to your', 'start': 1603.679, 'duration': 3.201}
{'text': "partner but it wouldn't make the", 'start': 1605.44, 'duration': 3.52}
{'text': 'abortion intrinsically wrong it would', 'start': 1606.88, 'duration': 3.76}
{'text': 'just make the it would be the abortion', 'start': 1608.96, 'duration': 2.959}
{'text': 'would be the conduit through which you', 'start': 1610.64, 'duration': 2.88}
{'text': 'commit a lie to your partner so like i', 'start': 1611.919, 'duration': 3.281}
{'text': 'think something copper would be imagine', 'start': 1613.52, 'duration': 3.039}
{'text': 'your husband and you decide that you', 'start': 1615.2, 'duration': 3.04}
{'text': "really want to try for a baby but you're", 'start': 1616.559, 'duration': 2.961}
{'text': 'on birth control the whole time and you', 'start': 1618.24, 'duration': 2.64}
{'text': 'never tell him i think that would be the', 'start': 1619.52, 'duration': 3.2}
{'text': "same type of wrong action it's not wrong", 'start': 1620.88, 'duration': 3.2}
{'text': "because you're on birth control like it", 'start': 1622.72, 'duration': 2.88}
{'text': "wouldn't be wrong if you got an abortion", 'start': 1624.08, 'duration': 3.199}
{'text': "it's wrong because you're lying to your", 'start': 1625.6, 'duration': 4.24}
{'text': 'partner concealing your intentions about', 'start': 1627.279, 'duration': 4.081}
{'text': 'having a child', 'start': 1629.84, 'duration': 3.04}
{'text': "well i think you can you can say there's", 'start': 1631.36, 'duration': 4.48}
{'text': "a legal uh switch that flips well we're", 'start': 1632.88, 'duration': 4.32}
