{'text': 'i have with me destiny twitch streamer', 'start': 0.08, 'duration': 6.56}
{'text': 'so in sweden', 'start': 894.0, 'duration': 4.399}
{'text': 'most of the generations these have the', 'start': 895.92, 'duration': 6.08}
{'text': 'same attitude about wow', 'start': 898.399, 'duration': 3.601}
{'text': "we're uh sweets are way more open when", 'start': 902.56, 'duration': 4.48}
{'text': 'it comes to music when it comes to', 'start': 905.12, 'duration': 3.92}
{'text': "sexual activity and stuff yes it's not", 'start': 907.04, 'duration': 4.159}
{'text': "like it's not uncommon to meet swedes", 'start': 909.04, 'duration': 4.479}
{'text': 'that has the same like account number as', 'start': 911.199, 'duration': 3.681}
{'text': 'i do yeah', 'start': 913.519, 'duration': 3.44}
{'text': 'well no one is in culture no wonder', 'start': 914.88, 'duration': 4.639}
{'text': 'sweden is going to hell in a hair basket', 'start': 916.959, 'duration': 5.68}
{'text': 'you think so yeah it has no values what', 'start': 919.519, 'duration': 4.721}
{'text': 'is that have you have you ever seen', 'start': 922.639, 'duration': 2.721}
{'text': 'mid-summer', 'start': 924.24, 'duration': 3.52}
{'text': 'oh my god', 'start': 925.36, 'duration': 3.839}
{'text': "no i have not yeah it's like we have", 'start': 927.76, 'duration': 2.879}
{'text': 'like a cult up here', 'start': 929.199, 'duration': 3.041}
{'text': 'and we sleep around', 'start': 930.639, 'duration': 3.44}
{'text': "and that's what we do and throw people", 'start': 932.24, 'duration': 3.519}
{'text': "out yeah that's what we do", 'start': 934.079, 'duration': 3.841}
{'text': 'did you know are you a zoomer', 'start': 935.759, 'duration': 4.64}
{'text': 'in sweden yes', 'start': 937.92, 'duration': 4.719}
{'text': 'do i live up here do you like it there', 'start': 940.399, 'duration': 4.24}
{'text': "oh yeah i think it's okay yeah", 'start': 942.639, 'duration': 5.361}
{'text': 'would you prefer america or sweden', 'start': 944.639, 'duration': 5.2}
{'text': "um i'm probably america because my son", 'start': 948.0, 'duration': 3.12}
{'text': "lives there because that's where like", 'start': 949.839, 'duration': 2.8}
{'text': "everything i know is but i think there's", 'start': 951.12, 'duration': 3.68}
{'text': 'pros and cons to both places', 'start': 952.639, 'duration': 5.841}
{'text': 'so do you and molina have', 'start': 954.8, 'duration': 6.159}
{'text': 'three thumbs and all that kind of stuff', 'start': 958.48, 'duration': 4.96}
{'text': 'yeah sometimes yeah', 'start': 960.959, 'duration': 5.68}
{'text': "i guess i'm surprised at you", 'start': 963.44, 'duration': 4.399}
{'text': 'i thought we went over all this last', 'start': 966.639, 'duration': 3.361}
{'text': 'time but degenerate jessie i know i', 'start': 967.839, 'duration': 4.321}
{'text': "don't remember that maybe i just mad", 'start': 970.0, 'duration': 4.0}
{'text': 'half woman right', 'start': 972.16, 'duration': 4.0}
{'text': 'and so what was it that attracted you', 'start': 974.0, 'duration': 4.72}
{'text': 'when you first saw molina', 'start': 976.16, 'duration': 4.0}
{'text': "knowing that she'd been with so many", 'start': 978.72, 'duration': 4.64}
{'text': 'guys and ladies', 'start': 980.16, 'duration': 3.2}
{'text': "and gentlemen that's not stuff i usually", 'start': 984.399, 'duration': 2.721}
{'text': "care about like how like what somebody's", 'start': 985.44, 'duration': 3.04}
{'text': 'body count is not usually something i', 'start': 987.12, 'duration': 2.399}
{'text': 'worry about', 'start': 988.48, 'duration': 2.88}
{'text': "um i don't know we hung out a lot and we", 'start': 989.519, 'duration': 3.601}
{'text': "had fun a lot and that's enough for me", 'start': 991.36, 'duration': 3.52}
{'text': 'to like get to know somebody better so', 'start': 993.12, 'duration': 3.2}
{'text': 'she came to america afterwards then we', 'start': 994.88, 'duration': 2.639}
{'text': 'continued to hang out our relationship', 'start': 996.32, 'duration': 3.12}
{'text': 'got deeper and yeah', 'start': 997.519, 'duration': 4.0}
{'text': 'so you guys are not in love with other', 'start': 999.44, 'duration': 3.839}
{'text': "people you're just in love with one", 'start': 1001.519, 'duration': 2.961}
{'text': 'another', 'start': 1003.279, 'duration': 3.761}
{'text': 'and you have sex with everybody in the', 'start': 1004.48, 'duration': 3.52}
{'text': 'mama', 'start': 1007.04, 'duration': 4.64}
{'text': 'exactly i only love three people', 'start': 1008.0, 'duration': 5.519}
{'text': 'molina', 'start': 1011.68, 'duration': 3.76}
{'text': "my son nathan i've been listening for", 'start': 1013.519, 'duration': 5.201}
{'text': 'all 15 minutes', 'start': 1015.44, 'duration': 4.639}
{'text': 'yeah i do', 'start': 1018.72, 'duration': 3.039}
{'text': 'you love black people', 'start': 1020.079, 'duration': 2.88}
{'text': 'oh yes', 'start': 1021.759, 'duration': 3.121}
{'text': 'who sent that what the [\xa0__\xa0] are you', 'start': 1022.959, 'duration': 3.921}
{'text': "doing i'm watching a youtube video and", 'start': 1024.88, 'duration': 4.079}
{'text': 'you send a [\xa0__\xa0] block of text through', 'start': 1026.88, 'duration': 4.319}
{'text': 'tts think next time all right i want you', 'start': 1028.959, 'duration': 3.921}
{'text': 'to really sit there and think about what', 'start': 1031.199, 'duration': 4.72}
{'text': 'the [\xa0__\xa0] you just did why people', 'start': 1032.88, 'duration': 4.72}
{'text': 'yes you do', 'start': 1035.919, 'duration': 4.0}
{'text': 'i love everyone are there black people', 'start': 1037.6, 'duration': 3.599}
{'text': 'in sweden', 'start': 1039.919, 'duration': 2.481}
{'text': 'yeah', 'start': 1041.199, 'duration': 3.281}
{'text': "a few i don't know black people don't", 'start': 1042.4, 'duration': 4.88}
{'text': 'like cold weather', 'start': 1044.48, 'duration': 2.8}
{'text': 'is that is that oh well', 'start': 1047.679, 'duration': 5.36}
{'text': "i'm gonna do here", 'start': 1050.32, 'duration': 2.719}
{'text': 'and so um', 'start': 1054.08, 'duration': 3.04}
{'text': "i don't know what to say to you guys", 'start': 1057.36, 'duration': 3.76}
{'text': 'this is so interesting', 'start': 1059.039, 'duration': 4.88}
{'text': 'does this ever does sex ever get bored', 'start': 1061.12, 'duration': 4.24}
{'text': 'to you guys', 'start': 1063.919, 'duration': 2.401}
{'text': "yeah that's why you have it with lots of", 'start': 1065.36, 'duration': 4.319}
{'text': "people so it doesn't get boring", 'start': 1066.32, 'duration': 3.359}
{'text': 'how about you melania', 'start': 1070.32, 'duration': 4.0}
{'text': "no i don't i don't think it gets boring", 'start': 1072.08, 'duration': 4.08}
{'text': "how if you're such a", 'start': 1074.32, 'duration': 4.0}
{'text': '[\xa0__\xa0] how are you going to be a good wife', 'start': 1076.16, 'duration': 5.56}
{'text': 'and mother jesus', 'start': 1078.32, 'duration': 3.4}
{'text': "i mean i think i'm pretty good right now", 'start': 1081.84, 'duration': 3.52}
{'text': "i'm pretty good i'm good i'm going to be", 'start': 1083.52, 'duration': 3.12}
{'text': "pretty good when i'm a wife and a mother", 'start': 1085.36, 'duration': 2.24}
{'text': 'as well', 'start': 1086.64, 'duration': 2.56}
{'text': 'but how', 'start': 1087.6, 'duration': 3.6}
{'text': 'how yeah what do you think my sex life', 'start': 1089.2, 'duration': 3.68}
{'text': "has to do with my kid you're not going", 'start': 1091.2, 'duration': 3.68}
{'text': 'gonna have time to raise kids until you', 'start': 1092.88, 'duration': 3.76}
{'text': 'constantly be having sex wait do you', 'start': 1094.88, 'duration': 4.0}
{'text': "think i'm like every like okay wait how", 'start': 1096.64, 'duration': 3.68}
{'text': 'many men do you think about sex with', 'start': 1098.88, 'duration': 2.799}
{'text': 'today', 'start': 1100.32, 'duration': 2.56}
{'text': 'today', 'start': 1101.679, 'duration': 4.321}
{'text': "yeah i don't know 50 if i if i've slept", 'start': 1102.88, 'duration': 5.919}
{'text': 'with 50 people in my life since i was', 'start': 1106.0, 'duration': 5.12}
{'text': 'what is it 16 years old how many people', 'start': 1108.799, 'duration': 4.721}
{'text': 'a day do you think that [\xa0__\xa0]', 'start': 1111.12, 'duration': 4.799}
{'text': "uh i'm guessing if i took a guess i", 'start': 1113.52, 'duration': 4.399}
{'text': "would say about 10 today you're not", 'start': 1115.919, 'duration': 3.921}
{'text': 'about 10.', 'start': 1117.919, 'duration': 3.76}
{'text': 'wait how does that math work in that', 'start': 1119.84, 'duration': 4.079}
{'text': 'case how many years in a year', 'start': 1121.679, 'duration': 4.161}
{'text': "i'm just guessing and like in five years", 'start': 1123.919, 'duration': 5.281}
{'text': "if there's 50 people", 'start': 1125.84, 'duration': 3.36}
{'text': 'how can i have a new one up all the time', 'start': 1129.52, 'duration': 3.519}
{'text': "because you're going to move away from", 'start': 1131.52, 'duration': 3.279}
{'text': "10. you're trying to reach 100 by the", 'start': 1133.039, 'duration': 3.841}
{'text': 'end of the year right', 'start': 1134.799, 'duration': 4.401}
{'text': "no it's not it's not 50 in a year it's", 'start': 1136.88, 'duration': 5.44}
{'text': '50 so like this is a decade do you get', 'start': 1139.2, 'duration': 5.52}
{'text': 'you get sad sometimes', 'start': 1142.32, 'duration': 4.0}
{'text': 'uh', 'start': 1144.72, 'duration': 3.68}
{'text': 'everyone do you good sad sometimes too', 'start': 1146.32, 'duration': 3.92}
{'text': 'everyone gets sad sometimes do you get', 'start': 1148.4, 'duration': 3.279}
{'text': 'sad sometimes', 'start': 1150.24, 'duration': 5.04}
{'text': 'yeah and what makes you sad at times', 'start': 1151.679, 'duration': 5.041}
{'text': 'uh stress', 'start': 1155.28, 'duration': 3.2}
{'text': 'makes me sad', 'start': 1156.72, 'duration': 4.0}
{'text': 'it just makes you sad this guy triggers', 'start': 1158.48, 'duration': 4.48}
{'text': 'me jesse how do you deal with the hell', 'start': 1160.72, 'duration': 5.44}
{'text': 'when it comes out of molina', 'start': 1162.96, 'duration': 4.56}
{'text': "jesse i'm really bad when it comes to", 'start': 1166.16, 'duration': 2.8}
{'text': 'that stuff usually i say we just need to', 'start': 1167.52, 'duration': 3.6}
{'text': 'take like a few hours apart and chill', 'start': 1168.96, 'duration': 3.12}
{'text': 'and then we just come back and talk', 'start': 1171.12, 'duration': 2.4}
{'text': "about whatever's going on", 'start': 1172.08, 'duration': 3.599}
{'text': "and so you're not able to have her to", 'start': 1173.52, 'duration': 4.8}
{'text': 'overcome her health', 'start': 1175.679, 'duration': 4.401}
{'text': "i don't think she's going through hell", 'start': 1178.32, 'duration': 2.88}
{'text': 'unless you mean dating me is going', 'start': 1180.08, 'duration': 3.2}
{'text': 'through hell which maybe it kind of is', 'start': 1181.2, 'duration': 4.88}
{'text': 'um but um no i mean like she figures out', 'start': 1183.28, 'duration': 4.08}
{'text': 'a lot of stuff around like things talk', 'start': 1186.08, 'duration': 2.8}
{'text': 'about things', 'start': 1187.36, 'duration': 5.04}
{'text': "yeah you're very independent yeah and so", 'start': 1188.88, 'duration': 5.36}
{'text': 'how does he deal with the hell when it', 'start': 1192.4, 'duration': 3.68}
{'text': "comes out of you when you're just mad", 'start': 1194.24, 'duration': 3.6}
{'text': 'about nothing', 'start': 1196.08, 'duration': 4.64}
{'text': "no i just usually stay quiet you don't", 'start': 1197.84, 'duration': 4.4}
{'text': 'take it out on him', 'start': 1200.72, 'duration': 3.439}
{'text': "no you don't", 'start': 1202.24, 'duration': 4.799}
{'text': 'no it had true', 'start': 1204.159, 'duration': 2.88}
{'text': 'no why would i still be with somebody', 'start': 1207.28, 'duration': 3.84}
{'text': "like that that'd be horrible", 'start': 1209.12, 'duration': 4.48}
{'text': 'millennial can you see yourself being a', 'start': 1211.12, 'duration': 6.24}
{'text': 'wife to stay at home and cook and iron', 'start': 1213.6, 'duration': 4.48}
{'text': 'and', 'start': 1217.36, 'duration': 2.799}
{'text': 'clean the house', 'start': 1218.08, 'duration': 3.36}
{'text': 'i like cleaning but i do not like', 'start': 1220.159, 'duration': 2.88}
{'text': "cooking oh you don't", 'start': 1221.44, 'duration': 3.76}
{'text': 'do you cook destiny', 'start': 1223.039, 'duration': 3.921}
{'text': 'i mean i can but usually we just order', 'start': 1225.2, 'duration': 3.92}
{'text': "food it's a lot of time so what are you", 'start': 1226.96, 'duration': 3.839}
{'text': 'gonna do when you get the kids are you', 'start': 1229.12, 'duration': 3.919}
{'text': 'gonna just order food or cook oh boy we', 'start': 1230.799, 'duration': 3.441}
{'text': "probably could cook everyone it's not", 'start': 1233.039, 'duration': 3.52}
{'text': "like it's hard to learn right", 'start': 1234.24, 'duration': 4.0}
{'text': "it's hard for men to learn i don't know", 'start': 1236.559, 'duration': 3.761}
{'text': "about for women so i think it's hard for", 'start': 1238.24, 'duration': 3.28}
{'text': 'mental if you go to any restaurant you', 'start': 1240.32, 'duration': 2.88}
{'text': "go back to the kitchen it's like 90 men", 'start': 1241.52, 'duration': 3.2}
{'text': 'cooking back there no they had to go to', 'start': 1243.2, 'duration': 2.8}
{'text': 'school for that', 'start': 1244.72, 'duration': 2.4}
{'text': "no you don't have to go to school to", 'start': 1246.0, 'duration': 3.12}
{'text': 'learn to cook at ihop or village', 'start': 1247.12, 'duration': 4.4}
{'text': 'spaghetti', 'start': 1249.12, 'duration': 2.4}
{'text': 'you know how to make spaghetti how do', 'start': 1251.6, 'duration': 4.48}
{'text': 'you make spaghetti', 'start': 1253.2, 'duration': 2.88}
{'text': 'because', 'start': 1259.12, 'duration': 3.0}
{'text': "yeah i mean i know plenty of men that's", 'start': 1262.4, 'duration': 3.84}
{'text': 'really really good at cooking and wait a', 'start': 1264.72, 'duration': 3.28}
{'text': 'lot of women well i know some of them', 'start': 1266.24, 'duration': 3.919}
{'text': 'are good cook but they did it as a', 'start': 1268.0, 'duration': 4.72}
{'text': 'career they went to school maybe this is', 'start': 1270.159, 'duration': 6.801}
{'text': "your new interest that you're", 'start': 1272.72, 'duration': 4.24}
{'text': "why why you haven't tried it so you", 'start': 1280.64, 'duration': 3.519}
{'text': "don't know it cookies", 'start': 1282.559, 'duration': 3.921}
{'text': 'i mean it just it seemed like a boring', 'start': 1284.159, 'duration': 4.481}
{'text': 'thing it seemed more like it seemed more', 'start': 1286.48, 'duration': 4.4}
{'text': 'like a woman thing to do wait would you', 'start': 1288.64, 'duration': 5.919}
{'text': "say that a woman's life is boring", 'start': 1290.88, 'duration': 3.679}
{'text': "today's woman life is born because you", 'start': 1294.799, 'duration': 4.0}
{'text': "can see that they're all empty and", 'start': 1297.2, 'duration': 2.8}
{'text': 'unhappy', 'start': 1298.799, 'duration': 3.041}
{'text': "ah there's the empty nose there's the", 'start': 1300.0, 'duration': 5.84}
{'text': 'empty egg carton there it is hey why', 'start': 1301.84, 'duration': 6.4}
{'text': "i don't know when i saw your video", 'start': 1305.84, 'duration': 5.12}
{'text': 'yesterday or last night and i heard', 'start': 1308.24, 'duration': 4.24}
{'text': 'what you were saying', 'start': 1310.96, 'duration': 4.4}
{'text': 'i felt a sense of sadness for you', 'start': 1312.48, 'duration': 4.0}
{'text': 'oh', 'start': 1315.36, 'duration': 3.199}
{'text': "thank you and i don't i'm not judging", 'start': 1316.48, 'duration': 4.4}
{'text': 'you about it because i understand you', 'start': 1318.559, 'duration': 4.24}
{'text': "you're not you don't believe in god so", 'start': 1320.88, 'duration': 3.6}
{'text': 'satan is your daddy', 'start': 1322.799, 'duration': 3.041}
{'text': 'your parents', 'start': 1324.48, 'duration': 3.52}
{'text': 'guide you the right way so i understand', 'start': 1325.84, 'duration': 4.64}
{'text': "it but i just felt satan's it wasn't", 'start': 1328.0, 'duration': 4.64}
{'text': 'something that i was happy to hear you', 'start': 1330.48, 'duration': 4.0}
{'text': 'know what i mean yeah because i wish', 'start': 1332.64, 'duration': 3.6}
{'text': 'everybody well daddy', 'start': 1334.48, 'duration': 4.16}
{'text': "and i can't imagine you having peace", 'start': 1336.24, 'duration': 5.12}
{'text': 'sleeping with that many people and', 'start': 1338.64, 'duration': 4.48}
{'text': "now you say you're doing drugs and all", 'start': 1341.36, 'duration': 3.679}
{'text': "that so you can't you do you like", 'start': 1343.12, 'duration': 4.48}
{'text': 'orgasms', 'start': 1345.039, 'duration': 5.601}
{'text': 'do you like orgasms no', 'start': 1347.6, 'duration': 4.48}
{'text': 'really', 'start': 1350.64, 'duration': 3.519}
{'text': 'so why did you sleep with 50 women then', 'start': 1352.08, 'duration': 4.32}
{'text': 'i never sat with 50 women wait but you', 'start': 1354.159, 'duration': 3.76}
{'text': 'said you were just a woman', 'start': 1356.4, 'duration': 3.44}
{'text': 'i feel like why would you have sex at', 'start': 1357.919, 'duration': 3.521}
{'text': "all if you don't like organs why would", 'start': 1359.84, 'duration': 3.36}
{'text': 'you ever have sex sounds like the worst', 'start': 1361.44, 'duration': 3.92}
{'text': 'use of your time ever wait but earlier', 'start': 1363.2, 'duration': 3.599}
{'text': 'in this in this interview he', 'start': 1365.36, 'duration': 3.76}
{'text': 'specifically said i did enjoy it though', 'start': 1366.799, 'duration': 4.801}
{'text': 'but wait wait what is this 180. not 50', 'start': 1369.12, 'duration': 5.52}
{'text': 'women in his community', 'start': 1371.6, 'duration': 5.36}
{'text': 'when i was growing up women were not as', 'start': 1374.64, 'duration': 5.12}
{'text': 'empty as sleazy as they are today', 'start': 1376.96, 'duration': 4.079}
{'text': 'how many women did you make in this', 'start': 1379.76, 'duration': 2.799}
{'text': 'slice jesse', 'start': 1381.039, 'duration': 3.281}
{'text': 'if i took a guess', 'start': 1382.559, 'duration': 4.321}
{'text': 'between', 'start': 1384.32, 'duration': 5.52}
{'text': '17', 'start': 1386.88, 'duration': 2.96}
{'text': 'about', 'start': 1392.72, 'duration': 3.6}
{'text': 'five or ten at best', 'start': 1394.08, 'duration': 4.56}
{'text': 'how could you make them so empty and sad', 'start': 1396.32, 'duration': 4.8}
{'text': 'so i know that to them you made them sad', 'start': 1398.64, 'duration': 4.399}
{'text': 'and empty why did you do that to them', 'start': 1401.12, 'duration': 4.64}
{'text': 'well at that time i', 'start': 1403.039, 'duration': 5.441}
{'text': 'probably i was sad myself at that time', 'start': 1405.76, 'duration': 4.56}
{'text': "because that's why i was going out on", 'start': 1408.48, 'duration': 4.72}
{'text': 'these women but yeah', 'start': 1410.32, 'duration': 4.88}
{'text': 'most of the time you put a sadness all', 'start': 1413.2, 'duration': 3.76}
{'text': 'over the face', 'start': 1415.2, 'duration': 3.52}
{'text': 'when men take advantage of women like', 'start': 1416.96, 'duration': 3.28}
{'text': "that is because they're looking for", 'start': 1418.72, 'duration': 2.72}
{'text': 'something too', 'start': 1420.24, 'duration': 3.12}
{'text': 'and they both the men and women are', 'start': 1421.44, 'duration': 3.359}
{'text': 'looking for something that they never', 'start': 1423.36, 'duration': 3.36}
{'text': 'find in that way', 'start': 1424.799, 'duration': 4.041}
{'text': 'but i want to ask you this uh', 'start': 1426.72, 'duration': 6.0}
{'text': 'molina molina do you vote', 'start': 1428.84, 'duration': 6.76}
{'text': 'did it do i what vote is like oh yeah of', 'start': 1432.72, 'duration': 4.72}
{'text': 'course the math', 'start': 1435.6, 'duration': 4.8}
{'text': 'are you more liberal or conservative', 'start': 1437.44, 'duration': 5.04}
{'text': 'uh liberal', 'start': 1440.4, 'duration': 4.96}
{'text': 'and what is the liberal exactly', 'start': 1442.48, 'duration': 5.439}
{'text': 'uh to me', 'start': 1445.36, 'duration': 4.4}
{'text': "uh i don't know actually what would you", 'start': 1447.919, 'duration': 3.76}
{'text': 'describe as oh no well like what are the', 'start': 1449.76, 'duration': 3.6}
{'text': 'left-leaning people in sweden stand for', 'start': 1451.679, 'duration': 4.401}
{'text': 'over like the right people', 'start': 1453.36, 'duration': 4.24}
{'text': "it's not liberal here it's like left oh", 'start': 1456.08, 'duration': 3.199}
{'text': "yeah it's like we like we have a", 'start': 1457.6, 'duration': 3.679}
{'text': 'different kind of political system in', 'start': 1459.279, 'duration': 4.561}
{'text': "sweden i do not know politics i don't", 'start': 1461.279, 'duration': 4.0}
{'text': "know what a liberal is i don't know what", 'start': 1463.84, 'duration': 3.28}
{'text': 'a conservative is whatever happened to', 'start': 1465.279, 'duration': 4.64}
{'text': 'democrats and republicans like are those', 'start': 1467.12, 'duration': 4.88}
{'text': "the same thing i don't know but i'm", 'start': 1469.919, 'duration': 4.321}
{'text': 'listening you have like multiple parties', 'start': 1472.0, 'duration': 5.039}
{'text': 'and you vote for like one basically', 'start': 1474.24, 'duration': 4.319}
{'text': "and then there's like more left ones and", 'start': 1477.039, 'duration': 3.201}
{'text': "then there's more middle ones and more", 'start': 1478.559, 'duration': 2.881}
{'text': 'right ones', 'start': 1480.24, 'duration': 1.919}
{'text': 'and', 'start': 1481.44, 'duration': 1.599}
{'text': 'um', 'start': 1482.159, 'duration': 3.441}
{'text': "what's your impression of the um i guess", 'start': 1483.039, 'duration': 5.041}
{'text': 'right or conservatives weird questions', 'start': 1485.6, 'duration': 4.079}
{'text': "what's your impression of that somebody", 'start': 1488.08, 'duration': 4.0}
{'text': "from next week i don't really know many", 'start': 1489.679, 'duration': 4.081}
{'text': 'super conservative people and the people', 'start': 1492.08, 'duration': 3.68}
{'text': 'that call themselves conservatives are', 'start': 1493.76, 'duration': 3.84}
{'text': 'more liberal actually', 'start': 1495.76, 'duration': 4.64}
{'text': 'than they are rights or like yeah', 'start': 1497.6, 'duration': 6.24}
{'text': 'conservative oh i see so yeah you know', 'start': 1500.4, 'duration': 4.879}
{'text': "you don't pay a lot of attention to", 'start': 1503.84, 'duration': 2.88}
{'text': 'politics', 'start': 1505.279, 'duration': 2.961}
{'text': 'i used to more', 'start': 1506.72, 'duration': 3.839}
{'text': "and why'd you stop", 'start': 1508.24, 'duration': 5.439}
{'text': 'i got other interests', 'start': 1510.559, 'duration': 3.12}
{'text': "there's your independent voters chat", 'start': 1519.279, 'duration': 4.081}
{'text': 'really', 'start': 1522.559, 'duration': 2.801}
{'text': 'and at one time i was young conservative', 'start': 1523.36, 'duration': 3.679}
{'text': 'when you were a christian', 'start': 1525.36, 'duration': 3.52}
{'text': "by the way what what is with destiny's", 'start': 1527.039, 'duration': 4.24}
{'text': "beard man what is what's with the full", 'start': 1528.88, 'duration': 4.64}
{'text': 'beard what is he doing man dude did he', 'start': 1531.279, 'duration': 4.4}
{'text': "convert without telling anybody and he's", 'start': 1533.52, 'duration': 3.68}
{'text': 'about to like travel to mecca like what', 'start': 1535.679, 'duration': 2.561}
{'text': 'is he', 'start': 1537.2, 'duration': 3.28}
{'text': "what's with the beard i was like 14 15", 'start': 1538.24, 'duration': 5.039}
{'text': '16 yeah oh god here comes and so once', 'start': 1540.48, 'duration': 4.559}
{'text': "you stop being a christian that's why", 'start': 1543.279, 'duration': 4.0}
{'text': 'you changed party or', 'start': 1545.039, 'duration': 4.24}
{'text': 'no actually i slowly became more', 'start': 1547.279, 'duration': 3.201}
{'text': 'left-leaning probably when i was like in', 'start': 1549.279, 'duration': 3.441}
{'text': 'my early 20s', 'start': 1550.48, 'duration': 4.319}
{'text': 'what does your parents think of you now', 'start': 1552.72, 'duration': 4.24}
{'text': 'as opposed to then uh-oh my parents', 'start': 1554.799, 'duration': 3.601}
{'text': 'always love me but i mean obviously they', 'start': 1556.96, 'duration': 3.76}
{'text': 'wish i was more conservative', 'start': 1558.4, 'duration': 4.08}
{'text': 'really', 'start': 1560.72, 'duration': 4.4}
{'text': "that's amazing man you know larry elder", 'start': 1562.48, 'duration': 5.12}
{'text': 'right you know who he is destiny', 'start': 1565.12, 'duration': 3.919}
{'text': "i feel like i've heard the name remind", 'start': 1567.6, 'duration': 3.439}
{'text': "me no he's running for governor of", 'start': 1569.039, 'duration': 5.201}
{'text': "california there's a recall on gavin", 'start': 1571.039, 'duration': 4.24}
{'text': 'newsom', 'start': 1574.24, 'duration': 5.2}
{'text': 'yeah and so larry is a uh he he is black', 'start': 1575.279, 'duration': 6.241}
{'text': 'but he is conservative', 'start': 1579.44, 'duration': 4.8}
{'text': 'and the liberals here are having a fit', 'start': 1581.52, 'duration': 4.0}
{'text': "they don't want larry now they're", 'start': 1584.24, 'duration': 3.039}
{'text': 'treating him in the way because you know', 'start': 1585.52, 'duration': 3.84}
{'text': "liberals are evil right and so they're", 'start': 1587.279, 'duration': 3.601}
{'text': 'treating him in the way that they', 'start': 1589.36, 'duration': 3.28}
{'text': 'treated donald trump', 'start': 1590.88, 'duration': 4.24}
{'text': 'uh attacking him', 'start': 1592.64, 'duration': 4.32}
{'text': 'fighting throwing the eggs at him and', 'start': 1595.12, 'duration': 3.28}
{'text': 'things like that what do you think about', 'start': 1596.96, 'duration': 3.36}
{'text': 'that', 'start': 1598.4, 'duration': 3.68}
{'text': "uh i i honestly i don't know much about", 'start': 1600.32, 'duration': 3.839}
{'text': "what larry stands for i'm not sure", 'start': 1602.08, 'duration': 3.04}
{'text': 'um', 'start': 1604.159, 'duration': 2.321}
{'text': "but i'm pretty sure news him is winning", 'start': 1605.12, 'duration': 2.48}
{'text': "the recall i don't think he's gonna get", 'start': 1606.48, 'duration': 2.24}
{'text': 'recalled so', 'start': 1607.6, 'duration': 2.559}
{'text': "i haven't followed the california stuff", 'start': 1608.72, 'duration': 3.68}
{'text': "much well i'm not sure if he's going to", 'start': 1610.159, 'duration': 4.88}
{'text': 'win or not because uh when they go i', 'start': 1612.4, 'duration': 5.759}
{'text': 'mean gavin knew some like curb stomped', 'start': 1615.039, 'duration': 5.76}
{'text': 'larry elder in that i mean it was bad', 'start': 1618.159, 'duration': 5.841}
{'text': 'man it was like 66 to 33 petitions', 'start': 1620.799, 'duration': 6.641}
{'text': 'descended 202. uh to put on this', 'start': 1624.0, 'duration': 6.48}
{'text': 'election to have the recall', 'start': 1627.44, 'duration': 4.239}
{'text': 'uh it was', 'start': 1630.48, 'duration': 3.92}
{'text': 'republicans and democrats and liberals', 'start': 1631.679, 'duration': 5.36}
{'text': 'and independents who wanted him out', 'start': 1634.4, 'duration': 5.279}
{'text': "because of the mess he's made of", 'start': 1637.039, 'duration': 4.88}
{'text': 'california', 'start': 1639.679, 'duration': 5.281}
{'text': "well i guess we'll find out", 'start': 1641.919, 'duration': 3.041}
{'text': 'right now', 'start': 1645.52, 'duration': 2.24}
{'text': "i wouldn't believe the media we'll wait", 'start': 1649.6, 'duration': 3.84}
{'text': "and see but i wouldn't believe the media", 'start': 1651.76, 'duration': 3.36}
{'text': 'you know they they lied about donald', 'start': 1653.44, 'duration': 3.44}
{'text': 'trump in the same way', 'start': 1655.12, 'duration': 2.799}
{'text': 'oh yeah do you think you won the', 'start': 1656.88, 'duration': 3.44}
{'text': 'election', 'start': 1657.919, 'duration': 5.521}
{'text': "there's the bear in the woods", 'start': 1660.32, 'duration': 5.28}
{'text': "uh that's the best uh i can't say the", 'start': 1663.44, 'duration': 4.719}
{'text': 'word melinda', 'start': 1665.6, 'duration': 5.199}
{'text': 'yeah what the [\xa0__\xa0] was that', 'start': 1668.159, 'duration': 5.441}
{'text': 'wait wait what', 'start': 1670.799, 'duration': 2.801}
{'text': 'yeah oh does the bear [\xa0__\xa0] in the woods', 'start': 1674.159, 'duration': 4.161}
{'text': "that's what he wanted to say but then he", 'start': 1676.48, 'duration': 5.96}
{'text': 'stopped it so he just looked demented', 'start': 1678.32, 'duration': 4.12}
{'text': 'what does that mean equal rights to me', 'start': 1683.84, 'duration': 4.88}
{'text': 'rgba equal rights', 'start': 1686.48, 'duration': 4.0}
{'text': 'yeah i like writing', 'start': 1688.72, 'duration': 3.52}
{'text': "i don't think you should be forced into", 'start': 1690.48, 'duration': 4.24}
{'text': 'like a certain sort of person as like', 'start': 1692.24, 'duration': 3.28}
{'text': 'what', 'start': 1694.72, 'duration': 2.64}
{'text': 'matter like gender you have', 'start': 1695.52, 'duration': 3.759}
{'text': 'what do you mean by that', 'start': 1697.36, 'duration': 4.24}
{'text': "like you're saying that women belongs in", 'start': 1699.279, 'duration': 4.081}
{'text': "the kitchen i don't think they", 'start': 1701.6, 'duration': 3.92}
{'text': 'necessarily have to be that way', 'start': 1703.36, 'duration': 3.76}
{'text': 'i think people should be born and be', 'start': 1705.52, 'duration': 3.44}
{'text': 'able to do whatever they want', 'start': 1707.12, 'duration': 3.36}
