{'text': "i'm so passionate about equipping women", 'start': 7.6, 'duration': 6.88}
{'text': 'kind of like [\xa0__\xa0] children', 'start': 754.0, 'duration': 4.959}
{'text': 'like if i ever say anything related to', 'start': 755.839, 'duration': 5.12}
{'text': "the agency of the woman's side it's", 'start': 758.959, 'duration': 4.401}
{'text': 'basically shut the [\xa0__\xa0] up if a man is', 'start': 760.959, 'duration': 3.521}
{'text': "there and decides he's going to do", 'start': 763.36, 'duration': 2.56}
{'text': 'something by god that woman is going to', 'start': 764.48, 'duration': 2.799}
{'text': 'sit there and [\xa0__\xa0] take it because', 'start': 765.92, 'duration': 3.2}
{'text': "she's going to have a freeze up", 'start': 767.279, 'duration': 3.921}
{'text': 'traumatic reaction response if she sees', 'start': 769.12, 'duration': 4.159}
{'text': "the guy do literally anything that's not", 'start': 771.2, 'duration': 3.84}
{'text': 'like coinciding with her expectation of', 'start': 773.279, 'duration': 3.441}
{'text': "the sexual like and that's and then the", 'start': 775.04, 'duration': 3.2}
{'text': "words get thrown around and it's like do", 'start': 776.72, 'duration': 2.559}
{'text': "i think that like you're familiar with", 'start': 778.24, 'duration': 2.719}
{'text': 'the concept of stealth thing right', 'start': 779.279, 'duration': 4.881}
{'text': "the taking off the kind of oh it's like", 'start': 780.959, 'duration': 6.081}
{'text': 'yeah which is like', 'start': 784.16, 'duration': 4.0}
{'text': "i don't know what word i would use for", 'start': 787.04, 'duration': 2.96}
{'text': "it but it's absolutely [\xa0__\xa0] horrible", 'start': 788.16, 'duration': 3.44}
{'text': 'horrible it would be like if i was', 'start': 790.0, 'duration': 3.68}
{'text': 'giving advice to a friend that would be', 'start': 791.6, 'duration': 4.0}
{'text': 'an absolute deal breaker like you would', 'start': 793.68, 'duration': 3.44}
{'text': 'never see that person again because what', 'start': 795.6, 'duration': 3.359}
{'text': 'the [\xa0__\xa0] yeah', 'start': 797.12, 'duration': 3.839}
{'text': "that's [\xa0__\xa0] up yeah there's like", 'start': 798.959, 'duration': 4.32}
{'text': 'violating consent as much as possible', 'start': 800.959, 'duration': 4.32}
{'text': "there's no coming back from that stds", 'start': 803.279, 'duration': 3.921}
{'text': 'potential pregnancy like just respect', 'start': 805.279, 'duration': 3.601}
{'text': 'for what you want right', 'start': 807.2, 'duration': 3.92}
{'text': 'but it feels like and i um', 'start': 808.88, 'duration': 3.44}
{'text': 'i feel like every time i get into these', 'start': 811.12, 'duration': 3.12}
{'text': "things whenever i'm giving advice from", 'start': 812.32, 'duration': 4.319}
{'text': "the woman's side it feels like i have to", 'start': 814.24, 'duration': 4.24}
{'text': "type up a seven-page story it's like", 'start': 816.639, 'duration': 4.161}
{'text': 'okay guys i just want to clarify my', 'start': 818.48, 'duration': 5.84}
{'text': "position i am anti-rape don't rape women", 'start': 820.8, 'duration': 5.2}
{'text': "men shouldn't rape women it's not the", 'start': 824.32, 'duration': 3.6}
{'text': "woman's fault but like it feels like if", 'start': 826.0, 'duration': 3.6}
{'text': 'i ever talk about like okay as a woman', 'start': 827.92, 'duration': 4.0}
{'text': 'you should be able to tell a guy during', 'start': 829.6, 'duration': 4.4}
{'text': "a sexual encounter hey i'm not okay with", 'start': 831.92, 'duration': 4.719}
{'text': 'that and oh my god why are you victim', 'start': 834.0, 'duration': 3.68}
{'text': 'blaming why are you making this about', 'start': 836.639, 'duration': 2.161}
{'text': "her it's the man's fault we're doing and", 'start': 837.68, 'duration': 2.719}
{'text': "it's like and then then my response", 'start': 838.8, 'duration': 3.36}
{'text': 'afterwards is like if you genuinely feel', 'start': 840.399, 'duration': 3.281}
{'text': "like you can't do this you shouldn't be", 'start': 842.16, 'duration': 3.6}
{'text': "having casual sex like that's it's", 'start': 843.68, 'duration': 4.08}
{'text': "really simple it's really dangerous it's", 'start': 845.76, 'duration': 3.28}
{'text': "dan and this isn't about being like", 'start': 847.76, 'duration': 3.519}
{'text': "you're a bad woman for having cough", 'start': 849.04, 'duration': 4.08}
{'text': "obviously you're not the problem is that", 'start': 851.279, 'duration': 4.24}
{'text': "like there's something going on that is", 'start': 853.12, 'duration': 3.92}
{'text': "caught like there's something going on", 'start': 855.519, 'duration': 3.12}
{'text': 'that is causing you to be put in these', 'start': 857.04, 'duration': 3.52}
{'text': 'really dangerous situations and why', 'start': 858.639, 'duration': 3.76}
{'text': "wouldn't we advocate for you to like be", 'start': 860.56, 'duration': 3.92}
{'text': 'as safe as possible like i totally', 'start': 862.399, 'duration': 4.24}
{'text': "understand these women like i didn't", 'start': 864.48, 'duration': 3.919}
{'text': 'engage in much casual sex at all because', 'start': 866.639, 'duration': 3.44}
{'text': 'i had [\xa0__\xa0] panic attacks when men', 'start': 868.399, 'duration': 3.601}
{'text': "tried to kiss me so like obviously i'm", 'start': 870.079, 'duration': 3.601}
{'text': 'not going to like go beyond that i mean', 'start': 872.0, 'duration': 3.519}
{'text': 'my panic attacks were like you know', 'start': 873.68, 'duration': 4.08}
{'text': 'ending the engagement on their own', 'start': 875.519, 'duration': 4.401}
{'text': 'pretty easily but like', 'start': 877.76, 'duration': 4.079}
{'text': "in that situation like it's like", 'start': 879.92, 'duration': 3.919}
{'text': 'of course you want to like think about', 'start': 881.839, 'duration': 3.68}
{'text': "how to keep it safe it's like there's no", 'start': 883.839, 'duration': 3.841}
{'text': 'conception in in this dialogue', 'start': 885.519, 'duration': 4.161}
{'text': "especially around sex right it's like", 'start': 887.68, 'duration': 3.92}
{'text': "it's so weird because like", 'start': 889.68, 'duration': 3.68}
{'text': 'christian land was so uppity about sex', 'start': 891.6, 'duration': 2.799}
{'text': "that we couldn't really talk about it", 'start': 893.36, 'duration': 2.56}
{'text': "because they're like sex is bad and like", 'start': 894.399, 'duration': 3.12}
{'text': "unless it's missionary it's bad", 'start': 895.92, 'duration': 3.599}
{'text': 'basically right and it feels like our', 'start': 897.519, 'duration': 4.081}
{'text': 'culture has done this like a aggressive', 'start': 899.519, 'duration': 3.68}
{'text': 'snap to the other side where we still', 'start': 901.6, 'duration': 4.56}
{'text': "can't talk about sex like not really not", 'start': 903.199, 'duration': 4.481}
{'text': 'that like d like we can talk about like', 'start': 906.16, 'duration': 3.679}
{'text': 'sex positions and all these like kinky', 'start': 907.68, 'duration': 3.68}
{'text': "things but we can't talk about the fact", 'start': 909.839, 'duration': 2.721}
{'text': 'that like', 'start': 911.36, 'duration': 3.36}
{'text': 'a lot of times it takes two to tango and', 'start': 912.56, 'duration': 3.839}
{'text': "it's not about saying like one person's", 'start': 914.72, 'duration': 3.359}
{'text': "bad and one person's good one person", 'start': 916.399, 'duration': 3.12}
{'text': "isn't perfect if somebody [\xa0__\xa0]", 'start': 918.079, 'duration': 4.56}
{'text': "stealths that's gross that's super gross", 'start': 919.519, 'duration': 5.76}
{'text': 'and as a woman you should say something', 'start': 922.639, 'duration': 4.88}
{'text': 'you should absolutely but it feels like', 'start': 925.279, 'duration': 3.601}
{'text': 'we we', 'start': 927.519, 'duration': 3.601}
{'text': 'somehow horseshoe our way back to this', 'start': 928.88, 'duration': 4.639}
{'text': "position where it's like when when two", 'start': 931.12, 'duration': 5.68}
{'text': 'people are having sex like everything is', 'start': 933.519, 'duration': 6.32}
{'text': "it's a lot for both people yeah like and", 'start': 936.8, 'duration': 4.479}
{'text': 'everybody is like very empathetic to the', 'start': 939.839, 'duration': 3.44}
{'text': 'woman side like obviously women are', 'start': 941.279, 'duration': 4.081}
{'text': 'fragile docile demure creatures that are', 'start': 943.279, 'duration': 3.68}
{'text': 'just too stupid to say or do anything', 'start': 945.36, 'duration': 3.919}
{'text': 'but like men are the ultimate like you', 'start': 946.959, 'duration': 3.761}
{'text': 'should be in control of your emotions', 'start': 949.279, 'duration': 3.041}
{'text': 'you should be in control of your your', 'start': 950.72, 'duration': 2.799}
{'text': 'erections you should be controlling the', 'start': 952.32, 'duration': 2.8}
{'text': "sexual encounter you're keeping your", 'start': 953.519, 'duration': 3.521}
{'text': 'horniness under check like men can be', 'start': 955.12, 'duration': 4.639}
{'text': 'the the absolute domain of this like', 'start': 957.04, 'duration': 4.239}
{'text': 'stoicism where you approach the', 'start': 959.759, 'duration': 3.281}
{'text': 'situation and such that like i am here', 'start': 961.279, 'duration': 3.041}
{'text': "to penetrate you and i'm going to be in", 'start': 963.04, 'duration': 2.56}
{'text': 'control of everything the whole time and', 'start': 964.32, 'duration': 2.959}
{'text': "it's like men could just as easily [\xa0__\xa0]", 'start': 965.6, 'duration': 3.44}
{'text': 'up during encounters too right like', 'start': 967.279, 'duration': 3.441}
{'text': 'maybe she said something like oh like i', 'start': 969.04, 'duration': 2.719}
{'text': "don't know if i'm one enough and you", 'start': 970.72, 'duration': 2.32}
{'text': 'thought you heard like oh well [\xa0__\xa0]', 'start': 971.759, 'duration': 2.32}
{'text': 'maybe she wants to take the condom off', 'start': 973.04, 'duration': 2.4}
{'text': "and you do something you shouldn't and", 'start': 974.079, 'duration': 3.361}
{'text': "it's stupid and it's dumb but like you", 'start': 975.44, 'duration': 4.48}
{'text': "said like like sex shouldn't be", 'start': 977.44, 'duration': 4.88}
{'text': 'happening to one person and from the', 'start': 979.92, 'duration': 4.24}
{'text': "other like it's a two-person thing that", 'start': 982.32, 'duration': 4.8}
{'text': 'requires two mature people to have some', 'start': 984.16, 'duration': 4.72}
{'text': 'sort of back and forth and there might', 'start': 987.12, 'duration': 3.76}
{'text': 'be times in a sexual circumstance where', 'start': 988.88, 'duration': 3.28}
{'text': 'somebody is pushing on a boundary or', 'start': 990.88, 'duration': 2.24}
{'text': 'even trying to beg around it where the', 'start': 992.16, 'duration': 2.56}
{'text': "other person needs to say like hey don't", 'start': 993.12, 'duration': 2.959}
{'text': 'do that and you should feel like you', 'start': 994.72, 'duration': 2.559}
{'text': 'have the ability to do that but', 'start': 996.079, 'duration': 3.521}
{'text': 'everything is so [\xa0__\xa0] hyperbolic and', 'start': 997.279, 'duration': 4.0}
{'text': "it's like the response is like that guy", 'start': 999.6, 'duration': 3.2}
{'text': "might [\xa0__\xa0] murder me then and it's", 'start': 1001.279, 'duration': 3.761}
{'text': 'like damn dawg are you approaching every', 'start': 1002.8, 'duration': 3.76}
{'text': "casual sex with like this guy who's", 'start': 1005.04, 'duration': 3.52}
{'text': 'gonna [\xa0__\xa0] kill me if i say anything', 'start': 1006.56, 'duration': 4.079}
{'text': "if that's the case don't we telling so", 'start': 1008.56, 'duration': 3.6}
{'text': "many people have casual sex yeah don't", 'start': 1010.639, 'duration': 2.88}
{'text': "sleep with them if you think there's a", 'start': 1012.16, 'duration': 3.679}
{'text': "chance if there's if you think genuinely", 'start': 1013.519, 'duration': 3.921}
{'text': "if there's a chance that if i say no to", 'start': 1015.839, 'duration': 4.881}
{'text': "this guy that he's going to strangle me", 'start': 1017.44, 'duration': 5.12}
{'text': 'why the [\xa0__\xa0] are you going into a', 'start': 1020.72, 'duration': 4.16}
{'text': 'private space alone and having sex with', 'start': 1022.56, 'duration': 3.84}
{'text': 'him like why would you do that yeah and', 'start': 1024.88, 'duration': 3.76}
{'text': 'this is it to say that murdering women', 'start': 1026.4, 'duration': 3.84}
{'text': "is good but that's what it sounds like", 'start': 1028.64, 'duration': 3.36}
{'text': "you're blaming yeah yeah and then people", 'start': 1030.24, 'duration': 2.799}
{'text': "responding was like jesse you don't", 'start': 1032.0, 'duration': 2.079}
{'text': 'understand she made other tweets like', 'start': 1033.039, 'duration': 2.081}
{'text': 'one of the truths like this has happened', 'start': 1034.079, 'duration': 2.561}
{'text': 'to me like three times before and i was', 'start': 1035.12, 'duration': 3.679}
{'text': 'raped and i was like oh my god then stop', 'start': 1036.64, 'duration': 3.279}
{'text': '[\xa0__\xa0]', 'start': 1038.799, 'duration': 3.28}
{'text': 'go back to the drawing board and like', 'start': 1039.919, 'duration': 3.76}
{'text': 'think for a moment like okay well hold', 'start': 1042.079, 'duration': 3.041}
{'text': 'on because something in your strategy', 'start': 1043.679, 'duration': 2.961}
{'text': 'here is not working okay something is', 'start': 1045.12, 'duration': 4.08}
{'text': "misaligned but yeah it's so hard to push", 'start': 1046.64, 'duration': 5.2}
{'text': 'on the other side at all without like', 'start': 1049.2, 'duration': 4.479}
{'text': 'victim blame like yeah', 'start': 1051.84, 'duration': 3.839}
{'text': 'i know i made like one tick tock talking', 'start': 1053.679, 'duration': 3.681}
{'text': 'about how like it would be wise for', 'start': 1055.679, 'duration': 3.601}
{'text': 'women to learn how to reject men in like', 'start': 1057.36, 'duration': 4.88}
{'text': "a palatable way and i didn't say like", 'start': 1059.28, 'duration': 4.8}
{'text': 'just be super nicely nice and never say', 'start': 1062.24, 'duration': 3.36}
{'text': 'no obviously', 'start': 1064.08, 'duration': 3.28}
{'text': "like i'm literally talking about", 'start': 1065.6, 'duration': 3.36}
{'text': 'rejecting men and being like hey like', 'start': 1067.36, 'duration': 3.12}
{'text': 'just to be clear like when you treat men', 'start': 1068.96, 'duration': 3.2}
{'text': 'like creepers and and like really', 'start': 1070.48, 'duration': 3.76}
{'text': "[\xa0__\xa0] psycho when they're like", 'start': 1072.16, 'duration': 3.759}
{'text': 'approaching you and just asking like for', 'start': 1074.24, 'duration': 3.04}
{'text': 'your number and stuff like that really', 'start': 1075.919, 'duration': 3.441}
{'text': 'sucks what if they have asd like people', 'start': 1077.28, 'duration': 3.519}
{'text': 'with autism might not even be reading', 'start': 1079.36, 'duration': 2.64}
{'text': "your cues and then you're treating them", 'start': 1080.799, 'duration': 2.641}
{'text': "like the psychopathic freak when they're", 'start': 1082.0, 'duration': 3.36}
{'text': "just like i just didn't realize certain", 'start': 1083.44, 'duration': 4.239}
{'text': 'things right and like man the amount of', 'start': 1085.36, 'duration': 4.16}
{'text': "like comments i've had to respond to of", 'start': 1087.679, 'duration': 3.681}
{'text': "being like well you're basically just", 'start': 1089.52, 'duration': 3.84}
{'text': 'saying that women should put their', 'start': 1091.36, 'duration': 4.8}
{'text': "actual life in front of men's fifis and", 'start': 1093.36, 'duration': 5.679}
{'text': "i was like who's saying that also just", 'start': 1096.16, 'duration': 6.48}
{'text': 'to be clear it is not casual encounters', 'start': 1099.039, 'duration': 5.841}
{'text': 'that are killing women it is domestic', 'start': 1102.64, 'duration': 4.08}
{'text': 'partners that they have been with for a', 'start': 1104.88, 'duration': 4.08}
{'text': "long time that's who's assaulting and", 'start': 1106.72, 'duration': 4.4}
{'text': "killing women by and large that's that's", 'start': 1108.96, 'duration': 4.64}
{'text': "the stats right and so it's like", 'start': 1111.12, 'duration': 3.679}
{'text': "i think that's another huge", 'start': 1113.6, 'duration': 3.12}
{'text': "misunderstanding too of like and it's", 'start': 1114.799, 'duration': 3.76}
{'text': 'again i hate the fact that like rape', 'start': 1116.72, 'duration': 4.8}
{'text': "means so much it's such a broad like if", 'start': 1118.559, 'duration': 4.321}
{'text': 'somebody tells me they were raped at', 'start': 1121.52, 'duration': 3.279}
{'text': 'this point like like it could mean', 'start': 1122.88, 'duration': 3.84}
{'text': 'something like one of the worst things', 'start': 1124.799, 'duration': 3.921}
{'text': 'ever or it could be like not really that', 'start': 1126.72, 'duration': 3.839}
{'text': "big of a deal at all and it's like yeah", 'start': 1128.72, 'duration': 3.36}
{'text': "it's like or like even the selling like", 'start': 1130.559, 'duration': 2.641}
{'text': "something that's shitty that's horrible", 'start': 1132.08, 'duration': 2.16}
{'text': "like that shouldn't happen never see", 'start': 1133.2, 'duration': 2.88}
{'text': "that guy again but like this isn't like", 'start': 1134.24, 'duration': 4.08}
{'text': "there's a huge spectrum of experiences", 'start': 1136.08, 'duration': 3.12}
{'text': 'um', 'start': 1138.32, 'duration': 3.68}
{'text': 'but it it feels like to um', 'start': 1139.2, 'duration': 5.28}
{'text': 'this idea that like yeah like we just', 'start': 1142.0, 'duration': 5.52}
{'text': 'have to um do everything we oh god [\xa0__\xa0]', 'start': 1144.48, 'duration': 4.8}
{'text': 'um you mentioned the thing about like', 'start': 1147.52, 'duration': 3.68}
{'text': 'put putting yourself before the mail oh', 'start': 1149.28, 'duration': 3.6}
{'text': '[\xa0__\xa0] sorry i just remembered oh god the', 'start': 1151.2, 'duration': 3.12}
{'text': "mail i've heard that line before it", 'start': 1152.88, 'duration': 2.96}
{'text': "triggers a [\xa0__\xa0] out of me like oh you're", 'start': 1154.32, 'duration': 3.52}
{'text': 'so upset that like i care about my life', 'start': 1155.84, 'duration': 3.6}
{'text': 'more than your [\xa0__\xa0] feelings like bro', 'start': 1157.84, 'duration': 3.12}
{'text': "you're not out here on the [\xa0__\xa0] you", 'start': 1159.44, 'duration': 3.44}
{'text': 'know in like fallujah battling in iraq', 'start': 1160.96, 'duration': 3.92}
{'text': 'okay jesus christ calm the [\xa0__\xa0] down not', 'start': 1162.88, 'duration': 3.12}
{'text': 'to say that there is why are you going', 'start': 1164.88, 'duration': 2.72}
{'text': "to nightclubs if that's the risk like", 'start': 1166.0, 'duration': 3.2}
{'text': 'literally why are you doing that because', 'start': 1167.6, 'duration': 3.36}
{'text': 'i certainly [\xa0__\xa0] like', 'start': 1169.2, 'duration': 3.68}
{'text': "capital yeah um i think there's a big", 'start': 1170.96, 'duration': 3.28}
{'text': 'misunderstanding about where like a lot', 'start': 1172.88, 'duration': 2.96}
{'text': 'of rape and where like a lot of like', 'start': 1174.24, 'duration': 3.2}
{'text': '[\xa0__\xa0] up sexual encounters come from', 'start': 1175.84, 'duration': 4.079}
{'text': 'two where like people think of like when', 'start': 1177.44, 'duration': 4.239}
{'text': 'you think of how does the average rape', 'start': 1179.919, 'duration': 4.321}
{'text': "happen it's a guy trying to roofie a", 'start': 1181.679, 'duration': 3.841}
{'text': 'girl and then drag her body off', 'start': 1184.24, 'duration': 2.4}
{'text': "somewhere and it's like that's not", 'start': 1185.52, 'duration': 3.12}
{'text': "usually what's happening right like i", 'start': 1186.64, 'duration': 5.039}
{'text': "think and maybe i'm i'm getting a little", 'start': 1188.64, 'duration': 4.159}
{'text': "i don't want to say anecdotes it sounds", 'start': 1191.679, 'duration': 2.561}
{'text': "like i'm raping people that's not what i", 'start': 1192.799, 'duration': 3.361}
{'text': 'mean but the feeling that i have about a', 'start': 1194.24, 'duration': 4.0}
{'text': 'lot of this is that like most like kind', 'start': 1196.16, 'duration': 3.6}
{'text': 'of like rapes or unwanted sexual', 'start': 1198.24, 'duration': 3.919}
{'text': 'experiences are probably like from guys', 'start': 1199.76, 'duration': 4.159}
{'text': 'that are just trying to push it as far', 'start': 1202.159, 'duration': 3.441}
{'text': "as they can and then they're not getting", 'start': 1203.919, 'duration': 3.281}
{'text': "no's and then they kind of go for it and", 'start': 1205.6, 'duration': 3.199}
{'text': 'they can they get it and the girl', 'start': 1207.2, 'duration': 2.8}
{'text': "doesn't feel comfortable saying or", 'start': 1208.799, 'duration': 2.721}
{'text': 'whatever like i think that this is where', 'start': 1210.0, 'duration': 3.12}
{'text': 'the majority of these types of sexual', 'start': 1211.52, 'duration': 3.519}
{'text': "encounters come from and that's not to", 'start': 1213.12, 'duration': 3.6}
{'text': "excuse it or say that it's good it's not", 'start': 1215.039, 'duration': 3.281}
{'text': "that shouldn't happen but when our", 'start': 1216.72, 'duration': 4.079}
{'text': 'understanding of men is that well rapes', 'start': 1218.32, 'duration': 4.08}
{'text': "are when a guy decides that he's gonna", 'start': 1220.799, 'duration': 3.201}
{'text': '[\xa0__\xa0] rape that girl and murder her if', 'start': 1222.4, 'duration': 2.8}
{'text': "she says no it's like well that", 'start': 1224.0, 'duration': 2.799}
{'text': 'misunderstanding is leading you to give', 'start': 1225.2, 'duration': 3.92}
{'text': 'really bad advice to people like if', 'start': 1226.799, 'duration': 3.76}
{'text': "you're a woman and a guy is pushing", 'start': 1229.12, 'duration': 2.559}
{'text': "don't say anything he might [\xa0__\xa0]", 'start': 1230.559, 'duration': 3.201}
{'text': "murder you that's incredibly rare i", 'start': 1231.679, 'duration': 3.841}
{'text': 'think that the vast majority of guys if', 'start': 1233.76, 'duration': 4.0}
{'text': "you say hey no i don't like that like", 'start': 1235.52, 'duration': 3.519}
{'text': 'some of them might be dicks about it but', 'start': 1237.76, 'duration': 2.72}
{'text': "i don't think the majority of them like", 'start': 1239.039, 'duration': 2.88}
{'text': "it's gonna be like less than one percent", 'start': 1240.48, 'duration': 2.559}
{'text': "are gonna be like [\xa0__\xa0] you i'm holding", 'start': 1241.919, 'duration': 2.161}
{'text': "you down i'm gonna do this for girls", 'start': 1243.039, 'duration': 2.88}
{'text': 'most will probably [\xa0__\xa0] off yeah they', 'start': 1244.08, 'duration': 3.2}
{'text': 'might call you like a couple names which', 'start': 1245.919, 'duration': 3.041}
{'text': "is shitty like it's garbage and we can", 'start': 1247.28, 'duration': 3.2}
{'text': "call out men for like saying like don't", 'start': 1248.96, 'duration': 3.28}
{'text': 'be shitty and garbage when people reject', 'start': 1250.48, 'duration': 3.76}
{'text': 'you right but yeah i think', 'start': 1252.24, 'duration': 4.4}
{'text': 'so there are some scary stats right like', 'start': 1254.24, 'duration': 4.559}
{'text': 'most sexual assault encounters occur', 'start': 1256.64, 'duration': 4.24}
{'text': 'when both the perpetrator and the victim', 'start': 1258.799, 'duration': 4.561}
{'text': 'are drunk right so that means both the', 'start': 1260.88, 'duration': 4.799}
{'text': 'victim is struggling with', 'start': 1263.36, 'duration': 5.36}
{'text': 'and the perpetrator is inhibited', 'start': 1265.679, 'duration': 5.521}
{'text': 'and a lot of them have patchy memories', 'start': 1268.72, 'duration': 5.04}
{'text': 'so the the perpetrator claims absolutely', 'start': 1271.2, 'duration': 4.24}
{'text': 'i swear there was at least implied', 'start': 1273.76, 'duration': 3.279}
{'text': 'consent and then the victim claims', 'start': 1275.44, 'duration': 3.28}
{'text': "absolute [\xa0__\xa0] lutely not i wasn't", 'start': 1277.039, 'duration': 3.441}
{'text': 'interested and the problem is that both', 'start': 1278.72, 'duration': 3.92}
{'text': 'of them might be right', 'start': 1280.48, 'duration': 4.0}
{'text': "right that's the issue that's the issue", 'start': 1282.64, 'duration': 3.44}
{'text': "running into which is why it's like", 'start': 1284.48, 'duration': 4.079}
{'text': "maybe like i don't actually believe this", 'start': 1286.08, 'duration': 4.24}
{'text': "but it's like maybe the puritans have it", 'start': 1288.559, 'duration': 2.961}
{'text': "right like maybe that's why we should", 'start': 1290.32, 'duration': 2.96}
{'text': 'just like save sex to like', 'start': 1291.52, 'duration': 3.44}
{'text': 'very very intimate long-term', 'start': 1293.28, 'duration': 3.04}
{'text': 'relationships because it at least', 'start': 1294.96, 'duration': 3.36}
{'text': 'reduces like these types of specific', 'start': 1296.32, 'duration': 3.52}
{'text': "issues because this isn't to say that", 'start': 1298.32, 'duration': 2.88}
{'text': "when somebody feels like they've been", 'start': 1299.84, 'duration': 3.04}
{'text': 'sexually assaulted', 'start': 1301.2, 'duration': 4.479}
{'text': "right that's regardless of what happened", 'start': 1302.88, 'duration': 4.159}
{'text': 'that is a', 'start': 1305.679, 'duration': 3.601}
{'text': 'very distressing thing right but the', 'start': 1307.039, 'duration': 4.561}
{'text': 'problem is that like the way that we go', 'start': 1309.28, 'duration': 4.399}
{'text': "like it's like this like it's like the", 'start': 1311.6, 'duration': 3.76}
{'text': "pedophile conversation right it's like", 'start': 1313.679, 'duration': 3.761}
{'text': 'if we can contribute things that are', 'start': 1315.36, 'duration': 4.559}
{'text': 'going to reduce the likelihood of that', 'start': 1317.44, 'duration': 4.4}
{'text': "isn't that what we want", 'start': 1319.919, 'duration': 4.081}
{'text': 'and if some of that is teaching women', 'start': 1321.84, 'duration': 3.28}
{'text': 'how to say', 'start': 1324.0, 'duration': 4.159}
{'text': 'no or saying hey just so you know not', 'start': 1325.12, 'duration': 5.919}
{'text': 'saying no is usually more dangerous than', 'start': 1328.159, 'duration': 4.88}
{'text': 'just like being passive and not knowing', 'start': 1331.039, 'duration': 3.76}
{'text': "what to do it's very unlikely that he's", 'start': 1333.039, 'duration': 3.681}
{'text': 'going to attack you right', 'start': 1334.799, 'duration': 3.441}
{'text': "it's much more likely that he's going to", 'start': 1336.72, 'duration': 2.24}
{'text': 'like', 'start': 1338.24, 'duration': 2.88}
{'text': 'leave maybe call you a bad name which', 'start': 1338.96, 'duration': 3.36}
{'text': "sucks but it's a lot better than being", 'start': 1341.12, 'duration': 2.16}
{'text': 'like', 'start': 1342.32, 'duration': 2.719}
{'text': "assaulted because you just didn't say", 'start': 1343.28, 'duration': 3.36}
{'text': 'anything right', 'start': 1345.039, 'duration': 2.64}
{'text': 'oh', 'start': 1346.64, 'duration': 2.32}
{'text': 'i feel like that yeah this whole', 'start': 1347.679, 'duration': 2.961}
{'text': 'conversation is just opening up such a', 'start': 1348.96, 'duration': 3.28}
{'text': "big can of worms that it's like it just", 'start': 1350.64, 'duration': 3.039}
{'text': 'feels like our society is not ready to', 'start': 1352.24, 'duration': 2.88}
{'text': 'handle this like we are not ready to', 'start': 1353.679, 'duration': 3.36}
{'text': 'have the conversation because we', 'start': 1355.12, 'duration': 4.16}
{'text': 'mishandled sexual assault', 'start': 1357.039, 'duration': 4.321}
{'text': 'particularly towards women by like power', 'start': 1359.28, 'duration': 3.68}
{'text': 'in like power dynamics especially like', 'start': 1361.36, 'duration': 3.6}
{'text': "all the weinstein [\xa0__\xa0] we've mishandled", 'start': 1362.96, 'duration': 5.12}
{'text': "it so bad for so long that no there's no", 'start': 1364.96, 'duration': 5.04}
{'text': 'social will', 'start': 1368.08, 'duration': 3.599}
{'text': "for any more nuance because it's just", 'start': 1370.0, 'duration': 2.88}
{'text': 'like nope', 'start': 1371.679, 'duration': 3.281}
{'text': "believe victims yeah they're victims", 'start': 1372.88, 'duration': 3.6}
{'text': "they're kind of like the holy victim", 'start': 1374.96, 'duration': 3.28}
{'text': "don't [\xa0__\xa0] talk about what they could", 'start': 1376.48, 'duration': 3.52}
{'text': "have done to keep themselves safe it's", 'start': 1378.24, 'duration': 3.6}
{'text': 'not their fault and i get it because', 'start': 1380.0, 'duration': 3.6}
{'text': 'victims blame themselves right so this', 'start': 1381.84, 'duration': 3.52}
{'text': 'is like where it comes from like', 'start': 1383.6, 'duration': 3.439}
{'text': 'a lot of victims engage in self-guilt', 'start': 1385.36, 'duration': 2.64}
{'text': "it's like how do we have the", 'start': 1387.039, 'duration': 2.801}
{'text': "conversation of being like it's not", 'start': 1388.0, 'duration': 3.2}
{'text': "about saying that you're bad it's about", 'start': 1389.84, 'duration': 2.959}
{'text': 'saying how do we protect you from this', 'start': 1391.2, 'duration': 3.76}
{'text': 'happening in the future', 'start': 1392.799, 'duration': 4.24}
{'text': 'but any amount of agency all of a sudden', 'start': 1394.96, 'duration': 3.839}
{'text': 'becomes responsibility which becomes', 'start': 1397.039, 'duration': 3.76}
{'text': "fault there's like that it's like it's", 'start': 1398.799, 'duration': 3.601}
{'text': "not even a slippery slope it's literally", 'start': 1400.799, 'duration': 3.76}
{'text': 'like a [\xa0__\xa0] sheer cliff that you drop', 'start': 1402.4, 'duration': 4.32}
{'text': "off yeah where and there's no other", 'start': 1404.559, 'duration': 3.761}
{'text': 'situation in society where you could', 'start': 1406.72, 'duration': 2.959}
{'text': 'make where the implications are saying', 'start': 1408.32, 'duration': 2.96}
{'text': 'like if i leave my car in a neighborhood', 'start': 1409.679, 'duration': 2.801}
{'text': 'and it gets broken into because i leave', 'start': 1411.28, 'duration': 2.48}
{'text': 'all my windows open like we can talk', 'start': 1412.48, 'duration': 2.4}
{'text': 'about responsibility there but and', 'start': 1413.76, 'duration': 2.24}
{'text': 'something might even blame you there', 'start': 1414.88, 'duration': 2.159}
{'text': 'actually like there are times where', 'start': 1416.0, 'duration': 3.2}
{'text': 'people will actually fall but yeah but', 'start': 1417.039, 'duration': 5.601}
{'text': 'the sex thing becomes so crazy um', 'start': 1419.2, 'duration': 6.24}
{'text': 'one it one thing that upsets me too', 'start': 1422.64, 'duration': 4.399}
