{'text': "can we talk about let's talk about", 'start': 3.77, 'duration': 5.02}
{'text': 'not like the next one I meant like in', 'start': 1722.44, 'duration': 3.28}
{'text': 'the hotel right but the next like sexual', 'start': 1724.429, 'duration': 2.641}
{'text': 'encounter I had I thought about the one', 'start': 1725.72, 'duration': 2.7}
{'text': 'girls like wow like what if I like', 'start': 1727.07, 'duration': 2.82}
{'text': "didn't get a boner this time either and", 'start': 1728.42, 'duration': 3.36}
{'text': 'then it happened and then for like the', 'start': 1729.89, 'duration': 3.419}
{'text': 'next string of people that I had my', 'start': 1731.78, 'duration': 2.82}
{'text': 'first encounter with I always thought', 'start': 1733.309, 'duration': 2.49}
{'text': "like oh my god it's the first time I'm", 'start': 1734.6, 'duration': 2.699}
{'text': 'not gonna get a boner and it actually', 'start': 1735.799, 'duration': 2.941}
{'text': 'happened for like the next like five or', 'start': 1737.299, 'duration': 2.851}
{'text': 'ten times or whatever which was like', 'start': 1738.74, 'duration': 6.36}
{'text': 'really really really okay', 'start': 1740.15, 'duration': 7.08}
{'text': 'they gave you Barris weapons to level at', 'start': 1745.1, 'duration': 4.25}
{'text': 'like the worst [\xa0__\xa0] time possible I', 'start': 1747.23, 'duration': 4.17}
{'text': "don't have any long range [\xa0__\xa0] I could", 'start': 1749.35, 'duration': 5.25}
{'text': 'do you think blade first works', 'start': 1751.4, 'duration': 3.2}
{'text': '[Music]', 'start': 1757.72, 'duration': 4.37}
{'text': "what's one of the weirdest things you've", 'start': 1760.41, 'duration': 5.07}
{'text': 'enjoyed okay this is something that I', 'start': 1762.09, 'duration': 6.09}
{'text': 'have made fun of on stream before and', 'start': 1765.48, 'duration': 6.3}
{'text': 'felt very completely against but I met', 'start': 1768.18, 'duration': 5.49}
{'text': 'again I met a girl sorry I almost gave', 'start': 1771.78, 'duration': 4.2}
{'text': 'it away cool boiler I met a girl um like', 'start': 1773.67, 'duration': 3.93}
{'text': 'ending half a year ago or whatever they', 'start': 1775.98, 'duration': 3.48}
{'text': 'gave me a really really good hand job', 'start': 1777.6, 'duration': 3.78}
{'text': 'and I was like oh holy [\xa0__\xa0] this is', 'start': 1779.46, 'duration': 3.9}
{'text': "actually amazing so that's something", 'start': 1781.38, 'duration': 4.95}
{'text': "that I didn't think I would acquire the", 'start': 1783.36, 'duration': 7.02}
{'text': 'algate aura ability [\xa0__\xa0] is that am I', 'start': 1786.33, 'duration': 7.01}
{'text': 'supposed to know what the [\xa0__\xa0] that is', 'start': 1790.38, 'duration': 2.96}
{'text': 'okay normally Barrett has arranged', 'start': 1797.36, 'duration': 3.91}
{'text': "weapon but I'm trying to level he's got", 'start': 1799.77, 'duration': 3.03}
{'text': 'like a dumb cannonball on his hand right', 'start': 1801.27, 'duration': 7.98}
{'text': 'now this is [\xa0__\xa0] how the hell do I get', 'start': 1802.8, 'duration': 8.88}
{'text': 'out of the I keep getting soft cycle', 'start': 1809.25, 'duration': 5.49}
{'text': 'dude sex is legitimately like 95% mental', 'start': 1811.68, 'duration': 4.74}
{'text': 'probably for the guy in the girl I think', 'start': 1814.74, 'duration': 3.06}
{'text': "so it's just it's really important to", 'start': 1816.42, 'duration': 2.82}
{'text': 'like get in like a healthy mindset like', 'start': 1817.8, 'duration': 2.55}
{'text': "make sure you're both like pretty", 'start': 1819.24, 'duration': 2.55}
{'text': 'relaxed like make sure that your partner', 'start': 1820.35, 'duration': 2.46}
{'text': "understands what's going on and you're", 'start': 1821.79, 'duration': 2.82}
{'text': "pretty chill like don't be a shitty girl", 'start': 1822.81, 'duration': 3.09}
{'text': "that pressures a guy about it don't be a", 'start': 1824.61, 'duration': 2.58}
{'text': 'shitty guy that blames a girl about it', 'start': 1825.9, 'duration': 3.59}
{'text': 'like', 'start': 1827.19, 'duration': 2.3}
{'text': 'see Tony go', 'start': 1833.87, 'duration': 2.87}
{'text': 'how do you hook up should have good', 'start': 1845.12, 'duration': 4.17}
{'text': "mental and aren't weird as [\xa0__\xa0] I don't", 'start': 1846.62, 'duration': 4.35}
{'text': 'know I usually just try I wish I could', 'start': 1849.29, 'duration': 2.73}
{'text': 'explain this better but there are some', 'start': 1850.97, 'duration': 2.28}
{'text': 'people that I think you just click well', 'start': 1852.02, 'duration': 2.1}
{'text': 'with I think you just have good', 'start': 1853.25, 'duration': 1.98}
{'text': "chemistry with them and if it's", 'start': 1854.12, 'duration': 2.07}
{'text': 'something that I feel like I clicked', 'start': 1855.23, 'duration': 2.61}
{'text': 'really well with and I can usually tell', 'start': 1856.19, 'duration': 3.24}
{'text': 'like immediately like within the first 5', 'start': 1857.84, 'duration': 3.12}
{'text': 'to 10 minutes like okay this is like', 'start': 1859.43, 'duration': 2.43}
{'text': "you're gonna be a lot of fun to mess", 'start': 1860.96, 'duration': 2.04}
{'text': 'around with right or like we get along', 'start': 1861.86, 'duration': 2.88}
{'text': "really well I don't know why or how but", 'start': 1863.0, 'duration': 3.15}
{'text': "like it just seems like that's the thing", 'start': 1864.74, 'duration': 3.54}
{'text': 'I imagine most people probably feel', 'start': 1866.15, 'duration': 3.15}
{'text': 'similarly right like you can usually', 'start': 1868.28, 'duration': 2.46}
{'text': 'tell like pretty quick like oh yeah like', 'start': 1869.3, 'duration': 2.76}
{'text': 'I get along like thriller well with this', 'start': 1870.74, 'duration': 2.88}
{'text': "person for whatever reason I don't know", 'start': 1872.06, 'duration': 7.25}
{'text': "why it just is it's a ok T budget stop", 'start': 1873.62, 'duration': 5.69}
{'text': 'how long do you usually that I have', 'start': 1882.16, 'duration': 3.7}
{'text': "infinite stamina but I think it's just", 'start': 1884.27, 'duration': 4.55}
{'text': 'cuz I masturbate too much', 'start': 1885.86, 'duration': 2.96}
{'text': 'although if you have like stamina', 'start': 1900.69, 'duration': 4.51}
{'text': 'problems that sucks for sure', 'start': 1903.58, 'duration': 3.18}
{'text': "but it's kind of ironic the thing that I", 'start': 1905.2, 'duration': 3.0}
{'text': 'usually complaint that I usually hear', 'start': 1906.76, 'duration': 3.33}
{'text': 'most from girls is that guys can take', 'start': 1908.2, 'duration': 3.839}
{'text': 'too long to finish sometimes rather than', 'start': 1910.09, 'duration': 4.41}
{'text': 'he gets off too quick this is like a', 'start': 1912.039, 'duration': 3.571}
{'text': 'weird thing that gets passed around', 'start': 1914.5, 'duration': 2.85}
{'text': 'everybody like everybody completely', 'start': 1915.61, 'duration': 3.689}
{'text': 'over-exaggerated so long they [\xa0__\xa0] for', 'start': 1917.35, 'duration': 3.72}
{'text': "online like people they'll say [\xa0__\xa0] like", 'start': 1919.299, 'duration': 3.51}
{'text': 'oh yeah like usually like I like to be', 'start': 1921.07, 'duration': 3.12}
{'text': '[\xa0__\xa0] for like about an hour', 'start': 1922.809, 'duration': 3.09}
{'text': 'you know maybe maybe an hour or two and', 'start': 1924.19, 'duration': 2.88}
{'text': "that's like really good for me and say", 'start': 1925.899, 'duration': 3.811}
{'text': "no it's not your name what are you", 'start': 1927.07, 'duration': 7.14}
{'text': 'talking about like short of like certain', 'start': 1929.71, 'duration': 6.719}
{'text': 'like fetish things or whatever like most', 'start': 1934.21, 'duration': 3.24}
{'text': "people aren't [\xa0__\xa0] for an hour", 'start': 1936.429, 'duration': 7.921}
{'text': "straight okay it's not happening my", 'start': 1937.45, 'duration': 7.949}
{'text': 'problem is that lasts longer in the hair', 'start': 1944.35, 'duration': 2.699}
{'text': 'sign up having to jerk myself off I mean', 'start': 1945.399, 'duration': 3.301}
{'text': 'make her work on you before you start', 'start': 1947.049, 'duration': 4.281}
{'text': '[\xa0__\xa0] with the [\xa0__\xa0]', 'start': 1948.7, 'duration': 2.63}
{'text': "Canberra's up stop dude", 'start': 1953.299, 'duration': 5.951}
{'text': 'compare jump into the air no what a', 'start': 1956.39, 'duration': 3.93}
{'text': 'loser', 'start': 1959.25, 'duration': 5.059}
{'text': "it's not anime enough I guess", 'start': 1960.32, 'duration': 3.989}
{'text': '[Music]', 'start': 1965.63, 'duration': 3.149}
{'text': 'please just kill this guy', 'start': 1976.289, 'duration': 3.781}
{'text': 'which is the worst normal fight ever you', 'start': 1982.06, 'duration': 3.3}
{'text': 'quit Barrett with a range weapon I got', 'start': 1983.89, 'duration': 5.22}
{'text': 'to maximize his [\xa0__\xa0] thing my dude how', 'start': 1985.36, 'duration': 4.74}
{'text': 'many times you had sex with a kind of', 'start': 1989.11, 'duration': 2.58}
{'text': "red finish [\xa0__\xa0] we don't do that [\xa0__\xa0]", 'start': 1990.1, 'duration': 3.06}
{'text': "here okay [\xa0__\xa0] condoms she's either on", 'start': 1991.69, 'duration': 2.7}
{'text': "birth control or we're pulling out we're", 'start': 1993.16, 'duration': 2.61}
{'text': "not doing that condom [\xa0__\xa0] I can't it's", 'start': 1994.39, 'duration': 5.1}
{'text': 'really really hard for me never see a', 'start': 1995.77, 'duration': 4.59}
{'text': 'woman who would like tell you not to', 'start': 1999.49, 'duration': 2.34}
{'text': 'drug also knows because they want you to', 'start': 2000.36, 'duration': 4.02}
{'text': 'be extra horny sometimes I mean', 'start': 2001.83, 'duration': 4.44}
{'text': "sometimes we get do that right I don't", 'start': 2004.38, 'duration': 2.85}
{'text': "wanna name names that's kind of where", 'start': 2006.27, 'duration': 2.34}
{'text': "but like they're fin girls I know yeah", 'start': 2007.23, 'duration': 2.91}
{'text': "but if you're gonna play that game then", 'start': 2008.61, 'duration': 2.64}
{'text': "I'm probably gonna be finishing a lot", 'start': 2010.14, 'duration': 3.72}
{'text': "quicker right so I mean it's up to them", 'start': 2011.25, 'duration': 22.58}
{'text': 'to balance it out man they really just', 'start': 2013.86, 'duration': 24.2}
{'text': 'know I think these textures are okay', 'start': 2033.83, 'duration': 4.23}
{'text': 'do you like it when girls are a bit', 'start': 2043.789, 'duration': 2.911}
{'text': 'standoffish in me and I love that [\xa0__\xa0] a', 'start': 2045.109, 'duration': 3.0}
{'text': 'little bit I really like confident', 'start': 2046.7, 'duration': 2.76}
{'text': "people like I don't they don't have to", 'start': 2048.109, 'duration': 2.73}
{'text': 'be like a Dom or whatever but like', 'start': 2049.46, 'duration': 2.52}
{'text': 'confident people that know what they', 'start': 2050.839, 'duration': 2.371}
{'text': "want that's like the most attractive", 'start': 2051.98, 'duration': 2.97}
{'text': "thing to me like I don't want to like", 'start': 2053.21, 'duration': 3.449}
{'text': "have to like moving someone around it's", 'start': 2054.95, 'duration': 2.76}
{'text': "like you want to do this that's like oh", 'start': 2056.659, 'duration': 3.27}
{'text': 'sure I guess [\xa0__\xa0] tell me what', 'start': 2057.71, 'duration': 11.159}
{'text': 'you want what the [\xa0__\xa0] one of the most', 'start': 2059.929, 'duration': 26.781}
{'text': 'common tropes that I see hold on ya know', 'start': 2068.869, 'duration': 20.55}
{'text': 'one of the most common things I see some', 'start': 2086.71, 'duration': 4.0}
{'text': 'people gonna get triggered at this I', 'start': 2089.419, 'duration': 3.061}
{'text': "don't give a [\xa0__\xa0] when somebody says", 'start': 2090.71, 'duration': 3.54}
{'text': "they're submissive they are not", 'start': 2092.48, 'duration': 3.78}
{'text': "submissive 99% of the time that's code", 'start': 2094.25, 'duration': 3.299}
{'text': 'talk for they just want to lay there and', 'start': 2096.26, 'duration': 3.39}
{'text': 'not do [\xa0__\xa0] okay watch out for those', 'start': 2097.549, 'duration': 4.441}
{'text': "that's a red flag if somebody's like oh", 'start': 2099.65, 'duration': 3.81}
{'text': 'yeah like I like to separate Everett but', 'start': 2101.99, 'duration': 2.94}
{'text': "then they'd know more about like BDSM", 'start': 2103.46, 'duration': 2.67}
{'text': "related stuff or they you know they'll", 'start': 2104.93, 'duration': 2.52}
{'text': 'go like really deep into it those can be', 'start': 2106.13, 'duration': 3.3}
{'text': 'good things 95% of the time I girls like', 'start': 2107.45, 'duration': 3.45}
{'text': "oh yeah I'm really submissive she just", 'start': 2109.43, 'duration': 3.389}
{'text': 'want you to do everything [\xa0__\xa0] that [\xa0__\xa0]', 'start': 2110.9, 'duration': 5.12}
{'text': '[\xa0__\xa0] that [\xa0__\xa0]', 'start': 2112.819, 'duration': 3.201}
{'text': 'what might wait oh god I should have', 'start': 2119.82, 'duration': 5.18}
{'text': "read it I'm so sorry I didn't read it", 'start': 2122.34, 'duration': 5.13}
{'text': 'can you give an example what do you mean', 'start': 2125.0, 'duration': 3.73}
{'text': "my girls just like oh yeah like I'm", 'start': 2127.47, 'duration': 2.94}
{'text': "submissive and then like doesn't want to", 'start': 2128.73, 'duration': 4.41}
{'text': "like actively do anything I did I'm not", 'start': 2130.41, 'duration': 4.56}
{'text': 'gonna lie I was too busy reading chat to', 'start': 2133.14, 'duration': 7.82}
{'text': 'actually read that menu find rope and am', 'start': 2134.97, 'duration': 10.88}
{'text': 'that not rope what do I am how do I am', 'start': 2140.96, 'duration': 4.89}
{'text': 'you ever had chicks that were a little', 'start': 2155.01, 'duration': 3.66}
{'text': "too into choking I don't know some", 'start': 2156.63, 'duration': 4.949}
{'text': "people I don't think like in my personal", 'start': 2158.67, 'duration': 4.47}
{'text': "experience most girls aren't into", 'start': 2161.579, 'duration': 3.451}
{'text': 'necessarily like choking like cutting', 'start': 2163.14, 'duration': 3.36}
{'text': 'off air and stuff they just really like', 'start': 2165.03, 'duration': 2.85}
{'text': "it when you're like confident in your", 'start': 2166.5, 'duration': 5.88}
{'text': 'like taking charge rope on the floor am', 'start': 2167.88, 'duration': 7.219}
{'text': 'I supposed to do something with this oh', 'start': 2172.38, 'duration': 5.61}
{'text': 'I see so you like use the Rope on the', 'start': 2175.099, 'duration': 6.431}
{'text': "floor I don't know aren't you afraid of", 'start': 2177.99, 'duration': 5.91}
{'text': "STDs not really most STD's aren't a big", 'start': 2181.53, 'duration': 6.66}
{'text': "deal it's whatever I used to be a lot", 'start': 2183.9, 'duration': 5.49}
{'text': 'more when I was like in my early early', 'start': 2188.19, 'duration': 3.149}
{'text': 'twenties to be a lot more into like two', 'start': 2189.39, 'duration': 2.88}
{'text': 'years ago until I actually started', 'start': 2191.339, 'duration': 2.25}
{'text': 'reading about them people over height', 'start': 2192.27, 'duration': 5.25}
{'text': 'the [\xa0__\xa0] out of that [\xa0__\xa0] like like for', 'start': 2193.589, 'duration': 5.461}
{'text': 'most STDs when you hang out like', 'start': 2197.52, 'duration': 2.91}
{'text': 'chlamydia or gonorrhea like if you get', 'start': 2199.05, 'duration': 2.64}
{'text': 'it you go to the doctor get a shot and', 'start': 2200.43, 'duration': 4.11}
{'text': "it's done HPV or AIDS people aren't", 'start': 2201.69, 'duration': 4.83}
{'text': 'giving it to HIV generally like in the', 'start': 2204.54, 'duration': 4.079}
{'text': 'Western world for HPV most women', 'start': 2206.52, 'duration': 5.45}
{'text': 'nowadays have vaccines for it', 'start': 2208.619, 'duration': 3.351}
{'text': 'oh god I think Barrett needs arranged', 'start': 2224.35, 'duration': 4.01}
{'text': 'you I mean like get tested reasonably', 'start': 2230.76, 'duration': 3.94}
{'text': "often I don't know like once a month", 'start': 2233.56, 'duration': 2.46}
{'text': 'every other month depending on how', 'start': 2234.7, 'duration': 3.8}
{'text': 'active you are', 'start': 2236.02, 'duration': 2.48}
{'text': 'they are a bigger deal for girls Oh like', 'start': 2245.77, 'duration': 3.55}
{'text': 'it can be a dangerous infection you mean', 'start': 2247.94, 'duration': 3.69}
{'text': 'dangerous for guys too I think women and', 'start': 2249.32, 'duration': 4.05}
{'text': 'men can be made infertile if they let', 'start': 2251.63, 'duration': 3.75}
{'text': 'chlamydia go unchecked for years I think', 'start': 2253.37, 'duration': 3.66}
{'text': 'that can affect most of the guys and', 'start': 2255.38, 'duration': 4.35}
{'text': 'girls HPV and men causes warts I think', 'start': 2257.03, 'duration': 3.93}
{'text': 'it can cause cervical cancer in women', 'start': 2259.73, 'duration': 3.09}
{'text': 'although usually they get vaccines for', 'start': 2260.96, 'duration': 4.26}
{'text': 'it these days I think have you ever met', 'start': 2262.82, 'duration': 3.87}
{'text': 'a girl who is offended at you suggesting', 'start': 2265.22, 'duration': 3.38}
{'text': 'she got tested', 'start': 2266.69, 'duration': 5.31}
{'text': 'yeah but like if somebody gets like', 'start': 2268.6, 'duration': 4.84}
{'text': 'really upset when you ask them questions', 'start': 2272.0, 'duration': 3.3}
{'text': "about that that's a red flag anyway and", 'start': 2273.44, 'duration': 4.23}
{'text': 'then also like something I realized - is', 'start': 2275.3, 'duration': 3.84}
{'text': 'it like making sure your partner is', 'start': 2277.67, 'duration': 3.63}
{'text': "festive it's not really like it doesn't", 'start': 2279.14, 'duration': 4.65}
{'text': 'really matter anyways you guys like even', 'start': 2281.3, 'duration': 4.02}
{'text': "if you tell me that you're tested like I", 'start': 2283.79, 'duration': 3.0}
{'text': 'still have to get tested afterwards', 'start': 2285.32, 'duration': 3.48}
{'text': "regardless right like I'm not gonna just", 'start': 2286.79, 'duration': 3.12}
{'text': 'take your word for it and you might have', 'start': 2288.8, 'duration': 5.54}
{'text': 'something and not know it so like yeah', 'start': 2289.91, 'duration': 4.43}
{'text': '[Music]', 'start': 2297.66, 'duration': 9.08}
{'text': 'Maximus ah', 'start': 2303.53, 'duration': 3.21}
{'text': '[Applause]', 'start': 2317.29, 'duration': 3.09}
{'text': 'really touching the expensive item 851', 'start': 2329.48, 'duration': 4.78}
{'text': "time yeah it's pretty expensive well", 'start': 2331.98, 'duration': 4.26}
{'text': 'wait if you were a college kid usually', 'start': 2334.26, 'duration': 4.32}
{'text': 'or at least my college would test us for', 'start': 2336.24, 'duration': 7.59}
{'text': 'free if we want to talk yeah which was', 'start': 2338.58, 'duration': 11.19}
{'text': "nice what is this it's a possible for", 'start': 2343.83, 'duration': 7.11}
{'text': 'women to spread certain STDs not know', 'start': 2349.77, 'duration': 2.22}
{'text': 'about it because the nature of the', 'start': 2350.94, 'duration': 18.75}
{'text': 'vagina I mean a lot of people anybody', 'start': 2351.99, 'duration': 35.13}
{'text': 'can spread STDs how long after have sex', 'start': 2369.69, 'duration': 18.93}
{'text': "you get tested I think it's usually like", 'start': 2387.12, 'duration': 3.57}
{'text': "it's anywhere from 7 to 14 days for", 'start': 2388.62, 'duration': 3.39}
{'text': 'things like chlamydia or gonorrhea I', 'start': 2390.69, 'duration': 5.09}
{'text': 'think is recommended afterwards I think', 'start': 2392.01, 'duration': 3.77}
{'text': "you just slammed it dude I'm not asking", 'start': 2398.56, 'duration': 7.77}
{'text': "I'm telling you destiny lol it is", 'start': 2405.04, 'duration': 2.64}
{'text': "possible we're gonna spread certain STS", 'start': 2406.33, 'duration': 2.28}
{'text': 'and not know about it because the nature', 'start': 2407.68, 'duration': 2.64}
{'text': "of it but that's just the nature of the", 'start': 2408.61, 'duration': 3.06}
{'text': "vagina it's possible for men to do it as", 'start': 2410.32, 'duration': 3.33}
{'text': 'well men can be asymptomatic carriers of', 'start': 2411.67, 'duration': 3.51}
{'text': "firstly we're almost always asymptomatic", 'start': 2413.65, 'duration': 3.75}
{'text': 'with HPV you can also be asymptomatic of', 'start': 2415.18, 'duration': 4.2}
{'text': 'herpes gonorrhea and chlamydia as well', 'start': 2417.4, 'duration': 2.97}
{'text': 'and I think syphilis', 'start': 2419.38, 'duration': 2.7}
{'text': 'men can be asymptomatic spreaders just', 'start': 2420.37, 'duration': 3.75}
{'text': 'the same as women can be like like that', 'start': 2422.08, 'duration': 3.42}
{'text': "it's as I'm gonna do the nature of the", 'start': 2424.12, 'duration': 3.69}
{'text': 'vagina like the nature of the penis can', 'start': 2425.5, 'duration': 4.47}
{'text': 'also allow you to transfer STDs without', 'start': 2427.81, 'duration': 2.94}
{'text': 'knowing it as well', 'start': 2429.97, 'duration': 4.1}
{'text': "why is bear a man who's always mad", 'start': 2430.75, 'duration': 3.32}
{'text': "okay I don't care about the sky [\xa0__\xa0]", 'start': 2437.45, 'duration': 3.859}
{'text': 'ah so cool you are yo cookie they all', 'start': 2448.91, 'duration': 5.28}
{'text': 'will be ghosts moldy clock it in you go', 'start': 2451.1, 'duration': 6.39}
{'text': 'I mean like white like not much choice', 'start': 2454.19, 'duration': 4.32}
{'text': "like it sound like it's a bad thing", 'start': 2457.49, 'duration': 3.75}
{'text': "that's what we're here for right I'll", 'start': 2458.51, 'duration': 4.08}
{'text': 'get about the stigma to come unless a', 'start': 2461.24, 'duration': 4.16}
{'text': "little bit but I mean it's", 'start': 2462.59, 'duration': 2.81}
{'text': '[Music]', 'start': 2479.87, 'duration': 5.449}
{'text': 'as a girl ever told you about an ironic', 'start': 2482.759, 'duration': 4.03}
{'text': 'story about a guy using two condoms', 'start': 2485.319, 'duration': 4.53}
{'text': "before and now I don't think sounds like", 'start': 2486.789, 'duration': 5.391}
{'text': 'a good name', 'start': 2489.849, 'duration': 2.331}
{'text': "never got a sex robot I'm just not", 'start': 2498.56, 'duration': 6.029}
{'text': 'entirely sure those would be that good', 'start': 2501.78, 'duration': 6.2}
{'text': 'maybe I guess', 'start': 2504.589, 'duration': 3.391}
{'text': 'and he experienced the sex all by', 'start': 2525.03, 'duration': 4.66}
{'text': 'flashlights nope', 'start': 2527.17, 'duration': 6.869}
{'text': '[Music]', 'start': 2529.69, 'duration': 4.349}
{'text': 'imbued with a magical or the deals ice', 'start': 2539.08, 'duration': 4.21}
{'text': 'damage on contact what is that', 'start': 2541.34, 'duration': 3.51}
{'text': 'wait this is how did I get this ability', 'start': 2543.29, 'duration': 22.95}
{'text': 'drive leg area why did they give bear', 'start': 2544.85, 'duration': 23.31}
{'text': 'this one right now cuz they knew that if', 'start': 2566.24, 'duration': 5.84}
{'text': 'you were good you max it out BAM', 'start': 2568.16, 'duration': 3.92}
{'text': 'acquire the ability hell yeah a very', 'start': 2581.96, 'duration': 7.51}
{'text': 'user female condom', 'start': 2588.15, 'duration': 3.959}
{'text': "nope the worst experience I've had with", 'start': 2589.47, 'duration': 4.379}
{'text': 'female birth control was there was a', 'start': 2592.109, 'duration': 3.96}
{'text': 'girl that I hooked up with once who when', 'start': 2593.849, 'duration': 4.381}
{'text': 'you put your thing all the way inside of', 'start': 2596.069, 'duration': 5.19}
{'text': 'her your little Dickie doodle you could', 'start': 2598.23, 'duration': 5.279}
{'text': "feel like I don't know how but you could", 'start': 2601.259, 'duration': 3.991}
{'text': 'feel like a little string at the very', 'start': 2603.509, 'duration': 7.671}
{'text': 'end of her IUD which was very yikes', 'start': 2605.25, 'duration': 5.93}
{'text': "that didn't cancel my ability to of", 'start': 2625.19, 'duration': 4.89}
{'text': 'course it okay', 'start': 2627.33, 'duration': 2.75}
{'text': 'I do some what about STDs that they', 'start': 2632.16, 'duration': 8.49}
{'text': "won't answer then you just don't pluck", 'start': 2639.39, 'duration': 2.61}
{'text': 'on their image or anyway or you just', 'start': 2640.65, 'duration': 2.64}
{'text': 'stalk them and then get tested and treat', 'start': 2642.0, 'duration': 3.24}
{'text': 'it afterwards I guess finding out how on', 'start': 2643.29, 'duration': 4.91}
{'text': 'how much you want it I guess', 'start': 2645.24, 'duration': 2.96}
{'text': '[Music]', 'start': 2665.22, 'duration': 3.53}
{'text': "that's I'm paying percent and if you", 'start': 2676.69, 'duration': 4.95}
{'text': 'want their dough for it', 'start': 2678.86, 'duration': 2.78}
{'text': 'okay we got some material that we no', 'start': 2692.08, 'duration': 6.12}
{'text': 'longer need to level', 'start': 2695.27, 'duration': 2.93}
{'text': "and I'm a skull now we hold on to this", 'start': 2700.13, 'duration': 5.43}
{'text': 'oh wait this guy can have so much more', 'start': 2702.14, 'duration': 5.67}
{'text': "material spawn oh wait no because we're", 'start': 2705.56, 'duration': 5.36}
{'text': 'getting rid of the [\xa0__\xa0] weapon', 'start': 2707.81, 'duration': 3.11}
{'text': "it's cost-benefit analysis at that point", 'start': 2712.0, 'duration': 3.25}
{'text': 'will the test impossible treatment', 'start': 2714.11, 'duration': 2.73}
{'text': 'yesterday be worth it or Rome or cost', 'start': 2715.25, 'duration': 5.45}
{'text': 'fighters buy sex a step oh maybe enema', 'start': 2716.84, 'duration': 3.86}
{'text': 'what is like the best gun he has', 'start': 2725.71, 'duration': 18.43}
{'text': 'probably Big Bertha oh my god and we got', 'start': 2729.01, 'duration': 19.32}
{'text': 'new [\xa0__\xa0] materia slots hell yeah', 'start': 2744.14, 'duration': 4.19}
{'text': 'sexuality is a spectrum over to a place', 'start': 2752.48, 'duration': 3.7}
{'text': "to have on it I'd say I'm like 60% on", 'start': 2754.41, 'duration': 3.48}
{'text': 'the woman liking to [\xa0__\xa0] women said', 'start': 2756.18, 'duration': 4.589}
{'text': 'seventy eighty percent probably I like', 'start': 2757.89, 'duration': 6.24}
{'text': 'very much prefer aluminum in and I also', 'start': 2760.769, 'duration': 4.711}
{'text': 'like a lot more of a pain in the ass to', 'start': 2764.13, 'duration': 2.58}
{'text': "hook up with to we've talked about this", 'start': 2765.48, 'duration': 4.109}
{'text': "a lot men are just Oh yikes there's a", 'start': 2766.71, 'duration': 4.139}
{'text': 'lot of yike [\xa0__\xa0] that goes into that', 'start': 2769.589, 'duration': 3.5}
{'text': 'boys', 'start': 2770.849, 'duration': 2.24}
{'text': "you're a crush on a son no", 'start': 2798.52, 'duration': 3.56}
{'text': 'okay poison is maxed wind is max thank', 'start': 2802.79, 'duration': 7.62}
{'text': 'God get the shitty materials off my', 'start': 2808.16, 'duration': 4.97}
{'text': 'character Oh cleansing is almost maxed -', 'start': 2810.41, 'duration': 4.74}
{'text': "we ever try to suck your own dick I'm", 'start': 2813.13, 'duration': 3.55}
{'text': 'sure every guy has at least once right', 'start': 2815.15, 'duration': 6.87}
{'text': "it's like the dream okay what do we have", 'start': 2816.68, 'duration': 11.88}
{'text': 'got poison berry on there are two types', 'start': 2822.02, 'duration': 7.77}
{'text': 'of people in this world those that have', 'start': 2828.56, 'duration': 2.7}
{'text': 'tried to suck our dick and those a lie', 'start': 2829.79, 'duration': 4.5}
{'text': 'about it elemental my refined warding', 'start': 2831.26, 'duration': 7.13}
{'text': 'synergies maxed HQ absorption material', 'start': 2834.29, 'duration': 4.1}
{'text': 'that off I guess chakras being mastered', 'start': 2838.66, 'duration': 10.66}
{'text': 'assess prayer steel HP up is that you', 'start': 2844.79, 'duration': 10.16}
{'text': 'got like a parry and first strike', 'start': 2849.32, 'duration': 5.63}
{'text': "I'm dating a girl that finds women", 'start': 2859.43, 'duration': 3.64}
{'text': 'attractive only watches lesbian porn but', 'start': 2861.3, 'duration': 4.11}
{'text': "it's only been guys is that common maybe", 'start': 2863.07, 'duration': 4.44}
{'text': 'girl girl-on-girl stuff is like very', 'start': 2865.41, 'duration': 5.46}
{'text': 'weird and very complicated not well I', 'start': 2867.51, 'duration': 6.8}
{'text': 'say that a guy guys too probably is too', 'start': 2870.87, 'duration': 3.44}
{'text': 'like trying to do I imagine like trying', 'start': 2878.5, 'duration': 3.9}
{'text': 'to do threesomes with a girlfriend with', 'start': 2880.57, 'duration': 3.93}
{'text': 'another girl you all have to be like', 'start': 2882.4, 'duration': 3.57}
{'text': "there's a lot of like conversations and", 'start': 2884.5, 'duration': 2.88}
{'text': 'like maturity and everything that goes', 'start': 2885.97, 'duration': 2.52}
{'text': "into that so that somebody doesn't get", 'start': 2887.38, 'duration': 4.07}
{'text': 'like super hurt feelings', 'start': 2888.49, 'duration': 2.96}
{'text': "you think it's where that being by is", 'start': 2897.6, 'duration': 4.56}
{'text': 'much more common in girls than guys um I', 'start': 2899.16, 'duration': 5.07}
{'text': "don't know guys would probably be about", 'start': 2902.16, 'duration': 3.54}
{'text': "is by his girls if there wasn't so much", 'start': 2904.23, 'duration': 3.24}
{'text': 'social stigma about it like homophobia', 'start': 2905.7, 'duration': 3.33}
{'text': 'is so much more common amongst men than', 'start': 2907.47, 'duration': 3.71}
{'text': 'women', 'start': 2909.03, 'duration': 2.15}
{'text': "what's the easiest way to invite a third", 'start': 2923.74, 'duration': 2.609}
