{'text': '99.9 survival rate yeah i remember', 'start': 1.399, 'duration': 4.201}
{'text': 'i mean', 'start': 607.92, 'duration': 2.88}
{'text': "like i'm i'm a pretty easy going dude", 'start': 608.959, 'duration': 2.88}
{'text': 'now if you want to argue about something', 'start': 610.8, 'duration': 3.039}
{'text': 'like related like a policy position so', 'start': 611.839, 'duration': 3.281}
{'text': 'for instance', 'start': 613.839, 'duration': 2.24}
{'text': "i don't i don't think that we have", 'start': 615.12, 'duration': 2.719}
{'text': 'anything to argue about because i i', 'start': 616.079, 'duration': 3.841}
{'text': "don't think it's even worthwhile to have", 'start': 617.839, 'duration': 4.0}
{'text': 'like any hard stances on anything', 'start': 619.92, 'duration': 2.96}
{'text': "because ultimately we can't change", 'start': 621.839, 'duration': 3.12}
{'text': 'anything we have no', 'start': 622.88, 'duration': 3.6}
{'text': 'power we have no control over these', 'start': 624.959, 'duration': 3.681}
{'text': 'issues so like even if i had some stance', 'start': 626.48, 'duration': 4.32}
{'text': "on abortion i'm pro-choice i'm pro-life", 'start': 628.64, 'duration': 3.759}
{'text': 'what the [\xa0__\xa0] does that change well i', 'start': 630.8, 'duration': 2.8}
{'text': "mean it's gonna change who you vote for", 'start': 632.399, 'duration': 2.961}
{'text': 'for president who puts in this voting', 'start': 633.6, 'duration': 2.88}
{'text': "doesn't do anything you really think", 'start': 635.36, 'duration': 2.8}
{'text': 'that voting matters yeah of course what', 'start': 636.48, 'duration': 2.72}
{'text': 'do you mean how do you think people win', 'start': 638.16, 'duration': 2.72}
{'text': 'elections where do you live', 'start': 639.2, 'duration': 3.36}
{'text': 'uh right now in florida or miami right', 'start': 640.88, 'duration': 2.639}
{'text': 'yeah yeah', 'start': 642.56, 'duration': 2.32}
{'text': "they're always gonna i mean that's a", 'start': 643.519, 'duration': 3.121}
{'text': 'swing state but ultimately i live in new', 'start': 644.88, 'duration': 3.04}
{'text': "york like it's never going to vote", 'start': 646.64, 'duration': 3.439}
{'text': 'anything else else', 'start': 647.92, 'duration': 3.2}
{'text': 'there are down ballot people you can', 'start': 650.079, 'duration': 2.561}
{'text': "vote for i mean like they're", 'start': 651.12, 'duration': 3.44}
{'text': 'you know the down ballot people not in', 'start': 652.64, 'duration': 3.52}
{'text': '[\xa0__\xa0] new york', 'start': 654.56, 'duration': 3.2}
{'text': "but i'm just saying like people in", 'start': 656.16, 'duration': 3.359}
{'text': 'florida uh not for this coming election', 'start': 657.76, 'duration': 2.96}
{'text': "cycle no but i haven't started following", 'start': 659.519, 'duration': 3.521}
{'text': 'this election cycle yet but um i i mean', 'start': 660.72, 'duration': 3.359}
{'text': 'like down ballot is gonna be at the', 'start': 663.04, 'duration': 2.08}
{'text': 'point you ask me about abortion in', 'start': 664.079, 'duration': 2.161}
{'text': 'particular and abortion is gonna be a', 'start': 665.12, 'duration': 2.959}
{'text': 'presidential vote and i mean some states', 'start': 666.24, 'duration': 2.96}
{'text': 'are gonna matter more than others right', 'start': 668.079, 'duration': 2.32}
{'text': "if you're in california maybe your vote", 'start': 669.2, 'duration': 2.16}
{'text': "doesn't matter as much but if you live", 'start': 670.399, 'duration': 2.56}
{'text': 'in some of those swing states uh you', 'start': 671.36, 'duration': 2.64}
{'text': "know if you're in like arizona", 'start': 672.959, 'duration': 2.801}
{'text': 'pennsylvania make sure you get like all', 'start': 674.0, 'duration': 2.8}
{'text': "these states like it's probably going to", 'start': 675.76, 'duration': 2.079}
{'text': 'matter who you vote for right because', 'start': 676.8, 'duration': 2.64}
{'text': "you yeah you don't think that all that", 'start': 677.839, 'duration': 3.281}
{'text': 'is just performative and like do you', 'start': 679.44, 'duration': 3.76}
{'text': 'really believe in politicians', 'start': 681.12, 'duration': 3.279}
{'text': 'um', 'start': 683.2, 'duration': 2.48}
{'text': 'do you think politicians actually i', 'start': 684.399, 'duration': 3.361}
{'text': "think they're real or do i like no do", 'start': 685.68, 'duration': 3.92}
{'text': 'you think that politicians actually have', 'start': 687.76, 'duration': 2.8}
{'text': 'like', 'start': 689.6, 'duration': 2.16}
{'text': 'in best interest do you think they', 'start': 690.56, 'duration': 2.64}
{'text': 'actually care about stuff like abortion', 'start': 691.76, 'duration': 2.96}
{'text': 'are they all just saying stuff on tv so', 'start': 693.2, 'duration': 2.96}
{'text': "that they get more power i think they're", 'start': 694.72, 'duration': 2.799}
{'text': 'saying and doing what they need to to', 'start': 696.16, 'duration': 2.799}
{'text': "get elected which is good that's what", 'start': 697.519, 'duration': 3.201}
{'text': 'politicians should do exactly so then', 'start': 698.959, 'duration': 3.44}
{'text': 'why do you even vote like well because', 'start': 700.72, 'duration': 2.96}
{'text': "if you're voting for people because", 'start': 702.399, 'duration': 2.721}
{'text': 'abortion is important to you then', 'start': 703.68, 'duration': 2.48}
{'text': "chances are they're going to do", 'start': 705.12, 'duration': 2.64}
{'text': 'something to make abortion legal because', 'start': 706.16, 'duration': 2.4}
{'text': "that's what's going to get them", 'start': 707.76, 'duration': 2.8}
{'text': 're-elected so i think that they do', 'start': 708.56, 'duration': 3.6}
{'text': 'things to get more power and more power', 'start': 710.56, 'duration': 3.92}
{'text': 'to a politician is winning elections and', 'start': 712.16, 'duration': 3.679}
{'text': "that's what you want them going after", 'start': 714.48, 'duration': 2.4}
{'text': 'power four because winning elections', 'start': 715.839, 'duration': 2.24}
{'text': 'means most people voted for them right', 'start': 716.88, 'duration': 2.24}
{'text': "isn't that what you want a politician to", 'start': 718.079, 'duration': 2.32}
{'text': "go after you don't want a politician", 'start': 719.12, 'duration': 2.32}
{'text': 'that wants less power what does that', 'start': 720.399, 'duration': 2.321}
{'text': "mean they're just not doing anything in", 'start': 721.44, 'duration': 2.079}
{'text': "office because they don't care if they", 'start': 722.72, 'duration': 3.6}
{'text': 'win re-election or not', 'start': 723.519, 'duration': 2.801}
{'text': "ultimately i i i'm kind of nihilus i", 'start': 726.48, 'duration': 3.919}
{'text': "guess that's uh", 'start': 728.959, 'duration': 4.241}
{'text': "that's a philosophical stance like", 'start': 730.399, 'duration': 4.481}
{'text': "there's just i i don't see any point in", 'start': 733.2, 'duration': 3.28}
{'text': "voting anymore i don't see any point in", 'start': 734.88, 'duration': 3.44}
{'text': 'investing any mental energy in that', 'start': 736.48, 'duration': 5.039}
{'text': "because i'm just one person my vote has", 'start': 738.32, 'duration': 4.0}
{'text': 'so', 'start': 741.519, 'duration': 2.801}
{'text': 'little power and matter like the', 'start': 742.32, 'duration': 3.759}
{'text': 'electoral college is what selects the', 'start': 744.32, 'duration': 3.28}
{'text': 'politician besides the down ballot', 'start': 746.079, 'duration': 4.0}
{'text': "people we can't it's all an illusion us", 'start': 747.6, 'duration': 3.76}
{'text': 'thinking like having a stance on', 'start': 750.079, 'duration': 2.961}
{'text': 'something like abortion is just to make', 'start': 751.36, 'duration': 3.12}
{'text': 'us feel good and feel involved when', 'start': 753.04, 'duration': 3.44}
{'text': "ultimately it doesn't do anything that's", 'start': 754.48, 'duration': 3.52}
{'text': 'like saying that like going to the gym', 'start': 756.48, 'duration': 3.039}
{'text': 'is a waste of time because i went once', 'start': 758.0, 'duration': 2.639}
{'text': "and i didn't get shredded like it", 'start': 759.519, 'duration': 3.841}
{'text': "doesn't make any sense like yeah voting", 'start': 760.639, 'duration': 4.481}
{'text': 'if you vote if everybody votes in', 'start': 763.36, 'duration': 2.88}
{'text': 'accordance with what they believe in', 'start': 765.12, 'duration': 2.48}
{'text': 'then yeah outcomes are going to change', 'start': 766.24, 'duration': 2.64}
{'text': 'for sure i mean trump winning that', 'start': 767.6, 'duration': 2.56}
{'text': 'election', 'start': 768.88, 'duration': 2.88}
{'text': 'on your own trump winning that election', 'start': 770.16, 'duration': 2.72}
{'text': "was really important yeah you can't vote", 'start': 771.76, 'duration': 2.079}
{'text': 'on your own because we live in a country', 'start': 772.88, 'duration': 3.28}
{'text': 'full of 320 330 million people but like', 'start': 773.839, 'duration': 3.601}
{'text': 'trump winning that election is why', 'start': 776.16, 'duration': 3.44}
{'text': 'abortion is gone', 'start': 777.44, 'duration': 4.639}
{'text': 'okay but going to the gym actually', 'start': 779.6, 'duration': 4.4}
{'text': 'affects your life you could fix yourself', 'start': 782.079, 'duration': 4.481}
{'text': 'and have immediate results', 'start': 784.0, 'duration': 4.8}
{'text': 'voting and hoping that 300 other million', 'start': 786.56, 'duration': 4.32}
{'text': 'people have the same ideas as you is', 'start': 788.8, 'duration': 4.32}
{'text': 'almost pointless', 'start': 790.88, 'duration': 3.519}
{'text': 'i mean if you think that then i guess', 'start': 793.12, 'duration': 2.399}
{'text': "you just don't have to vote but then", 'start': 794.399, 'duration': 2.161}
{'text': "you're just like doubling the power of", 'start': 795.519, 'duration': 2.161}
{'text': 'the guy next to you who disagrees with', 'start': 796.56, 'duration': 2.399}
{'text': "you who's voting otherwise but i mean", 'start': 797.68, 'duration': 2.64}
{'text': 'like yeah i mean this is how any large', 'start': 798.959, 'duration': 2.801}
{'text': "project works it's always going to take", 'start': 800.32, 'duration': 2.56}
{'text': 'like the buy-in of every single', 'start': 801.76, 'duration': 2.4}
{'text': 'individual working to kind of make sure', 'start': 802.88, 'duration': 2.56}
{'text': "you're moving towards some outcome but i", 'start': 804.16, 'duration': 2.32}
{'text': 'mean like this is going to be the same', 'start': 805.44, 'duration': 2.48}
{'text': "of every large project you're involved", 'start': 806.48, 'duration': 3.12}
{'text': 'in like your individual effort might not', 'start': 807.92, 'duration': 3.28}
{'text': "necessarily matter so i'm not involved", 'start': 809.6, 'duration': 3.6}
{'text': 'in any large what large projects are you', 'start': 811.2, 'duration': 4.079}
{'text': 'involved in besides voting', 'start': 813.2, 'duration': 4.24}
{'text': "um large projects i'm involved inside", 'start': 815.279, 'duration': 3.281}
{'text': "voting i don't know i was streaming i", 'start': 817.44, 'duration': 2.24}
{'text': "kind of do my own thing so i'm probably", 'start': 818.56, 'duration': 2.24}
{'text': 'not involved in many at the moment but', 'start': 819.68, 'duration': 2.719}
{'text': "other than like that's it the only the", 'start': 820.8, 'duration': 3.92}
{'text': "only large project you're involved in is", 'start': 822.399, 'duration': 3.921}
{'text': "politics sure but i mean that's a pretty", 'start': 824.72, 'duration': 5.119}
{'text': 'important project right', 'start': 826.32, 'duration': 3.519}
{'text': 'chad what do you think wrl on vodan i', 'start': 831.6, 'duration': 3.52}
{'text': 'want to see', 'start': 833.92, 'duration': 3.359}
{'text': "if they agree i i don't know personally", 'start': 835.12, 'duration': 3.92}
{'text': "i think that's a", 'start': 837.279, 'duration': 3.92}
{'text': 'mostly white idea to think that voting', 'start': 839.04, 'duration': 4.4}
{'text': 'matters like people in the hood nobody', 'start': 841.199, 'duration': 3.041}
{'text': 'even', 'start': 843.44, 'duration': 2.639}
{'text': "most people don't vote because it's like", 'start': 844.24, 'duration': 3.68}
{'text': "they understand or there's a collective", 'start': 846.079, 'duration': 4.32}
{'text': 'understanding that this system is just', 'start': 847.92, 'duration': 4.56}
{'text': 'something that has nothing to do with', 'start': 850.399, 'duration': 3.44}
{'text': 'our regular lives and if you think about', 'start': 852.48, 'duration': 2.96}
{'text': 'it like how different was the world', 'start': 853.839, 'duration': 3.761}
{'text': 'after trump got elected besides what you', 'start': 855.44, 'duration': 3.92}
{'text': 'see on your twitter feed was it really', 'start': 857.6, 'duration': 4.239}
{'text': 'that different than obama but what', 'start': 859.36, 'duration': 4.24}
{'text': 'changed i mean in the united states a', 'start': 861.839, 'duration': 4.24}
{'text': 'great deal changed right like so for', 'start': 863.6, 'duration': 3.84}
{'text': 'instance if you if you look at supreme', 'start': 866.079, 'duration': 2.801}
{'text': "court stuff you've got the roe v wade", 'start': 867.44, 'duration': 2.32}
{'text': "stuff you've got however many", 'start': 868.88, 'duration': 2.16}
{'text': 'conservative decisions coming to that', 'start': 869.76, 'duration': 3.6}
{'text': 'court um if you look what changed in', 'start': 871.04, 'duration': 3.52}
{'text': 'your life', 'start': 873.36, 'duration': 2.96}
{'text': 'besides twitter in my life nothing', 'start': 874.56, 'duration': 2.719}
{'text': "changed it's not a rich white dude", 'start': 876.32, 'duration': 2.48}
{'text': 'nothing matters to me right i would', 'start': 877.279, 'duration': 4.24}
{'text': 'argue that i think', 'start': 878.8, 'duration': 2.719}
{'text': 'sure but not change you not caring about', 'start': 881.6, 'duration': 3.359}
{'text': 'like [\xa0__\xa0] like that i think is an', 'start': 883.68, 'duration': 2.719}
{'text': "example of like well you're wealthy so", 'start': 884.959, 'duration': 2.801}
{'text': "you're insulated from most of society's", 'start': 886.399, 'duration': 3.521}
{'text': 'problems but like if you were one of', 'start': 887.76, 'duration': 3.68}
{'text': 'those people that got you know ppp', 'start': 889.92, 'duration': 2.64}
{'text': 'checks or if you were one of the people', 'start': 891.44, 'duration': 2.48}
{'text': 'that got um', 'start': 892.56, 'duration': 2.959}
{'text': 'the second like coronavirus check the', 'start': 893.92, 'duration': 3.279}
{'text': 'two thousand dollars of stimulus if you', 'start': 895.519, 'duration': 2.801}
{'text': 'were the people that on the extended', 'start': 897.199, 'duration': 3.041}
{'text': 'unemployment insurance uh like these are', 'start': 898.32, 'duration': 2.879}
{'text': 'people whose lives were all like', 'start': 900.24, 'duration': 2.64}
{'text': "measurably positively impacted if you're", 'start': 901.199, 'duration': 2.401}
{'text': 'going to be one of the people that are', 'start': 902.88, 'duration': 2.24}
{'text': 'working for a company they got a job', 'start': 903.6, 'duration': 3.679}
{'text': 'thousand dollars a couple okay they all', 'start': 905.12, 'duration': 3.68}
{'text': 'got it back from the gas price that [\xa0__\xa0]', 'start': 907.279, 'duration': 2.961}
{'text': 'was nothing a couple thousand they took', 'start': 908.8, 'duration': 2.96}
{'text': "away everybody's jobs they took", 'start': 910.24, 'duration': 3.12}
{'text': "everybody's jobs for two years no not", 'start': 911.76, 'duration': 2.96}
{'text': "everybody's jobs got taken away that's", 'start': 913.36, 'duration': 2.64}
{'text': 'why unemployment', 'start': 914.72, 'duration': 2.559}
{'text': 'not even dude people were making more', 'start': 916.0, 'duration': 2.48}
{'text': 'money on unemployment insurance than', 'start': 917.279, 'duration': 2.721}
{'text': 'they ever made working that [\xa0__\xa0] was', 'start': 918.48, 'duration': 3.28}
{'text': 'wild arguably one of the reasons why we', 'start': 920.0, 'duration': 2.959}
{'text': 'have inflation right now is because of', 'start': 921.76, 'duration': 3.28}
{'text': 'how much money was paid out in ui but', 'start': 922.959, 'duration': 3.68}
{'text': 'who got richer who got richer from', 'start': 925.04, 'duration': 3.28}
{'text': 'something like unemployment jeff bezos', 'start': 926.639, 'duration': 3.921}
{'text': 'amazon stock tripled everybody just went', 'start': 928.32, 'duration': 3.6}
{'text': 'to amazon and spent it on things that', 'start': 930.56, 'duration': 2.8}
{'text': "didn't matter because they were inside", 'start': 931.92, 'duration': 3.039}
{'text': "and board that didn't actually help", 'start': 933.36, 'duration': 3.76}
{'text': 'anybody i mean i the people that were', 'start': 934.959, 'duration': 3.44}
{'text': 'buying products from amazon that were', 'start': 937.12, 'duration': 3.36}
{'text': "getting [\xa0__\xa0] were helped right amazon's", 'start': 938.399, 'duration': 3.36}
{'text': "stock price doesn't go up because", 'start': 940.48, 'duration': 2.88}
{'text': "nobody's being served by it right", 'start': 941.759, 'duration': 2.801}
{'text': "there's a reason why these companies", 'start': 943.36, 'duration': 2.399}
{'text': 'have such massive prices because they', 'start': 944.56, 'duration': 2.48}
{'text': 'serve like products to so many', 'start': 945.759, 'duration': 3.041}
{'text': "individuals no it's not like bezos is", 'start': 947.04, 'duration': 2.88}
{'text': 'making a ton of money out of no words', 'start': 948.8, 'duration': 1.92}
{'text': 'because people are buying [\xa0__\xa0] and', 'start': 949.92, 'duration': 2.24}
{'text': 'getting [\xa0__\xa0] for their money which is', 'start': 950.72, 'duration': 2.96}
{'text': "what i'm saying like people thinking", 'start': 952.16, 'duration': 2.72}
{'text': 'that the government did a good thing by', 'start': 953.68, 'duration': 2.8}
{'text': 'giving us unemployment and [\xa0__\xa0]', 'start': 954.88, 'duration': 3.84}
{'text': 'stimulus checks was you know pretty much', 'start': 956.48, 'duration': 3.359}
{'text': 'just like', 'start': 958.72, 'duration': 2.64}
{'text': "it's like a band-aid on a bigger problem", 'start': 959.839, 'duration': 3.12}
{'text': 'they kept everybody inside they told you', 'start': 961.36, 'duration': 2.8}
{'text': 'to take a shot', 'start': 962.959, 'duration': 3.041}
{'text': 'they you had to keep your face covered', 'start': 964.16, 'duration': 3.28}
{'text': "for two years i don't know something", 'start': 966.0, 'duration': 3.68}
{'text': "like that didn't completely ruin your", 'start': 967.44, 'duration': 4.24}
{'text': "faith in a bigger system that didn't", 'start': 969.68, 'duration': 3.44}
{'text': 'open that opened up my eyes and a lot of', 'start': 971.68, 'duration': 3.44}
{'text': 'people in my chat to just like okay this', 'start': 973.12, 'duration': 4.0}
{'text': 'is all rigged this is all scam we have', 'start': 975.12, 'duration': 4.079}
{'text': "no control we're all just like operating", 'start': 977.12, 'duration': 3.36}
{'text': 'in the system thinking that we have', 'start': 979.199, 'duration': 3.121}
{'text': "power and we really don't well what's", 'start': 980.48, 'duration': 3.44}
{'text': 'the what was the alternative to just do', 'start': 982.32, 'duration': 2.959}
{'text': 'nothing i mean i remember when', 'start': 983.92, 'duration': 3.039}
{'text': "conservatives don't make money to go to", 'start': 985.279, 'duration': 3.441}
{'text': 'go improve yourself go to the gym like', 'start': 986.959, 'duration': 3.44}
{'text': 'you said something like that yeah but i', 'start': 988.72, 'duration': 2.72}
{'text': 'mean like the issue is you got a lot of', 'start': 990.399, 'duration': 2.321}
{'text': 'people getting sick and dying from', 'start': 991.44, 'duration': 3.68}
{'text': '[\xa0__\xa0] disease right like i remember', 'start': 992.72, 'duration': 4.799}
{'text': '99.9 survival rate yeah i remember', 'start': 995.12, 'duration': 4.32}
{'text': 'hearing this so often brought out by', 'start': 997.519, 'duration': 3.201}
{'text': 'conservatives so there was some estimate', 'start': 999.44, 'duration': 2.48}
{'text': 'of the beginning that like millions of', 'start': 1000.72, 'duration': 2.72}
{'text': 'people would die if we did nothing and', 'start': 1001.92, 'duration': 3.359}
{'text': 'everybody all the conservatives laughed', 'start': 1003.44, 'duration': 3.199}
{'text': 'at the numbers it was impossible and', 'start': 1005.279, 'duration': 2.8}
{'text': 'here we are after doing all the things', 'start': 1006.639, 'duration': 2.401}
{'text': 'we did like two years later and a', 'start': 1008.079, 'duration': 2.241}
{'text': 'million people still die what do you', 'start': 1009.04, 'duration': 2.479}
{'text': "mean nobody died there's a lot of people", 'start': 1010.32, 'duration': 2.24}
{'text': 'that died from this million people at', 'start': 1011.519, 'duration': 2.641}
{'text': "two years that's not bad at all i think", 'start': 1012.56, 'duration': 3.04}
{'text': 'more people died because the hospitals', 'start': 1014.16, 'duration': 3.119}
{'text': 'closed from other diseases if the', 'start': 1015.6, 'duration': 3.44}
{'text': 'hospitals were closed it was because the', 'start': 1017.279, 'duration': 3.12}
{'text': 'hospitals the hospitals were all filled', 'start': 1019.04, 'duration': 3.359}
{'text': 'up from like people with the coronavirus', 'start': 1020.399, 'duration': 3.601}
{'text': 'yeah and that was with us doing all the', 'start': 1022.399, 'duration': 2.8}
{'text': 'protective measures we did if we would', 'start': 1024.0, 'duration': 2.16}
{'text': 'have done nothing would have been like', 'start': 1025.199, 'duration': 3.441}
{'text': '10 times worse', 'start': 1026.16, 'duration': 4.08}
{'text': 'you like our our protective measures', 'start': 1028.64, 'duration': 2.96}
{'text': 'were so like', 'start': 1030.24, 'duration': 2.64}
{'text': "we're so successful even though we were", 'start': 1031.6, 'duration': 2.0}
{'text': 'still getting people sick in the', 'start': 1032.88, 'duration': 2.48}
{'text': 'chronographs we had like two flu cases', 'start': 1033.6, 'duration': 3.599}
{'text': 'for like a year right and we were still', 'start': 1035.36, 'duration': 2.8}
{'text': 'getting that sick from the chronologist', 'start': 1037.199, 'duration': 2.48}
{'text': 'we do nothing what then we have what two', 'start': 1038.16, 'duration': 2.639}
{'text': 'million three million five million', 'start': 1039.679, 'duration': 2.721}
{'text': "deaths like there's an argument to be", 'start': 1040.799, 'duration': 2.961}
{'text': 'made that the only reason trump lost the', 'start': 1042.4, 'duration': 2.799}
{'text': 'election is because so many republicans', 'start': 1043.76, 'duration': 3.199}
{'text': 'ended up dying from the coronavirus that', 'start': 1045.199, 'duration': 2.801}
{'text': "they didn't have the votes they needed", 'start': 1046.959, 'duration': 2.641}
{'text': 'to win elections', 'start': 1048.0, 'duration': 2.799}
{'text': 'how many people you know personally', 'start': 1049.6, 'duration': 3.12}
{'text': 'really died from the coronavirus uh i', 'start': 1050.799, 'duration': 3.281}
{'text': 'had three extended family members but', 'start': 1052.72, 'duration': 2.72}
{'text': "i'm young most of my family didn't die", 'start': 1054.08, 'duration': 2.719}
{'text': 'from the chronovirus', 'start': 1055.44, 'duration': 3.119}
{'text': "most people i don't like i barely knew", 'start': 1056.799, 'duration': 3.441}
{'text': 'it even my grandma survived it do you', 'start': 1058.559, 'duration': 3.12}
{'text': 'think all the numbers were fake did you', 'start': 1060.24, 'duration': 3.04}
{'text': 'oh hello did you get the did you get the', 'start': 1061.679, 'duration': 3.441}
{'text': 'jab three of them yeah', 'start': 1063.28, 'duration': 4.88}
{'text': 'three yep three and the booster yeah two', 'start': 1065.12, 'duration': 5.04}
{'text': 'and a booster two the one', 'start': 1068.16, 'duration': 2.96}
{'text': "the booster why because i don't want to", 'start': 1070.16, 'duration': 2.56}
{'text': 'get [\xa0__\xa0] sick for two [\xa0__\xa0] weeks', 'start': 1071.12, 'duration': 4.32}
{'text': "without you guys you're a young guy yeah", 'start': 1072.72, 'duration': 4.16}
{'text': 'but why would i get sick over getting a', 'start': 1075.44, 'duration': 3.359}
{'text': 'vaccine', 'start': 1076.88, 'duration': 3.52}
{'text': "why would i ever want to do that that's", 'start': 1078.799, 'duration': 2.801}
{'text': "fine if you're fine but i don't want to", 'start': 1080.4, 'duration': 2.56}
{'text': 'have the [\xa0__\xa0] flu for a week why the', 'start': 1081.6, 'duration': 2.64}
{'text': '[\xa0__\xa0] would i want that why would i ever', 'start': 1082.96, 'duration': 2.959}
{'text': "do that when i just get a vaccine it's", 'start': 1084.24, 'duration': 3.2}
{'text': 'such a no this is like one of the most', 'start': 1085.919, 'duration': 3.281}
{'text': 'no-brainer easiest things in the [\xa0__\xa0]', 'start': 1087.44, 'duration': 3.599}
{'text': 'world for me like', 'start': 1089.2, 'duration': 3.2}
{'text': 'would i say would i survive the corner', 'start': 1091.039, 'duration': 2.64}
{'text': 'probably i think i just had it like two', 'start': 1092.4, 'duration': 2.48}
{'text': 'weeks ago i think i had covered it but', 'start': 1093.679, 'duration': 3.12}
{'text': 'like why why why did you still get it', 'start': 1094.88, 'duration': 3.28}
{'text': 'even if you got the [\xa0__\xa0] shot because', 'start': 1096.799, 'duration': 2.801}
{'text': 'i felt like [\xa0__\xa0] for one day instead of', 'start': 1098.16, 'duration': 3.759}
{'text': 'seven', 'start': 1099.6, 'duration': 4.16}
{'text': 'all right chad most most people i know', 'start': 1101.919, 'duration': 3.601}
{'text': "who got covered who didn't get the [\xa0__\xa0]", 'start': 1103.76, 'duration': 3.44}
{'text': 'they were sick for like one two days', 'start': 1105.52, 'duration': 3.039}
{'text': "what's the difference because", 'start': 1107.2, 'duration': 3.2}
{'text': 'one because sometimes people die which', 'start': 1108.559, 'duration': 3.36}
{'text': 'sucks some people had it for a long time', 'start': 1110.4, 'duration': 2.639}
{'text': 'and then some people felt like [\xa0__\xa0] for', 'start': 1111.919, 'duration': 2.64}
{'text': 'like a week why would i even risk it', 'start': 1113.039, 'duration': 3.201}
{'text': "when i get a shot it's like this is like", 'start': 1114.559, 'duration': 3.36}
{'text': "the most it's [\xa0__\xa0] free the", 'start': 1116.24, 'duration': 2.72}
{'text': 'government gives a shout out for free', 'start': 1117.919, 'duration': 2.801}
{'text': "why don't i get a free [\xa0__\xa0] shot you", 'start': 1118.96, 'duration': 3.04}
{'text': 'know in new york city and new york city', 'start': 1120.72, 'duration': 2.959}
{'text': "they they're still paying people 100", 'start': 1122.0, 'duration': 3.36}
{'text': "[\xa0__\xa0] dollars to get it that doesn't", 'start': 1123.679, 'duration': 3.521}
{'text': "scare you that the government's paying", 'start': 1125.36, 'duration': 3.28}
{'text': "people they have billboard what's up", 'start': 1127.2, 'duration': 2.88}
{'text': 'like i posted on my story they have like', 'start': 1128.64, 'duration': 2.8}
{'text': 'two black kids holding a basketball', 'start': 1130.08, 'duration': 3.599}
{'text': "saying these are the i'm glad i got the", 'start': 1131.44, 'duration': 3.28}
{'text': 'vaccine', 'start': 1133.679, 'duration': 2.481}
{'text': 'yeah probably because in new york city', 'start': 1134.72, 'duration': 2.8}
{'text': "they didn't want another outbreak", 'start': 1136.16, 'duration': 2.96}
{'text': "[\xa0__\xa0] everybody's gonna kill it's yeah", 'start': 1137.52, 'duration': 2.88}
{'text': "it's propaganda to get vaccinated", 'start': 1139.12, 'duration': 2.72}
{'text': "they're not wasting your space so then", 'start': 1140.4, 'duration': 3.44}
{'text': "we're getting sick of virus half the", 'start': 1141.84, 'duration': 3.52}
{'text': "people in the hood didn't get it", 'start': 1143.84, 'duration': 3.44}
{'text': 'probably get the shot why is there no', 'start': 1145.36, 'duration': 3.6}
{'text': 'pandemic right now', 'start': 1147.28, 'duration': 3.44}
{'text': "why i mean like weren't those people", 'start': 1148.96, 'duration': 2.959}
{'text': 'disproportionately impacted by the', 'start': 1150.72, 'duration': 2.959}
{'text': "pandemic i don't know maybe not right", 'start': 1151.919, 'duration': 3.681}
{'text': 'now right now why is there no pandemic i', 'start': 1153.679, 'duration': 2.801}
{'text': "don't know if there is right now i don't", 'start': 1155.6, 'duration': 1.6}
{'text': 'know how many of those people are', 'start': 1156.48, 'duration': 1.76}
{'text': "getting tested i'm not sure there might", 'start': 1157.2, 'duration': 2.08}
{'text': "be a lot of them that are sick i'm not", 'start': 1158.24, 'duration': 2.16}
{'text': "sure i don't know why i don't know", 'start': 1159.28, 'duration': 2.32}
{'text': "because they're not making putting the", 'start': 1160.4, 'duration': 2.44}
{'text': 'numbers in the news', 'start': 1161.6, 'duration': 2.319}
{'text': "anymore because they're not talking", 'start': 1162.84, 'duration': 2.36}
{'text': "about it there's less fear mongering", 'start': 1163.919, 'duration': 2.401}
{'text': "it's probably there's probably some", 'start': 1165.2, 'duration': 2.56}
{'text': 'exhaustion on the part of the public but', 'start': 1166.32, 'duration': 2.32}
{'text': "we just don't want to hear about it", 'start': 1167.76, 'duration': 2.88}
{'text': 'anymore even if there was right like at', 'start': 1168.64, 'duration': 3.52}
{'text': "some point even if it's like a literal", 'start': 1170.64, 'duration': 2.64}
{'text': 'zombie virus people are gonna be like', 'start': 1172.16, 'duration': 2.32}
{'text': 'okay like show me some different [\xa0__\xa0]', 'start': 1173.28, 'duration': 3.2}
{'text': "now i'm getting bored", 'start': 1174.48, 'duration': 3.76}
{'text': 'no if it was a zombie virus you would', 'start': 1176.48, 'duration': 2.96}
{'text': 'see it you would see the hospitals', 'start': 1178.24, 'duration': 2.48}
{'text': 'filled up you would hear about it you', 'start': 1179.44, 'duration': 2.96}
{'text': 'would know people who are getting sick', 'start': 1180.72, 'duration': 3.36}
{'text': 'you now that they stopped talking about', 'start': 1182.4, 'duration': 3.04}
{'text': "the news i don't hear a [\xa0__\xa0] word", 'start': 1184.08, 'duration': 2.64}
{'text': "about it we don't hear it's not about", 'start': 1185.44, 'duration': 2.32}
{'text': 'anything because', 'start': 1186.72, 'duration': 1.839}
{'text': "we don't hear [\xa0__\xa0] about because we", 'start': 1187.76, 'duration': 2.24}
{'text': "don't care about it i made that", 'start': 1188.559, 'duration': 2.801}
{'text': 'statement i remember a couple months ago', 'start': 1190.0, 'duration': 2.96}
{'text': 'on a stream where i was like damn dude', 'start': 1191.36, 'duration': 2.64}
