{'text': 'uh i always found it odd like throughout', 'start': 0.399, 'duration': 3.361}
{'text': 'how like all pharmaceutical companies', 'start': 678.72, 'duration': 3.359}
{'text': "are evil and how they don't actually", 'start': 680.48, 'duration': 3.359}
{'text': 'need all those profits and', 'start': 682.079, 'duration': 3.921}
{'text': "they're just like taking it away from", 'start': 683.839, 'duration': 3.44}
{'text': 'whatever and i', 'start': 686.0, 'duration': 3.6}
{'text': 'literally had no way to combat that and', 'start': 687.279, 'duration': 4.161}
{'text': "i hadn't really uh", 'start': 689.6, 'duration': 5.359}
{'text': "heard you talk that's hella funny to say", 'start': 691.44, 'duration': 7.76}
{'text': 'um tell ask me you know', 'start': 694.959, 'duration': 4.241}
{'text': "i think i'm pretty sure that when you", 'start': 700.24, 'duration': 2.64}
{'text': 'take into account like risk adjustment', 'start': 701.6, 'duration': 2.239}
{'text': "i'm pretty sure profits for", 'start': 702.88, 'duration': 2.0}
{'text': 'pharmaceuticals', 'start': 703.839, 'duration': 2.401}
{'text': "you know what it's hard to fact check", 'start': 704.88, 'duration': 3.04}
{'text': "this but nobody's ever like corrected me", 'start': 706.24, 'duration': 3.12}
{'text': "on it so i'm pretty sure i'm correct", 'start': 707.92, 'duration': 3.2}
{'text': "um i'm pretty sure that like profits for", 'start': 709.36, 'duration': 3.2}
{'text': 'pharmaceutical companies are like about', 'start': 711.12, 'duration': 3.04}
{'text': 'in line with profits of most industries', 'start': 712.56, 'duration': 2.64}
{'text': 'are when you start doing like risk', 'start': 714.16, 'duration': 1.84}
{'text': 'adjustment', 'start': 715.2, 'duration': 2.96}
{'text': 'um people like people will look at', 'start': 716.0, 'duration': 4.16}
{'text': "revenue or they'll just look at profits", 'start': 718.16, 'duration': 3.44}
{'text': "as like one number and they'll try to", 'start': 720.16, 'duration': 2.88}
{'text': 'like oh these companies are massively', 'start': 721.6, 'duration': 2.08}
{'text': 'profitable', 'start': 723.04, 'duration': 2.08}
{'text': "but i'm pretty sure the reality is that", 'start': 723.68, 'duration': 2.64}
{'text': 'like their profits are about in line', 'start': 725.12, 'duration': 2.719}
{'text': 'with like most other like privately', 'start': 726.32, 'duration': 3.44}
{'text': 'random companies um the idea that like', 'start': 727.839, 'duration': 3.68}
{'text': 'pharmaceutical companies are uniquely', 'start': 729.76, 'duration': 3.199}
{'text': 'massively profitable', 'start': 731.519, 'duration': 4.0}
{'text': "over any other um oh what's up over any", 'start': 732.959, 'duration': 4.961}
{'text': 'other like industries just not true', 'start': 735.519, 'duration': 5.201}
{'text': "yeah man it's i i kind of tried to tell", 'start': 737.92, 'duration': 4.0}
{'text': 'them like it was', 'start': 740.72, 'duration': 3.119}
{'text': "it's not that pharmaceuticals are like", 'start': 741.92, 'duration': 4.159}
{'text': 'uniquely in a position to like', 'start': 743.839, 'duration': 4.481}
{'text': 'just get all this profit that uh that', 'start': 746.079, 'duration': 3.76}
{'text': "other industries don't have", 'start': 748.32, 'duration': 3.6}
{'text': "there's one like most recent study i", 'start': 749.839, 'duration': 3.44}
{'text': 'think it was in', 'start': 751.92, 'duration': 4.159}
{'text': 'um may or something but basically they', 'start': 753.279, 'duration': 3.841}
{'text': 'were saying that like', 'start': 756.079, 'duration': 2.641}
{'text': 'the cumulative revenue of the', 'start': 757.12, 'duration': 3.12}
{'text': 'pharmaceutical was uh', 'start': 758.72, 'duration': 3.679}
{'text': 'when they took into account like the ebi', 'start': 760.24, 'duration': 3.2}
{'text': 'tda', 'start': 762.399, 'duration': 2.88}
{'text': 'so the expenses before the interest', 'start': 763.44, 'duration': 4.0}
{'text': 'taxes and um', 'start': 765.279, 'duration': 4.641}
{'text': 'i forget the other though but uh yeah', 'start': 767.44, 'duration': 4.079}
{'text': 'they were saying that it was still like', 'start': 769.92, 'duration': 4.24}
{'text': 'considerably more so yeah so that i', 'start': 771.519, 'duration': 3.841}
{'text': "don't know when it comes to things like", 'start': 774.16, 'duration': 2.4}
{'text': 'pharmaceuticals', 'start': 775.36, 'duration': 4.159}
{'text': 'um time frames are very very very', 'start': 776.56, 'duration': 3.76}
{'text': 'important', 'start': 779.519, 'duration': 2.961}
{'text': "um because like it's kind of like", 'start': 780.32, 'duration': 3.84}
{'text': 'airlines airlines are where i first kind', 'start': 782.48, 'duration': 2.96}
{'text': 'of like really started to understand', 'start': 784.16, 'duration': 2.16}
{'text': 'this concept', 'start': 785.44, 'duration': 2.16}
{'text': 'uh because people complain about like', 'start': 786.32, 'duration': 2.959}
{'text': 'greedy airlines and being profit blah', 'start': 787.6, 'duration': 3.12}
{'text': 'blah blah blah and i noticed that like', 'start': 789.279, 'duration': 2.721}
{'text': 'depending on the time frames you select', 'start': 790.72, 'duration': 2.48}
{'text': 'like airlines can be really really', 'start': 792.0, 'duration': 2.48}
{'text': 'really powerful but in the long run', 'start': 793.2, 'duration': 3.439}
{'text': "they're absolutely not it is a really", 'start': 794.48, 'duration': 3.599}
{'text': 'really really rough industry', 'start': 796.639, 'duration': 3.681}
{'text': 'and my view on that like 180 is so hard', 'start': 798.079, 'duration': 3.841}
{'text': 'that so like when you look at like um', 'start': 800.32, 'duration': 3.28}
{'text': 'like you know is this actually a monster', 'start': 801.92, 'duration': 2.96}
{'text': 'profitable sector', 'start': 803.6, 'duration': 2.88}
{'text': "um i think that it's good to look at", 'start': 804.88, 'duration': 3.04}
{'text': 'things over like a long period of time', 'start': 806.48, 'duration': 2.72}
{'text': 'because there might be like some like', 'start': 807.92, 'duration': 3.039}
{'text': 'pretty a-historic or exceptional periods', 'start': 809.2, 'duration': 2.8}
{'text': "where it's like like right now for the", 'start': 810.959, 'duration': 2.0}
{'text': 'coronavirus stuff', 'start': 812.0, 'duration': 2.72}
{'text': "it wouldn't surprise me if as a result", 'start': 812.959, 'duration': 3.041}
{'text': 'of this for like', 'start': 814.72, 'duration': 3.119}
{'text': 'quite a while the uh returns from', 'start': 816.0, 'duration': 3.519}
{'text': 'pharmaceuticals are like above like the', 'start': 817.839, 'duration': 2.641}
{'text': 'industry norms', 'start': 819.519, 'duration': 2.801}
{'text': "like or of other industries it wouldn't", 'start': 820.48, 'duration': 3.359}
{'text': "surprise me because of that but like i'm", 'start': 822.32, 'duration': 3.12}
{'text': 'pretty sure like over the long run', 'start': 823.839, 'duration': 3.841}
{'text': 'like pharmaceutical turns are probably', 'start': 825.44, 'duration': 5.04}
{'text': 'going to be roughly comparable to', 'start': 827.68, 'duration': 4.48}
{'text': 'normal returns but but again the risk', 'start': 830.48, 'duration': 3.2}
{'text': 'adjustment is important too because', 'start': 832.16, 'duration': 3.039}
{'text': 'pharmaceuticals are very very very risky', 'start': 833.68, 'duration': 2.959}
{'text': 'so individual companies might have', 'start': 835.199, 'duration': 2.88}
{'text': 'massive returns especially', 'start': 836.639, 'duration': 3.121}
{'text': 'game stocks and [\xa0__\xa0] but you have to', 'start': 838.079, 'duration': 3.44}
{'text': 'account that for every massive return', 'start': 839.76, 'duration': 3.759}
{'text': 'on an individual company there might be', 'start': 841.519, 'duration': 3.521}
{'text': 'a thousand others that literally came', 'start': 843.519, 'duration': 2.56}
{'text': 'and failed', 'start': 845.04, 'duration': 2.799}
{'text': 'right so like the fully integrated', 'start': 846.079, 'duration': 3.281}
{'text': 'pharmaceutical companies that have been', 'start': 847.839, 'duration': 1.841}
{'text': 'it', 'start': 849.36, 'duration': 3.44}
{'text': "for a long time uh it's it's gonna be", 'start': 849.68, 'duration': 4.8}
{'text': 'less risky than like a newer', 'start': 852.8, 'duration': 3.2}
{'text': 'pharmaceutical company like that', 'start': 854.48, 'duration': 2.719}
{'text': "you know just starting out that's", 'start': 856.0, 'duration': 3.519}
{'text': 'another thing i i read is that uh', 'start': 857.199, 'duration': 3.361}
{'text': "like that doesn't mean that", 'start': 859.519, 'duration': 2.641}
{'text': 'pharmaceuticals are like a good industry', 'start': 860.56, 'duration': 2.88}
{'text': 'to get into', 'start': 862.16, 'duration': 2.96}
{'text': 'um because of all the risk they were', 'start': 863.44, 'duration': 3.199}
{'text': 'they were just saying that like these', 'start': 865.12, 'duration': 2.719}
{'text': 'massive ones', 'start': 866.639, 'duration': 3.121}
{'text': 'um are still like pretty profitable to', 'start': 867.839, 'duration': 4.161}
{'text': 'their investors and whatever', 'start': 869.76, 'duration': 5.36}
{'text': "but um yeah that's that's just the most", 'start': 872.0, 'duration': 4.72}
{'text': "recent data but it's also it's not", 'start': 875.12, 'duration': 2.8}
{'text': 'complete because', 'start': 876.72, 'duration': 5.119}
{'text': 'they only talk about like the the most', 'start': 877.92, 'duration': 5.84}
{'text': 'the most uh profitable ones that are', 'start': 881.839, 'duration': 3.44}
{'text': 'like competing with the s p', 'start': 883.76, 'duration': 4.879}
{'text': "500 and um yeah they they're just", 'start': 885.279, 'duration': 4.24}
{'text': 'comparison', 'start': 888.639, 'duration': 2.721}
{'text': "they're comparing uh pharmaceutical with", 'start': 889.519, 'duration': 4.241}
{'text': 'other s p 500s so', 'start': 891.36, 'duration': 4.56}
{'text': "like uh yeah you can't you also can't", 'start': 893.76, 'duration': 3.84}
{'text': "like it's not really fair to compare", 'start': 895.92, 'duration': 2.08}
{'text': 'like the', 'start': 897.6, 'duration': 2.72}
{'text': "top top top dogs either because it's", 'start': 898.0, 'duration': 4.24}
{'text': 'such an inherently risky industry that', 'start': 900.32, 'duration': 3.28}
{'text': "there's a good chance that the top top", 'start': 902.24, 'duration': 3.52}
{'text': 'top dogs are going to be making like way', 'start': 903.6, 'duration': 2.88}
{'text': 'more', 'start': 905.76, 'duration': 2.639}
{'text': "than the average right because like it's", 'start': 906.48, 'duration': 4.0}
{'text': "not risky yeah because it's such a risky", 'start': 908.399, 'duration': 2.961}
{'text': 'industry', 'start': 910.48, 'duration': 2.799}
{'text': 'like the really simple way to kind of', 'start': 911.36, 'duration': 4.32}
{'text': 'look at it is um', 'start': 913.279, 'duration': 4.721}
{'text': 'is if you really think that these things', 'start': 915.68, 'duration': 4.159}
{'text': 'are like so great and so profitable', 'start': 918.0, 'duration': 3.36}
{'text': "they're returning profits that are so", 'start': 919.839, 'duration': 3.12}
{'text': 'much greater than the norm', 'start': 921.36, 'duration': 2.8}
{'text': 'then you would expect to see other', 'start': 922.959, 'duration': 3.281}
{'text': 'companies like opening in order to', 'start': 924.16, 'duration': 3.44}
{'text': "compete with these industries like let's", 'start': 926.24, 'duration': 2.24}
{'text': "say for instance let's say", 'start': 927.6, 'duration': 2.56}
{'text': "pharmaceuticals like we're consistently", 'start': 928.48, 'duration': 2.719}
{'text': 'delivering 50', 'start': 930.16, 'duration': 3.919}
{'text': 'profits right if that was reliable why', 'start': 931.199, 'duration': 3.921}
{'text': 'in the [\xa0__\xa0] would i', 'start': 934.079, 'duration': 3.12}
{'text': 'invest in literally any company ever to', 'start': 935.12, 'duration': 3.92}
{'text': 'get like a like a rate of return of like', 'start': 937.199, 'duration': 3.601}
{'text': 'five to 15 percent why would i do that', 'start': 939.04, 'duration': 2.719}
{'text': 'like i would rather start new', 'start': 940.8, 'duration': 2.88}
{'text': 'pharmaceuticals get like 30 to 40 return', 'start': 941.759, 'duration': 3.601}
{'text': "i'll like undercut the current top dogs", 'start': 943.68, 'duration': 3.519}
{'text': 'right that this is why like in markets', 'start': 945.36, 'duration': 3.919}
{'text': 'over time you expect to see profits', 'start': 947.199, 'duration': 3.361}
{'text': 'when you take an account risk adjustment', 'start': 949.279, 'duration': 3.56}
{'text': 'like roughly equalize between each', 'start': 950.56, 'duration': 4.88}
{'text': 'sector', 'start': 952.839, 'duration': 4.92}
{'text': 'yeah thanks dude um i really appreciate', 'start': 955.44, 'duration': 3.28}
{'text': 'that i', 'start': 957.759, 'duration': 3.76}
{'text': 'i think i stumbled on some uh vegan', 'start': 958.72, 'duration': 3.679}
{'text': 'debate tech', 'start': 961.519, 'duration': 3.76}
{'text': 'you want to hear it sure dude why not', 'start': 962.399, 'duration': 3.44}
{'text': 'protect me', 'start': 965.279, 'duration': 4.641}
{'text': 'sure all right so', 'start': 965.839, 'duration': 7.68}
{'text': 'you get into a vegan uh', 'start': 969.92, 'duration': 7.279}
{'text': 'oh okay and then', 'start': 973.519, 'duration': 6.721}
{'text': 'you ask them if you', 'start': 977.199, 'duration': 6.161}
{'text': 'can communicate with an animal', 'start': 980.24, 'duration': 5.44}
{'text': "and you don't want and you want to like", 'start': 983.36, 'duration': 4.0}
{'text': 'make sure that the animal is treated', 'start': 985.68, 'duration': 5.2}
{'text': 'fairly and properly', 'start': 987.36, 'duration': 3.52}
{'text': "why wouldn't why wouldn't you just go", 'start': 991.279, 'duration': 4.081}
{'text': 'all the way and give them', 'start': 993.44, 'duration': 5.199}
{'text': 'the right to vote i said this once', 'start': 995.36, 'duration': 6.24}
{'text': 'and they got really split they started', 'start': 998.639, 'duration': 4.721}
{'text': 'arguing with each other and maybe we', 'start': 1001.6, 'duration': 3.039}
{'text': 'need to refine this technique a little', 'start': 1003.36, 'duration': 1.599}
{'text': 'bit', 'start': 1004.639, 'duration': 3.361}
{'text': 'but but it kind of caused some mayhem', 'start': 1004.959, 'duration': 5.041}
{'text': 'for a little bit', 'start': 1008.0, 'duration': 5.279}
{'text': "huh yeah think about it well that's all", 'start': 1010.0, 'duration': 5.36}
{'text': 'do you need do you know the answer or', 'start': 1013.279, 'duration': 4.721}
{'text': 'no no i i just age into chaos i just', 'start': 1015.36, 'duration': 3.919}
{'text': 'dropped that and i just like', 'start': 1018.0, 'duration': 2.959}
{'text': 'muted my mic just listened for a little', 'start': 1019.279, 'duration': 3.36}
{'text': 'bit and that was it', 'start': 1020.959, 'duration': 4.161}
{'text': 'oh okay well the answer is just just', 'start': 1022.639, 'duration': 3.841}
{'text': 'because you give more consideration to', 'start': 1025.12, 'duration': 2.48}
{'text': "something doesn't necessarily mean it", 'start': 1026.48, 'duration': 2.24}
{'text': 'has a right to vote', 'start': 1027.6, 'duration': 2.319}
{'text': 'right so like we can give moral', 'start': 1028.72, 'duration': 2.4}
{'text': "consideration to children and they don't", 'start': 1029.919, 'duration': 2.16}
{'text': 'have the right to vote', 'start': 1031.12, 'duration': 4.959}
{'text': 'right do you think', 'start': 1032.079, 'duration': 6.161}
{'text': 'we should give uh younger kids the right', 'start': 1036.079, 'duration': 3.921}
{'text': "to vote i don't know there's interesting", 'start': 1038.24, 'duration': 2.959}
{'text': 'arguments to be made about that', 'start': 1040.0, 'duration': 3.28}
{'text': 'um okay i hear arguments from multiple', 'start': 1041.199, 'duration': 5.201}
{'text': "sides i don't know i don't know", 'start': 1043.28, 'duration': 5.44}
{'text': 'my personal opinion is that in order to', 'start': 1046.4, 'duration': 3.6}
{'text': 'like educate kids', 'start': 1048.72, 'duration': 4.56}
{'text': 'uh and and get them prepared or excited', 'start': 1050.0, 'duration': 4.4}
{'text': 'to vote i think', 'start': 1053.28, 'duration': 4.72}
{'text': 'maybe we should uh either lower the', 'start': 1054.4, 'duration': 6.08}
{'text': 'the age gap or or just put in like a', 'start': 1058.0, 'duration': 3.84}
{'text': 'very simple test like a reading and', 'start': 1060.48, 'duration': 2.319}
{'text': 'writing test and', 'start': 1061.84, 'duration': 4.32}
{'text': 'and uh uh just maybe', 'start': 1062.799, 'duration': 6.321}
{'text': "i don't know just lower the barrier as", 'start': 1066.16, 'duration': 4.399}
{'text': 'far as you can so that', 'start': 1069.12, 'duration': 4.16}
{'text': 'um kids are just you know ready to vote', 'start': 1070.559, 'duration': 3.12}
{'text': 'because', 'start': 1073.28, 'duration': 2.8}
{'text': 'i mean kids these days are not voting at', 'start': 1073.679, 'duration': 4.401}
{'text': "all so i i don't know what else to do", 'start': 1076.08, 'duration': 4.4}
{'text': 'to get them out to vote i think can you', 'start': 1078.08, 'duration': 3.36}
{'text': 'read test', 'start': 1080.48, 'duration': 3.52}
{'text': 'eliminate more votes than it would add', 'start': 1081.44, 'duration': 3.28}
{'text': 'probably', 'start': 1084.0, 'duration': 3.52}
{'text': "it's true yeah it's it's um it's risky", 'start': 1084.72, 'duration': 3.76}
{'text': 'but like', 'start': 1087.52, 'duration': 3.44}
{'text': "i don't know i don't know how else um", 'start': 1088.48, 'duration': 3.52}
{'text': 'you would get', 'start': 1090.96, 'duration': 4.16}
{'text': "kids to vote you know i don't know", 'start': 1092.0, 'duration': 4.88}
{'text': 'maybe just like a like a fake fake', 'start': 1095.12, 'duration': 3.12}
{'text': 'voting test or something', 'start': 1096.88, 'duration': 4.88}
{'text': "maybe all right well that's all i got", 'start': 1098.24, 'duration': 6.559}
{'text': 'thanks for uh listen to me', 'start': 1101.76, 'duration': 6.159}
{'text': 'yeah be careful yeah love you guys bye', 'start': 1104.799, 'duration': 4.321}
{'text': 'all right um i', 'start': 1107.919, 'duration': 3.12}
{'text': 'talked to you last time i think this is', 'start': 1109.12, 'duration': 3.04}
{'text': 'the last time you did', 'start': 1111.039, 'duration': 3.76}
{'text': 'your collins about the electoral college', 'start': 1112.16, 'duration': 3.28}
{'text': 'um', 'start': 1114.799, 'duration': 3.201}
{'text': 'and i listened back to it and the', 'start': 1115.44, 'duration': 3.599}
{'text': 'impression that i got', 'start': 1118.0, 'duration': 2.84}
{'text': "is that it seemed like you didn't", 'start': 1119.039, 'duration': 3.281}
{'text': 'understand', 'start': 1120.84, 'duration': 3.16}
{'text': 'what the effects of the electoral', 'start': 1122.32, 'duration': 4.64}
{'text': "college were on our president's campaign", 'start': 1124.0, 'duration': 5.84}
{'text': 'and why those why the electoral college', 'start': 1126.96, 'duration': 4.24}
{'text': 'has those impacts', 'start': 1129.84, 'duration': 4.4}
{'text': 'okay and it seems like all the problems', 'start': 1131.2, 'duration': 3.68}
{'text': 'you have', 'start': 1134.24, 'duration': 3.36}
{'text': 'with the popular vote actually exist in', 'start': 1134.88, 'duration': 3.679}
{'text': 'their current system', 'start': 1137.6, 'duration': 3.84}
{'text': 'and would be fixed by popular vote so i', 'start': 1138.559, 'duration': 3.921}
{'text': 'was just wondering like', 'start': 1141.44, 'duration': 3.119}
{'text': 'what issues do you think would be caused', 'start': 1142.48, 'duration': 3.76}
{'text': 'by the popular vote wait so the problem', 'start': 1144.559, 'duration': 3.12}
{'text': "i have with a popular vote is i don't", 'start': 1146.24, 'duration': 2.72}
{'text': 'want some states to be', 'start': 1147.679, 'duration': 2.801}
{'text': 'way heavily more represented than other', 'start': 1148.96, 'duration': 2.719}
{'text': 'states i think that should probably be', 'start': 1150.48, 'duration': 2.48}
{'text': 'avoided if we can or at least', 'start': 1151.679, 'duration': 4.88}
{'text': 'mitigate it a little bit yeah and', 'start': 1152.96, 'duration': 6.719}
{'text': "that is that's a much much much bigger", 'start': 1156.559, 'duration': 3.601}
{'text': 'problem', 'start': 1159.679, 'duration': 3.281}
{'text': 'with our current system sure but that', 'start': 1160.16, 'duration': 4.399}
{'text': "make the electoral college what's", 'start': 1162.96, 'duration': 3.12}
{'text': 'uh proportional rather than winner take', 'start': 1164.559, 'duration': 3.12}
{'text': 'all would go a long way', 'start': 1166.08, 'duration': 2.959}
{'text': "do you want to talk about what's", 'start': 1167.679, 'duration': 3.441}
{'text': 'pragmatic now then', 'start': 1169.039, 'duration': 4.321}
{'text': "sure if you're gonna say the interstate", 'start': 1171.12, 'duration': 3.28}
{'text': "vote thing or whatever i'm gonna", 'start': 1173.36, 'duration': 2.96}
{'text': 'disagree with you but go ahead', 'start': 1174.4, 'duration': 4.24}
{'text': "well i mean if that's not pragmatic then", 'start': 1176.32, 'duration': 3.76}
{'text': 'no solution is pragmatic', 'start': 1178.64, 'duration': 4.48}
{'text': "so i'll the reason that", 'start': 1180.08, 'duration': 4.88}
{'text': 'this system is the way it is right now', 'start': 1183.12, 'duration': 4.559}
{'text': 'with most states being winner take all', 'start': 1184.96, 'duration': 5.36}
{'text': 'is because in the constitution it says', 'start': 1187.679, 'duration': 4.481}
{'text': 'that every state can pick how they want', 'start': 1190.32, 'duration': 2.239}
{'text': 'to', 'start': 1192.16, 'duration': 2.56}
{'text': "allocate their electors it's up to them", 'start': 1192.559, 'duration': 4.24}
{'text': 'they can do whatever they want', 'start': 1194.72, 'duration': 6.0}
{'text': 'so if you are the if you are the um', 'start': 1196.799, 'duration': 6.721}
{'text': 'like the the state uh senate of', 'start': 1200.72, 'duration': 4.0}
{'text': 'california', 'start': 1203.52, 'duration': 2.72}
{'text': 'that democratically controlled state', 'start': 1204.72, 'duration': 3.04}
{'text': 'senate of california', 'start': 1206.24, 'duration': 4.72}
{'text': 'why would you decide to give republicans', 'start': 1207.76, 'duration': 5.52}
{'text': 'some of your electors it just makes no', 'start': 1210.96, 'duration': 3.199}
{'text': "sense and that's", 'start': 1213.28, 'duration': 3.279}
{'text': "that's just to explain why all states", 'start': 1214.159, 'duration': 3.361}
{'text': 'are winner take all', 'start': 1216.559, 'duration': 2.24}
{'text': "well they're not all though there are", 'start': 1217.52, 'duration': 3.519}
{'text': "two that aren't right okay there's yeah", 'start': 1218.799, 'duration': 3.76}
{'text': "there's two but", 'start': 1221.039, 'duration': 3.441}
{'text': 'so how are you gonna fix that how are', 'start': 1222.559, 'duration': 3.6}
{'text': 'you gonna make more like those two', 'start': 1224.48, 'duration': 2.16}
{'text': 'states', 'start': 1226.159, 'duration': 2.081}
{'text': 'oh change it in the senate pass an', 'start': 1226.64, 'duration': 3.36}
{'text': "amendment well you can't because it's in", 'start': 1228.24, 'duration': 4.48}
{'text': 'the constitution', 'start': 1230.0, 'duration': 2.72}
{'text': 'okay', 'start': 1232.84, 'duration': 5.319}
{'text': "so are you for the national no i'm never", 'start': 1234.4, 'duration': 4.88}
{'text': 'going to be for a popular vote i think', 'start': 1238.159, 'duration': 1.681}
{'text': "it's dog", 'start': 1239.28, 'duration': 2.639}
{'text': "i don't like that no and democrats", 'start': 1239.84, 'duration': 3.36}
{'text': 'should cry hard about it too if we were', 'start': 1241.919, 'duration': 2.64}
{'text': 'back in the slave owning days and they', 'start': 1243.2, 'duration': 2.8}
{'text': 'wanted more minority representation so', 'start': 1244.559, 'duration': 2.641}
{'text': 'no the popular vote is a dog', 'start': 1246.0, 'duration': 2.559}
{'text': "way to determine how to stay i don't", 'start': 1247.2, 'duration': 2.32}
{'text': "think it's fair that if you're in a", 'start': 1248.559, 'duration': 2.321}
{'text': 'small state you never have to say ever', 'start': 1249.52, 'duration': 2.56}
{'text': 'again over who the president is i think', 'start': 1250.88, 'duration': 2.56}
{'text': "that's stupid wait okay okay yeah i want", 'start': 1252.08, 'duration': 2.56}
{'text': "to address that point because that's", 'start': 1253.44, 'duration': 3.2}
{'text': 'just this is absolutely not true', 'start': 1254.64, 'duration': 4.72}
{'text': 'so that that is the case in our current', 'start': 1256.64, 'duration': 3.44}
{'text': 'system', 'start': 1259.36, 'duration': 2.16}
{'text': 'and that would not be the case with a', 'start': 1260.08, 'duration': 4.24}
{'text': 'popular vote so in a popular vote', 'start': 1261.52, 'duration': 6.56}
{'text': 'like all the no no no presidential', 'start': 1264.32, 'duration': 5.04}
{'text': 'candidate is ever going to go', 'start': 1268.08, 'duration': 4.079}
{'text': 'to california or new york um yeah', 'start': 1269.36, 'duration': 5.48}
{'text': "because it's winner take all yeah", 'start': 1272.159, 'duration': 6.081}
{'text': "yeah so and even if it wasn't winner", 'start': 1274.84, 'duration': 4.92}
{'text': 'take all there would be a lots of', 'start': 1278.24, 'duration': 3.679}
{'text': 'districts that no one would ever go to', 'start': 1279.76, 'duration': 3.919}
{'text': 'right', 'start': 1281.919, 'duration': 3.361}
{'text': 'um and potentially i guess it depends on', 'start': 1283.679, 'duration': 2.721}
{'text': 'how many voters i think they could get', 'start': 1285.28, 'duration': 3.279}
{'text': 'from a particular district', 'start': 1286.4, 'duration': 4.72}
{'text': "well if they're they're going if you", 'start': 1288.559, 'duration': 3.12}
{'text': 'want to', 'start': 1291.12, 'duration': 2.16}
{'text': 'keep the electoral college then they', 'start': 1291.679, 'duration': 4.801}
{'text': 'still have to win like electors', 'start': 1293.28, 'duration': 5.92}
{'text': 'so if there was a a district that was', 'start': 1296.48, 'duration': 4.8}
{'text': 'like very democratic sided or very', 'start': 1299.2, 'duration': 3.599}
{'text': 'republican sided then there would be no', 'start': 1301.28, 'duration': 3.519}
{'text': 'reason to go there right', 'start': 1302.799, 'duration': 5.521}
{'text': 'um it depends but sure well', 'start': 1304.799, 'duration': 4.801}
{'text': 'how would you how would you keep the', 'start': 1308.32, 'duration': 3.2}
{'text': 'electoral college and have it so that', 'start': 1309.6, 'duration': 3.68}
{'text': 'you could get votes from anywhere', 'start': 1311.52, 'duration': 3.279}
{'text': 'grimdark and soldier', 'start': 1313.28, 'duration': 3.2}
{'text': 'four dollars how would you keep the', 'start': 1314.799, 'duration': 3.36}
{'text': 'electoral college so that you have', 'start': 1316.48, 'duration': 4.8}
{'text': 'votes from anywhere say that again okay', 'start': 1318.159, 'duration': 4.481}
{'text': 'so', 'start': 1321.28, 'duration': 3.279}
{'text': 'one if you want to go to the solution', 'start': 1322.64, 'duration': 4.08}
{'text': 'that like maine and nebraska have', 'start': 1324.559, 'duration': 4.721}
{'text': 'where you have like the the house', 'start': 1326.72, 'duration': 3.68}
{'text': 'districting', 'start': 1329.28, 'duration': 4.56}
{'text': 'and those are the um', 'start': 1330.4, 'duration': 5.04}
{'text': 'if you win like that district you get', 'start': 1333.84, 'duration': 3.52}
{'text': 'like one electoral vote', 'start': 1335.44, 'duration': 3.28}
{'text': 'there would be some districts in the', 'start': 1337.36, 'duration': 3.52}
{'text': 'united states that are not competitive', 'start': 1338.72, 'duration': 3.6}
{'text': 'like there are states right now that are', 'start': 1340.88, 'duration': 4.0}
{'text': 'not competitive so those districts', 'start': 1342.32, 'duration': 4.64}
{'text': "wouldn't no one would go to them right", 'start': 1344.88, 'duration': 4.159}
{'text': 'okay', 'start': 1346.96, 'duration': 4.16}
{'text': 'so it just seems to me with all of the', 'start': 1349.039, 'duration': 3.281}
{'text': 'problems you have', 'start': 1351.12, 'duration': 3.919}
{'text': 'the popular vote is just such a better', 'start': 1352.32, 'duration': 3.28}
{'text': 'solution', 'start': 1355.039, 'duration': 2.721}
{'text': "even if you might not think it's it's", 'start': 1355.6, 'duration': 4.079}
{'text': 'the ideal solution', 'start': 1357.76, 'duration': 3.68}
{'text': "pragmatically it's just much better than", 'start': 1359.679, 'duration': 4.401}
{'text': 'we have what we have right now', 'start': 1361.44, 'duration': 6.239}
{'text': 'okay so you for the', 'start': 1364.08, 'duration': 6.64}
{'text': 'for the popular vote sure', 'start': 1367.679, 'duration': 5.841}
{'text': 'debate one easy all right have a nice', 'start': 1370.72, 'duration': 3.28}
{'text': 'day', 'start': 1373.52, 'duration': 1.68}
{'text': 'remember to hit that like and subscribe', 'start': 1374.0, 'duration': 2.799}
{'text': "and don't forget the notification bell", 'start': 1375.2, 'duration': 3.2}
{'text': 'so that my videos show up', 'start': 1376.799, 'duration': 3.521}
{'text': "right in your feed i don't think i don't", 'start': 1378.4, 'duration': 3.279}
{'text': "think i've met any american that can", 'start': 1380.32, 'duration': 2.8}
{'text': 'really drink', 'start': 1381.679, 'duration': 4.641}
{'text': "god oh she's trying to trigger me oh", 'start': 1383.12, 'duration': 5.84}
{'text': "she's trying to trigger me oh my god", 'start': 1386.32, 'duration': 6.32}
{'text': "she's trying to trigger me", 'start': 1388.96, 'duration': 3.68}
