{'text': "let's say that there is a mother who's", 'start': 0.08, 'duration': 4.239}
{'text': 'and why should i value that because once', 'start': 647.519, 'duration': 3.921}
{'text': 'something has existed', 'start': 650.0, 'duration': 2.959}
{'text': 'and asserts a preference i think that', 'start': 651.44, 'duration': 3.04}
{'text': 'preference ought to be respected even if', 'start': 652.959, 'duration': 4.401}
{'text': 'that person is temporarily unconscious', 'start': 654.48, 'duration': 5.44}
{'text': 'wait wait first wait i am confused here', 'start': 657.36, 'duration': 3.12}
{'text': 'because', 'start': 659.92, 'duration': 2.64}
{'text': 'if we go back to preferences then it', 'start': 660.48, 'duration': 3.28}
{'text': "could just be like someone doesn't have", 'start': 662.56, 'duration': 2.64}
{'text': 'the preference to live if somebody', 'start': 663.76, 'duration': 3.44}
{'text': 'crashed their car on purpose and had i', 'start': 665.2, 'duration': 3.759}
{'text': 'want to die people will still put them', 'start': 667.2, 'duration': 3.12}
{'text': 'under general anesthesia', 'start': 668.959, 'duration': 2.56}
{'text': 'and you know try to bring them out to', 'start': 670.32, 'duration': 3.12}
{'text': "life why is that no that's actually the", 'start': 671.519, 'duration': 3.44}
{'text': 'opposite we would respect their', 'start': 673.44, 'duration': 3.36}
{'text': 'their right to die if that what if if if', 'start': 674.959, 'duration': 3.44}
{'text': 'they follow the correct procedure so we', 'start': 676.8, 'duration': 2.88}
{'text': 'have things in the united states called', 'start': 678.399, 'duration': 3.12}
{'text': "dnr's do not do not resuscitate", 'start': 679.68, 'duration': 3.36}
{'text': 'if somebody had to do not resuscitate on', 'start': 681.519, 'duration': 2.481}
{'text': 'them and for whatever reason found', 'start': 683.04, 'duration': 2.08}
{'text': 'themselves in the hospital', 'start': 684.0, 'duration': 2.48}
{'text': "um then i mean we wouldn't you would", 'start': 685.12, 'duration': 2.24}
{'text': 'allow them to die because they would', 'start': 686.48, 'duration': 1.84}
{'text': 'have asserted the preference that they', 'start': 687.36, 'duration': 1.599}
{'text': 'wanted to die', 'start': 688.32, 'duration': 3.68}
{'text': "yeah yeah yeah i'm like familiar with do", 'start': 688.959, 'duration': 5.12}
{'text': 'not resuscitate but like in car accident', 'start': 692.0, 'duration': 3.519}
{'text': "examples like if they don't know that", 'start': 694.079, 'duration': 2.721}
{'text': "that's going to be the exact point where", 'start': 695.519, 'duration': 2.961}
{'text': 'they die and they happen to', 'start': 696.8, 'duration': 3.84}
{'text': 'should we ought to you know respect that', 'start': 698.48, 'duration': 3.599}
{'text': "their wishes to die even though we're", 'start': 700.64, 'duration': 2.24}
{'text': 'not sure', 'start': 702.079, 'duration': 2.561}
{'text': 'although we could have a clue i mean if', 'start': 702.88, 'duration': 2.959}
{'text': "you don't know then you'd you tend to", 'start': 704.64, 'duration': 2.24}
{'text': 'err on the side that', 'start': 705.839, 'duration': 2.401}
{'text': "what you i don't know what error on the", 'start': 706.88, 'duration': 3.04}
{'text': 'side of life means so you err on the', 'start': 708.24, 'duration': 2.08}
{'text': 'side', 'start': 709.92, 'duration': 2.32}
{'text': 'if something currently exists it', 'start': 710.32, 'duration': 3.36}
{'text': 'probably wants to continue existing and', 'start': 712.24, 'duration': 2.64}
{'text': "if they're taking the steps to continue", 'start': 713.68, 'duration': 2.159}
{'text': "exist they probably won't do so you", 'start': 714.88, 'duration': 2.079}
{'text': 'would respect that preference you make', 'start': 715.839, 'duration': 2.56}
{'text': "the assumption yeah like i mean they're", 'start': 716.959, 'duration': 2.641}
{'text': "unconscious right now but i'm going to", 'start': 718.399, 'duration': 2.56}
{'text': 'assume that they probably want to wake', 'start': 719.6, 'duration': 4.4}
{'text': 'up and be alive afterwards yeah', 'start': 720.959, 'duration': 5.281}
{'text': 'so why are we valuing that potentiality', 'start': 724.0, 'duration': 3.12}
{'text': "it's because we know these", 'start': 726.24, 'duration': 1.839}
{'text': 'characteristics', 'start': 727.12, 'duration': 2.56}
{'text': 'are part of the human substance which', 'start': 728.079, 'duration': 2.961}
{'text': 'like it would also be what the fetus is', 'start': 729.68, 'duration': 2.0}
{'text': 'a part of', 'start': 731.04, 'duration': 3.28}
{'text': "so i'm not valuing the potentiality i'm", 'start': 731.68, 'duration': 4.56}
{'text': "i'm valuing what already existed", 'start': 734.32, 'duration': 3.84}
{'text': 'they already asserted that they are', 'start': 736.24, 'duration': 3.52}
{'text': 'waiting so when you are valued you are', 'start': 738.16, 'duration': 3.359}
{'text': 'valuing potentiality indirectly because', 'start': 739.76, 'duration': 3.28}
{'text': "if a person was brain dead right they're", 'start': 741.519, 'duration': 2.401}
{'text': 'not coming back', 'start': 743.04, 'duration': 2.4}
{'text': "given that person's in a coma even", 'start': 743.92, 'duration': 2.719}
{'text': 'though you say they have past experience', 'start': 745.44, 'duration': 2.72}
{'text': 'you are valuing the potentiality', 'start': 746.639, 'duration': 2.721}
{'text': 'you know that they are going to come out', 'start': 748.16, 'duration': 1.84}
{'text': "of the comments because if they're", 'start': 749.36, 'duration': 2.32}
{'text': "writing debt obviously you don't care", 'start': 750.0, 'duration': 3.68}
{'text': 'but when you say value the potentiality', 'start': 751.68, 'duration': 2.959}
{'text': "you're making it sound like i'm trying", 'start': 753.68, 'duration': 2.64}
{'text': "to draw my value from the future i'm not", 'start': 754.639, 'duration': 3.281}
{'text': "i'm drawing my value from the past in", 'start': 756.32, 'duration': 3.12}
{'text': 'the past they existed they exerted', 'start': 757.92, 'duration': 2.96}
{'text': "preference that's where the value comes", 'start': 759.44, 'duration': 2.48}
{'text': "from now if they're dead then they're", 'start': 760.88, 'duration': 2.399}
{'text': 'gone and that that particular thing is', 'start': 761.92, 'duration': 2.96}
{'text': 'no longer considered that person', 'start': 763.279, 'duration': 3.521}
{'text': 'a dead person lived in the past they', 'start': 764.88, 'duration': 3.199}
{'text': "exuded their preferences now they're", 'start': 766.8, 'duration': 2.32}
{'text': 'dead why', 'start': 768.079, 'duration': 1.921}
{'text': 'why should i grant them moral', 'start': 769.12, 'duration': 3.36}
{'text': "consideration if they're dead", 'start': 770.0, 'duration': 4.079}
{'text': "yes well you don't once they're dead", 'start': 772.48, 'duration': 3.68}
{'text': "right yeah it's almost like we value", 'start': 774.079, 'duration': 5.601}
{'text': 'the future like potential', 'start': 776.16, 'duration': 6.4}
{'text': "no there's a difference between a do you", 'start': 779.68, 'duration': 4.08}
{'text': "recognize that there's a difference", 'start': 782.56, 'duration': 1.76}
{'text': 'between', 'start': 783.76, 'duration': 2.16}
{'text': "i am a thing and i've asserted a", 'start': 784.32, 'duration': 3.519}
{'text': 'preference then i go to sleep and then i', 'start': 785.92, 'duration': 2.719}
{'text': 'wake up', 'start': 787.839, 'duration': 2.721}
{'text': "versus there's a thing that doesn't even", 'start': 788.639, 'duration': 3.44}
{'text': 'exist yet and then it might become', 'start': 790.56, 'duration': 2.719}
{'text': 'conscious in the future like those are', 'start': 792.079, 'duration': 2.32}
{'text': 'two different types of', 'start': 793.279, 'duration': 3.12}
{'text': 'like you you use potentiality to try to', 'start': 794.399, 'duration': 3.521}
{'text': 'draw an equivocation between the two', 'start': 796.399, 'duration': 3.761}
{'text': 'but the potential for something to exist', 'start': 797.92, 'duration': 4.159}
{'text': 'and assert its very first preference', 'start': 800.16, 'duration': 3.119}
{'text': "it's different than something that has", 'start': 802.079, 'duration': 2.721}
{'text': 'asserted a preference and then is', 'start': 803.279, 'duration': 3.601}
{'text': 'undergoing a temporary like alleviation', 'start': 804.8, 'duration': 3.2}
{'text': "of consciousness and then we'll come", 'start': 806.88, 'duration': 2.32}
{'text': "back and we'll hopefully still have", 'start': 808.0, 'duration': 2.079}
{'text': 'those preferences these are two', 'start': 809.2, 'duration': 1.52}
{'text': 'different things', 'start': 810.079, 'duration': 1.681}
{'text': 'you can go you can call them both', 'start': 810.72, 'duration': 2.239}
{'text': "potential if you want but they're two", 'start': 811.76, 'duration': 4.319}
{'text': 'different types of potentials', 'start': 812.959, 'duration': 3.12}
{'text': 'wait could you repeat that last part cut', 'start': 816.24, 'duration': 3.36}
{'text': 'out there are these are like two', 'start': 817.6, 'duration': 3.2}
{'text': 'fundamentally different types of', 'start': 819.6, 'duration': 2.96}
{'text': "potentials you're talking about like", 'start': 820.8, 'duration': 3.039}
{'text': 'yours is like the potential for', 'start': 822.56, 'duration': 2.719}
{'text': "something to even exist it hasn't even", 'start': 823.839, 'duration': 2.321}
{'text': 'existed yet', 'start': 825.279, 'duration': 3.36}
{'text': 'mine is like it asserts a preference it', 'start': 826.16, 'duration': 4.239}
{'text': 'is gone for a little bit whether through', 'start': 828.639, 'duration': 3.041}
{'text': 'sleeper anesthesia and then it comes', 'start': 830.399, 'duration': 1.761}
{'text': 'back and', 'start': 831.68, 'duration': 1.76}
{'text': 'it probably wants to maintain the', 'start': 832.16, 'duration': 2.96}
{'text': 'preferences that it already asserted but', 'start': 833.44, 'duration': 3.12}
{'text': "the value that it's getting is drawn", 'start': 835.12, 'duration': 2.959}
{'text': 'from the already assertiveness', 'start': 836.56, 'duration': 2.719}
{'text': "or the preferences that it's already", 'start': 838.079, 'duration': 2.721}
{'text': "asserted while already conscious they're", 'start': 839.279, 'duration': 2.481}
{'text': 'not something that like', 'start': 840.8, 'duration': 3.36}
{'text': 'yeah yeah okay wait yeah okay i see what', 'start': 841.76, 'duration': 3.519}
{'text': "you're saying but when we're talking", 'start': 844.16, 'duration': 2.4}
{'text': 'about like the going back to the very', 'start': 845.279, 'duration': 2.641}
{'text': 'first analogy i mean you know it kind of', 'start': 846.56, 'duration': 2.48}
{'text': "relates to this because when we're", 'start': 847.92, 'duration': 2.8}
{'text': "talking about a newborn that's born into", 'start': 849.04, 'duration': 3.84}
{'text': 'you know anesthesia or even into a coma', 'start': 850.72, 'duration': 3.76}
{'text': "or asleep just because they haven't had", 'start': 852.88, 'duration': 3.199}
{'text': 'a previous conscious experience right', 'start': 854.48, 'duration': 3.039}
{'text': "and they are a living i know you don't", 'start': 856.079, 'duration': 3.12}
{'text': 'want to call it a baby a thing would you', 'start': 857.519, 'duration': 4.081}
{'text': "not say they're in a state of existence", 'start': 859.199, 'duration': 4.64}
{'text': 'i mean something exists but if it i mean', 'start': 861.6, 'duration': 3.919}
{'text': "it's hard to conceive of something that", 'start': 863.839, 'duration': 3.201}
{'text': "is born that hasn't had a conscious", 'start': 865.519, 'duration': 2.641}
{'text': 'experience yet it sounds like there is', 'start': 867.04, 'duration': 2.88}
{'text': 'some massive developmental delay or', 'start': 868.16, 'duration': 2.16}
{'text': 'brain', 'start': 869.92, 'duration': 2.96}
{'text': "function error if that is the case it's", 'start': 870.32, 'duration': 4.72}
{'text': 'just hard to imagine it', 'start': 872.88, 'duration': 4.079}
{'text': "i mean that's the whole thing with time", 'start': 875.04, 'duration': 3.12}
{'text': "preference like let's say for the sake", 'start': 876.959, 'duration': 2.56}
{'text': 'of the hypothetical they have the same', 'start': 878.16, 'duration': 2.72}
{'text': 'development as a baby in the first', 'start': 879.519, 'duration': 2.401}
{'text': 'trimester', 'start': 880.88, 'duration': 2.48}
{'text': 'but given three months outside of the', 'start': 881.92, 'duration': 2.719}
{'text': 'room in an incubator they would', 'start': 883.36, 'duration': 2.159}
{'text': 'immediately', 'start': 884.639, 'duration': 3.281}
{'text': 'have the rationality or consciousness of', 'start': 885.519, 'duration': 4.161}
{'text': 'what you would consider a third baby', 'start': 887.92, 'duration': 4.159}
{'text': 'like a third trimester baby yeah then', 'start': 889.68, 'duration': 4.0}
{'text': 'until it has that first conscious', 'start': 892.079, 'duration': 3.681}
{'text': 'experience then i i would get no moral', 'start': 893.68, 'duration': 3.36}
{'text': 'consideration of course not whatever', 'start': 895.76, 'duration': 3.12}
{'text': 'thing exists prior to that yeah', 'start': 897.04, 'duration': 4.0}
{'text': 'so by like your ethical framework we', 'start': 898.88, 'duration': 3.6}
{'text': 'would be able to literally', 'start': 901.04, 'duration': 3.12}
{'text': 'brutally dismember this thing that is', 'start': 902.48, 'duration': 4.4}
{'text': 'going to be healthy in three months', 'start': 904.16, 'duration': 4.88}
{'text': 'um and that is outside of the mother', 'start': 906.88, 'duration': 3.84}
{'text': 'well so these are all really loaded', 'start': 909.04, 'duration': 3.44}
{'text': 'words so when we say brutally', 'start': 910.72, 'duration': 3.76}
{'text': "you're implying an experience and i like", 'start': 912.48, 'duration': 3.52}
{'text': "to use the word brutally because you're", 'start': 914.48, 'duration': 3.12}
{'text': "now you're real quick hold on because", 'start': 916.0, 'duration': 3.199}
{'text': "you're borrowing from my definition", 'start': 917.6, 'duration': 3.599}
{'text': 'so when you use the term brutal the idea', 'start': 919.199, 'duration': 3.44}
{'text': 'behind that is to invoke some form of', 'start': 921.199, 'duration': 2.961}
{'text': 'suffering but in order for that form of', 'start': 922.639, 'duration': 3.041}
{'text': 'suffering to exist there needs to be a', 'start': 924.16, 'duration': 2.72}
{'text': "conscious experience that's already", 'start': 925.68, 'duration': 1.68}
{'text': 'happening', 'start': 926.88, 'duration': 2.639}
{'text': 'when you cut your hair or when when you', 'start': 927.36, 'duration': 3.12}
{'text': 'cut your hair when you clip your', 'start': 929.519, 'duration': 2.24}
{'text': 'fingernails you do things like that we', 'start': 930.48, 'duration': 2.64}
{'text': 'would never call that brutal because', 'start': 931.759, 'duration': 3.281}
{'text': "those things aren't having an experience", 'start': 933.12, 'duration': 3.04}
{'text': 'so when you talk about brutally', 'start': 935.04, 'duration': 2.479}
{'text': "dismembering something that's not having", 'start': 936.16, 'duration': 2.479}
{'text': 'a conscious experience', 'start': 937.519, 'duration': 2.401}
{'text': 'what i have to do is i have to point to', 'start': 938.639, 'duration': 2.801}
{'text': 'the fact that what you are asserting is', 'start': 939.92, 'duration': 2.479}
{'text': "actually impossible you can't do", 'start': 941.44, 'duration': 2.319}
{'text': "anything brutal to something that isn't", 'start': 942.399, 'duration': 2.401}
{'text': 'having that experience because no', 'start': 943.759, 'duration': 2.241}
{'text': 'suffering is being experienced because', 'start': 944.8, 'duration': 2.8}
{'text': 'the consciousness is not there yet', 'start': 946.0, 'duration': 3.36}
{'text': 'i i would just call that a non-essential', 'start': 947.6, 'duration': 3.28}
{'text': 'like we can have a dead person you can', 'start': 949.36, 'duration': 2.88}
{'text': 'you know cut off every single piece of', 'start': 950.88, 'duration': 2.48}
{'text': "their body and we don't grant them any", 'start': 952.24, 'duration': 2.24}
{'text': 'moral consideration but i was still', 'start': 953.36, 'duration': 2.24}
{'text': "considering that brutal act so we're", 'start': 954.48, 'duration': 1.599}
{'text': 'going off', 'start': 955.6, 'duration': 2.32}
{'text': "wait no we don't wait do you think it's", 'start': 956.079, 'duration': 3.041}
{'text': "do you think it's brutal", 'start': 957.92, 'duration': 2.64}
{'text': "i would say hold on yes i would say it's", 'start': 959.12, 'duration': 3.44}
{'text': 'a brutal thing to rape a dead person yes', 'start': 960.56, 'duration': 3.36}
{'text': "do you think it's brutal to set a person", 'start': 962.56, 'duration': 2.56}
{'text': "do you think it's brutal to set a human", 'start': 963.92, 'duration': 2.96}
{'text': 'being on fire', 'start': 965.12, 'duration': 3.36}
{'text': "yes do you think it's brutal to cremate", 'start': 966.88, 'duration': 3.519}
{'text': 'a corpse', 'start': 968.48, 'duration': 3.84}
{'text': "no okay so there's the difference right", 'start': 970.399, 'duration': 2.961}
{'text': "is there's a suffering that's", 'start': 972.32, 'duration': 3.92}
{'text': 'experienced there right', 'start': 973.36, 'duration': 4.64}
{'text': "well again that like there's a", 'start': 976.24, 'duration': 3.36}
{'text': 'difference between the principles', 'start': 978.0, 'duration': 3.04}
{'text': 'right like i would say you know if it', 'start': 979.6, 'duration': 3.039}
{'text': 'has no moral consideration', 'start': 981.04, 'duration': 3.2}
{'text': "but that doesn't mean that you know we", 'start': 982.639, 'duration': 3.12}
{'text': "honor the family's bushes as in like", 'start': 984.24, 'duration': 3.039}
{'text': 'with the coma or we honor their own wish', 'start': 985.759, 'duration': 3.361}
{'text': 'wishes now unless their wish was to be', 'start': 987.279, 'duration': 2.56}
{'text': 'raped', 'start': 989.12, 'duration': 2.56}
{'text': 'i would say no that would be a brutal', 'start': 989.839, 'duration': 3.201}
{'text': 'thing to do', 'start': 991.68, 'duration': 2.8}
{'text': 'okay i mean we could say it but it', 'start': 993.04, 'duration': 3.359}
{'text': "doesn't yes even so without", 'start': 994.48, 'duration': 3.76}
{'text': 'without this like brutal thing right', 'start': 996.399, 'duration': 3.44}
{'text': 'like a baby is born', 'start': 998.24, 'duration': 3.68}
{'text': 'um whatever you want to call it a thing', 'start': 999.839, 'duration': 3.92}
{'text': "and after five months it's going to you", 'start': 1001.92, 'duration': 2.88}
{'text': 'know experience', 'start': 1003.759, 'duration': 3.121}
{'text': "what a general newborn would and i don't", 'start': 1004.8, 'duration': 3.52}
{'text': 'think that you know', 'start': 1006.88, 'duration': 3.12}
{'text': 'you can hold you know with the whole', 'start': 1008.32, 'duration': 2.959}
{'text': 'brutal thing is kind of going off on a', 'start': 1010.0, 'duration': 1.68}
{'text': 'team', 'start': 1011.279, 'duration': 2.0}
{'text': 'that you can literally do anything you', 'start': 1011.68, 'duration': 4.0}
{'text': 'want to this thing literally', 'start': 1013.279, 'duration': 4.641}
{'text': 'right like like you said brutal may not', 'start': 1015.68, 'duration': 3.76}
{'text': 'be the right word but you can cut off', 'start': 1017.92, 'duration': 2.24}
{'text': 'all this thing', 'start': 1019.44, 'duration': 2.24}
{'text': 'you can do whatever you want you could', 'start': 1020.16, 'duration': 3.44}
{'text': 'rape it', 'start': 1021.68, 'duration': 3.519}
{'text': 'i mean that would be like really really', 'start': 1023.6, 'duration': 3.52}
{'text': 'really weird', 'start': 1025.199, 'duration': 4.081}
{'text': 'given that it would be hold zero moral', 'start': 1027.12, 'duration': 3.839}
{'text': 'consideration all of this should be', 'start': 1029.28, 'duration': 3.679}
{'text': 'epically permissible', 'start': 1030.959, 'duration': 4.161}
{'text': 'i mean it would be yeah but i mean like', 'start': 1032.959, 'duration': 4.161}
{'text': 'we already engage in acts of what we', 'start': 1035.12, 'duration': 3.6}
{'text': 'would call barbarism i guess if we were', 'start': 1037.12, 'duration': 2.959}
{'text': 'using these same standards right like', 'start': 1038.72, 'duration': 2.959}
{'text': 'any type of stem cell research or', 'start': 1040.079, 'duration': 2.88}
{'text': 'embryonic stem cell research would', 'start': 1041.679, 'duration': 1.681}
{'text': 'follow', 'start': 1042.959, 'duration': 1.761}
{'text': 'under these exact same things we have a', 'start': 1043.36, 'duration': 2.88}
{'text': 'potentiality for life if you would have', 'start': 1044.72, 'duration': 3.119}
{'text': 'given it another environment or whatever', 'start': 1046.24, 'duration': 3.92}
{'text': "um i mean i'm only taking issue because", 'start': 1047.839, 'duration': 3.601}
{'text': "like the picture you're drawing is like", 'start': 1050.16, 'duration': 2.8}
{'text': 'raping a sleeping baby which is', 'start': 1051.44, 'duration': 2.64}
{'text': 'obviously extreme', 'start': 1052.96, 'duration': 2.32}
{'text': "but the creature whatever you're", 'start': 1054.08, 'duration': 3.12}
{'text': 'describing being born is far outside of', 'start': 1055.28, 'duration': 3.279}
{'text': 'like the standard human development', 'start': 1057.2, 'duration': 2.8}
{'text': "there there aren't babies aren't born", 'start': 1058.559, 'duration': 2.801}
{'text': 'and then given a conscious experience', 'start': 1060.0, 'duration': 3.6}
{'text': 'five months after birth if we want to if', 'start': 1061.36, 'duration': 3.36}
{'text': 'we want to like theorize some', 'start': 1063.6, 'duration': 2.72}
{'text': 'hypothetical creature that does that we', 'start': 1064.72, 'duration': 2.0}
{'text': 'can', 'start': 1066.32, 'duration': 1.68}
{'text': 'but then when you start applying like', 'start': 1066.72, 'duration': 2.48}
{'text': 'real life like you want to murder it or', 'start': 1068.0, 'duration': 2.4}
{'text': "dismember it's like i mean like we", 'start': 1069.2, 'duration': 2.719}
{'text': 'murder and dismember like non-living', 'start': 1070.4, 'duration': 3.12}
{'text': "things all the time and whatever you're", 'start': 1071.919, 'duration': 3.281}
{'text': 'describing is so far removed from what a', 'start': 1073.52, 'duration': 3.279}
{'text': 'normal like normal babies start to', 'start': 1075.2, 'duration': 3.04}
{'text': 'have a conscious experience like in the', 'start': 1076.799, 'duration': 3.201}
{'text': 'womb in the second trimester so the idea', 'start': 1078.24, 'duration': 2.64}
{'text': 'that something would be born and not', 'start': 1080.0, 'duration': 2.559}
{'text': 'have one for five months i mean yeah i', 'start': 1080.88, 'duration': 2.96}
{'text': 'guess under my ethical system you can do', 'start': 1082.559, 'duration': 2.161}
{'text': "whatever you want to but like that's", 'start': 1083.84, 'duration': 2.4}
{'text': 'just so far removed from what like a', 'start': 1084.72, 'duration': 2.959}
{'text': 'normal birth would be', 'start': 1086.24, 'duration': 3.439}
{'text': 'right right but i mean it kind of raises', 'start': 1087.679, 'duration': 3.601}
{'text': "the question like why you shouldn't", 'start': 1089.679, 'duration': 3.201}
{'text': 'value potentiality because', 'start': 1091.28, 'duration': 3.2}
{'text': 'you know like you know this thing is', 'start': 1092.88, 'duration': 2.88}
{'text': 'going to be perfectly normal and', 'start': 1094.48, 'duration': 2.64}
{'text': 'perfectly what you would even call a', 'start': 1095.76, 'duration': 2.88}
{'text': 'baby rather than a thing', 'start': 1097.12, 'duration': 4.0}
{'text': 'in five months so it would be almost', 'start': 1098.64, 'duration': 4.0}
{'text': 'counterintuitive to be able to do', 'start': 1101.12, 'duration': 2.88}
{'text': 'anything you want to wear even', 'start': 1102.64, 'duration': 3.279}
{'text': "forget five months let's say like five", 'start': 1104.0, 'duration': 4.32}
{'text': "seconds i just have no reason there's no", 'start': 1105.919, 'duration': 4.401}
{'text': 'reason to value the potentiality why', 'start': 1108.32, 'duration': 2.96}
{'text': "would you value something that doesn't", 'start': 1110.32, 'duration': 2.32}
{'text': 'exist yet wait okay', 'start': 1111.28, 'duration': 3.759}
{'text': 'okay wait wait so at t 0 at the very', 'start': 1112.64, 'duration': 3.44}
{'text': 'moment right', 'start': 1115.039, 'duration': 2.801}
{'text': 'this thing does not have what you would', 'start': 1116.08, 'duration': 3.12}
{'text': 'consider a conscious right', 'start': 1117.84, 'duration': 3.44}
{'text': 'at the very moment now five seconds', 'start': 1119.2, 'duration': 3.44}
{'text': 'later we know it will', 'start': 1121.28, 'duration': 4.0}
{'text': 'can we still kill it prior to the', 'start': 1122.64, 'duration': 4.08}
{'text': 'formation of that conscious experience', 'start': 1125.28, 'duration': 1.92}
{'text': 'yeah sure', 'start': 1126.72, 'duration': 2.24}
{'text': "yeah yeah let's say prior to formation", 'start': 1127.2, 'duration': 3.2}
{'text': 'of initial punch experience', 'start': 1128.96, 'duration': 4.88}
{'text': 'sure so wait hold on', 'start': 1130.4, 'duration': 5.2}
{'text': "so something i don't think you actually", 'start': 1133.84, 'duration': 3.28}
{'text': 'care about a conscious experience if you', 'start': 1135.6, 'duration': 3.68}
{'text': "don't allow it to actually develop", 'start': 1137.12, 'duration': 4.72}
{'text': 'i mean more i i the fetus to me is the', 'start': 1139.28, 'duration': 4.08}
{'text': 'same oral equivalence as like any', 'start': 1141.84, 'duration': 3.12}
{'text': 'particular like an ovary or', 'start': 1143.36, 'duration': 3.92}
{'text': 'um or an ovum or an egg or uh like a', 'start': 1144.96, 'duration': 3.68}
{'text': "sperm like it's just like there are", 'start': 1147.28, 'duration': 2.88}
{'text': 'things that exist like', 'start': 1148.64, 'duration': 3.279}
{'text': "i don't okay like with this sperm thing", 'start': 1150.16, 'duration': 3.28}
{'text': 'okay i hear that a lot obviously you', 'start': 1151.919, 'duration': 2.88}
{'text': 'know like why do you grant a psycho', 'start': 1153.44, 'duration': 3.04}
{'text': 'moral consideration but not a sperm it', 'start': 1154.799, 'duration': 3.041}
{'text': 'would obviously just be because like you', 'start': 1156.48, 'duration': 1.76}
{'text': 'know', 'start': 1157.84, 'duration': 2.0}
{'text': 'we say a zygote would have active', 'start': 1158.24, 'duration': 3.2}
{'text': 'potential while sperm is just you know', 'start': 1159.84, 'duration': 2.16}
{'text': 'passive', 'start': 1161.44, 'duration': 2.56}
{'text': "i mean zygotes don't have zygotes don't", 'start': 1162.0, 'duration': 3.12}
{'text': 'have active potential though they still', 'start': 1164.0, 'duration': 2.64}
{'text': 'need to be combined with a host for at', 'start': 1165.12, 'duration': 2.88}
{'text': 'least like three to four months i think', 'start': 1166.64, 'duration': 2.32}
{'text': 'right before you can have', 'start': 1168.0, 'duration': 3.28}
{'text': 'why wait why should being combined to a', 'start': 1168.96, 'duration': 3.36}
{'text': 'host', 'start': 1171.28, 'duration': 2.399}
{'text': 'not have anything to do with active', 'start': 1172.32, 'duration': 3.359}
{'text': 'potential what what do you what do you', 'start': 1173.679, 'duration': 3.36}
{'text': 'consider active potential what does that', 'start': 1175.679, 'duration': 1.921}
{'text': 'mean', 'start': 1177.039, 'duration': 2.321}
{'text': 'well i mean yeah from the very beginning', 'start': 1177.6, 'duration': 3.6}
{'text': 'just like the active potential to like', 'start': 1179.36, 'duration': 2.24}
{'text': 'um', 'start': 1181.2, 'duration': 4.4}
{'text': 'ability to act on their life unintended', 'start': 1181.6, 'duration': 5.199}
{'text': 'what is that wait what does that mean', 'start': 1185.6, 'duration': 3.12}
{'text': 'can you define that more for me yes', 'start': 1186.799, 'duration': 4.161}
{'text': "i'll just give an example but um like", 'start': 1188.72, 'duration': 4.16}
{'text': "let's say you know the when you have", 'start': 1190.96, 'duration': 2.959}
{'text': 'active potential', 'start': 1192.88, 'duration': 3.12}
{'text': "you have a gun and you're putting it to", 'start': 1193.919, 'duration': 3.12}
{'text': "someone's head you have the active", 'start': 1196.0, 'duration': 2.16}
{'text': 'potential to kill them', 'start': 1197.039, 'duration': 2.64}
{'text': 'now everybody has the potential to kill', 'start': 1198.16, 'duration': 2.96}
{'text': "someone am i right we're not going to go", 'start': 1199.679, 'duration': 2.88}
{'text': 'around arresting random people on the', 'start': 1201.12, 'duration': 3.28}
{'text': 'street just because they have passively', 'start': 1202.559, 'duration': 2.801}
{'text': "and you know it's an epistemic", 'start': 1204.4, 'duration': 2.24}
{'text': 'possibility that they could possibly', 'start': 1205.36, 'duration': 2.64}
{'text': "kill someone we're only going to arrest", 'start': 1206.64, 'duration': 2.56}
{'text': 'someone when they actualize this', 'start': 1208.0, 'duration': 2.559}
{'text': 'potential you know maybe get a gun', 'start': 1209.2, 'duration': 2.719}
{'text': "illegally put it to someone's head", 'start': 1210.559, 'duration': 3.281}
{'text': "they're committing an act of initiation", 'start': 1211.919, 'duration': 3.921}
{'text': "of force and impending someone's life", 'start': 1213.84, 'duration': 3.28}
{'text': "so that's what kind of the distinction", 'start': 1215.84, 'duration': 3.36}
{'text': 'there between like a sperm and a zygote', 'start': 1217.12, 'duration': 3.36}
{'text': "wait but a zygote doesn't have any", 'start': 1219.2, 'duration': 4.479}
{'text': 'active potential what do you mean', 'start': 1220.48, 'duration': 3.199}
{'text': 'yeah it would because from the moment of', 'start': 1224.4, 'duration': 3.68}
{'text': 'conception it would be', 'start': 1226.48, 'duration': 3.84}
{'text': 'moving towards actualizing its substance', 'start': 1228.08, 'duration': 4.24}
{'text': "it doesn't have any potential yet it", 'start': 1230.32, 'duration': 3.359}
{'text': 'might in like three years or whatever', 'start': 1232.32, 'duration': 1.92}
{'text': 'but like', 'start': 1233.679, 'duration': 2.161}
{'text': 'what do you what potential what action', 'start': 1234.24, 'duration': 2.96}
{'text': 'potential is a zygote what choice does', 'start': 1235.84, 'duration': 3.12}
{'text': 'it make what do you mean', 'start': 1237.2, 'duration': 3.2}
{'text': "wait what it wouldn't have to make a", 'start': 1238.96, 'duration': 3.28}
{'text': 'choice the natural causal', 'start': 1240.4, 'duration': 3.44}
{'text': 'chain from the moment of conception is', 'start': 1242.24, 'duration': 3.679}
{'text': 'to be what you would consider even a', 'start': 1243.84, 'duration': 2.88}
{'text': 'person', 'start': 1245.919, 'duration': 2.0}
{'text': "i don't know what you mean i i guess i", 'start': 1246.72, 'duration': 2.24}
