{'text': "I am never going to vote you're on a", 'start': 0.02, 'duration': 5.319}
{'text': "um I mean God I agree but it's just so", 'start': 1175.46, 'duration': 5.4}
{'text': "it's it's so toxic now you know like", 'start': 1178.52, 'duration': 4.86}
{'text': 'even when you start getting into it like', 'start': 1180.86, 'duration': 5.28}
{'text': 'you know I feel like I could even if I', 'start': 1183.38, 'duration': 4.679}
{'text': 'did have like a political leaning if I', 'start': 1186.14, 'duration': 4.08}
{'text': "were to say it out publicly it'll be one", 'start': 1188.059, 'duration': 4.441}
{'text': 'side to be like oh yeah base your Dion', 'start': 1190.22, 'duration': 4.38}
{'text': 'Oh wow you grow like even this track', 'start': 1192.5, 'duration': 5.4}
{'text': "Like Me saying I don't want to vote like", 'start': 1194.6, 'duration': 4.8}
{'text': 'literally people in the chat are like', 'start': 1197.9, 'duration': 4.98}
{'text': 'bullying me into like dumbass all this', 'start': 1199.4, 'duration': 5.88}
{'text': "dumbass he has a responsibility he's not", 'start': 1202.88, 'duration': 4.679}
{'text': 'using his full rights what a like you', 'start': 1205.28, 'duration': 4.44}
{'text': "know what I mean it's just like you're", 'start': 1207.559, 'duration': 5.101}
{'text': "you're getting bullied either way true", 'start': 1209.72, 'duration': 4.38}
{'text': 'well I mean are you gonna let people', 'start': 1212.66, 'duration': 3.0}
{'text': 'bully you like is that how you choose', 'start': 1214.1, 'duration': 3.18}
{'text': "what to do in life though isn't that", 'start': 1215.66, 'duration': 2.7}
{'text': "kind of no but it doesn't make it less", 'start': 1217.28, 'duration': 3.12}
{'text': 'appealing absolutely yes people should', 'start': 1218.36, 'duration': 3.66}
{'text': 'start ragging on you for a decision you', 'start': 1220.4, 'duration': 3.659}
{'text': "did or didn't make uh for some that", 'start': 1222.02, 'duration': 3.48}
{'text': 'should be a personal choice at the end', 'start': 1224.059, 'duration': 3.0}
{'text': 'of the day then yeah I definitely think', 'start': 1225.5, 'duration': 3.36}
{'text': 'it does negatively impact people now it', 'start': 1227.059, 'duration': 2.941}
{'text': "wouldn't tell me what I should or", 'start': 1228.86, 'duration': 3.24}
{'text': "shouldn't do but it does color fix and", 'start': 1230.0, 'duration': 3.66}
{'text': 'the national discourse around whether or', 'start': 1232.1, 'duration': 3.48}
{'text': "not you voted essentially like you're a", 'start': 1233.66, 'duration': 4.2}
{'text': "loser degenerate it's like holy and", 'start': 1235.58, 'duration': 4.56}
{'text': "also let's not you know I don't know", 'start': 1237.86, 'duration': 3.84}
{'text': 'about huge deal but for me personally', 'start': 1240.14, 'duration': 3.0}
{'text': 'growing up like there was never a time', 'start': 1241.7, 'duration': 3.0}
{'text': 'where everyone felt like the system was', 'start': 1243.14, 'duration': 2.82}
{'text': 'working in their favor or working', 'start': 1244.7, 'duration': 2.88}
{'text': "towards them and so yeah there's a bit", 'start': 1245.96, 'duration': 2.88}
{'text': 'of a disillusion especially among', 'start': 1247.58, 'duration': 3.06}
{'text': 'immigrant communities when it comes to', 'start': 1248.84, 'duration': 5.219}
{'text': 'to voting to some degree and so I at', 'start': 1250.64, 'duration': 5.039}
{'text': 'least the people I grew up with none of', 'start': 1254.059, 'duration': 3.181}
{'text': 'them ever voted none of them ever took', 'start': 1255.679, 'duration': 3.12}
{'text': 'an interest in it just because in', 'start': 1257.24, 'duration': 3.24}
{'text': "general it's not even just voting it's", 'start': 1258.799, 'duration': 3.24}
{'text': 'just a system in general folks kind of', 'start': 1260.48, 'duration': 3.9}
{'text': 'check out a lot and so I think by', 'start': 1262.039, 'duration': 4.741}
{'text': 'extension voting becomes um an extension', 'start': 1264.38, 'duration': 3.78}
{'text': 'of that and also there is something', 'start': 1266.78, 'duration': 3.6}
{'text': 'weird where you', 'start': 1268.16, 'duration': 3.54}
{'text': "I don't know if this is just a narrative", 'start': 1270.38, 'duration': 2.58}
{'text': "that's painting the media or something", 'start': 1271.7, 'duration': 3.359}
{'text': 'that you just hear constantly but', 'start': 1272.96, 'duration': 3.599}
{'text': "there's always that bizarre thing where", 'start': 1275.059, 'duration': 3.661}
{'text': 'you vote somebody in on a bunch of', 'start': 1276.559, 'duration': 3.781}
{'text': 'promises that they never end up keeping', 'start': 1278.72, 'duration': 3.24}
{'text': 'and you get that betrayal sense and that', 'start': 1280.34, 'duration': 4.26}
{'text': "upset sense and it's just like what", 'start': 1281.96, 'duration': 4.62}
{'text': 'pixie was saying regards to the pros and', 'start': 1284.6, 'duration': 4.62}
{'text': "cons isn't a lie uh but I would argue", 'start': 1286.58, 'duration': 4.8}
{'text': 'that there is something to be said about', 'start': 1289.22, 'duration': 4.439}
{'text': 'investing yourself emotionally and time', 'start': 1291.38, 'duration': 4.56}
{'text': 'wise into politicians who then there', 'start': 1293.659, 'duration': 4.321}
{'text': 'afterwards do not commit to the promises', 'start': 1295.94, 'duration': 3.719}
{'text': 'that they said they would and that', 'start': 1297.98, 'duration': 2.88}
{'text': 'assume that becomes very frustrating', 'start': 1299.659, 'duration': 2.281}
{'text': 'over time yeah but I mean like', 'start': 1300.86, 'duration': 3.0}
{'text': "politicians can't do everything they", 'start': 1301.94, 'duration': 3.18}
{'text': "want to do because there's only going to", 'start': 1303.86, 'duration': 2.64}
{'text': 'be so much support for what they want to', 'start': 1305.12, 'duration': 3.6}
{'text': 'do I guess the reality is is that like', 'start': 1306.5, 'duration': 4.14}
{'text': 'at the end of the day the type of system', 'start': 1308.72, 'duration': 5.1}
{'text': "that we've elected to use relies on a", 'start': 1310.64, 'duration': 4.98}
{'text': 'populist that decides to vote for their', 'start': 1313.82, 'duration': 4.979}
{'text': 'leaders and when that system fails one', 'start': 1315.62, 'duration': 4.799}
{'text': 'you make the vote of somebody that might', 'start': 1318.799, 'duration': 3.841}
{'text': 'oppose you twice as powerful because now', 'start': 1320.419, 'duration': 4.201}
{'text': "you're not voting and they still are and", 'start': 1322.64, 'duration': 3.6}
{'text': 'then two the system starts to break down', 'start': 1324.62, 'duration': 3.419}
{'text': 'because we start to see wildly different', 'start': 1326.24, 'duration': 4.14}
{'text': 'types of groups participating in', 'start': 1328.039, 'duration': 4.861}
{'text': 'electoral outcomes like as much as we', 'start': 1330.38, 'duration': 4.44}
{'text': 'feel like the rich and powerful and you', 'start': 1332.9, 'duration': 3.779}
{'text': 'know white people all control Society or', 'start': 1334.82, 'duration': 3.599}
{'text': "whatever they're the ones that vote the", 'start': 1336.679, 'duration': 3.24}
{'text': "most you know it's not just because", 'start': 1338.419, 'duration': 3.421}
{'text': "they're um it's not just because they're", 'start': 1339.919, 'duration': 3.12}
{'text': 'you know using their businesses to', 'start': 1341.84, 'duration': 2.699}
{'text': "influence things like it's funny because", 'start': 1343.039, 'duration': 2.701}
{'text': "on one end we'll say like well I feel", 'start': 1344.539, 'duration': 3.12}
{'text': "like voting doesn't mean anything but", 'start': 1345.74, 'duration': 3.12}
{'text': "then on the other one we'll go it", 'start': 1347.659, 'duration': 2.161}
{'text': "doesn't mean anything and look at how", 'start': 1348.86, 'duration': 2.76}
{'text': 'much these lobbyists spend on these', 'start': 1349.82, 'duration': 2.88}
{'text': 'politicians look at how much all this', 'start': 1351.62, 'duration': 2.58}
{'text': 'like obviously the political system is', 'start': 1352.7, 'duration': 2.52}
{'text': 'incredibly important why do people spend', 'start': 1354.2, 'duration': 2.4}
{'text': 'so much money on super Pacs why do', 'start': 1355.22, 'duration': 2.52}
{'text': 'people spend so much money on political', 'start': 1356.6, 'duration': 3.6}
{'text': 'advertisements why yeah did I', 'start': 1357.74, 'duration': 3.9}
{'text': 'misunderstand so you were saying people', 'start': 1360.2, 'duration': 2.459}
{'text': 'are like whoa the political system', 'start': 1361.64, 'duration': 2.399}
{'text': "doesn't work and then afterwards you", 'start': 1362.659, 'duration': 2.821}
{'text': "mention Lobby yeah I think that's", 'start': 1364.039, 'duration': 2.64}
{'text': 'probably going to be an indication of', 'start': 1365.48, 'duration': 2.579}
{'text': "why a lot of people don't like the idea", 'start': 1366.679, 'duration': 2.761}
{'text': 'of voting is if they see these super', 'start': 1368.059, 'duration': 3.0}
{'text': 'Pacs or Filthy Rich whatever', 'start': 1369.44, 'duration': 3.54}
{'text': 'conglomerates whatever it is investing', 'start': 1371.059, 'duration': 3.48}
{'text': 'money into politicians to sway them to', 'start': 1372.98, 'duration': 3.059}
{'text': 'do their bidding and going against the', 'start': 1374.539, 'duration': 3.0}
{'text': 'very campaign promises that they kept on', 'start': 1376.039, 'duration': 2.52}
{'text': 'the campaign truck because they were', 'start': 1377.539, 'duration': 2.281}
{'text': 'paid enough money yeah but a lot of that', 'start': 1378.559, 'duration': 3.48}
{'text': "lobbying for example why shouldn't no no", 'start': 1379.82, 'duration': 4.859}
{'text': 'no no no no no no no no no no a lot of', 'start': 1382.039, 'duration': 4.441}
{'text': 'the lobbying and the Super PAC spending', 'start': 1384.679, 'duration': 4.261}
{'text': 'is on political advertisements they', 'start': 1386.48, 'duration': 3.78}
{'text': "don't just give money to politicians in", 'start': 1388.94, 'duration': 3.0}
{'text': 'their put in their pockets they do it so', 'start': 1390.26, 'duration': 3.06}
{'text': 'they can spend on their campaigns when', 'start': 1391.94, 'duration': 2.28}
{'text': 'they go to when they go to on the', 'start': 1393.32, 'duration': 3.44}
{'text': 'campaign Trail', 'start': 1394.22, 'duration': 2.54}
{'text': "like there's a reason why there's so", 'start': 1397.34, 'duration': 2.64}
{'text': 'much like what like people spend a', 'start': 1398.72, 'duration': 2.459}
{'text': 'decent amount of money like advertising', 'start': 1399.98, 'duration': 2.52}
{'text': "this stuff like it's a big issue with", 'start': 1401.179, 'duration': 3.181}
{'text': "who gets media time and who's you know", 'start': 1402.5, 'duration': 4.08}
{'text': 'buying whatever advertisements is like', 'start': 1404.36, 'duration': 4.62}
{'text': 'um like citizens united was over like a', 'start': 1406.58, 'duration': 3.9}
{'text': 'documentary that wanted to advertise', 'start': 1408.98, 'duration': 3.78}
{'text': 'relating to arguably you know Hillary', 'start': 1410.48, 'duration': 4.14}
{'text': 'Clinton climate change and stuff', 'start': 1412.76, 'duration': 2.64}
{'text': 'um', 'start': 1414.62, 'duration': 2.1}
{'text': "I don't know it just seems like like", 'start': 1415.4, 'duration': 3.48}
{'text': 'people throughout history', 'start': 1416.72, 'duration': 4.319}
{'text': 'um like black people are women or', 'start': 1418.88, 'duration': 3.36}
{'text': 'whoever is like fighting for suffrage', 'start': 1421.039, 'duration': 2.341}
{'text': "like it's not like women are like ah you", 'start': 1422.24, 'duration': 2.16}
{'text': 'know do we really want to fight for the', 'start': 1423.38, 'duration': 2.76}
{'text': "right to vote like I don't know like", 'start': 1424.4, 'duration': 3.0}
{'text': "does it really matter like nobody's", 'start': 1426.14, 'duration': 2.399}
{'text': 'saying that right like obviously the', 'start': 1427.4, 'duration': 3.3}
{'text': 'right to vote is incredibly important', 'start': 1428.539, 'duration': 3.601}
{'text': 'um and different communities you know', 'start': 1430.7, 'duration': 3.0}
{'text': 'like look at white nationalists or look', 'start': 1432.14, 'duration': 3.36}
{'text': 'at people like Nick Fuentes what is Nick', 'start': 1433.7, 'duration': 3.959}
{'text': "fuentes's biggest fear it's voting", 'start': 1435.5, 'duration': 3.659}
{'text': "demographics changing it's brown people", 'start': 1437.659, 'duration': 3.601}
{'text': 'coming in and changing the makeup of a', 'start': 1439.159, 'duration': 3.181}
{'text': 'state so that they vote in different', 'start': 1441.26, 'duration': 2.279}
{'text': 'ways like voting is obviously an', 'start': 1442.34, 'duration': 2.04}
{'text': 'incredible and a lot of people are', 'start': 1443.539, 'duration': 2.461}
{'text': "invested in who's allowed to vote are", 'start': 1444.38, 'duration': 3.6}
{'text': "mail-in ballots allowed like I don't", 'start': 1446.0, 'duration': 3.12}
{'text': 'know it seems like on one side people', 'start': 1447.98, 'duration': 2.819}
{'text': 'recognize the power of the vote but then', 'start': 1449.12, 'duration': 2.7}
{'text': 'on the other side people are like really', 'start': 1450.799, 'duration': 2.88}
{'text': 'Keen to just kind of throw it away', 'start': 1451.82, 'duration': 5.04}
{'text': "well it's like if voting was like so", 'start': 1453.679, 'duration': 6.721}
{'text': 'like important and so like you know they', 'start': 1456.86, 'duration': 5.58}
{'text': "why aren't they making any updates why", 'start': 1460.4, 'duration': 6.0}
{'text': 'is it still only two people in Congress', 'start': 1462.44, 'duration': 5.52}
{'text': 'for every state like you know what I', 'start': 1466.4, 'duration': 2.46}
{'text': 'mean', 'start': 1467.96, 'duration': 2.88}
{'text': 'um has so many people why are they not', 'start': 1468.86, 'duration': 3.48}
{'text': 'updating it why are they not making it', 'start': 1470.84, 'duration': 3.66}
{'text': 'better why is it still the same way that', 'start': 1472.34, 'duration': 6.98}
{'text': 'it was in the you know Dark Ages', 'start': 1474.5, 'duration': 4.82}
{'text': 'I just want to throw this like really', 'start': 1479.919, 'duration': 3.341}
{'text': 'out quickly', 'start': 1481.82, 'duration': 3.18}
{'text': "um there's also people who benefit from", 'start': 1483.26, 'duration': 3.48}
{'text': 'you not voting right and making it', 'start': 1485.0, 'duration': 3.48}
{'text': 'difficult and keeping things that they', 'start': 1486.74, 'duration': 4.439}
{'text': "currently are so you couldn't make that", 'start': 1488.48, 'duration': 4.38}
{'text': 'argument on the reverse too like voting', 'start': 1491.179, 'duration': 3.48}
{'text': 'is so important that they only want to', 'start': 1492.86, 'duration': 4.14}
{'text': 'make sure that people who are you know', 'start': 1494.659, 'duration': 3.841}
{'text': "in their same district and they're", 'start': 1497.0, 'duration': 3.96}
{'text': 'saying what is it ideology about right', 'start': 1498.5, 'duration': 3.48}
{'text': 'which is why we see things like', 'start': 1500.96, 'duration': 3.06}
{'text': 'gerrymandering happening', 'start': 1501.98, 'duration': 3.66}
{'text': "um so to say like oh why hasn't there", 'start': 1504.02, 'duration': 2.94}
{'text': "been any update because it's so", 'start': 1505.64, 'duration': 3.539}
{'text': 'important well in some places they', 'start': 1506.96, 'duration': 4.92}
{'text': "prevent like you know having a let's say", 'start': 1509.179, 'duration': 5.641}
{'text': 'a National voting day for example', 'start': 1511.88, 'duration': 4.98}
{'text': 'um for that County or whatever I know', 'start': 1514.82, 'duration': 3.42}
{'text': 'whatever', 'start': 1516.86, 'duration': 2.939}
{'text': 'um and they prevent people from getting', 'start': 1518.24, 'duration': 4.88}
{'text': 'there does that make sense', 'start': 1519.799, 'duration': 3.321}
{'text': 'um a little bit', 'start': 1523.46, 'duration': 5.04}
{'text': 'or or I think like the um the way that I', 'start': 1525.559, 'duration': 5.1}
{'text': 'would think about it is like um what was', 'start': 1528.5, 'duration': 3.48}
{'text': 'your oh your original questions why', 'start': 1530.659, 'duration': 2.701}
{'text': "aren't there any updates the United", 'start': 1531.98, 'duration': 3.84}
{'text': 'States of America has is has the oldest', 'start': 1533.36, 'duration': 4.62}
{'text': 'surviving constitution of any government', 'start': 1535.82, 'duration': 3.959}
{'text': 'that exists on the planet right now so', 'start': 1537.98, 'duration': 3.299}
{'text': "it seems like and we're I mean we're the", 'start': 1539.779, 'duration': 3.0}
{'text': 'biggest and baddest country or at least', 'start': 1541.279, 'duration': 3.601}
{'text': "we are up to this point um there's a", 'start': 1542.779, 'duration': 3.421}
{'text': 'reason why', 'start': 1544.88, 'duration': 2.7}
{'text': "there's probably something to be said", 'start': 1546.2, 'duration': 3.42}
{'text': 'for how effective our system works so it', 'start': 1547.58, 'duration': 3.06}
{'text': "makes sense that it'd be really", 'start': 1549.62, 'duration': 2.52}
{'text': 'difficult to change it and any changes', 'start': 1550.64, 'duration': 3.24}
{'text': 'would be done very carefully but there', 'start': 1552.14, 'duration': 3.06}
{'text': "are changes made right that's the point", 'start': 1553.88, 'duration': 2.64}
{'text': "of our constitution we're allowed to", 'start': 1555.2, 'duration': 3.12}
{'text': 'vote on new amendments and we have a', 'start': 1556.52, 'duration': 2.94}
{'text': 'supreme court that reinterprets the', 'start': 1558.32, 'duration': 2.58}
{'text': 'constitution to change some things that', 'start': 1559.46, 'duration': 4.4}
{'text': 'we feel are important to change', 'start': 1560.9, 'duration': 2.96}
{'text': 'I was like a fellow Texan can I make my', 'start': 1565.779, 'duration': 3.821}
{'text': 'case too', 'start': 1568.52, 'duration': 2.639}
{'text': "yeah what's up", 'start': 1569.6, 'duration': 3.9}
{'text': "wait because what's your name", 'start': 1571.159, 'duration': 4.981}
{'text': "uh I'm Aaron but my ad is like straight", 'start': 1573.5, 'duration': 4.14}
{'text': "what's up", 'start': 1576.14, 'duration': 4.019}
{'text': 'um I I agree with like so many of your', 'start': 1577.64, 'duration': 3.779}
{'text': 'frustrations', 'start': 1580.159, 'duration': 4.14}
{'text': 'about how like you know voting I think', 'start': 1581.419, 'duration': 6.061}
{'text': 'even statistically the likelihood that', 'start': 1584.299, 'duration': 5.821}
{'text': 'your vote will be like the determining', 'start': 1587.48, 'duration': 4.98}
{'text': "vote is very low there's almost like an", 'start': 1590.12, 'duration': 4.08}
{'text': 'irrationality to even voting in the', 'start': 1592.46, 'duration': 3.42}
{'text': "first place but I think there's a reason", 'start': 1594.2, 'duration': 3.959}
{'text': 'to still do it', 'start': 1595.88, 'duration': 4.38}
{'text': 'um like even I went to like a canvassing', 'start': 1598.159, 'duration': 4.681}
{'text': 'event uh trying to get Michelle Vallejo', 'start': 1600.26, 'duration': 4.919}
{'text': 'who is like a progressive in my district', 'start': 1602.84, 'duration': 4.56}
{'text': 'elected to congress recently', 'start': 1605.179, 'duration': 3.62}
{'text': 'um and I really voted for her already', 'start': 1607.4, 'duration': 4.5}
{'text': "and there's like a ton of races", 'start': 1608.799, 'duration': 5.561}
{'text': 'um but the most important thing to keep', 'start': 1611.9, 'duration': 3.899}
{'text': 'in mind to people who I understand like', 'start': 1614.36, 'duration': 2.939}
{'text': "they're disaffected like I agree with a", 'start': 1615.799, 'duration': 3.48}
{'text': 'ton of your criticisms of it', 'start': 1617.299, 'duration': 4.86}
{'text': "um but like not voting doesn't actually", 'start': 1619.279, 'duration': 4.921}
{'text': 'help solve any of the problems it', 'start': 1622.159, 'duration': 3.0}
{'text': 'actually kind of becomes a', 'start': 1624.2, 'duration': 3.18}
{'text': 'self-fulfilling prophecy you get me', 'start': 1625.159, 'duration': 3.781}
{'text': "because like you don't like the way that", 'start': 1627.38, 'duration': 3.899}
{'text': 'the Texas government is run but if you', 'start': 1628.94, 'duration': 5.4}
{'text': "don't vote there's no reason for any of", 'start': 1631.279, 'duration': 5.64}
{'text': 'your representatives or politicians to', 'start': 1634.34, 'duration': 5.579}
{'text': 'even try to improve things', 'start': 1636.919, 'duration': 4.401}
{'text': 'um for non-voters like you because', 'start': 1639.919, 'duration': 3.36}
{'text': "they're like what's the point he doesn't", 'start': 1641.32, 'duration': 4.66}
{'text': "vote anyway and like dude I don't know", 'start': 1643.279, 'duration': 4.38}
{'text': 'um how much the like Texas power grid', 'start': 1645.98, 'duration': 2.819}
{'text': 'impacted you', 'start': 1647.659, 'duration': 3.12}
{'text': 'but Greg Abbott is getting up', 'start': 1648.799, 'duration': 3.901}
{'text': 'there trying to blame renewable energy', 'start': 1650.779, 'duration': 5.821}
{'text': 'even though that the ercot disaster and', 'start': 1652.7, 'duration': 5.64}
{'text': 'like five million Texans being left', 'start': 1656.6, 'duration': 4.199}
{'text': 'without power that was his fault', 'start': 1658.34, 'duration': 4.439}
{'text': "you know so to me it's like why should", 'start': 1660.799, 'duration': 4.201}
{'text': 'he not be held accountable for that like', 'start': 1662.779, 'duration': 5.461}
{'text': 'something like that he should be out of', 'start': 1665.0, 'duration': 5.1}
{'text': 'politics forever that should be career', 'start': 1668.24, 'duration': 3.96}
{'text': "ending you know no I'm not gonna lie", 'start': 1670.1, 'duration': 4.26}
{'text': 'that power outage had my balls', 'start': 1672.2, 'duration': 4.2}
{'text': "freezing like I'll never I'll never", 'start': 1674.36, 'duration': 3.78}
{'text': 'forget how your balls freezing in your', 'start': 1676.4, 'duration': 3.12}
{'text': 'Mansion bro', 'start': 1678.14, 'duration': 3.06}
{'text': "well bro it didn't matter where you", 'start': 1679.52, 'duration': 3.48}
{'text': 'lived in Texas you had no power', 'start': 1681.2, 'duration': 3.68}
{'text': 'right', 'start': 1683.0, 'duration': 4.14}
{'text': 'or everything set up in your Mansions', 'start': 1684.88, 'duration': 4.779}
{'text': 'the Mansion came later you know I was', 'start': 1687.14, 'duration': 4.919}
{'text': "still at Mom's crew back then", 'start': 1689.659, 'duration': 4.921}
{'text': 'okay I got a question for you guys so I', 'start': 1692.059, 'duration': 4.441}
{'text': 'earlier I asked the question this kind', 'start': 1694.58, 'duration': 3.24}
{'text': 'of rhetoric has been around for a long', 'start': 1696.5, 'duration': 2.82}
{'text': 'time trying to encourage non-voters to', 'start': 1697.82, 'duration': 2.94}
{'text': "vote and it's been ineffective nothing", 'start': 1699.32, 'duration': 2.76}
{'text': "really you guys said today's stuff I", 'start': 1700.76, 'duration': 2.76}
{'text': "haven't processarily hurt I do another", 'start': 1702.08, 'duration': 2.76}
{'text': "compelling arguments I'm not arguing", 'start': 1703.52, 'duration': 3.779}
{'text': 'against the sustainship if you guys had', 'start': 1704.84, 'duration': 3.74}
{'text': 'to', 'start': 1707.299, 'duration': 4.26}
{'text': 'incentivize people or even mandate it by', 'start': 1708.58, 'duration': 4.839}
{'text': 'law basically saying everyone has to', 'start': 1711.559, 'duration': 3.36}
{'text': 'vote or they get a fine what whatever', 'start': 1713.419, 'duration': 2.88}
{'text': 'what kind of solutions would you guys', 'start': 1714.919, 'duration': 3.36}
{'text': 'come up to to encourage the non-voting', 'start': 1716.299, 'duration': 3.061}
{'text': 'party', 'start': 1718.279, 'duration': 2.941}
{'text': 'um to vote', 'start': 1719.36, 'duration': 3.299}
{'text': 'if any', 'start': 1721.22, 'duration': 3.12}
{'text': 'I feel like it has to be a cultural push', 'start': 1722.659, 'duration': 3.061}
{'text': 'I feel like it needs to start in the', 'start': 1724.34, 'duration': 2.64}
{'text': 'schools like people need to be more', 'start': 1725.72, 'duration': 3.42}
{'text': 'educated on why voting is important but', 'start': 1726.98, 'duration': 4.14}
{'text': 'probably not a good idea to make a law', 'start': 1729.14, 'duration': 3.72}
{'text': 'to vote because it kind of I guess you', 'start': 1731.12, 'duration': 3.059}
{'text': "have the right not to vote if you don't", 'start': 1732.86, 'duration': 2.699}
{'text': 'want to um', 'start': 1734.179, 'duration': 3.301}
{'text': "um although I'm torn on that I like I", 'start': 1735.559, 'duration': 2.941}
{'text': "don't think it'll be the worst thing in", 'start': 1737.48, 'duration': 3.54}
{'text': 'the world to force people to do it but I', 'start': 1738.5, 'duration': 4.5}
{'text': 'I just I feel like where it gets dicey', 'start': 1741.02, 'duration': 4.139}
{'text': 'is like you know you tell people oh okay', 'start': 1743.0, 'duration': 3.84}
{'text': "you need to vote and that's just like", 'start': 1745.159, 'duration': 3.361}
{'text': "okay then it's like you know what I want", 'start': 1746.84, 'duration': 3.6}
{'text': "to vote for so-and-so then they're like", 'start': 1748.52, 'duration': 4.44}
{'text': "no don't vote for that dude and it's", 'start': 1750.44, 'duration': 4.5}
{'text': 'just like you just told me to vote well', 'start': 1752.96, 'duration': 3.12}
{'text': "you don't have you don't have to vote", 'start': 1754.94, 'duration': 2.7}
{'text': "for anybody there's no requirement you", 'start': 1756.08, 'duration': 3.599}
{'text': "can vote no well no I'm not saying y'all", 'start': 1757.64, 'duration': 3.779}
{'text': "I'm just saying like like when people", 'start': 1759.679, 'duration': 5.761}
{'text': 'say go vote I feel like the right really', 'start': 1761.419, 'duration': 6.48}
{'text': "doesn't tell people go vote like I feel", 'start': 1765.44, 'duration': 4.68}
{'text': 'like the right side just they just oh', 'start': 1767.899, 'duration': 5.64}
{'text': 'yes they do I promise you they do they', 'start': 1770.12, 'duration': 5.76}
{'text': 'do but but also a lot of a lot of their', 'start': 1773.539, 'duration': 4.62}
{'text': 'base um a lot of people who end up', 'start': 1775.88, 'duration': 4.799}
{'text': "voting every year who we don't have to", 'start': 1778.159, 'duration': 4.14}
{'text': 'really worry about telling to vote or', 'start': 1780.679, 'duration': 3.36}
{'text': 'like retired people', 'start': 1782.299, 'duration': 4.441}
{'text': "um it's usually like younger people", 'start': 1784.039, 'duration': 4.02}
{'text': 'um and working people who we have', 'start': 1786.74, 'duration': 3.96}
{'text': 'trouble getting uh voting', 'start': 1788.059, 'duration': 5.581}
{'text': "hmm what about you I'm really important", 'start': 1790.7, 'duration': 5.82}
{'text': 'how would you get non-voters to vote', 'start': 1793.64, 'duration': 4.68}
{'text': 'other than trying to just say like hey', 'start': 1796.52, 'duration': 3.48}
{'text': "man it's bad", 'start': 1798.32, 'duration': 3.78}
{'text': 'well I think you gotta show people how', 'start': 1800.0, 'duration': 4.86}
{'text': 'it works for them for example', 'start': 1802.1, 'duration': 4.38}
{'text': "um look what's taken away from them in", 'start': 1804.86, 'duration': 3.36}
{'text': "Texas right now where women don't have", 'start': 1806.48, 'duration': 4.14}
{'text': 'access to abortion for like a year and', 'start': 1808.22, 'duration': 3.959}
{'text': "you know everybody's got somebody that's", 'start': 1810.62, 'duration': 4.38}
{'text': 'impacted them uh also look at the', 'start': 1812.179, 'duration': 4.62}
{'text': 'student loan debt relief that came from', 'start': 1815.0, 'duration': 3.419}
{'text': 'people getting involved and I agree with', 'start': 1816.799, 'duration': 3.781}
{'text': "Pixie that if you don't show up then the", 'start': 1818.419, 'duration': 3.961}
{'text': "politicians aren't going to deliver for", 'start': 1820.58, 'duration': 3.3}
{'text': "you because they just think you're not", 'start': 1822.38, 'duration': 3.06}
{'text': 'going to show up so if people start', 'start': 1823.88, 'duration': 4.08}
{'text': 'showing up then it changes but I think', 'start': 1825.44, 'duration': 4.14}
{'text': 'young people have to show up nowadays', 'start': 1827.96, 'duration': 3.719}
{'text': "out of necessity I didn't grow up with", 'start': 1829.58, 'duration': 3.78}
{'text': 'active shooter drills in my schools', 'start': 1831.679, 'duration': 3.36}
{'text': "that's some and I would be", 'start': 1833.36, 'duration': 3.6}
{'text': 'marching and and protesting over that', 'start': 1835.039, 'duration': 4.02}
{'text': 'young people have to worry about climate', 'start': 1836.96, 'duration': 3.3}
{'text': "change what's this world going to be", 'start': 1839.059, 'duration': 2.881}
{'text': 'like in 100 years from now so they care', 'start': 1840.26, 'duration': 3.12}
{'text': "about this stuff so they're out there", 'start': 1841.94, 'duration': 3.66}
{'text': "and it's not an option so I don't know", 'start': 1843.38, 'duration': 4.26}
{'text': 'what world jadian lives in where he can', 'start': 1845.6, 'duration': 3.84}
{'text': 'float above this stuff and you know it', 'start': 1847.64, 'duration': 3.18}
{'text': 'sounds a little privileged to me but', 'start': 1849.44, 'duration': 2.76}
{'text': "there's a lot of people out there that", 'start': 1850.82, 'duration': 3.12}
{'text': 'are sweating this stuff man and it means', 'start': 1852.2, 'duration': 3.719}
{'text': 'a lot okay like is that right there', 'start': 1853.94, 'duration': 4.26}
{'text': "like okay but I'ma connect you with this", 'start': 1855.919, 'duration': 3.601}
{'text': "because you're just floating above it", 'start': 1858.2, 'duration': 2.82}
{'text': "like I don't here I got no reason to", 'start': 1859.52, 'duration': 4.34}
{'text': "vote wow that's cool", 'start': 1861.02, 'duration': 2.84}
{'text': 'one at a time', 'start': 1869.08, 'duration': 3.3}
{'text': "yeah it just sounds like you're saying", 'start': 1874.399, 'duration': 4.14}
{'text': "oh I'm floating above it how am I", 'start': 1876.44, 'duration': 3.78}
{'text': "floating above it when I'm in the midst", 'start': 1878.539, 'duration': 3.061}
{'text': 'of it all like', 'start': 1880.22, 'duration': 3.24}
{'text': 'the same because your only excuse', 'start': 1881.6, 'duration': 3.54}
{'text': "your only excuse is because you're", 'start': 1883.46, 'duration': 3.24}
{'text': 'concerned about your audience giving a', 'start': 1885.14, 'duration': 3.24}
{'text': ' think about that you got to put out', 'start': 1886.7, 'duration': 3.24}
{'text': 'your values you do that every day with', 'start': 1888.38, 'duration': 3.24}
