{'text': 'should that be made illegal to you', 'start': 0.0, 'duration': 3.319}
{'text': 'understand how Capital markets work in', 'start': 1202.52, 'duration': 3.84}
{'text': "the United States you never underst it's", 'start': 1204.02, 'duration': 3.96}
{'text': "not just you because I had I'm having a", 'start': 1206.36, 'duration': 2.88}
{'text': 'flashback to my conversation with', 'start': 1207.98, 'duration': 3.059}
{'text': 'Jangles at the last one of these things', 'start': 1209.24, 'duration': 4.319}
{'text': 'incentives exist right these people have', 'start': 1211.039, 'duration': 4.921}
{'text': 'created these incentives throughout by', 'start': 1213.559, 'duration': 5.641}
{'text': 'building up these these uh', 'start': 1215.96, 'duration': 5.16}
{'text': "ETF portfolios that they've had black", 'start': 1219.2, 'duration': 3.959}
{'text': 'BlackRock did not have 20 trillion', 'start': 1221.12, 'duration': 3.84}
{'text': 'dollars of assets at his fingertips 10', 'start': 1223.159, 'duration': 4.441}
{'text': "years ago it's built up to that it is", 'start': 1224.96, 'duration': 5.04}
{'text': 'increasingly gathered market share and', 'start': 1227.6, 'duration': 4.26}
{'text': 'it is as it has increasingly gathered', 'start': 1230.0, 'duration': 3.659}
{'text': 'market share or control of market share', 'start': 1231.86, 'duration': 4.08}
{'text': "I should say as it's done that it's", 'start': 1233.659, 'duration': 4.861}
{'text': 'increasingly also placed leverage on', 'start': 1235.94, 'duration': 4.619}
{'text': "individual corporations again we're not", 'start': 1238.52, 'duration': 3.539}
{'text': "talking about consumers we're not even", 'start': 1240.559, 'duration': 3.24}
{'text': 'talking about individual buyers of', 'start': 1242.059, 'duration': 4.441}
{'text': "stocks we're literally talking about the", 'start': 1243.799, 'duration': 4.86}
{'text': 'vast majority and we have a Marxist on', 'start': 1246.5, 'duration': 3.24}
{'text': "the panel so he's going to appreciate", 'start': 1248.659, 'duration': 2.76}
{'text': 'this quite a lot the vast majority of', 'start': 1249.74, 'duration': 3.6}
{'text': 'corporate stocks are not owned by', 'start': 1251.419, 'duration': 3.181}
{'text': 'individuals they are owned by other', 'start': 1253.34, 'duration': 4.079}
{'text': "companies correct that's right and they", 'start': 1254.6, 'duration': 5.04}
{'text': 'are actually owned by other companies in', 'start': 1257.419, 'duration': 4.681}
{'text': 'the two companies they own first of all', 'start': 1259.64, 'duration': 3.659}
{'text': 'each other', 'start': 1262.1, 'duration': 2.939}
{'text': 'and second of all', 'start': 1263.299, 'duration': 4.201}
{'text': 'virtually controlling stakes in almost', 'start': 1265.039, 'duration': 4.981}
{'text': 'every major corporation in the the top', 'start': 1267.5, 'duration': 4.679}
{'text': '1000 corporations of the world', 'start': 1270.02, 'duration': 3.779}
{'text': 'happen to be BlackRock and Vanguard', 'start': 1272.179, 'duration': 4.081}
{'text': 'which means these two corporate boards', 'start': 1273.799, 'duration': 4.561}
{'text': 'which probably total fewer than 20', 'start': 1276.26, 'duration': 3.6}
{'text': 'people honestly although nobody knows', 'start': 1278.36, 'duration': 3.42}
{'text': "who's on vanguard's board which is super", 'start': 1279.86, 'duration': 3.42}
{'text': 'shadowy and weird', 'start': 1281.78, 'duration': 3.42}
{'text': 'we know BlackRock is headed by Larry', 'start': 1283.28, 'duration': 3.6}
{'text': 'Fink these two corporate boards control', 'start': 1285.2, 'duration': 4.62}
{'text': 'a unbelievable amount of influence and', 'start': 1286.88, 'duration': 4.56}
{'text': 'so when they cook up a scheme and they', 'start': 1289.82, 'duration': 2.76}
{'text': "say well look we're going to shift to", 'start': 1291.44, 'duration': 2.94}
{'text': 'this new stakeholder Theory and under', 'start': 1292.58, 'duration': 2.94}
{'text': "stakeholder Theory we're going to look", 'start': 1294.38, 'duration': 3.36}
{'text': "we're going to stop We're stopped we're", 'start': 1295.52, 'duration': 3.3}
{'text': 'going to stop fooling around with', 'start': 1297.74, 'duration': 3.179}
{'text': 'short-term shareholder profitability oh', 'start': 1298.82, 'duration': 3.9}
{'text': 'yeah you can have a bang year this year', 'start': 1300.919, 'duration': 3.301}
{'text': "and then everything's going to go to", 'start': 1302.72, 'duration': 3.42}
{'text': 'crap five years from now now we want to', 'start': 1304.22, 'duration': 3.78}
{'text': 'look you know they come in and they they', 'start': 1306.14, 'duration': 3.0}
{'text': "sell you the snake oil that we're going", 'start': 1308.0, 'duration': 2.46}
{'text': 'to look at long-term profitability', 'start': 1309.14, 'duration': 3.24}
{'text': 'instead of short-term profitability', 'start': 1310.46, 'duration': 4.62}
{'text': "start this 10 years ago we're just now", 'start': 1312.38, 'duration': 4.56}
{'text': 'seeing Elon Musk has just tweeted out', 'start': 1315.08, 'duration': 4.02}
{'text': "like today that ESG doesn't make any", 'start': 1316.94, 'duration': 3.96}
{'text': "sense we're seeing the challenge against", 'start': 1319.1, 'duration': 4.079}
{'text': 'Disney which is their social score has', 'start': 1320.9, 'duration': 4.32}
{'text': "been great we're starting to see these", 'start': 1323.179, 'duration': 3.661}
{'text': 'cracks in this Dam but this thing has', 'start': 1325.22, 'duration': 4.199}
{'text': 'been building up for 10 years and very', 'start': 1326.84, 'duration': 4.5}
{'text': 'very few people were talking about it', 'start': 1329.419, 'duration': 3.721}
{'text': "and the since we're talking about the", 'start': 1331.34, 'duration': 4.38}
{'text': 'great reset the great reset is Central', 'start': 1333.14, 'duration': 4.08}
{'text': "to the idea that we're going to now", 'start': 1335.72, 'duration': 3.54}
{'text': 'reorganize the economy around this model', 'start': 1337.22, 'duration': 4.14}
{'text': 'because these people who have this model', 'start': 1339.26, 'duration': 3.779}
{'text': 'of environmental social and governance', 'start': 1341.36, 'duration': 3.299}
{'text': 'sensibility are going to be able to', 'start': 1343.039, 'duration': 3.181}
{'text': 'better dictate what long-term', 'start': 1344.659, 'duration': 3.721}
{'text': 'sustainability and resilience primarily', 'start': 1346.22, 'duration': 3.72}
{'text': 'not even profitability for corporations', 'start': 1348.38, 'duration': 3.36}
{'text': 'is going to look like but we have a name', 'start': 1349.94, 'duration': 3.9}
{'text': "for that which is Central planning it's", 'start': 1351.74, 'duration': 3.54}
{'text': 'just a reinvention of central planning', 'start': 1353.84, 'duration': 3.3}
{'text': 'but now you no longer have governments', 'start': 1355.28, 'duration': 3.3}
{'text': "or even anybody who's accountable to", 'start': 1357.14, 'duration': 3.24}
{'text': 'people you have a very small number of', 'start': 1358.58, 'duration': 4.14}
{'text': 'corporate managers who have seized that', 'start': 1360.38, 'duration': 4.86}
{'text': 'planning role for themselves what does', 'start': 1362.72, 'duration': 3.42}
{'text': 'central planning mean to you when you', 'start': 1365.24, 'duration': 2.04}
{'text': 'say that', 'start': 1366.14, 'duration': 2.519}
{'text': "what did you say I'm sorry what does", 'start': 1367.28, 'duration': 2.519}
{'text': 'central planning mean to you Central', 'start': 1368.659, 'duration': 2.941}
{'text': 'planning is when you plan the economy', 'start': 1369.799, 'duration': 4.801}
{'text': 'from within a centralized location like', 'start': 1371.6, 'duration': 4.92}
{'text': 'a single government or single boardroom', 'start': 1374.6, 'duration': 3.78}
{'text': 'or a couple set of boardrooms that are', 'start': 1376.52, 'duration': 3.24}
{'text': 'working in concert with one another okay', 'start': 1378.38, 'duration': 3.659}
{'text': 'no so Central planning is the idea of', 'start': 1379.76, 'duration': 3.96}
{'text': 'playing an economy independent of Market', 'start': 1382.039, 'duration': 3.241}
{'text': 'inputs or outputs to the performance of', 'start': 1383.72, 'duration': 3.959}
{'text': 'companies the idea that the CSG will', 'start': 1385.28, 'duration': 4.08}
{'text': 'sink your freaking company yes but', 'start': 1387.679, 'duration': 3.24}
{'text': "you're being forced to participate in it", 'start': 1389.36, 'duration': 3.6}
{'text': 'through coercion not through like the', 'start': 1390.919, 'duration': 3.721}
{'text': 'problem is that when you talk about it', 'start': 1392.96, 'duration': 3.839}
{'text': 'Vanguard where you talk about BlackRock', 'start': 1394.64, 'duration': 3.6}
{'text': 'being these massive institutional', 'start': 1396.799, 'duration': 4.081}
{'text': "investors it's not just 20 people that", 'start': 1398.24, 'duration': 3.78}
{'text': "are making these decisions it's 20", 'start': 1400.88, 'duration': 2.58}
{'text': 'people that are representing the', 'start': 1402.02, 'duration': 3.779}
{'text': "shareholders of that company that's how", 'start': 1403.46, 'duration': 3.9}
{'text': "they have that money that's how they get", 'start': 1405.799, 'duration': 3.0}
{'text': "that Capital it's from people buying", 'start': 1407.36, 'duration': 3.179}
{'text': 'into their investment funds and if they', 'start': 1408.799, 'duration': 3.481}
{'text': 'were to start tanking some of the', 'start': 1410.539, 'duration': 3.661}
{'text': "companies that they're I guess investing", 'start': 1412.28, 'duration': 4.32}
{'text': 'in because of the ESG scores that money', 'start': 1414.2, 'duration': 4.44}
{'text': 'is going to shift Capital markets are', 'start': 1416.6, 'duration': 3.54}
{'text': 'some of the most liquid efficient', 'start': 1418.64, 'duration': 3.6}
{'text': "markets across the entire world there's", 'start': 1420.14, 'duration': 3.6}
{'text': 'no way you can just pull the wall over', 'start': 1422.24, 'duration': 3.419}
{'text': "everybody's eyes and say well we're you", 'start': 1423.74, 'duration': 2.819}
{'text': "know this is happening and there's", 'start': 1425.659, 'duration': 2.221}
{'text': 'nothing you can do about it that money', 'start': 1426.559, 'duration': 3.301}
{'text': 'will flow to other places incredibly I', 'start': 1427.88, 'duration': 3.84}
{'text': "don't know how old you were Stephen in", 'start': 1429.86, 'duration': 3.78}
{'text': '2008 when we figured out that they', 'start': 1431.72, 'duration': 3.12}
{'text': 'pulled the wall over literally', 'start': 1433.64, 'duration': 3.24}
{'text': "everybody's eyes about mortgage-backed", 'start': 1434.84, 'duration': 3.6}
{'text': 'Securities which is literally exactly', 'start': 1436.88, 'duration': 3.6}
{'text': 'the same problem', 'start': 1438.44, 'duration': 3.96}
{'text': "but maybe you don't remember that but I", 'start': 1440.48, 'duration': 3.54}
{'text': 'want to point out in fact where did this', 'start': 1442.4, 'duration': 3.42}
{'text': "term great reset come from it didn't", 'start': 1444.02, 'duration': 3.659}
{'text': 'come from Klaus Schwab even though he', 'start': 1445.82, 'duration': 3.839}
{'text': 'wrote a book right after the pandemic', 'start': 1447.679, 'duration': 4.98}
{'text': 'began oddly in June of 2020 covid-19 is', 'start': 1449.659, 'duration': 4.741}
{'text': "a great reset there's the title of a", 'start': 1452.659, 'duration': 3.301}
{'text': 'book in June of 2020 which is really', 'start': 1454.4, 'duration': 2.519}
{'text': "fast we're going to change the whole", 'start': 1455.96, 'duration': 2.88}
{'text': 'world based on covid two months after it', 'start': 1456.919, 'duration': 3.12}
{'text': 'came out we now know we have to change', 'start': 1458.84, 'duration': 2.64}
{'text': "the whole world it's a little weird but", 'start': 1460.039, 'duration': 3.601}
{'text': 'the actual word the great reset was in a', 'start': 1461.48, 'duration': 4.74}
{'text': 'book by Richard Florida from 2010 called', 'start': 1463.64, 'duration': 4.62}
{'text': "the Great reset turns out Klaus wasn't", 'start': 1466.22, 'duration': 4.92}
{'text': 'that that creative and it maybe', 'start': 1468.26, 'duration': 4.5}
{'text': 'plagiarized that idea and Richard', 'start': 1471.14, 'duration': 3.12}
{'text': 'Florida looked at what happened when', 'start': 1472.76, 'duration': 2.58}
{'text': 'these mortgage-backed Securities', 'start': 1474.26, 'duration': 3.12}
{'text': "collapsed and he's like well we've got", 'start': 1475.34, 'duration': 3.719}
{'text': 'to completely reorganize the economy and', 'start': 1477.38, 'duration': 3.24}
{'text': 'we have to completely reorganize what we', 'start': 1479.059, 'duration': 3.301}
{'text': 'think in terms of Living Spaces we have', 'start': 1480.62, 'duration': 3.36}
{'text': 'to have these new cities we need to', 'start': 1482.36, 'duration': 3.0}
{'text': 'concentrate people into smaller', 'start': 1483.98, 'duration': 3.9}
{'text': 'locations Etc he had a whole road map', 'start': 1485.36, 'duration': 4.319}
{'text': 'for what a sustainable and resilient', 'start': 1487.88, 'duration': 4.62}
{'text': 'housing market but also World in which', 'start': 1489.679, 'duration': 4.321}
{'text': 'that housing market is embedded is', 'start': 1492.5, 'duration': 3.36}
{'text': 'placed and we have to have a great reset', 'start': 1494.0, 'duration': 3.419}
{'text': 'of the economy then all of a sudden you', 'start': 1495.86, 'duration': 3.419}
{'text': 'start having this shift through what', 'start': 1497.419, 'duration': 3.021}
{'text': 'used to be corporate responsibility', 'start': 1499.279, 'duration': 3.421}
{'text': 'social responsibility environmental', 'start': 1500.44, 'duration': 3.58}
{'text': 'responsibility and all of a sudden you', 'start': 1502.7, 'duration': 3.9}
{'text': 'start having a very small number of very', 'start': 1504.02, 'duration': 4.74}
{'text': 'high level Elites start dictating in the', 'start': 1506.6, 'duration': 3.9}
{'text': 'banking industry which got bailed out on', 'start': 1508.76, 'duration': 4.32}
{'text': 'ridiculous maybe 30 trillion dollars of', 'start': 1510.5, 'duration': 4.32}
{'text': 'assets which they lied to the public and', 'start': 1513.08, 'duration': 3.54}
{'text': 'told us it was far less than that and', 'start': 1514.82, 'duration': 3.479}
{'text': 'started to build this thing that by', 'start': 1516.62, 'duration': 3.059}
{'text': 'exactly', 'start': 1518.299, 'duration': 3.061}
{'text': 'by which you fleece the entire', 'start': 1519.679, 'duration': 3.721}
{'text': 'population into oh these banks are the', 'start': 1521.36, 'duration': 4.5}
{'text': "good guys now they're the you know they", 'start': 1523.4, 'duration': 4.08}
{'text': 'actually are look how responsible they', 'start': 1525.86, 'duration': 3.059}
{'text': "are they're doing all this woke stuff", 'start': 1527.48, 'duration': 3.0}
{'text': 'they care about gays and lesbians', 'start': 1528.919, 'duration': 3.421}
{'text': "they're obviously the good guys they", 'start': 1530.48, 'duration': 3.72}
{'text': 'have a gay flag flying outside of', 'start': 1532.34, 'duration': 3.48}
{'text': "Goldman Sachs now so they're obviously", 'start': 1534.2, 'duration': 3.839}
{'text': 'not doing anything evil at all and you', 'start': 1535.82, 'duration': 4.5}
{'text': 'know literally this is how they did this', 'start': 1538.039, 'duration': 3.781}
{'text': 'they convinced people that they had the', 'start': 1540.32, 'duration': 4.14}
{'text': 'right side of all of these uh social and', 'start': 1541.82, 'duration': 5.219}
{'text': 'and environmental issues and I find it', 'start': 1544.46, 'duration': 4.38}
{'text': 'really funny that you know literally', 'start': 1547.039, 'duration': 3.661}
{'text': 'here I am arguing with a leftist about', 'start': 1548.84, 'duration': 4.14}
{'text': 'centralized power in in the corruption', 'start': 1550.7, 'duration': 3.719}
{'text': 'of markets', 'start': 1552.98, 'duration': 2.1}
{'text': 'um', 'start': 1554.419, 'duration': 2.341}
{'text': "and that you can't see that literally", 'start': 1555.08, 'duration': 3.36}
{'text': 'the Occupy Wall Street movement was the', 'start': 1556.76, 'duration': 3.36}
{'text': 'thing the first thing they crushed when', 'start': 1558.44, 'duration': 3.18}
{'text': 'they started to forge this Unholy', 'start': 1560.12, 'duration': 3.72}
{'text': 'alliance between the big Banks and the', 'start': 1561.62, 'duration': 4.52}
{'text': 'big government', 'start': 1563.84, 'duration': 2.3}
{'text': "there's just there's", 'start': 1566.24, 'duration': 4.319}
{'text': 'like nothing for me to even tackle in', 'start': 1568.159, 'duration': 3.181}
{'text': "terms of what you're saying because", 'start': 1570.559, 'duration': 2.821}
{'text': "you're saying nothing like the idea that", 'start': 1571.34, 'duration': 4.86}
{'text': '2008 happened because of', 'start': 1573.38, 'duration': 5.52}
{'text': "banking miss-facons that's why it", 'start': 1576.2, 'duration': 5.219}
{'text': 'happened the bankers doing crappy things', 'start': 1578.9, 'duration': 4.139}
{'text': 'and tricking people into thinking they', 'start': 1581.419, 'duration': 3.421}
{'text': 'were not crappy things', 'start': 1583.039, 'duration': 3.441}
{'text': 'and then that catching up to us', 'start': 1584.84, 'duration': 4.199}
{'text': "catastrophic way is exactly what we're", 'start': 1586.48, 'duration': 3.699}
{'text': "now living through and they're calling", 'start': 1589.039, 'duration': 3.561}
{'text': "it it's a great reset", 'start': 1590.179, 'duration': 5.941}
{'text': 'behind 2008 was an example of misaligned', 'start': 1592.6, 'duration': 5.559}
{'text': 'incentives that was the issue all of', 'start': 1596.12, 'duration': 3.78}
{'text': 'those markets were functioning exactly', 'start': 1598.159, 'duration': 3.241}
{'text': 'as they should people should have been', 'start': 1599.9, 'duration': 2.639}
{'text': 'buying houses people should have been', 'start': 1601.4, 'duration': 2.94}
{'text': 'taking crazy loans the housing market', 'start': 1602.539, 'duration': 3.421}
{'text': 'was constantly increasing if you look at', 'start': 1604.34, 'duration': 2.699}
{'text': "the cost of houses even if you couldn't", 'start': 1605.96, 'duration': 2.339}
{'text': "afford a loan it doesn't matter because", 'start': 1607.039, 'duration': 2.64}
{'text': 'you double your equity in your house', 'start': 1608.299, 'duration': 2.76}
{'text': 'like a year later because of all the', 'start': 1609.679, 'duration': 3.12}
{'text': "rising costs Banks weren't incentivized", 'start': 1611.059, 'duration': 2.581}
{'text': 'to sell the loans because they could', 'start': 1612.799, 'duration': 1.921}
{'text': 'package it up and sell it to investment', 'start': 1613.64, 'duration': 2.7}
{'text': 'Banks investment Banks were incentivized', 'start': 1614.72, 'duration': 2.699}
{'text': 'to do it because fed rates were low and', 'start': 1616.34, 'duration': 2.219}
{'text': "worldwide everybody's looking for stuff", 'start': 1617.419, 'duration': 3.12}
{'text': 'to invest in all none of this points to', 'start': 1618.559, 'duration': 3.781}
{'text': 'like one individual bad actor as much as', 'start': 1620.539, 'duration': 3.541}
{'text': 'you guys like to point to like 20 people', 'start': 1622.34, 'duration': 2.88}
{'text': 'in a room that are ruining everything', 'start': 1624.08, 'duration': 2.88}
{'text': 'the reality is is that sometimes Market', 'start': 1625.22, 'duration': 3.66}
{'text': 'incentives can be misaligned and this', 'start': 1626.96, 'duration': 3.12}
{'text': 'might be a place where people can step', 'start': 1628.88, 'duration': 2.76}
{'text': 'in and go hey you know maybe there are', 'start': 1630.08, 'duration': 3.42}
{'text': 'places where representing the broader', 'start': 1631.64, 'duration': 3.72}
{'text': 'Society maybe we can make some decisions', 'start': 1633.5, 'duration': 3.179}
{'text': 'about how these markets should function', 'start': 1635.36, 'duration': 3.24}
{'text': "rather than pretending it's some huge", 'start': 1636.679, 'duration': 3.781}
{'text': 'conspiracy that a few people can you', 'start': 1638.6, 'duration': 3.299}
{'text': 'know throw away trillions of dollars of', 'start': 1640.46, 'duration': 2.939}
{'text': 'capital because they want a company to', 'start': 1641.899, 'duration': 3.841}
{'text': 'hire more gay black people or something', 'start': 1643.399, 'duration': 5.461}
{'text': "it's it's not 20 individual Bad actors", 'start': 1645.74, 'duration': 5.4}
{'text': "it's not the world economic Forum itself", 'start': 1648.86, 'duration': 4.5}
{'text': 'that are planning this all and I think', 'start': 1651.14, 'duration': 3.6}
{'text': "that's a problem of the right and how", 'start': 1653.36, 'duration': 3.12}
{'text': "they've presented the great reset and", 'start': 1654.74, 'duration': 3.48}
{'text': 'that conversation if you actually look', 'start': 1656.48, 'duration': 3.12}
{'text': "at Klaus Schwab's book a lot of what", 'start': 1658.22, 'duration': 4.079}
{'text': "he's talking about in the great reset is", 'start': 1659.6, 'duration': 4.559}
{'text': 'things that are already moving forward', 'start': 1662.299, 'duration': 4.141}
{'text': 'in countries and corporations policies', 'start': 1664.159, 'duration': 3.9}
{'text': 'already in place that they want to', 'start': 1666.44, 'duration': 3.479}
{'text': 'promote and Excel and they want to work', 'start': 1668.059, 'duration': 3.421}
{'text': 'with governments to excel that what they', 'start': 1669.919, 'duration': 3.601}
{'text': 'can invest in conferences they can start', 'start': 1671.48, 'duration': 4.14}
{'text': 'things they can Lobby and influence so', 'start': 1673.52, 'duration': 4.2}
{'text': "it's not just these shadowy figures", 'start': 1675.62, 'duration': 3.84}
{'text': 'behind the world economic Forum pulling', 'start': 1677.72, 'duration': 4.199}
{'text': "every string it's a lot of it's a shift", 'start': 1679.46, 'duration': 4.68}
{'text': "that they're going to use covid and the", 'start': 1681.919, 'duration': 4.201}
{'text': 'pandemic to push forward even quicker', 'start': 1684.14, 'duration': 3.6}
{'text': 'yeah but a lot of these ideas are', 'start': 1686.12, 'duration': 3.6}
{'text': 'marketable like so even before or maybe', 'start': 1687.74, 'duration': 3.12}
{'text': 'you think this is all great recent', 'start': 1689.72, 'duration': 3.12}
{'text': "people I don't know like one thing that", 'start': 1690.86, 'duration': 3.6}
{'text': 'companies learned over the past like 10', 'start': 1692.84, 'duration': 3.48}
{'text': 'or 15 years is that if you sell like', 'start': 1694.46, 'duration': 3.12}
{'text': 'your packaging as environmentally', 'start': 1696.32, 'duration': 2.7}
{'text': 'friendly you say that your beans come', 'start': 1697.58, 'duration': 2.819}
{'text': 'from like highly paid workers or', 'start': 1699.02, 'duration': 3.06}
{'text': 'whatever as dumb as this might seem to', 'start': 1700.399, 'duration': 3.061}
{'text': 'some people these are effective', 'start': 1702.08, 'duration': 2.699}
{'text': "marketing strategies we're even selling", 'start': 1703.46, 'duration': 3.12}
{'text': 'like a higher cost of your final good or', 'start': 1704.779, 'duration': 3.541}
{'text': 'service can actually have people coming', 'start': 1706.58, 'duration': 3.36}
{'text': 'into your store to buy stuff so the', 'start': 1708.32, 'duration': 2.94}
{'text': 'question is is like are there really', 'start': 1709.94, 'duration': 2.76}
{'text': 'like a shadowy group of people that are', 'start': 1711.26, 'duration': 3.0}
{'text': 'like leading the change or are like', 'start': 1712.7, 'duration': 2.699}
{'text': 'customers just a little bit more', 'start': 1714.26, 'duration': 2.7}
{'text': 'environmentally conscientious and they', 'start': 1715.399, 'duration': 2.701}
{'text': "want to buy they'll pay a little bit", 'start': 1716.96, 'duration': 2.219}
{'text': 'more if they can feel better about', 'start': 1718.1, 'duration': 2.819}
{'text': 'buying some green you know carton of', 'start': 1719.179, 'duration': 3.72}
{'text': "that's like a good example you can find", 'start': 1720.919, 'duration': 3.181}
{'text': "that's on your side but there's plenty", 'start': 1722.899, 'duration': 3.061}
{'text': "of bad examples that aren't good for", 'start': 1724.1, 'duration': 3.36}
{'text': 'certainly small companies and the people', 'start': 1725.96, 'duration': 2.699}
{'text': "as well you look at what's going on in", 'start': 1727.46, 'duration': 3.12}
{'text': "the UK right now they're directly using", 'start': 1728.659, 'duration': 4.5}
{'text': 'the pandemic as an excuse to shut down a', 'start': 1730.58, 'duration': 5.219}
{'text': "lot of small farms saying you can't have", 'start': 1733.159, 'duration': 4.441}
{'text': 'chickens outside no more free-range', 'start': 1735.799, 'duration': 3.36}
{'text': "chickens they're banning that right now", 'start': 1737.6, 'duration': 3.24}
{'text': 'in the UK and you have to follow', 'start': 1739.159, 'duration': 5.281}
{'text': 'extremely high biometric policies that', 'start': 1740.84, 'duration': 5.4}
{'text': "just the average small farm can't afford", 'start': 1744.44, 'duration': 3.44}
{'text': 'which is obviously helping big business', 'start': 1746.24, 'duration': 3.659}
{'text': 'reducing the amount of free-range eggs', 'start': 1747.88, 'duration': 4.24}
{'text': "which generally people want but they're", 'start': 1749.899, 'duration': 5.221}
{'text': 'all doing it under the guise of disease', 'start': 1752.12, 'duration': 5.159}
{'text': "we want to stop disease and that's an", 'start': 1755.12, 'duration': 4.74}
{'text': 'instant Market shift power to larger', 'start': 1757.279, 'duration': 3.961}
{'text': 'corporations that can afford to make', 'start': 1759.86, 'duration': 3.66}
{'text': 'these changes smaller companies even', 'start': 1761.24, 'duration': 4.02}
{'text': "household chickens can't own them", 'start': 1763.52, 'duration': 3.18}
{'text': "anymore I mean that's going to be the", 'start': 1765.26, 'duration': 2.58}
{'text': 'case if you if you have problems with', 'start': 1766.7, 'duration': 4.44}
{'text': 'capitalism or corporations it is always', 'start': 1767.84, 'duration': 4.819}
{'text': 'going to be the case that large', 'start': 1771.14, 'duration': 3.899}
{'text': "capitalism it's always capitalism for", 'start': 1772.659, 'duration': 3.461}
{'text': 'the government to come in and tell you', 'start': 1775.039, 'duration': 2.701}
{'text': "you can't own chickens anymore it's", 'start': 1776.12, 'duration': 3.48}
{'text': 'going to be capitalism State works in', 'start': 1777.74, 'duration': 4.439}
{'text': 'the capital interest yeah', 'start': 1779.6, 'duration': 5.1}
{'text': 'restriction that you place is always met', 'start': 1782.179, 'duration': 4.201}
{'text': "Easier by larger corporations that's", 'start': 1784.7, 'duration': 3.24}
{'text': "just that's the nature of the economy of", 'start': 1786.38, 'duration': 2.76}
{'text': "scale that's what happens when firms", 'start': 1787.94, 'duration': 2.58}
{'text': "grow in size that's why every time", 'start': 1789.14, 'duration': 2.519}
{'text': "there's any government instead to", 'start': 1790.52, 'duration': 2.58}
{'text': 'program any government regulation or', 'start': 1791.659, 'duration': 2.88}
{'text': 'restriction people will always point out', 'start': 1793.1, 'duration': 2.64}
{'text': 'well hey this is more harmful to big', 'start': 1794.539, 'duration': 2.341}
{'text': 'businesses than larger businesses yeah', 'start': 1795.74, 'duration': 2.819}
{'text': 'of course because larger businesses can', 'start': 1796.88, 'duration': 2.82}
{'text': 'always function better in any', 'start': 1798.559, 'duration': 2.641}
{'text': 'environment with any regulation because', 'start': 1799.7, 'duration': 2.76}
{'text': "they're able to meet and exceed those", 'start': 1801.2, 'duration': 2.94}
{'text': "standards I'm glad we agree that the", 'start': 1802.46, 'duration': 2.76}
{'text': 'government are shifting a bunch of power', 'start': 1804.14, 'duration': 3.36}
{'text': "but the problem is is it is it no it's a", 'start': 1805.22, 'duration': 3.66}
{'text': "natural shift that will happen that's a", 'start': 1807.5, 'duration': 2.64}
{'text': 'natural shift that the world economic', 'start': 1808.88, 'duration': 3.06}
{'text': 'forum and a lot of lobbyists are', 'start': 1810.14, 'duration': 4.32}
{'text': 'promoting right by the way you should go', 'start': 1811.94, 'duration': 3.9}
{'text': 'to the world economic Forum website and', 'start': 1814.46, 'duration': 3.42}
{'text': "look up their list of Partners it's", 'start': 1815.84, 'duration': 3.6}
{'text': 'literally most of the Thousand largest', 'start': 1817.88, 'duration': 3.24}
{'text': 'corporations in the world are there a', 'start': 1819.44, 'duration': 3.359}
{'text': 'list of committed partners and if you', 'start': 1821.12, 'duration': 4.02}
{'text': 'watch any of the world economic Forum', 'start': 1822.799, 'duration': 4.081}
{'text': 'um you know meetings they start out with', 'start': 1825.14, 'duration': 4.019}
{'text': "basically what's like a a commitment to", 'start': 1826.88, 'duration': 4.26}
{'text': 'our forward-looking vision where they', 'start': 1829.159, 'duration': 4.14}
{'text': "all it's very ritualistic looking in a", 'start': 1831.14, 'duration': 3.779}
{'text': 'kind of weirdly corporate sense where', 'start': 1833.299, 'duration': 3.421}
{'text': "they're saying we all commit to you know", 'start': 1834.919, 'duration': 3.661}
{'text': "creating this better world and I'm", 'start': 1836.72, 'duration': 4.14}
{'text': 'telling you like literally most of the', 'start': 1838.58, 'duration': 4.68}
{'text': 'Thousand largest corporations in in the', 'start': 1840.86, 'duration': 3.84}
{'text': 'world have signed on to this program', 'start': 1843.26, 'duration': 3.96}
{'text': 'where Klaus is saying is Lauren rightly', 'start': 1844.7, 'duration': 4.32}
{'text': 'pointed out Klaus is saying there is', 'start': 1847.22, 'duration': 3.3}
{'text': 'there is these changes coming towards', 'start': 1849.02, 'duration': 4.56}
{'text': 'the world the rapidity the velocity blah', 'start': 1850.52, 'duration': 4.98}
{'text': 'blah you know the complexity and so what', 'start': 1853.58, 'duration': 3.9}
{'text': 'we need the whole narrative and his', 'start': 1855.5, 'duration': 3.36}
{'text': 'newest book is called the Great', 'start': 1857.48, 'duration': 3.72}
{'text': "narrative as a matter of fact he's so", 'start': 1858.86, 'duration': 4.799}
{'text': 'honest I appreciate it he really is so', 'start': 1861.2, 'duration': 4.979}
{'text': 'he his the whole point is this is that', 'start': 1863.659, 'duration': 4.201}
{'text': "the world's changing very rapidly there", 'start': 1866.179, 'duration': 3.0}
{'text': "are all these diseases we've got to be", 'start': 1867.86, 'duration': 3.12}
{'text': "scared of there's the possibilities of", 'start': 1869.179, 'duration': 3.301}
{'text': 'synthetic biology that we have to be', 'start': 1870.98, 'duration': 3.419}
{'text': "scared of there's things are changing so", 'start': 1872.48, 'duration': 3.72}
{'text': 'quickly because of AI and because of', 'start': 1874.399, 'duration': 3.481}
