{'text': 'wait this person is live right now', 'start': 0.08, 'duration': 3.839}
{'text': '[\xa0__\xa0] is depressing man all the people', 'start': 635.92, 'duration': 4.4}
{'text': "i'm like super lucky just rant about", 'start': 638.24, 'duration': 4.08}
{'text': "capitalism no don't do anything to", 'start': 640.32, 'duration': 4.639}
{'text': 'change anything locally', 'start': 642.32, 'duration': 3.68}
{'text': "why didn't they have no flesh out", 'start': 644.959, 'duration': 2.481}
{'text': 'positions the main bread and butter is', 'start': 646.0, 'duration': 2.56}
{'text': "critiqued so if there's nobody from the", 'start': 647.44, 'duration': 2.399}
{'text': 'outside feeding them [\xa0__\xa0] to complain', 'start': 648.56, 'duration': 2.399}
{'text': 'about they turn on one another yeah', 'start': 649.839, 'duration': 1.841}
{'text': 'maybe', 'start': 650.959, 'duration': 3.201}
{'text': 'thought slime has a tendency to always', 'start': 651.68, 'duration': 4.96}
{'text': '100 believe the victim as opposed to', 'start': 654.16, 'duration': 4.72}
{'text': 'just standing by them until the facts', 'start': 656.64, 'duration': 5.199}
{'text': 'come out', 'start': 658.88, 'duration': 4.16}
{'text': 'yeah the thoughts time guy is', 'start': 661.839, 'duration': 3.921}
{'text': 'legitimately like sub-zero iq', 'start': 663.04, 'duration': 4.16}
{'text': "you know what i'm kind of curious about", 'start': 665.76, 'duration': 3.6}
{'text': 'this', 'start': 667.2, 'duration': 2.16}
{'text': 'a new personality construct has been', 'start': 672.079, 'duration': 4.161}
{'text': 'defined that describes people who', 'start': 673.68, 'duration': 4.32}
{'text': 'persistently see themselves as victims', 'start': 676.24, 'duration': 3.2}
{'text': 'within interpersonal conflicts the', 'start': 678.0, 'duration': 2.88}
{'text': 'research was published in personality', 'start': 679.44, 'duration': 3.04}
{'text': 'and individual differences study authors', 'start': 680.88, 'duration': 2.48}
{'text': 'rahav', 'start': 682.48, 'duration': 2.72}
{'text': 'gabay and team describe how the social', 'start': 683.36, 'duration': 3.84}
{'text': 'world associated with interpersonal', 'start': 685.2, 'duration': 3.52}
{'text': 'transgressions that are often unpleasant', 'start': 687.2, 'duration': 3.12}
{'text': 'seemingly unwarranted such as being', 'start': 688.72, 'duration': 3.04}
{'text': 'interrupted when speaking', 'start': 690.32, 'duration': 3.04}
{'text': 'while some people can easily brush off', 'start': 691.76, 'duration': 3.04}
{'text': "these victims or these i'm sorry these", 'start': 693.36, 'duration': 2.24}
{'text': 'moments of hurt', 'start': 694.8, 'duration': 2.24}
{'text': 'others tend to ruminate over them and', 'start': 695.6, 'duration': 2.799}
{'text': 'persistently paint themselves as a', 'start': 697.04, 'duration': 2.16}
{'text': 'victim', 'start': 698.399, 'duration': 2.641}
{'text': 'the authors present this feeling of', 'start': 699.2, 'duration': 3.759}
{'text': 'being the victim as a novel personality', 'start': 701.04, 'duration': 3.52}
{'text': 'construct that influences how people', 'start': 702.959, 'duration': 4.88}
{'text': 'make sense of the world around them', 'start': 704.56, 'duration': 3.279}
{'text': 'the researchers called it the tendency', 'start': 711.2, 'duration': 3.199}
{'text': 'for interpersonal victimhood which they', 'start': 712.8, 'duration': 3.2}
{'text': 'define as an ongoing feeling that the', 'start': 714.399, 'duration': 3.361}
{'text': 'self is a victim which is generalized', 'start': 716.0, 'duration': 4.24}
{'text': 'across many kinds of relationships', 'start': 717.76, 'duration': 3.759}
{'text': 'through a series of eight studies among', 'start': 720.24, 'duration': 3.36}
{'text': 'israeli adults gabe', 'start': 721.519, 'duration': 3.681}
{'text': 'and associates so to test the validity', 'start': 723.6, 'duration': 3.12}
{'text': 'of the construct of tiv and explore the', 'start': 725.2, 'duration': 2.079}
{'text': 'behavioral', 'start': 726.72, 'duration': 2.08}
{'text': 'cognitive and emotional consequences', 'start': 727.279, 'duration': 3.441}
{'text': 'such a personality trait an initial', 'start': 728.8, 'duration': 3.599}
{'text': 'three studies established the tiv is a', 'start': 730.72, 'duration': 3.04}
{'text': 'consistent and stable trait that', 'start': 732.399, 'duration': 2.56}
{'text': 'involves four dimensions', 'start': 733.76, 'duration': 4.639}
{'text': 'moral elitism a lack of empathy the need', 'start': 734.959, 'duration': 4.481}
{'text': 'for recognition', 'start': 738.399, 'duration': 4.641}
{'text': 'and rumination a follow-up study', 'start': 739.44, 'duration': 4.959}
{'text': 'further found that this tendency for', 'start': 743.04, 'duration': 2.56}
{'text': 'victimhood is linked to anxious', 'start': 744.399, 'duration': 1.921}
{'text': 'attachment', 'start': 745.6, 'duration': 2.32}
{'text': 'an attachment style character oh and i', 'start': 746.32, 'duration': 3.519}
{'text': 'would love this', 'start': 747.92, 'duration': 3.12}
{'text': 'a follow-up study found that this', 'start': 749.839, 'duration': 2.401}
{'text': 'tendency for victimhood is linked to', 'start': 751.04, 'duration': 2.72}
{'text': 'anxious attachment and attachment style', 'start': 752.24, 'duration': 2.88}
{'text': 'characters by feeling insecure and once', 'start': 753.76, 'duration': 2.639}
{'text': 'a relationship suggesting that the', 'start': 755.12, 'duration': 3.12}
{'text': 'personality trait may be rooted in early', 'start': 756.399, 'duration': 4.801}
{'text': 'relationships with caregivers', 'start': 758.24, 'duration': 4.8}
{'text': 'next two studies offered insight into', 'start': 761.2, 'duration': 3.92}
{'text': 'the cognitive profile of those with tiv', 'start': 763.04, 'duration': 3.84}
{'text': 'the studies had participants consider', 'start': 765.12, 'duration': 3.839}
{'text': 'scenarios that involved another person', 'start': 766.88, 'duration': 3.68}
{'text': 'treating them unpleasantly either by', 'start': 768.959, 'duration': 3.041}
{'text': 'having subjects read a', 'start': 770.56, 'duration': 3.2}
{'text': "vignette vignette i don't know how to", 'start': 772.0, 'duration': 4.32}
{'text': 'pronounce this', 'start': 773.76, 'duration': 2.56}
{'text': "vignette that's like a short story", 'start': 777.04, 'duration': 5.359}
{'text': 'either by having subjects with a', 'start': 781.44, 'duration': 2.16}
{'text': 'vignette describing a partner giving', 'start': 782.399, 'duration': 2.801}
{'text': 'them poor feedback or by', 'start': 783.6, 'duration': 2.96}
{'text': 'having subjects play a game that ended', 'start': 785.2, 'duration': 2.319}
{'text': 'with their opponent taking a larger', 'start': 786.56, 'duration': 2.24}
{'text': 'share of the winnings interestingly', 'start': 787.519, 'duration': 2.641}
{'text': 'these two studies found that those who', 'start': 788.8, 'duration': 2.32}
{'text': 'scored higher', 'start': 790.16, 'duration': 2.479}
{'text': 'on the measure of tiv were more likely', 'start': 791.12, 'duration': 3.279}
{'text': 'to desire revenge against the person who', 'start': 792.639, 'duration': 3.521}
{'text': 'wronged them', 'start': 794.399, 'duration': 3.761}
{'text': 'in study 4 this desire for revenge also', 'start': 796.16, 'duration': 3.84}
{'text': 'translated into behavior those high in', 'start': 798.16, 'duration': 2.72}
{'text': 'tiv', 'start': 800.0, 'duration': 2.32}
{'text': 'were more likely to remove money from', 'start': 800.88, 'duration': 2.56}
{'text': 'their opponent when given the chance', 'start': 802.32, 'duration': 2.48}
{'text': 'despite being told that the decision', 'start': 803.44, 'duration': 3.28}
{'text': "wouldn't increase their own winnings", 'start': 804.8, 'duration': 5.279}
{'text': 'damn reminds me of the kid that turned', 'start': 806.72, 'duration': 3.76}
{'text': 'in the', 'start': 810.079, 'duration': 2.401}
{'text': 'girls like when she said the n-word on', 'start': 810.48, 'duration': 3.599}
{'text': 'camera when she was 14 or whatever to', 'start': 812.48, 'duration': 2.88}
{'text': 'her college [\xa0__\xa0] even though he had', 'start': 814.079, 'duration': 4.56}
{'text': 'nothing to gain from it like', 'start': 815.36, 'duration': 5.2}
{'text': 'participants high and tiv also reported', 'start': 818.639, 'duration': 3.2}
{'text': 'experiencing more intense negative', 'start': 820.56, 'duration': 2.959}
{'text': 'emotions and a higher entitlement to', 'start': 821.839, 'duration': 3.12}
{'text': 'immoral behavior', 'start': 823.519, 'duration': 3.44}
{'text': 'mediation analysis offered insight into', 'start': 824.959, 'duration': 3.12}
{'text': 'how this revenge process', 'start': 826.959, 'duration': 3.361}
{'text': 'unfolds the higher participants tiv the', 'start': 828.079, 'duration': 4.641}
{'text': 'more they experienced negative emotions', 'start': 830.32, 'duration': 4.16}
{'text': 'and felt entitled to behaving morally', 'start': 832.72, 'duration': 3.44}
{'text': 'however only the experience of negative', 'start': 834.48, 'duration': 4.799}
{'text': 'emotions predicted behavioral revenge', 'start': 836.16, 'duration': 4.32}
{'text': "well i think you're right on these", 'start': 839.279, 'duration': 2.401}
{'text': "particular victims you're devaluing your", 'start': 840.48, 'duration': 2.479}
{'text': "visions by saying it's trendy to be a", 'start': 841.68, 'duration': 2.56}
{'text': "victim look at the lsf thread you've got", 'start': 842.959, 'duration': 2.801}
{'text': 'all gamma bros behind you mate what do', 'start': 844.24, 'duration': 2.56}
{'text': 'you think that does to genuine victims', 'start': 845.76, 'duration': 2.079}
{'text': 'who are unsure whether that they want to', 'start': 846.8, 'duration': 2.479}
{'text': 'speak up well hopefully it encourages', 'start': 847.839, 'duration': 3.36}
{'text': 'more of these types of [\xa0__\xa0] to not', 'start': 849.279, 'duration': 4.161}
{'text': "do it because i mean like it's a reality", 'start': 851.199, 'duration': 3.44}
{'text': 'that you have to acknowledge', 'start': 853.44, 'duration': 2.72}
{'text': 'there is like a trendiness right now', 'start': 854.639, 'duration': 2.88}
{'text': 'online of being like a victim of', 'start': 856.16, 'duration': 2.32}
{'text': 'something so you get a bunch of people', 'start': 857.519, 'duration': 2.241}
{'text': 'behind you to support you and rally', 'start': 858.48, 'duration': 3.359}
{'text': 'around you foreign', 'start': 859.76, 'duration': 4.639}
{'text': 'yeah izzy exactly and we have', 'start': 861.839, 'duration': 3.68}
{'text': '[\xa0__\xa0]', 'start': 864.399, 'duration': 4.401}
{'text': 'dangerous [\xa0__\xa0] scum like destiny', 'start': 865.519, 'duration': 5.281}
{'text': 'putting this [\xa0__\xa0] on [\xa0__\xa0] loudspeaker', 'start': 868.8, 'duration': 4.24}
{'text': 'in front of [\xa0__\xa0] thousands of people', 'start': 870.8, 'duration': 4.399}
{'text': 'what a disgusting pathetic [\xa0__\xa0]', 'start': 873.04, 'duration': 3.599}
{'text': 'gusano [\xa0__\xa0]', 'start': 875.199, 'duration': 5.121}
{'text': '[\xa0__\xa0] slime bag jesus christ', 'start': 876.639, 'duration': 5.521}
{'text': "[\xa0__\xa0] can't stand that dude he's such", 'start': 880.32, 'duration': 3.84}
{'text': 'a scumbag [\xa0__\xa0] them', 'start': 882.16, 'duration': 4.239}
{'text': 'dude if these people were [\xa0__\xa0]', 'start': 884.16, 'duration': 4.08}
{'text': 'playing games growing up', 'start': 886.399, 'duration': 3.521}
{'text': 'instead of whatever crazy weird [\xa0__\xa0]', 'start': 888.24, 'duration': 3.44}
{'text': 'they were doing they would 100 be', 'start': 889.92, 'duration': 3.919}
{'text': 'dropping n words on [\xa0__\xa0] twitter like', 'start': 891.68, 'duration': 4.56}
{'text': 'constantly like garen [\xa0__\xa0] teed', 'start': 893.839, 'duration': 4.481}
{'text': "you know they would be they're the exact", 'start': 896.24, 'duration': 4.08}
{'text': 'types of people the exact personality', 'start': 898.32, 'duration': 4.4}
{'text': 'types that would do it', 'start': 900.32, 'duration': 4.8}
{'text': 'guaranteed oh and the same monument as', 'start': 902.72, 'duration': 3.359}
{'text': 'me nice', 'start': 905.12, 'duration': 2.88}
{'text': "i'm not in the monument anymore white", 'start': 906.079, 'duration': 4.0}
{'text': 'boy what did you call me', 'start': 908.0, 'duration': 3.68}
{'text': 'how can i be a white boy and a gusano at', 'start': 910.079, 'duration': 2.88}
{'text': "the same time well i don't call you a", 'start': 911.68, 'duration': 2.56}
{'text': 'casano', 'start': 912.959, 'duration': 3.041}
{'text': 'people who call using a guisano should i', 'start': 914.24, 'duration': 3.12}
{'text': 'ironically get [\xa0__\xa0] fans', 'start': 916.0, 'duration': 4.56}
{'text': 'whoa including your favorite streamer', 'start': 917.36, 'duration': 4.96}
{'text': "yeah you know what i'll include them too", 'start': 920.56, 'duration': 3.44}
{'text': '[\xa0__\xa0] it oh how did i', 'start': 922.32, 'duration': 4.8}
{'text': 'wait this person is on is', 'start': 924.0, 'duration': 8.079}
{'text': 'on can i say unhinged or mentally unwell', 'start': 927.12, 'duration': 7.279}
{'text': "i don't know words i'm allowed to use", 'start': 932.079, 'duration': 3.76}
{'text': 'you [\xa0__\xa0]', 'start': 934.399, 'duration': 5.601}
{'text': "in all caps i'm sh shaking right", 'start': 935.839, 'duration': 7.201}
{'text': 'now are you [\xa0__\xa0] kidding me', 'start': 940.0, 'duration': 4.8}
{'text': 'yeah cool just put me on blast to your', 'start': 943.04, 'duration': 3.039}
{'text': "audience and attack me when i'm already", 'start': 944.8, 'duration': 2.56}
{'text': 'spinning from all this', 'start': 946.079, 'duration': 6.721}
{'text': "i don't have words literally shaking", 'start': 947.36, 'duration': 5.44}
{'text': '[\xa0__\xa0] destiny of course destiny would do', 'start': 953.279, 'duration': 3.36}
{'text': 'some [\xa0__\xa0] like this', 'start': 954.72, 'duration': 4.0}
{'text': 'holy [\xa0__\xa0] what human [\xa0__\xa0] garbage', 'start': 956.639, 'duration': 5.12}
{'text': 'with the actual [\xa0__\xa0]', 'start': 958.72, 'duration': 3.039}
{'text': "destiny is a monster you don't deserve", 'start': 962.16, 'duration': 3.679}
{'text': 'any of this', 'start': 964.56, 'duration': 3.36}
{'text': "oh my god i'm so sorry how did i not", 'start': 965.839, 'duration': 4.8}
{'text': 'hear about this', 'start': 967.92, 'duration': 4.88}
{'text': 'destiny once again weaponizing his', 'start': 970.639, 'duration': 4.241}
{'text': 'platform against a trans person', 'start': 972.8, 'duration': 3.599}
{'text': "i'm sorry all this is happening you", 'start': 974.88, 'duration': 3.28}
{'text': "don't deserve this [\xa0__\xa0] stay safe and be", 'start': 976.399, 'duration': 3.281}
{'text': 'as well as you can', 'start': 978.16, 'duration': 3.76}
{'text': 'destiny is a [\xa0__\xa0] monster god i', 'start': 979.68, 'duration': 3.68}
{'text': '[\xa0__\xa0] hate him', 'start': 981.92, 'duration': 3.12}
{'text': 'why would you tweet are these what if', 'start': 983.36, 'duration': 3.36}
{'text': 'these people are all trolls actually', 'start': 985.04, 'duration': 3.52}
{'text': "i'm getting baited wait when was the", 'start': 986.72, 'duration': 3.44}
{'text': "last time somebody typed i'm literally", 'start': 988.56, 'duration': 2.24}
{'text': 'shaking', 'start': 990.16, 'duration': 2.799}
{'text': 'wait really remember to hit that like', 'start': 990.8, 'duration': 3.36}
{'text': "and subscribe and don't forget the", 'start': 992.959, 'duration': 3.201}
{'text': 'notification bell so that my videos show', 'start': 994.16, 'duration': 2.4}
{'text': 'up', 'start': 996.16, 'duration': 2.88}
{'text': 'right in your feed i actually organized', 'start': 996.56, 'duration': 4.399}
{'text': 'every single lego i had by color', 'start': 999.04, 'duration': 3.44}
{'text': 'every single box that i opened it would', 'start': 1000.959, 'duration': 3.12}
{'text': 'be like all the yellow legos all the', 'start': 1002.48, 'duration': 3.599}
{'text': 'green legos all the blue legos so you', 'start': 1004.079, 'duration': 3.281}
{'text': 'know what maybe i might have been', 'start': 1006.079, 'duration': 2.801}
{'text': 'autistic in my youth in which i would', 'start': 1007.36, 'duration': 3.36}
{'text': 'imagine it carries over to my', 'start': 1008.88, 'duration': 4.72}
{'text': 'older ages so', 'start': 1010.72, 'duration': 2.88}
