{'text': "is ideological you're asking me for", 'start': 1.08, 'duration': 4.52}
{'text': 'trying to like out mind [\xa0__\xa0] each other', 'start': 1507.52, 'duration': 2.72}
{'text': 'or something', 'start': 1509.6, 'duration': 2.559}
{'text': "or get like weird one-ups on it i don't", 'start': 1510.24, 'duration': 4.24}
{'text': 'even know', 'start': 1512.159, 'duration': 4.481}
{'text': 'so i think that anyone above the age of', 'start': 1514.48, 'duration': 3.76}
{'text': 'four reading this tweet and seeing the', 'start': 1516.64, 'duration': 3.279}
{'text': 'word autonomous socialism', 'start': 1518.24, 'duration': 4.0}
{'text': 'after full economic development could', 'start': 1519.919, 'duration': 4.24}
{'text': "probably interpret that what i'm saying", 'start': 1522.24, 'duration': 5.919}
{'text': 'is that these countries first of all', 'start': 1524.159, 'duration': 6.0}
{'text': "wait hold on more gibberish isn't saving", 'start': 1528.159, 'duration': 3.52}
{'text': 'you here you were incorrect in what', 'start': 1530.159, 'duration': 3.041}
{'text': "you're saying and i know more about econ", 'start': 1531.679, 'duration': 2.48}
{'text': 'than you do', 'start': 1533.2, 'duration': 3.359}
{'text': 'so any reason you do why do you why do', 'start': 1534.159, 'duration': 3.12}
{'text': 'you assume', 'start': 1536.559, 'duration': 2.561}
{'text': "couldn't cancel any reasonable person", 'start': 1537.279, 'duration': 3.52}
{'text': "your question was gibberish so you can't", 'start': 1539.12, 'duration': 3.6}
{'text': "i can't answer it gibberish you're not", 'start': 1540.799, 'duration': 3.281}
{'text': "treating me like an equal you're just", 'start': 1542.72, 'duration': 2.959}
{'text': "assuming that i'm stupid this entire", 'start': 1544.08, 'duration': 2.88}
{'text': 'conversation do you always', 'start': 1545.679, 'duration': 3.521}
{'text': "i'm not assuming anything though so yes", 'start': 1546.96, 'duration': 3.199}
{'text': 'you are', 'start': 1549.2, 'duration': 3.2}
{'text': "you've never talked to me you have not", 'start': 1550.159, 'duration': 4.561}
{'text': 'all right muted', 'start': 1552.4, 'duration': 4.72}
{'text': 'oh my god a reasonable person from this', 'start': 1554.72, 'duration': 3.92}
{'text': 'tweet could probably see', 'start': 1557.12, 'duration': 4.799}
{'text': 'that by autonomous socialism developing', 'start': 1558.64, 'duration': 5.12}
{'text': 'independently like', 'start': 1561.919, 'duration': 5.041}
{'text': 'freed from the imf in the world bank and', 'start': 1563.76, 'duration': 8.08}
{'text': 'other neoliberal systems that are having', 'start': 1566.96, 'duration': 4.88}
{'text': 'do you know the definition of autonomous', 'start': 1582.08, 'duration': 4.0}
{'text': 'of an autonomous zone wait', 'start': 1584.64, 'duration': 3.76}
{'text': 'what the [\xa0__\xa0] is what what is what this', 'start': 1586.08, 'duration': 4.16}
{'text': "refers to nobody's talking about an", 'start': 1588.4, 'duration': 4.24}
{'text': 'autonomous my crops', 'start': 1590.24, 'duration': 4.319}
{'text': "we're talking about autonomous economic", 'start': 1592.64, 'duration': 3.519}
{'text': 'development under socialism', 'start': 1594.559, 'duration': 3.6}
{'text': "an autonomous zone isn't hong kong and", 'start': 1596.159, 'duration': 3.841}
{'text': 'autonomous zone is an economic free', 'start': 1598.159, 'duration': 2.481}
{'text': 'state', 'start': 1600.0, 'duration': 2.96}
{'text': "yeah hold on autonomous let's take a", 'start': 1600.64, 'duration': 5.36}
{'text': 'look at a google definition hold on', 'start': 1602.96, 'duration': 6.16}
{'text': 'i asked you for the economics number one', 'start': 1606.0, 'duration': 5.44}
{'text': 'having the freedom to govern itself or', 'start': 1609.12, 'duration': 4.159}
{'text': 'control its own affairs', 'start': 1611.44, 'duration': 3.44}
{'text': 'so considering the fact that i', 'start': 1613.279, 'duration': 3.361}
{'text': 'specifically mentioned the global south', 'start': 1614.88, 'duration': 3.44}
{'text': 'controlling its own affairs', 'start': 1616.64, 'duration': 3.44}
{'text': 'following that up with a statement on', 'start': 1618.32, 'duration': 3.839}
{'text': 'how the imf and world bank actually do', 'start': 1620.08, 'duration': 3.599}
{'text': 'the work there', 'start': 1622.159, 'duration': 4.161}
{'text': 'is economic autonomous development', 'start': 1623.679, 'duration': 3.521}
{'text': "that's hap that", 'start': 1626.32, 'duration': 2.719}
{'text': 'sounds like a whole phrase that has to', 'start': 1627.2, 'duration': 3.52}
{'text': 'mean something what does that mean', 'start': 1629.039, 'duration': 3.201}
{'text': 'like what is the title of you if you', 'start': 1630.72, 'duration': 3.04}
{'text': "don't know what words mean", 'start': 1632.24, 'duration': 3.12}
{'text': "that's not a burden i'm willing to", 'start': 1633.76, 'duration': 3.76}
{'text': 'shoulder asking you what the definition', 'start': 1635.36, 'duration': 3.439}
{'text': "means so i know what you're working what", 'start': 1637.52, 'duration': 2.72}
{'text': "your working definition is i haven't", 'start': 1638.799, 'duration': 2.721}
{'text': "important you can't it meant", 'start': 1640.24, 'duration': 3.039}
{'text': 'you tell me the definition of autonomous', 'start': 1641.52, 'duration': 3.2}
{'text': 'as i used it was', 'start': 1643.279, 'duration': 3.52}
{'text': 'coincidentally what you can see the', 'start': 1644.72, 'duration': 3.52}
{'text': 'definition is if you google the word', 'start': 1646.799, 'duration': 2.401}
{'text': 'autonomous i', 'start': 1648.24, 'duration': 3.12}
{'text': 'i said autonomous economic zone full', 'start': 1649.2, 'duration': 3.04}
{'text': 'phrase', 'start': 1651.36, 'duration': 2.64}
{'text': "i didn't say autonomous because i'm not", 'start': 1652.24, 'duration': 3.36}
{'text': 'a child i know what the world autonomous', 'start': 1654.0, 'duration': 3.279}
{'text': 'means can you tell me what you mean by', 'start': 1655.6, 'duration': 2.799}
{'text': 'that', 'start': 1657.279, 'duration': 3.76}
{'text': 'i have what is what is what is the nut', 'start': 1658.399, 'duration': 3.361}
{'text': 'what is it', 'start': 1661.039, 'duration': 3.921}
{'text': 'no i asked for autonomous socialist', 'start': 1661.76, 'duration': 5.12}
{'text': 'whatever whatever that was that is that', 'start': 1664.96, 'duration': 3.28}
{'text': 'is the word that i asked you for', 'start': 1666.88, 'duration': 3.2}
{'text': 'so uh and then the last uh tweet', 'start': 1668.24, 'duration': 3.28}
{'text': 'interaction because it petered off', 'start': 1670.08, 'duration': 2.56}
{'text': "you're not going to tell me your", 'start': 1671.52, 'duration': 2.399}
{'text': "definition you're just going to just use", 'start': 1672.64, 'duration': 3.12}
{'text': "it i've already provided the definition", 'start': 1673.919, 'duration': 2.801}
{'text': "you're just trying to", 'start': 1675.76, 'duration': 2.639}
{'text': "stall the conversation as much as you're", 'start': 1676.72, 'duration': 4.079}
{'text': "i'm not stalling i want you to tell me", 'start': 1678.399, 'duration': 4.081}
{'text': "so you won't tell me for whatever reason", 'start': 1680.799, 'duration': 3.201}
{'text': 'the funny the last', 'start': 1682.48, 'duration': 3.12}
{'text': 'the last thing in the twitter uh', 'start': 1684.0, 'duration': 3.52}
{'text': 'interaction here so i asked this this is', 'start': 1685.6, 'duration': 3.36}
{'text': 'a direct yes no question i know you', 'start': 1687.52, 'duration': 2.639}
{'text': "don't like those", 'start': 1688.96, 'duration': 2.88}
{'text': 'could a nation in the global south', 'start': 1690.159, 'duration': 3.12}
{'text': 'uplift itself through economic', 'start': 1691.84, 'duration': 3.28}
{'text': 'development assuming it was able to', 'start': 1693.279, 'duration': 3.12}
{'text': 'maintain', 'start': 1695.12, 'duration': 3.76}
{'text': 'political economy and develop in ways', 'start': 1696.399, 'duration': 4.0}
{'text': 'which served its own people', 'start': 1698.88, 'duration': 3.44}
{'text': 'and not the business interests the west', 'start': 1700.399, 'duration': 3.361}
{'text': 'i think this is a really really good', 'start': 1702.32, 'duration': 2.16}
{'text': 'question', 'start': 1703.76, 'duration': 2.96}
{'text': 'because it directly corrects the problem', 'start': 1704.48, 'duration': 3.6}
{'text': 'that you seem to have', 'start': 1706.72, 'duration': 3.52}
{'text': 'rather than just using the name it just', 'start': 1708.08, 'duration': 4.16}
{'text': 'any any anyone can read that and agree', 'start': 1710.24, 'duration': 3.6}
{'text': 'with it but what do you stand for', 'start': 1712.24, 'duration': 3.6}
{'text': 'principally what are those things', 'start': 1713.84, 'duration': 4.8}
{'text': 'wait you agree then that a nation in the', 'start': 1715.84, 'duration': 3.36}
{'text': 'global', 'start': 1718.64, 'duration': 3.039}
{'text': 'south could uplift itself through', 'start': 1719.2, 'duration': 4.479}
{'text': 'economic development', 'start': 1721.679, 'duration': 3.761}
{'text': 'by without with it being completely', 'start': 1723.679, 'duration': 3.6}
{'text': "removed yeah but that's what any nation", 'start': 1725.44, 'duration': 2.959}
{'text': "though that's obvious", 'start': 1727.279, 'duration': 3.201}
{'text': 'anyone with a basic economic story knows', 'start': 1728.399, 'duration': 3.601}
{'text': "this that's crazy", 'start': 1730.48, 'duration': 4.48}
{'text': 'so if we could develop a geo real quick', 'start': 1732.0, 'duration': 4.559}
{'text': "okay this is a rule that i've kind of", 'start': 1734.96, 'duration': 3.36}
{'text': 'been breaking out okay', 'start': 1736.559, 'duration': 3.761}
{'text': 'um in my in some of my debates when i', 'start': 1738.32, 'duration': 3.599}
{'text': "hear people do this if you're having", 'start': 1740.32, 'duration': 3.04}
{'text': 'like a discussion', 'start': 1741.919, 'duration': 4.321}
{'text': 'on some academic topic um so be it', 'start': 1743.36, 'duration': 4.319}
{'text': 'philosophy economics', 'start': 1746.24, 'duration': 5.52}
{'text': "whatever um don't don't ever", 'start': 1747.679, 'duration': 5.681}
{'text': "if as soon as somebody's like let's look", 'start': 1751.76, 'duration': 3.279}
{'text': 'up the definition in the dictionary', 'start': 1753.36, 'duration': 3.76}
{'text': "don't do this anymore okay this is at", 'start': 1755.039, 'duration': 3.201}
{'text': 'that point then', 'start': 1757.12, 'duration': 3.12}
{'text': 'what you need to say is like okay well', 'start': 1758.24, 'duration': 3.76}
{'text': 'this conversation might be beyond us', 'start': 1760.24, 'duration': 3.039}
{'text': "let's move to something different", 'start': 1762.0, 'duration': 2.559}
{'text': "okay that's what you do when you write", 'start': 1763.279, 'duration': 3.28}
{'text': 'speeches in high school okay', 'start': 1764.559, 'duration': 3.681}
{'text': "we're going to talk about freedom marian", 'start': 1766.559, 'duration': 3.681}
{'text': 'webster defines freedom as the blah blah', 'start': 1768.24, 'duration': 3.12}
{'text': 'blah blah blah', 'start': 1770.24, 'duration': 3.76}
{'text': "don't don't ever just don't ever like", 'start': 1771.36, 'duration': 3.84}
{'text': "cite the dictionary when you're talking", 'start': 1774.0, 'duration': 3.039}
{'text': 'about like a more academic topic because', 'start': 1775.2, 'duration': 3.76}
{'text': 'the dictionary definitions are just are', 'start': 1777.039, 'duration': 3.921}
{'text': 'never going to be sufficient', 'start': 1778.96, 'duration': 3.439}
{'text': "it's just not that's not how these", 'start': 1780.96, 'duration': 4.4}
{'text': 'conversations work um', 'start': 1782.399, 'duration': 4.16}
{'text': "i don't know if i need to elaborate on", 'start': 1785.36, 'duration': 3.439}
{'text': 'that more but like you need to have more', 'start': 1786.559, 'duration': 4.0}
{'text': 'context for a topic than than just', 'start': 1788.799, 'duration': 2.161}
{'text': 'getting', 'start': 1790.559, 'duration': 1.521}
{'text': 'grabbing a definition from the', 'start': 1790.96, 'duration': 2.319}
{'text': "dictionary that's not gonna really", 'start': 1792.08, 'duration': 2.0}
{'text': 'explain', 'start': 1793.279, 'duration': 2.481}
{'text': "any of the of the topics that you're", 'start': 1794.08, 'duration': 4.24}
{'text': 'talking about', 'start': 1795.76, 'duration': 2.56}
{'text': 'you totally need to elaborate more um', 'start': 1802.559, 'duration': 8.401}
{'text': 'like', 'start': 1808.72, 'duration': 2.24}
{'text': "nah i'm not even sure if i can think of", 'start': 1813.12, 'duration': 10.559}
{'text': 'an example of this whoops', 'start': 1814.24, 'duration': 11.76}
{'text': 'like if i just look up if i just look up', 'start': 1823.679, 'duration': 3.841}
{'text': "like a statement like if we're arguing", 'start': 1826.0, 'duration': 3.679}
{'text': 'about whether or not an idea is like', 'start': 1827.52, 'duration': 4.08}
{'text': 'is this moral realism or not and then i', 'start': 1829.679, 'duration': 3.201}
{'text': 'just read well more relative position', 'start': 1831.6, 'duration': 2.48}
{'text': 'ethical sentence expressed proposition', 'start': 1832.88, 'duration': 2.159}
{'text': 'preferred objective features of the', 'start': 1834.08, 'duration': 2.479}
{'text': 'world', 'start': 1835.039, 'duration': 3.76}
{'text': 'objective features of the world so the', 'start': 1836.559, 'duration': 3.761}
{'text': 'tree is green', 'start': 1838.799, 'duration': 3.921}
{'text': "that's moral realism object i'm reading", 'start': 1840.32, 'duration': 3.28}
{'text': 'it right in the de', 'start': 1842.72, 'duration': 4.16}
{'text': 'right in the definition um and green can', 'start': 1843.6, 'duration': 4.72}
{'text': 'be a way that i feel about something so', 'start': 1846.88, 'duration': 2.799}
{'text': "that's ethical i'm just saying", 'start': 1848.32, 'duration': 2.32}
{'text': "i can't think of the best example like", 'start': 1849.679, 'duration': 2.161}
{'text': 'people like read a definition and', 'start': 1850.64, 'duration': 2.48}
{'text': "they're like it's kind of sort of right", 'start': 1851.84, 'duration': 2.24}
{'text': "the way they're using it", 'start': 1853.12, 'duration': 3.12}
{'text': 'like from just the words but if you if', 'start': 1854.08, 'duration': 3.839}
{'text': 'you lack the full context around it it', 'start': 1856.24, 'duration': 2.48}
{'text': "doesn't", 'start': 1857.919, 'duration': 1.921}
{'text': "you can't really have a debate with", 'start': 1858.72, 'duration': 3.36}
{'text': 'somebody off of like just reading like a', 'start': 1859.84, 'duration': 3.839}
{'text': 'definition in a dictionary like', 'start': 1862.08, 'duration': 2.88}
{'text': 'you need to have a comprehensive', 'start': 1863.679, 'duration': 3.241}
{'text': 'understanding of the topic um', 'start': 1864.96, 'duration': 3.839}
{'text': '[Music]', 'start': 1866.92, 'duration': 3.8}
{'text': '[\xa0__\xa0] where did this happen this came up', 'start': 1868.799, 'duration': 3.681}
{'text': 'on a prime case panel a few', 'start': 1870.72, 'duration': 3.28}
{'text': "a week ago and i this is why i'm", 'start': 1872.48, 'duration': 2.88}
{'text': 'remembering this because so many people', 'start': 1874.0, 'duration': 2.32}
{'text': 'were having a back-and-forth', 'start': 1875.36, 'duration': 2.319}
{'text': 'conversation about a particular topic', 'start': 1876.32, 'duration': 2.4}
{'text': "somebody's like okay well we can look", 'start': 1877.679, 'duration': 1.6}
{'text': 'this up in the', 'start': 1878.72, 'duration': 2.4}
{'text': "in the dictionary it's like wait no no", 'start': 1879.279, 'duration': 3.841}
{'text': "no no if we're trying to look up things", 'start': 1881.12, 'duration': 3.679}
{'text': 'in the dictionary the topic is already', 'start': 1883.12, 'duration': 2.799}
{'text': "like let's just move on to the next", 'start': 1884.799, 'duration': 2.161}
{'text': 'thing okay because', 'start': 1885.919, 'duration': 2.961}
{'text': "it just doesn't work for if you're", 'start': 1886.96, 'duration': 3.28}
{'text': 'having an academic', 'start': 1888.88, 'duration': 2.88}
{'text': 'conversation so the topics are a little', 'start': 1890.24, 'duration': 2.88}
{'text': "bit more complicated you can't just", 'start': 1891.76, 'duration': 2.799}
{'text': 'appeal to a dictionary definition and', 'start': 1893.12, 'duration': 2.72}
{'text': 'say look now i understand this thing', 'start': 1894.559, 'duration': 2.161}
{'text': "because that's not really", 'start': 1895.84, 'duration': 3.92}
{'text': 'how it works um [\xa0__\xa0] i wish i had like a', 'start': 1896.72, 'duration': 5.6}
{'text': 'i wish i could think of a um i wish i', 'start': 1899.76, 'duration': 3.919}
{'text': 'could think of a um', 'start': 1902.32, 'duration': 2.8}
{'text': "of a better example of this maybe i'll", 'start': 1903.679, 'duration': 4.161}
{'text': 'try to think of one later', 'start': 1905.12, 'duration': 2.72}
{'text': 'like the definition of socialism is', 'start': 1910.399, 'duration': 3.361}
{'text': 'pretty yikes socialism theory system', 'start': 1912.08, 'duration': 2.8}
{'text': 'associated with the advocates', 'start': 1913.76, 'duration': 2.24}
{'text': 'the ownership control of the means', 'start': 1914.88, 'duration': 2.24}
{'text': "production distribution oh that's", 'start': 1916.0, 'duration': 2.159}
{'text': 'actually okayish', 'start': 1917.12, 'duration': 2.24}
{'text': "but it's still not going to get the", 'start': 1918.159, 'duration': 2.88}
{'text': 'whole point across right now would you', 'start': 1919.36, 'duration': 2.96}
{'text': "just say it's an appeal to authority no", 'start': 1921.039, 'duration': 2.48}
{'text': "no it's not about it being an appeal to", 'start': 1922.32, 'duration': 1.839}
{'text': 'authority', 'start': 1923.519, 'duration': 2.0}
{'text': "i'm just saying it's not it's just not a", 'start': 1924.159, 'duration': 5.281}
{'text': "good the dictionary just doesn't", 'start': 1925.519, 'duration': 5.681}
{'text': "it just doesn't work for conflict for", 'start': 1929.44, 'duration': 3.119}
{'text': 'for more complicated topics you need', 'start': 1931.2, 'duration': 4.64}
{'text': 'like a better understanding of things', 'start': 1932.559, 'duration': 3.281}
{'text': 'a political system that had foreign', 'start': 1938.48, 'duration': 4.88}
{'text': 'interference reduced', 'start': 1941.6, 'duration': 4.799}
{'text': 'more countries wait hold on', 'start': 1943.36, 'duration': 5.76}
{'text': 'none of this tweet thread the entirety', 'start': 1946.399, 'duration': 3.76}
{'text': 'of this tweet thread', 'start': 1949.12, 'duration': 2.72}
{'text': "where you were saying i'm white i'm a", 'start': 1950.159, 'duration': 3.52}
{'text': 'neoliberal talking point haver what have', 'start': 1951.84, 'duration': 2.16}
{'text': 'you', 'start': 1953.679, 'duration': 2.24}
{'text': 'oh you said it was a neoliberal talking', 'start': 1954.0, 'duration': 3.6}
{'text': 'point to say that you should', 'start': 1955.919, 'duration': 4.721}
{'text': 'increase economies so that was good you', 'start': 1957.6, 'duration': 5.52}
{'text': 'know neoliberalism means', 'start': 1960.64, 'duration': 4.8}
{'text': "whatever no it's how it's how you are", 'start': 1963.12, 'duration': 3.36}
{'text': 'uplifting', 'start': 1965.44, 'duration': 2.959}
{'text': 'uh most of the time when most okay so', 'start': 1966.48, 'duration': 3.36}
{'text': 'like most of the time when countries are', 'start': 1968.399, 'duration': 2.081}
{'text': 'trying to', 'start': 1969.84, 'duration': 2.88}
{'text': 'uplift countries in the global south', 'start': 1970.48, 'duration': 3.679}
{'text': "they're using sort of things like the", 'start': 1972.72, 'duration': 2.959}
{'text': 'world bank or the usa have i ever', 'start': 1974.159, 'duration': 3.041}
{'text': 'advocated for the world bank can you', 'start': 1975.679, 'duration': 2.081}
{'text': 'find a', 'start': 1977.2, 'duration': 2.8}
{'text': 'tweet or a video or anything of me', 'start': 1977.76, 'duration': 3.6}
{'text': 'advocating', 'start': 1980.0, 'duration': 3.519}
{'text': "ever it's not that you are directly", 'start': 1981.36, 'duration': 3.76}
{'text': 'advocating for the world bank', 'start': 1983.519, 'duration': 3.921}
{'text': 'but me saying autonomous socialism and', 'start': 1985.12, 'duration': 3.72}
{'text': 'then later clarifying', 'start': 1987.44, 'duration': 4.079}
{'text': 'saying uplift itself in ways that serve', 'start': 1988.84, 'duration': 4.12}
{'text': 'its own people and not business', 'start': 1991.519, 'duration': 3.04}
{'text': 'interests of the west have i not', 'start': 1992.96, 'duration': 2.48}
{'text': 'sufficiently', 'start': 1994.559, 'duration': 3.36}
{'text': "indicated i mean like it's fine i'm just", 'start': 1995.44, 'duration': 3.599}
{'text': "disappointed i'm just kind of", 'start': 1997.919, 'duration': 2.561}
{'text': 'disappointed in you like i just figured', 'start': 1999.039, 'duration': 3.681}
{'text': 'this was going to be a pretty like', 'start': 2000.48, 'duration': 4.799}
{'text': "i don't know so you don't have it so so", 'start': 2002.72, 'duration': 4.16}
{'text': 'you know that i clarified my point', 'start': 2005.279, 'duration': 2.801}
{'text': 'perfectly well and you were being', 'start': 2006.88, 'duration': 2.48}
{'text': 'deliberately obtuse', 'start': 2008.08, 'duration': 3.199}
{'text': 'by the way this was a yes no question', 'start': 2009.36, 'duration': 3.52}
{'text': "and you didn't answer it afterwards you", 'start': 2011.279, 'duration': 3.12}
{'text': "said i'm not doing a lengthy dumb", 'start': 2012.88, 'duration': 2.48}
{'text': 'twitter fight with you', 'start': 2014.399, 'duration': 3.041}
{'text': 'after you had quote tweeted every single', 'start': 2015.36, 'duration': 4.319}
{'text': 'reply to maximize your fans engagement', 'start': 2017.44, 'duration': 4.479}
{'text': 'on the subject', 'start': 2019.679, 'duration': 4.801}
{'text': "i don't have fans i just have people", 'start': 2021.919, 'duration': 3.441}
{'text': 'that like', 'start': 2024.48, 'duration': 2.559}
{'text': "[\xa0__\xa0] posts that i say on twitter i don't", 'start': 2025.36, 'duration': 3.28}
{'text': "i don't know why you oh that was a", 'start': 2027.039, 'duration': 2.401}
{'text': 'really good one', 'start': 2028.64, 'duration': 2.48}
{'text': 'oh no no that was a really good one um', 'start': 2029.44, 'duration': 3.04}
{'text': 'hold on', 'start': 2031.12, 'duration': 3.12}
{'text': 'trying to use the definition of', 'start': 2032.48, 'duration': 3.919}
{'text': 'concentration camp when referring to', 'start': 2034.24, 'duration': 3.919}
{'text': "what's happening at the border might be", 'start': 2036.399, 'duration': 3.441}
{'text': 'a good example buddy', 'start': 2038.159, 'duration': 3.921}
{'text': 'sure um so what the guy said about how', 'start': 2039.84, 'duration': 3.12}
{'text': 'like um', 'start': 2042.08, 'duration': 3.599}
{'text': 'when rob wanted to look up rob was', 'start': 2042.96, 'duration': 3.92}
{'text': 'trying to figure out if being a trans', 'start': 2045.679, 'duration': 2.801}
{'text': 'person was a mental illness', 'start': 2046.88, 'duration': 3.279}
{'text': 'and so he was looking up like i think he', 'start': 2048.48, 'duration': 3.359}
{'text': 'just looked up in the dictionary like', 'start': 2050.159, 'duration': 3.68}
{'text': "mental illness and it's like i'm never", 'start': 2051.839, 'duration': 3.121}
{'text': "you're never like", 'start': 2053.839, 'duration': 3.441}
{'text': 'if you go to a therapist or a', 'start': 2054.96, 'duration': 3.84}
{'text': 'psychologist', 'start': 2057.28, 'duration': 3.28}
{'text': 'like no one is opening the dictionary', 'start': 2058.8, 'duration': 3.359}
{'text': 'for your diagnostic criteria right', 'start': 2060.56, 'duration': 2.72}
{'text': "that's not gonna that would be a good", 'start': 2062.159, 'duration': 2.48}
{'text': "example of like why you can't just run", 'start': 2063.28, 'duration': 2.399}
{'text': 'to the dictionary for some more', 'start': 2064.639, 'duration': 2.561}
{'text': 'complicated topics yeah', 'start': 2065.679, 'duration': 2.801}
{'text': "so we've done it we've gotten through", 'start': 2067.2, 'duration': 2.639}
{'text': "the tweet thread let's just talk about", 'start': 2068.48, 'duration': 3.04}
{'text': "the ideas now that wasn't so bad it", 'start': 2069.839, 'duration': 2.8}
{'text': 'could have been over in about three', 'start': 2071.52, 'duration': 2.8}
{'text': "minutes if you hadn't been so obstinate", 'start': 2072.639, 'duration': 2.081}
{'text': 'but', 'start': 2074.32, 'duration': 1.839}
{'text': "if i were you i wouldn't have wanted to", 'start': 2074.72, 'duration': 4.159}
{'text': 'go over those either', 'start': 2076.159, 'duration': 2.72}
{'text': 'is this a is this a win for you do you', 'start': 2079.44, 'duration': 3.28}
{'text': 'feel good about yourself every', 'start': 2081.119, 'duration': 3.121}
{'text': 'interaction i have with people on your', 'start': 2082.72, 'duration': 3.359}
{'text': 'intellectual level is by default to win', 'start': 2084.24, 'duration': 3.52}
{'text': 'for me so are you saying intellectual', 'start': 2086.079, 'duration': 2.241}
{'text': 'level', 'start': 2087.76, 'duration': 2.0}
{'text': "because i think you're stupid and", 'start': 2088.32, 'duration': 3.279}
{'text': 'dishonest i think the dishonesty is the', 'start': 2089.76, 'duration': 3.839}
{'text': "worst one by the way jesus i'm totally", 'start': 2091.599, 'duration': 3.601}
{'text': 'okay with like having dumb people on', 'start': 2093.599, 'duration': 2.641}
{'text': 'from time to time', 'start': 2095.2, 'duration': 2.399}
{'text': 'sometimes some friends okay so this is', 'start': 2096.24, 'duration': 3.68}
{'text': 'just a game to you right yep', 'start': 2097.599, 'duration': 5.041}
{'text': 'no i take this very seriously i think', 'start': 2099.92, 'duration': 4.72}
{'text': 'you do measurable harm to the discourse', 'start': 2102.64, 'duration': 3.6}
{'text': "oh what am i saying oh that's one of my", 'start': 2104.64, 'duration': 3.6}
{'text': 'one of my phrases', 'start': 2106.24, 'duration': 3.28}
{'text': 'well first of all wait there are a', 'start': 2108.24, 'duration': 3.28}
{'text': 'couple million weaker muslims that are', 'start': 2109.52, 'duration': 3.36}
{'text': 'currently in the process of being', 'start': 2111.52, 'duration': 2.64}
{'text': 'persecuted by the state what am i', 'start': 2112.88, 'duration': 2.4}
{'text': 'physically doing', 'start': 2114.16, 'duration': 2.72}
{'text': 'how am i physically physically doing', 'start': 2115.28, 'duration': 3.04}
{'text': "okay so we're eliminating all", 'start': 2116.88, 'duration': 2.88}
{'text': "internet action i don't know what you do", 'start': 2118.32, 'duration': 4.16}
{'text': 'in real life with your physical body', 'start': 2119.76, 'duration': 5.52}
{'text': 'so what so how so so then i obviously', 'start': 2122.48, 'duration': 4.56}
{'text': "can't do anything wait so if i'm talking", 'start': 2125.28, 'duration': 3.2}
{'text': "to a nazi and i'm like i think you do", 'start': 2127.04, 'duration': 2.799}
{'text': "harm online with your [\xa0__\xa0] posts they're", 'start': 2128.48, 'duration': 2.16}
{'text': 'like uh', 'start': 2129.839, 'duration': 2.641}
{'text': "i mean in real life what am i doing i'm", 'start': 2130.64, 'duration': 3.68}
{'text': 'not an author why are you comparing me', 'start': 2132.48, 'duration': 2.24}
{'text': 'to them', 'start': 2134.32, 'duration': 2.0}
{'text': "because the point there wasn't your", 'start': 2134.72, 'duration': 3.52}
{'text': 'ideology it was the idea that the only', 'start': 2136.32, 'duration': 3.44}
{'text': 'way to measure harm is by physical', 'start': 2138.24, 'duration': 3.04}
{'text': 'actions you take in the real world', 'start': 2139.76, 'duration': 3.599}
{'text': "i was very dishonest of you mel i wasn't", 'start': 2141.28, 'duration': 3.92}
{'text': 'comparing you morally to a nazi i was', 'start': 2143.359, 'duration': 3.121}
{'text': 'pointing out that the argument would', 'start': 2145.2, 'duration': 2.8}
{'text': 'also be disingenuous if it came from', 'start': 2146.48, 'duration': 1.92}
{'text': 'this', 'start': 2148.0, 'duration': 3.28}
{'text': 'is correct your ideas are harmful you', 'start': 2148.4, 'duration': 4.56}
{'text': 'share them through communication', 'start': 2151.28, 'duration': 4.72}
{'text': "oh okay i'm so sorry they do that too", 'start': 2152.96, 'duration': 6.399}
{'text': "oh lubator you don't like racism", 'start': 2156.0, 'duration': 5.28}
{'text': "i didn't call you a [\xa0__\xa0] uh so this is", 'start': 2159.359, 'duration': 3.361}
{'text': "why i called you stupid you don't seem", 'start': 2161.28, 'duration': 3.2}
{'text': "to understand how analogies work so i'm", 'start': 2162.72, 'duration': 3.359}
{'text': 'not comparing the things you believe', 'start': 2164.48, 'duration': 3.119}
{'text': "i'm comparing the ways in which you're", 'start': 2166.079, 'duration': 4.0}
{'text': "dishonest it's an unnecessary analogy", 'start': 2167.599, 'duration': 3.841}
{'text': "that doesn't prove anything now if the", 'start': 2170.079, 'duration': 3.04}
{'text': "analogy you don't understand it so i", 'start': 2171.44, 'duration': 4.32}
{'text': "imagine it's very confusing", 'start': 2173.119, 'duration': 3.681}
{'text': "okay so again we're going to be", 'start': 2175.76, 'duration': 2.56}
{'text': 'condescending wait if i compared you to', 'start': 2176.8, 'duration': 3.92}
{'text': 'say like joseph stalin would you be like', 'start': 2178.32, 'duration': 4.4}
{'text': "i don't have a i don't have a uh black", 'start': 2180.72, 'duration': 3.2}
{'text': "hair wait you do it black hair what's uh", 'start': 2182.72, 'duration': 1.68}
{'text': "what's", 'start': 2183.92, 'duration': 2.72}
{'text': "how tall was stalin i'm not that tall", 'start': 2184.4, 'duration': 3.84}
{'text': "i'm actually taller than stalin by the", 'start': 2186.64, 'duration': 1.84}
{'text': 'way', 'start': 2188.24, 'duration': 1.839}
{'text': "i was like let's say stalin was five one", 'start': 2188.48, 'duration': 3.119}
{'text': "i don't know i'm not five", 'start': 2190.079, 'duration': 2.961}
