{'text': 'you have any regrets about yesterday', 'start': 0.0, 'duration': 3.679}
{'text': 'is going to work with most kind of', 'start': 638.88, 'duration': 2.88}
{'text': 'situations for sure', 'start': 640.079, 'duration': 3.521}
{'text': "although in that circumstance he's on so", 'start': 641.76, 'duration': 4.319}
{'text': "much wild [\xa0__\xa0] i'm like bro this guy's", 'start': 643.6, 'duration': 3.52}
{'text': 'literally saying like you know how black', 'start': 646.079, 'duration': 3.2}
{'text': 'people beat their girlfriends like we', 'start': 647.12, 'duration': 4.24}
{'text': 'gotta jail dude', 'start': 649.279, 'duration': 3.601}
{'text': 'right that [\xa0__\xa0] fascinated the [\xa0__\xa0] out', 'start': 651.36, 'duration': 3.28}
{'text': 'of me but i think what works really well', 'start': 652.88, 'duration': 3.28}
{'text': 'for nick is like', 'start': 654.64, 'duration': 3.84}
{'text': 'i he', 'start': 656.16, 'duration': 3.6}
{'text': 'even though he can be very sneaky with', 'start': 658.48, 'duration': 2.32}
{'text': 'some of the stuff that he says are a', 'start': 659.76, 'duration': 2.72}
{'text': 'little bit slippery with some of the', 'start': 660.8, 'duration': 2.96}
{'text': 'takes like you know the one with the', 'start': 662.48, 'duration': 3.2}
{'text': 'religion and marrying a black woman', 'start': 663.76, 'duration': 2.96}
{'text': 'whatever', 'start': 665.68, 'duration': 3.44}
{'text': 'um he is quite charismatic and he does', 'start': 666.72, 'duration': 4.32}
{'text': 'appear to be willing to say the', 'start': 669.12, 'duration': 3.44}
{'text': 'off-the-cuff stuff', 'start': 671.04, 'duration': 3.84}
{'text': 'kind of in the same vibe as trump that', 'start': 672.56, 'duration': 4.24}
{'text': 'it makes him endearing to something a', 'start': 674.88, 'duration': 3.12}
{'text': 'little bit yeah', 'start': 676.8, 'duration': 2.719}
{'text': 'yeah because when people are willing to', 'start': 678.0, 'duration': 3.76}
{'text': "also openly say stuff that's like really", 'start': 679.519, 'duration': 4.241}
{'text': 'ass backwards and and say it with a', 'start': 681.76, 'duration': 4.48}
{'text': 'smile and say like', 'start': 683.76, 'duration': 4.56}
{'text': "it's hard to describe charisma to people", 'start': 686.24, 'duration': 4.64}
{'text': 'but he does have that form and so it can', 'start': 688.32, 'duration': 4.079}
{'text': 'make him seem more trustworthy than he', 'start': 690.88, 'duration': 2.639}
{'text': "actually is so even though he's telling", 'start': 692.399, 'duration': 2.081}
{'text': "you literally like i don't want your", 'start': 693.519, 'duration': 2.801}
{'text': 'people to exist anymore', 'start': 694.48, 'duration': 4.88}
{'text': 'because of how he says it um it makes it', 'start': 696.32, 'duration': 4.56}
{'text': 'more palatable which is [\xa0__\xa0] up to', 'start': 699.36, 'duration': 4.32}
{'text': 'think about but it is true and i think', 'start': 700.88, 'duration': 5.68}
{'text': 'good politicians have that ability sure', 'start': 703.68, 'duration': 4.399}
{'text': "yeah there's a lot of people because i", 'start': 706.56, 'duration': 3.36}
{'text': 'had to stress this a little bit early on', 'start': 708.079, 'duration': 3.2}
{'text': 'people say some [\xa0__\xa0] like i really', 'start': 709.92, 'duration': 2.64}
{'text': "appreciate trump because he's honest i", 'start': 711.279, 'duration': 3.601}
{'text': 'was like okay well hold on okay just', 'start': 712.56, 'duration': 3.76}
{'text': "because somebody's being honest doesn't", 'start': 714.88, 'duration': 3.199}
{'text': 'make them good it just makes them honest', 'start': 716.32, 'duration': 2.88}
{'text': "it's good to be honest but that doesn't", 'start': 718.079, 'duration': 2.801}
{'text': 'make the message good right like i can', 'start': 719.2, 'duration': 3.04}
{'text': 'tell you to your face like i really want', 'start': 720.88, 'duration': 3.199}
{'text': "to kill you because you're a homosexual", 'start': 722.24, 'duration': 3.2}
{'text': "and like it's cool that i'm honest but", 'start': 724.079, 'duration': 3.041}
{'text': "that doesn't make the message good okay", 'start': 725.44, 'duration': 2.8}
{'text': 'we have to be able to evaluate', 'start': 727.12, 'duration': 3.12}
{'text': "whatever's coming past the honesty and", 'start': 728.24, 'duration': 3.599}
{'text': 'people seem like they lose track of that', 'start': 730.24, 'duration': 3.68}
{'text': "sometimes where well as long as they're", 'start': 731.839, 'duration': 3.12}
{'text': "as long as they're being straightforward", 'start': 733.92, 'duration': 2.24}
{'text': "they're being a truth sayer you know i", 'start': 734.959, 'duration': 2.32}
{'text': 'could definitely get on board with those', 'start': 736.16, 'duration': 2.799}
{'text': 'guys saying all right', 'start': 737.279, 'duration': 4.161}
{'text': 'yeah i think the issue becomes i think', 'start': 738.959, 'duration': 4.241}
{'text': 'folks have gotten so used to hearing', 'start': 741.44, 'duration': 3.12}
{'text': 'politicians speak and the way that they', 'start': 743.2, 'duration': 3.04}
{'text': 'kind of dodge and weave a lot of', 'start': 744.56, 'duration': 3.92}
{'text': 'difficult questions and you know', 'start': 746.24, 'duration': 3.52}
{'text': 'kind of give a lot of lip service that', 'start': 748.48, 'duration': 3.76}
{'text': 'when they hear someone just be candid in', 'start': 749.76, 'duration': 5.519}
{'text': 'a political context it is refreshing', 'start': 752.24, 'duration': 5.12}
{'text': "that's why even though i can fully", 'start': 755.279, 'duration': 4.081}
{'text': 'acknowledge his absolutely racist part', 'start': 757.36, 'duration': 2.8}
{'text': 'and', 'start': 759.36, 'duration': 3.52}
{'text': "if his views were to come to pass i'd be", 'start': 760.16, 'duration': 5.04}
{'text': 'extremely against it', 'start': 762.88, 'duration': 4.56}
{'text': 'i can still have a laugh and enjoy some', 'start': 765.2, 'duration': 4.16}
{'text': "of it because i'm like it is refreshing", 'start': 767.44, 'duration': 4.0}
{'text': 'yeah for sure it is i just', 'start': 769.36, 'duration': 4.4}
{'text': "uh it's just scary the um it's just", 'start': 771.44, 'duration': 3.839}
{'text': 'scary the idea of like being able to', 'start': 773.76, 'duration': 3.199}
{'text': 'take over like a really big audience', 'start': 775.279, 'duration': 3.761}
{'text': 'because nick has initially kind of', 'start': 776.959, 'duration': 4.401}
{'text': 'pitched himself on me because i was one', 'start': 779.04, 'duration': 3.359}
{'text': 'of the only people willing to kind of', 'start': 781.36, 'duration': 2.64}
{'text': "like hear him out because i'll listen to", 'start': 782.399, 'duration': 3.361}
{'text': "anybody and i like the arguments he's a", 'start': 784.0, 'duration': 3.12}
{'text': "smart guy so it's like challenging and i", 'start': 785.76, 'duration': 3.519}
{'text': "appreciate that yeah um but now he's", 'start': 787.12, 'duration': 4.08}
{'text': 'like very clearly he sees like sneakers', 'start': 789.279, 'duration': 3.68}
{'text': "audience i don't think my if my audience", 'start': 791.2, 'duration': 3.12}
{'text': 'gets converted to nazis then you know', 'start': 792.959, 'duration': 3.041}
{'text': "what go for it like i'm a dumb [\xa0__\xa0] and", 'start': 794.32, 'duration': 3.36}
{'text': 'i they i deserve it if that happens and', 'start': 796.0, 'duration': 3.279}
{'text': 'they deserve it [\xa0__\xa0] them but sneakers', 'start': 797.68, 'duration': 3.2}
{'text': 'audience i think is way more primed for', 'start': 799.279, 'duration': 3.521}
{'text': "that kind of stuff because he's not like", 'start': 800.88, 'duration': 3.84}
{'text': 'a hardcore debater kid or anything like', 'start': 802.8, 'duration': 3.2}
{'text': "that so i think they're a little bit", 'start': 804.72, 'duration': 3.919}
{'text': 'warmer amenable to that type of rhetoric', 'start': 806.0, 'duration': 4.16}
{'text': 'um', 'start': 808.639, 'duration': 2.88}
{'text': "so i just have to be yeah that's just", 'start': 810.16, 'duration': 2.88}
{'text': 'something that i have to keep in mind i', 'start': 811.519, 'duration': 3.041}
{'text': 'guess when i see nick like jumping on', 'start': 813.04, 'duration': 2.72}
{'text': 'sneaker [\xa0__\xa0] over and over and over', 'start': 814.56, 'duration': 2.719}
{'text': "again it's like [\xa0__\xa0] imagine he grows", 'start': 815.76, 'duration': 3.199}
{'text': 'like a huge audience off the back of', 'start': 817.279, 'duration': 2.961}
{'text': 'sneakers stuff that would be really', 'start': 818.959, 'duration': 3.201}
{'text': 'really really bad', 'start': 820.24, 'duration': 4.8}
{'text': "i mean i think that that's inevitable", 'start': 822.16, 'duration': 4.479}
{'text': 'the way that the red pill movement kind', 'start': 825.04, 'duration': 3.359}
{'text': 'of functions their views really do a lot', 'start': 826.639, 'duration': 4.241}
{'text': 'of piss in all things sure a little bit', 'start': 828.399, 'duration': 3.68}
{'text': 'yan', 'start': 830.88, 'duration': 3.12}
{'text': "well i'm not not just a little bit i", 'start': 832.079, 'duration': 4.081}
{'text': 'think most red people who will you know', 'start': 834.0, 'duration': 4.0}
{'text': 'profess their love for religion and', 'start': 836.16, 'duration': 4.32}
{'text': 'conservative values this whole kind of', 'start': 838.0, 'duration': 4.56}
{'text': 'like you know appealing to you know what', 'start': 840.48, 'duration': 5.2}
{'text': 'the parents want um and so when he talks', 'start': 842.56, 'duration': 5.36}
{'text': 'about', 'start': 845.68, 'duration': 2.24}
{'text': 'one mono ethnic or', 'start': 848.48, 'duration': 4.799}
{'text': 'cultural society and one group of people', 'start': 851.04, 'duration': 4.08}
{'text': "in power like that's the way a lot of", 'start': 853.279, 'duration': 4.961}
{'text': 'these red pillars would see society', 'start': 855.12, 'duration': 4.32}
{'text': 'the only reason i say a little bit is', 'start': 858.24, 'duration': 2.56}
{'text': 'because like i think he i think', 'start': 859.44, 'duration': 2.88}
{'text': 'yesterday nick [\xa0__\xa0] up and going a', 'start': 860.8, 'duration': 3.2}
{'text': "little bit too hard normally he's more", 'start': 862.32, 'duration': 4.079}
{'text': 'tactful he was really bad on the race', 'start': 864.0, 'duration': 4.24}
{'text': 'stuff like there were a couple of things', 'start': 866.399, 'duration': 3.361}
{'text': 'where he either should have just lied or', 'start': 868.24, 'duration': 2.8}
{'text': 'been more tactful like i think about', 'start': 869.76, 'duration': 2.56}
{'text': "like if i have a black roommate we're", 'start': 871.04, 'duration': 2.4}
{'text': 'probably gonna fight over the shower', 'start': 872.32, 'duration': 2.959}
{'text': 'more why would you even say that like', 'start': 873.44, 'duration': 3.6}
{'text': "you don't need to say that to maintain", 'start': 875.279, 'duration': 4.401}
{'text': 'your audience that was so stupid um yeah', 'start': 877.04, 'duration': 4.4}
{'text': 'yeah i i think he was trying to find a', 'start': 879.68, 'duration': 3.2}
{'text': 'good example to be able to still make', 'start': 881.44, 'duration': 3.04}
{'text': 'his point probably i think he [\xa0__\xa0] up', 'start': 882.88, 'duration': 3.68}
{'text': 'on yeah maybe yeah i just that or i', 'start': 884.48, 'duration': 3.039}
{'text': "don't know maybe black people didn't", 'start': 886.56, 'duration': 2.639}
{'text': 'take it but that sounded wild to me the', 'start': 887.519, 'duration': 2.88}
{'text': 'idea like if i had a black roommate', 'start': 889.199, 'duration': 2.401}
{'text': "we're gonna be fighting over [\xa0__\xa0] more", 'start': 890.399, 'duration': 2.88}
{'text': "just because he's black like i even if i", 'start': 891.6, 'duration': 2.64}
{'text': "was racist i don't think i would ever", 'start': 893.279, 'duration': 3.281}
{'text': 'say that but', 'start': 894.24, 'duration': 5.44}
{'text': 'i i agree but i really think that', 'start': 896.56, 'duration': 4.88}
{'text': 'their desire to have conservative values', 'start': 899.68, 'duration': 2.959}
{'text': 'out', 'start': 901.44, 'duration': 2.959}
{'text': 'trumps any kind of racist stuff that he', 'start': 902.639, 'duration': 3.76}
{'text': "would say oh i wouldn't be surprised if", 'start': 904.399, 'duration': 3.521}
{'text': 'i said like certain minorities that are', 'start': 906.399, 'duration': 2.321}
{'text': "like you know what dude he's", 'start': 907.92, 'duration': 2.159}
{'text': "conservative yeah he's racist but at", 'start': 908.72, 'duration': 2.479}
{'text': 'least we connect on this you think', 'start': 910.079, 'duration': 3.361}
{'text': "they'd be like chill with it yeah okay", 'start': 911.199, 'duration': 4.721}
{'text': "sure that's possible uh absolutely", 'start': 913.44, 'duration': 4.639}
{'text': 'absolutely um', 'start': 915.92, 'duration': 4.4}
{'text': "most of the views that i've seen within", 'start': 918.079, 'duration': 4.081}
{'text': 'like the red peel', 'start': 920.32, 'duration': 5.28}
{'text': 'sphere track really well along with', 'start': 922.16, 'duration': 5.919}
{'text': 'the conservative party sure their love', 'start': 925.6, 'duration': 3.919}
{'text': 'of cops', 'start': 928.079, 'duration': 2.841}
{'text': 'um their', 'start': 929.519, 'duration': 5.281}
{'text': 'anti-establishment views um', 'start': 930.92, 'duration': 5.56}
{'text': 'and these views in the vacuum are not', 'start': 934.8, 'duration': 3.279}
{'text': 'wrong like i agree on like for example', 'start': 936.48, 'duration': 3.279}
{'text': "the second amendment i think people's", 'start': 938.079, 'duration': 3.041}
{'text': "right to bear arms like i'm cool with", 'start': 939.759, 'duration': 2.961}
{'text': 'some of the ideas that they have but', 'start': 941.12, 'duration': 3.04}
{'text': "what i'm trying to say is it tracks", 'start': 942.72, 'duration': 3.359}
{'text': "perfectly along and so i wouldn't be", 'start': 944.16, 'duration': 3.919}
{'text': 'surprised if i saw nick go on like a', 'start': 946.079, 'duration': 5.521}
{'text': 'bunch of red pill podcasts', 'start': 948.079, 'duration': 3.521}
{'text': "i wouldn't be surprised whatsoever in", 'start': 952.0, 'duration': 2.639}
{'text': 'fact i', 'start': 953.279, 'duration': 2.56}
{'text': 'am very confident that through his', 'start': 954.639, 'duration': 3.281}
{'text': 'connections with sneko i can see this', 'start': 955.839, 'duration': 4.321}
{'text': 'guy', 'start': 957.92, 'duration': 2.24}
{'text': 'meeting with a lot of people within the', 'start': 960.32, 'duration': 4.4}
{'text': 'ritual sphere', 'start': 962.079, 'duration': 2.641}
{'text': "you can't see it", 'start': 964.8, 'duration': 4.159}
{'text': 'do um wait [\xa0__\xa0] say that last thing', 'start': 966.32, 'duration': 3.759}
{'text': "again i'm sorry i just got super", 'start': 968.959, 'duration': 2.481}
{'text': 'triggered my bad', 'start': 970.079, 'duration': 3.76}
{'text': 'just repeat just have lessons', 'start': 971.44, 'duration': 3.92}
{'text': 'i was just saying that i could see nick', 'start': 973.839, 'duration': 3.68}
{'text': 'fuentes going on a bunch of these red oh', 'start': 975.36, 'duration': 5.12}
{'text': 'oh yes um', 'start': 977.519, 'duration': 5.361}
{'text': 'yeah the only thing the other the', 'start': 980.48, 'duration': 4.159}
{'text': 'biggest inhibitor', 'start': 982.88, 'duration': 3.519}
{'text': 'god i hate do you know', 'start': 984.639, 'duration': 4.081}
{'text': 'random you know fd signifier is', 'start': 986.399, 'duration': 4.56}
{'text': "sure yeah yeah i don't god i hate that", 'start': 988.72, 'duration': 4.799}
{'text': '[\xa0__\xa0] loser [\xa0__\xa0] piece of [\xa0__\xa0] [\xa0__\xa0] i', 'start': 990.959, 'duration': 3.88}
{'text': 'hate him so', 'start': 993.519, 'duration': 3.601}
{'text': 'much what happened um him and noah', 'start': 994.839, 'duration': 4.92}
{'text': 'sampson two [\xa0__\xa0] loser video essays', 'start': 997.12, 'duration': 4.56}
{'text': 'racist [\xa0__\xa0] pieces of [\xa0__\xa0] i [\xa0__\xa0]', 'start': 999.759, 'duration': 3.281}
{'text': "tweeted i open it i shouldn't have it", 'start': 1001.68, 'duration': 2.959}
{'text': "now i'm [\xa0__\xa0] now i'm off now i'm", 'start': 1003.04, 'duration': 3.599}
{'text': 'triggered sorry okay', 'start': 1004.639, 'duration': 4.0}
{'text': 'no no pull it up i mean um no no no no', 'start': 1006.639, 'duration': 3.041}
{'text': 'no no hold on responding to your point', 'start': 1008.639, 'duration': 2.32}
{'text': "i'm sorry because you bring up a good", 'start': 1009.68, 'duration': 2.56}
{'text': 'point and there is like a lot of overlap', 'start': 1010.959, 'duration': 2.56}
{'text': 'between like the conservatives and kind', 'start': 1012.24, 'duration': 2.56}
{'text': 'of like the red pillars and like the', 'start': 1013.519, 'duration': 3.601}
{'text': 'neo-nazis um', 'start': 1014.8, 'duration': 4.399}
{'text': 'the um the only thing i think that would', 'start': 1017.12, 'duration': 4.159}
{'text': 'keep them from going there is that uh', 'start': 1019.199, 'duration': 3.841}
{'text': "because these guys aren't like good", 'start': 1021.279, 'duration': 3.121}
{'text': 'representatives', 'start': 1023.04, 'duration': 3.039}
{'text': 'of like red pill stuff like if nick is', 'start': 1024.4, 'duration': 3.439}
{'text': 'admittedly like an incel and [\xa0__\xa0] i', 'start': 1026.079, 'duration': 3.12}
{'text': "don't know if nick tate's audience or", 'start': 1027.839, 'duration': 3.281}
{'text': 'like a freshman fit audience or not nick', 'start': 1029.199, 'duration': 3.76}
{'text': "tate i'm sorry um andrew tate or like uh", 'start': 1031.12, 'duration': 4.24}
{'text': 'fresh and video is gonna be looking at', 'start': 1032.959, 'duration': 3.281}
{'text': 'um', 'start': 1035.36, 'duration': 2.24}
{'text': 'like these people as role models you', 'start': 1036.24, 'duration': 2.319}
{'text': 'know that might be the one thing that', 'start': 1037.6, 'duration': 2.88}
{'text': 'keeps them out but', 'start': 1038.559, 'duration': 4.081}
{'text': 'oh no no no no i have vehemently', 'start': 1040.48, 'duration': 4.4}
{'text': "disagree in fact i've seen i've seen", 'start': 1042.64, 'duration': 3.199}
{'text': 'tate', 'start': 1044.88, 'duration': 2.799}
{'text': 'do podcasts with like', 'start': 1045.839, 'duration': 4.72}
{'text': 'muslim scholars or christian scholars', 'start': 1047.679, 'duration': 5.601}
{'text': 'and they ate all that [\xa0__\xa0] up', 'start': 1050.559, 'duration': 4.161}
{'text': "now i guess if they if they're only", 'start': 1053.28, 'duration': 3.6}
{'text': 'there to talk about like that particular', 'start': 1054.72, 'duration': 4.0}
{'text': 'thing maybe yeah maybe yeah like if', 'start': 1056.88, 'duration': 2.96}
{'text': "they're only talking about politics and", 'start': 1058.72, 'duration': 2.16}
{'text': 'not like dating or anything like that', 'start': 1059.84, 'duration': 2.56}
{'text': 'sure', 'start': 1060.88, 'duration': 2.96}
{'text': 'i could definitely see them overlapping', 'start': 1062.4, 'duration': 3.68}
{'text': 'they would eat that [\xa0__\xa0] up all i mean', 'start': 1063.84, 'duration': 3.52}
{'text': 'just the mere fact that these guys', 'start': 1066.08, 'duration': 2.56}
{'text': 'constantly reference religion and', 'start': 1067.36, 'duration': 2.96}
{'text': 'religious leaders and stuff like that', 'start': 1068.64, 'duration': 3.68}
{'text': "like they're gonna go right down that", 'start': 1070.32, 'duration': 3.359}
{'text': 'rabbit hole', 'start': 1072.32, 'duration': 2.64}
{'text': 'but yeah you want to talk about this', 'start': 1073.679, 'duration': 2.561}
{'text': 'tweet that you saw that pissed you off', 'start': 1074.96, 'duration': 2.64}
{'text': 'because i think', 'start': 1076.24, 'duration': 3.439}
{'text': 'what happened', 'start': 1077.6, 'duration': 4.24}
{'text': "um it's it's it just it's", 'start': 1079.679, 'duration': 3.681}
{'text': "hold on i don't even need to respond to", 'start': 1081.84, 'duration': 3.44}
{'text': "these [\xa0__\xa0] losers i just realized i'm", 'start': 1083.36, 'duration': 3.199}
{'text': 'done with these guys and i need to be', 'start': 1085.28, 'duration': 3.04}
{'text': "done okay they're it's just people", 'start': 1086.559, 'duration': 3.041}
{'text': 'always get mad about the platforming', 'start': 1088.32, 'duration': 6.64}
{'text': 'argument so basically um i think um', 'start': 1089.6, 'duration': 7.12}
{'text': 'uh noah samson was tweeting like oh like', 'start': 1094.96, 'duration': 3.36}
{'text': 'just chatting with my nazi friends all', 'start': 1096.72, 'duration': 3.36}
{'text': 'having fun and blah blah blah because', 'start': 1098.32, 'duration': 2.8}
{'text': "he's one of those people that think that", 'start': 1100.08, 'duration': 2.32}
{'text': 'you should never platform an opposing', 'start': 1101.12, 'duration': 2.4}
{'text': 'view ever that they need to be banned', 'start': 1102.4, 'duration': 2.32}
{'text': 'from the internet thrown into the', 'start': 1103.52, 'duration': 2.56}
{'text': 'guillotine murdered raped killed', 'start': 1104.72, 'duration': 2.72}
{'text': 'everything like any any opposing', 'start': 1106.08, 'duration': 3.12}
{'text': 'viewpoint has to be excised from society', 'start': 1107.44, 'duration': 3.28}
{'text': 'otherwise like the nazi disease will', 'start': 1109.2, 'duration': 3.28}
{'text': "affect everybody's brain and then fd", 'start': 1110.72, 'duration': 3.199}
{'text': 'signifier was', 'start': 1112.48, 'duration': 3.92}
{'text': "i don't know if he's making a", 'start': 1113.919, 'duration': 4.64}
{'text': "uncle tom joke or i don't know", 'start': 1116.4, 'duration': 3.36}
{'text': 'um', 'start': 1118.559, 'duration': 2.801}
{'text': "i think they're mostly pissing and", 'start': 1119.76, 'duration': 3.6}
{'text': 'moaning about um', 'start': 1121.36, 'duration': 4.24}
{'text': 'sneaker and sneaker platforming', 'start': 1123.36, 'duration': 5.439}
{'text': 'subscribe to yeah platforming', 'start': 1125.6, 'duration': 5.199}
{'text': 'but i just i hate the i hate these types', 'start': 1128.799, 'duration': 3.601}
{'text': 'of people because both of these [\xa0__\xa0]', 'start': 1130.799, 'duration': 3.361}
{'text': 'losers will never ever ever change a', 'start': 1132.4, 'duration': 3.04}
{'text': "single person's mind in their entire", 'start': 1134.16, 'duration': 3.36}
{'text': 'life like their entire platforms and', 'start': 1135.44, 'duration': 3.92}
{'text': 'purpose for existing is literally just', 'start': 1137.52, 'duration': 3.92}
{'text': 'to preach to the choir which is fine', 'start': 1139.36, 'duration': 3.52}
{'text': 'hold on let me back up sorry hold on', 'start': 1141.44, 'duration': 2.239}
{'text': 'wait wait wait wait wait wait wait hold', 'start': 1142.88, 'duration': 3.039}
{'text': "on i'm better than this i got over this", 'start': 1143.679, 'duration': 4.321}
{'text': 'kind of mean [\xa0__\xa0] hold on oh yes sir so', 'start': 1145.919, 'duration': 2.921}
{'text': 'the whole', 'start': 1148.0, 'duration': 3.84}
{'text': 'irresponsible let me talking to people', 'start': 1148.84, 'duration': 4.839}
{'text': 'yeah let me rewrite that okay i think', 'start': 1151.84, 'duration': 3.36}
{'text': 'that there can be an important role that', 'start': 1153.679, 'duration': 4.161}
{'text': 'you play in informing your own audience', 'start': 1155.2, 'duration': 4.24}
{'text': "about certain topics i think that's", 'start': 1157.84, 'duration': 3.6}
{'text': 'great and fine i think that you can do', 'start': 1159.44, 'duration': 3.359}
{'text': "that and i think there's a place for", 'start': 1161.44, 'duration': 2.72}
{'text': "that and that's there's value there", 'start': 1162.799, 'duration': 3.681}
{'text': "that's really good but what i don't like", 'start': 1164.16, 'duration': 3.84}
{'text': 'is those people veering out of their', 'start': 1166.48, 'duration': 4.4}
{'text': 'lane to fight with people like me okay i', 'start': 1168.0, 'duration': 4.559}
{'text': 'like to talk in combat of audiences', 'start': 1170.88, 'duration': 3.44}
{'text': 'because i think that i can slowly change', 'start': 1172.559, 'duration': 3.36}
{'text': "people's minds on the other side but", 'start': 1174.32, 'duration': 3.84}
{'text': 'when i have these worthless subhuman', 'start': 1175.919, 'duration': 4.161}
{'text': 'boat anchors dragging me to the bottom', 'start': 1178.16, 'duration': 3.92}
{'text': 'of their [\xa0__\xa0] shit-filled ocean where', 'start': 1180.08, 'duration': 3.599}
{'text': 'they just want me to preach about oh', 'start': 1182.08, 'duration': 3.28}
{'text': 'progressivism and diversity is our', 'start': 1183.679, 'duration': 2.801}
{'text': "greatest strength and that's all i", 'start': 1185.36, 'duration': 2.559}
{'text': 'should be screeching to everybody and i', 'start': 1186.48, 'duration': 2.48}
{'text': 'should never talk to anybody with', 'start': 1187.919, 'duration': 2.401}
{'text': 'opposing women i hate it it drives me', 'start': 1188.96, 'duration': 3.2}
{'text': "[\xa0__\xa0] crazy sorry okay that's all i", 'start': 1190.32, 'duration': 3.599}
{'text': 'got', 'start': 1192.16, 'duration': 3.92}
{'text': "yeah the whole idea of like don't", 'start': 1193.919, 'duration': 4.0}
{'text': "platform these people don't give them a", 'start': 1196.08, 'duration': 3.839}
{'text': "voice don't give them oxygen i don't", 'start': 1197.919, 'duration': 4.081}
{'text': "know i just don't care for it to me it's", 'start': 1199.919, 'duration': 4.081}
{'text': 'more interesting to hear what these', 'start': 1202.0, 'duration': 3.52}
{'text': 'people have to say to sift through it', 'start': 1204.0, 'duration': 3.76}
{'text': 'myself i think as a grown adult i feel', 'start': 1205.52, 'duration': 4.24}
{'text': 'as though', 'start': 1207.76, 'duration': 3.6}
{'text': 'i have at least the critical thinking', 'start': 1209.76, 'duration': 3.279}
{'text': 'ability to to be able to discern when', 'start': 1211.36, 'duration': 3.199}
{'text': "someone's trying to be very deceptive or", 'start': 1213.039, 'duration': 3.841}
{'text': "not and if i don't hear them out i can't", 'start': 1214.559, 'duration': 3.761}
{'text': 'make that kind of', 'start': 1216.88, 'duration': 4.159}
{'text': "yeah for sure prescription or i can't i", 'start': 1218.32, 'duration': 4.719}
{'text': "can't i can't understand them that way", 'start': 1221.039, 'duration': 3.361}
{'text': 'and so', 'start': 1223.039, 'duration': 2.801}
{'text': 'is there an argument to be made that', 'start': 1224.4, 'duration': 2.8}
{'text': 'frivolously bring in all these people', 'start': 1225.84, 'duration': 2.64}
{'text': 'and letting them ramble on about their', 'start': 1227.2, 'duration': 3.52}
{'text': 'views for an hour is probably bad sure i', 'start': 1228.48, 'duration': 3.439}
{'text': "think you'd certainly make that well i", 'start': 1230.72, 'duration': 2.64}
{'text': 'think if you have a counterweight to', 'start': 1231.919, 'duration': 3.12}
{'text': "that then at the very least you've", 'start': 1233.36, 'duration': 3.76}
{'text': 'balanced it out some degree yeah', 'start': 1235.039, 'duration': 4.0}
{'text': 'i would want to hear', 'start': 1237.12, 'duration': 3.36}
{'text': 'these people and why they think what', 'start': 1239.039, 'duration': 3.76}
{'text': "they think even if it's unedited and not", 'start': 1240.48, 'duration': 4.559}
{'text': "interrupted i think it's interesting for", 'start': 1242.799, 'duration': 4.401}
{'text': "me because i'm like oh that's how your", 'start': 1245.039, 'duration': 3.441}
{'text': "brain functions that's how you came to", 'start': 1247.2, 'duration': 2.959}
{'text': 'your conclusions but', 'start': 1248.48, 'duration': 3.28}
{'text': "i don't know i i just", 'start': 1250.159, 'duration': 3.121}
{'text': "i don't like the whole idea of like well", 'start': 1251.76, 'duration': 3.6}
{'text': 'these people are you know problematic so', 'start': 1253.28, 'duration': 3.84}
{'text': "we shouldn't give them any oxygen like", 'start': 1255.36, 'duration': 3.6}
{'text': 'why yeah and then the views are out', 'start': 1257.12, 'duration': 3.28}
{'text': "there let's hear them exactly those are", 'start': 1258.96, 'duration': 3.599}
{'text': 'the two big issues that one is people', 'start': 1260.4, 'duration': 4.08}
{'text': 'need to know how to address these views', 'start': 1262.559, 'duration': 3.6}
{'text': "because i see way too many times there's", 'start': 1264.48, 'duration': 3.199}
{'text': "clips of matt walsh's documentary where", 'start': 1266.159, 'duration': 2.801}
{'text': "he's asking questions like gender", 'start': 1267.679, 'duration': 2.48}
{'text': "studies and they don't know how to", 'start': 1268.96, 'duration': 3.12}
{'text': "answer and i'm like bro are you [\xa0__\xa0]", 'start': 1270.159, 'duration': 3.681}
{'text': 'serious um', 'start': 1272.08, 'duration': 3.28}
{'text': 'that and two', 'start': 1273.84, 'duration': 3.199}
{'text': "these views are out there there's people", 'start': 1275.36, 'duration': 2.88}
{'text': "that believe them there's people that", 'start': 1277.039, 'duration': 2.64}
{'text': "talk about them you can't just like", 'start': 1278.24, 'duration': 3.2}
{'text': 'cover your ears and go la la la la la la', 'start': 1279.679, 'duration': 2.88}
{'text': "la and pretend that they don't exist", 'start': 1281.44, 'duration': 2.16}
{'text': 'because people are out there listening', 'start': 1282.559, 'duration': 2.24}
{'text': "and they're getting indoctrinated and", 'start': 1283.6, 'duration': 2.72}
{'text': "it's part of your responsibility as", 'start': 1284.799, 'duration': 2.721}
{'text': 'somebody that exists out here and', 'start': 1286.32, 'duration': 2.56}
{'text': 'believes in the things you believe to be', 'start': 1287.52, 'duration': 2.88}
{'text': 'able to adequately counter these views', 'start': 1288.88, 'duration': 2.88}
{'text': "like no offense and i'll say this a", 'start': 1290.4, 'duration': 2.56}
{'text': 'million times and then click me as many', 'start': 1291.76, 'duration': 3.76}
{'text': 'times as they want like if nazism or', 'start': 1292.96, 'duration': 4.719}
{'text': 'fascism is so easy to spread that like', 'start': 1295.52, 'duration': 3.6}
