{'text': "i don't know well isn't that pretty", 'start': 1.599, 'duration': 2.161}
{'text': "well well we have um singh he's one of", 'start': 786.24, 'duration': 4.56}
{'text': 'our party leaders', 'start': 789.44, 'duration': 4.32}
{'text': 'he he he is openly stated that this is', 'start': 790.8, 'duration': 3.839}
{'text': 'happening', 'start': 793.76, 'duration': 5.44}
{'text': 'with um with the foster care system', 'start': 794.639, 'duration': 6.64}
{'text': "it's just be it's gone from one thing to", 'start': 799.2, 'duration': 3.759}
{'text': "another it's still the same thing though", 'start': 801.279, 'duration': 3.601}
{'text': 'the result is the same', 'start': 802.959, 'duration': 3.841}
{'text': 'yeah i mean like the the foster thing', 'start': 804.88, 'duration': 3.36}
{'text': 'sounds pretty shitty', 'start': 806.8, 'duration': 4.88}
{'text': "um but this it's beyond shitty", 'start': 808.24, 'duration': 5.76}
{'text': "it's beyond anything you see happening", 'start': 811.68, 'duration': 4.64}
{'text': 'with your country okay', 'start': 814.0, 'duration': 5.12}
{'text': "it's i just it doesn't just i don't see", 'start': 816.32, 'duration': 4.639}
{'text': 'the intention of the canadian government', 'start': 819.12, 'duration': 3.44}
{'text': 'to destroy indigenous peoples with the', 'start': 820.959, 'duration': 2.961}
{'text': 'foster care system', 'start': 822.56, 'duration': 3.36}
{'text': "it seems more like it's underfunded and", 'start': 823.92, 'duration': 4.32}
{'text': 'needs more money intention the entire', 'start': 825.92, 'duration': 2.719}
{'text': 'way', 'start': 828.24, 'duration': 2.64}
{'text': 'has been to destroy indigenous people', 'start': 828.639, 'duration': 3.361}
{'text': 'they have never', 'start': 830.88, 'duration': 3.36}
{'text': "adjusted that intention so you don't", 'start': 832.0, 'duration': 4.88}
{'text': 'need trudeau coming off like some trump', 'start': 834.24, 'duration': 4.719}
{'text': "saying i'm out to get these people", 'start': 836.88, 'duration': 4.72}
{'text': 'it is happening it never stopped', 'start': 838.959, 'duration': 3.361}
{'text': 'happening', 'start': 841.6, 'duration': 2.479}
{'text': "what what don't you understand about", 'start': 842.32, 'duration': 3.12}
{'text': 'that like what do you need', 'start': 844.079, 'duration': 3.44}
{'text': 'you need a dictator to be calling out', 'start': 845.44, 'duration': 3.759}
{'text': "for the death of these people it's", 'start': 847.519, 'duration': 4.0}
{'text': 'happening anyways', 'start': 849.199, 'duration': 4.801}
{'text': 'you well what you need is you need to', 'start': 851.519, 'duration': 4.32}
{'text': 'establish somehow the intent of the', 'start': 854.0, 'duration': 3.199}
{'text': 'government to destroy', 'start': 855.839, 'duration': 4.081}
{'text': "a specific group of people right it's", 'start': 857.199, 'duration': 3.361}
{'text': "that's", 'start': 859.92, 'duration': 1.76}
{'text': "what a holic there are that i'm sorry", 'start': 860.56, 'duration': 3.519}
{'text': "that's what a genocide is they had", 'start': 861.68, 'duration': 4.719}
{'text': 'they were given a report with a list of', 'start': 864.079, 'duration': 3.601}
{'text': 'things that they need to do', 'start': 866.399, 'duration': 4.0}
{'text': 'in order to prevent this from happening', 'start': 867.68, 'duration': 4.32}
{'text': 'they have done none of them', 'start': 870.399, 'duration': 2.8}
{'text': 'and have they not done any of them', 'start': 872.0, 'duration': 2.72}
{'text': 'because they want to destroy indigenous', 'start': 873.199, 'duration': 2.721}
{'text': 'people or have they not done any of them', 'start': 874.72, 'duration': 2.799}
{'text': 'because figuring out exactly what needs', 'start': 875.92, 'duration': 3.039}
{'text': 'to be done is difficult and is a', 'start': 877.519, 'duration': 3.841}
{'text': 'politically contentious process', 'start': 878.959, 'duration': 4.641}
{'text': 'no the the if you look at the report it', 'start': 881.36, 'duration': 3.52}
{'text': 'has point by point', 'start': 883.6, 'duration': 3.919}
{'text': 'things recommendation stuff you need to', 'start': 884.88, 'duration': 3.199}
{'text': 'do', 'start': 887.519, 'duration': 2.721}
{'text': 'and the report also calls it a genocide', 'start': 888.079, 'duration': 3.44}
{'text': 'which trudeau', 'start': 890.24, 'duration': 4.24}
{'text': 'has actually um has actually accepted he', 'start': 891.519, 'duration': 4.641}
{'text': 'said multiple times i accept the', 'start': 894.48, 'duration': 2.24}
{'text': 'findings', 'start': 896.16, 'duration': 2.32}
{'text': 'and has even used the word ongoing', 'start': 896.72, 'duration': 3.28}
{'text': "genocide like it yeah that's", 'start': 898.48, 'duration': 3.599}
{'text': "i don't care about what trade it doesn't", 'start': 900.0, 'duration': 3.76}
{'text': "make i don't care about what", 'start': 902.079, 'duration': 4.081}
{'text': 'the [\xa0__\xa0] leader you want intent right', 'start': 903.76, 'duration': 3.92}
{'text': 'well the leader says', 'start': 906.16, 'duration': 3.84}
{'text': "it's happening like i don't understand", 'start': 907.68, 'duration': 4.48}
{'text': 'the the leader of a country saying that', 'start': 910.0, 'duration': 3.519}
{'text': 'they are intentionally genociding', 'start': 912.16, 'duration': 2.64}
{'text': 'somebody and wanting to stop is', 'start': 913.519, 'duration': 3.201}
{'text': 'literally the exact opposite of intent', 'start': 914.8, 'duration': 2.399}
{'text': 'so', 'start': 916.72, 'duration': 1.679}
{'text': "what trudeau's statement doesn't make", 'start': 917.199, 'duration': 2.961}
{'text': "sense i don't care what some canadian", 'start': 918.399, 'duration': 2.88}
{'text': '[\xa0__\xa0] committee found', 'start': 920.16, 'duration': 2.88}
{'text': "the u.n hasn't declared today genocide i", 'start': 921.279, 'duration': 3.36}
{'text': "don't care what a canadian committee", 'start': 923.04, 'duration': 2.96}
{'text': 'that was looking indigenous people', 'start': 924.639, 'duration': 2.64}
{'text': "said it was a genocide that's cool if", 'start': 926.0, 'duration': 3.759}
{'text': "they wouldn't use the word um but but", 'start': 927.279, 'duration': 3.68}
{'text': "it's away from what our actual", 'start': 929.759, 'duration': 4.721}
{'text': 'understanding of what a genocide is', 'start': 930.959, 'duration': 3.521}
{'text': "so you you believe rhetoric trump's", 'start': 934.56, 'duration': 3.76}
{'text': 'actions okay so just', 'start': 936.48, 'duration': 5.12}
{'text': "just as long as i'm stabbing you i can", 'start': 938.32, 'duration': 5.519}
{'text': "be like i'm not stabbing you", 'start': 941.6, 'duration': 4.96}
{'text': "and so that's cool the problem it's", 'start': 943.839, 'duration': 3.841}
{'text': 'totally not', 'start': 946.56, 'duration': 3.04}
{'text': "me killing you because i said i'm not", 'start': 947.68, 'duration': 4.8}
{'text': 'killing you right', 'start': 949.6, 'duration': 2.88}
{'text': 'okay so the problem that i have is that', 'start': 953.68, 'duration': 6.32}
{'text': 'um if we start calling things a genocide', 'start': 956.8, 'duration': 4.959}
{'text': "when they're not then we start looking", 'start': 960.0, 'duration': 3.839}
{'text': 'at places to fix the problem', 'start': 961.759, 'duration': 4.161}
{'text': "in ways that aren't going to fix the", 'start': 963.839, 'duration': 3.44}
{'text': "problem because the problem isn't what", 'start': 965.92, 'duration': 3.12}
{'text': 'we think it is', 'start': 967.279, 'duration': 5.041}
{'text': 'so when you use the problem is what we', 'start': 969.04, 'duration': 4.0}
{'text': 'think it is', 'start': 972.32, 'duration': 3.199}
{'text': "it it's setting up a situation which is", 'start': 973.04, 'duration': 4.159}
{'text': 'going to lead to the ethnic cleansing', 'start': 975.519, 'duration': 3.521}
{'text': "it's exactly what israel is doing to", 'start': 977.199, 'duration': 3.681}
{'text': 'palestine the only difference', 'start': 979.04, 'duration': 4.32}
{'text': "the re the reason why you you aren't", 'start': 980.88, 'duration': 4.72}
{'text': 'able to join the two is just because uh', 'start': 983.36, 'duration': 4.8}
{'text': "is israel drops bombs sometimes they're", 'start': 985.6, 'duration': 4.08}
{'text': 'outwardly hostile', 'start': 988.16, 'duration': 3.2}
{'text': 'but the conditions are still the same', 'start': 989.68, 'duration': 3.2}
{'text': 'the stealing of the land', 'start': 991.36, 'duration': 5.36}
{'text': 'the second class treating people as', 'start': 992.88, 'duration': 5.84}
{'text': "second-class citizens it's all exactly", 'start': 996.72, 'duration': 2.64}
{'text': 'the same', 'start': 998.72, 'duration': 2.4}
{'text': "i i don't think it's exactly the same at", 'start': 999.36, 'duration': 4.0}
{'text': 'all i think that the government in', 'start': 1001.12, 'duration': 4.48}
{'text': 'israel like very much is trying to', 'start': 1003.36, 'duration': 4.08}
{'text': 'actively', 'start': 1005.6, 'duration': 3.2}
{'text': "i don't i don't i don't want to compare", 'start': 1007.44, 'duration': 2.88}
{'text': "the israel palestine think it's wait", 'start': 1008.8, 'duration': 2.64}
{'text': 'because that situation is way more', 'start': 1010.32, 'duration': 2.079}
{'text': 'complicated', 'start': 1011.44, 'duration': 2.56}
{'text': "when i when i look at what's going on", 'start': 1012.399, 'duration': 3.68}
{'text': "and what in what regard like what's the", 'start': 1014.0, 'duration': 2.8}
{'text': 'difference though', 'start': 1016.079, 'duration': 4.161}
{'text': 'except for occasional active hostility', 'start': 1016.8, 'duration': 5.44}
{'text': 'the difference are is the geopolitical', 'start': 1020.24, 'duration': 3.76}
{'text': 'balance of that region is way different', 'start': 1022.24, 'duration': 3.92}
{'text': 'than just indigenous peoples in canada', 'start': 1024.0, 'duration': 3.839}
{'text': "there's a lot more parties involved in", 'start': 1026.16, 'duration': 3.2}
{'text': 'middle eastern politics than', 'start': 1027.839, 'duration': 5.36}
{'text': 'canada and its indigenous populations', 'start': 1029.36, 'duration': 3.839}
{'text': 'okay well the ceiling of land the lack', 'start': 1035.76, 'duration': 3.679}
{'text': 'of health care the over', 'start': 1037.919, 'duration': 3.92}
{'text': 'pleasing and then under policing when it', 'start': 1039.439, 'duration': 4.24}
{'text': 'comes to actually helping these people', 'start': 1041.839, 'duration': 2.881}
{'text': "it's all their", 'start': 1043.679, 'duration': 3.441}
{'text': 'lack of education like what do you what', 'start': 1044.72, 'duration': 3.599}
{'text': 'do you want to', 'start': 1047.12, 'duration': 3.52}
{'text': 'go to well the problem is that like', 'start': 1048.319, 'duration': 3.521}
{'text': "everything that you're saying sounds", 'start': 1050.64, 'duration': 2.96}
{'text': 'like problems that we have in the united', 'start': 1051.84, 'duration': 3.04}
{'text': 'states as well concerning certain', 'start': 1053.6, 'duration': 2.24}
{'text': 'populations', 'start': 1054.88, 'duration': 2.56}
{'text': "the thing yeah but it's not it's not", 'start': 1055.84, 'duration': 3.04}
{'text': "even close to it it's", 'start': 1057.44, 'duration': 4.08}
{'text': "not about how severe it is it's about", 'start': 1058.88, 'duration': 4.48}
{'text': 'why these things are happening', 'start': 1061.52, 'duration': 4.64}
{'text': 'so it it absolutely it does matter how', 'start': 1063.36, 'duration': 4.8}
{'text': 'weird it is because one will lead to a', 'start': 1066.16, 'duration': 4.32}
{'text': "cultural genocide doesn't matter or", 'start': 1068.16, 'duration': 4.96}
{'text': "ethnic and one will not it doesn't see", 'start': 1070.48, 'duration': 3.199}
{'text': 'the difference', 'start': 1073.12, 'duration': 3.12}
{'text': "it doesn't matter what's important is to", 'start': 1073.679, 'duration': 3.201}
{'text': 'figure out', 'start': 1076.24, 'duration': 2.4}
{'text': 'why are these problems happening so that', 'start': 1076.88, 'duration': 3.36}
{'text': 'we can fix these problems', 'start': 1078.64, 'duration': 4.24}
{'text': 'if you go in wielding the word genocide', 'start': 1080.24, 'duration': 4.24}
{'text': "then what you're looking for", 'start': 1082.88, 'duration': 3.44}
{'text': 'are people who are intentionally trying', 'start': 1084.48, 'duration': 3.76}
{'text': 'to destroy a group of people and if you', 'start': 1086.32, 'duration': 3.76}
{'text': "can't find them you're going to invent", 'start': 1088.24, 'duration': 2.4}
{'text': 'them', 'start': 1090.08, 'duration': 2.16}
{'text': 'but if you go in instead and you look at', 'start': 1090.64, 'duration': 3.2}
{'text': 'things as though these are systemic', 'start': 1092.24, 'duration': 2.319}
{'text': 'problems', 'start': 1093.84, 'duration': 2.64}
{'text': "we've got a whole intersectional issue", 'start': 1094.559, 'duration': 3.201}
{'text': 'related to class', 'start': 1096.48, 'duration': 4.8}
{'text': 'and race and where people live', 'start': 1097.76, 'duration': 4.72}
{'text': 'and these treaty agreements and', 'start': 1101.28, 'duration': 2.72}
{'text': 'everything then i think that that type', 'start': 1102.48, 'duration': 3.199}
{'text': 'of view is going to let you see a lot', 'start': 1104.0, 'duration': 3.28}
{'text': 'more problems and then consequently let', 'start': 1105.679, 'duration': 3.041}
{'text': 'you fix a lot more problems', 'start': 1107.28, 'duration': 3.04}
{'text': 'but if you go in with the genocide word', 'start': 1108.72, 'duration': 2.959}
{'text': "you're looking for evil actors that", 'start': 1110.32, 'duration': 2.56}
{'text': "you're not going to find and that you're", 'start': 1111.679, 'duration': 2.401}
{'text': "going to have to invent and then you're", 'start': 1112.88, 'duration': 2.4}
{'text': 'going to spend your whole time fighting', 'start': 1114.08, 'duration': 2.479}
{'text': "ghosts that don't exist instead of", 'start': 1115.28, 'duration': 3.04}
{'text': 'helping people that need help', 'start': 1116.559, 'duration': 4.961}
{'text': "don't don't need to invent or", 'start': 1118.32, 'duration': 7.28}
{'text': 'find ghost canada canada is guilty of', 'start': 1121.52, 'duration': 4.48}
{'text': 'this', 'start': 1125.6, 'duration': 2.88}
{'text': "but canada doesn't have policies on the", 'start': 1126.0, 'duration': 4.72}
{'text': 'book with the intention of destroying', 'start': 1128.48, 'duration': 3.84}
{'text': 'indigenous peoples', 'start': 1130.72, 'duration': 3.12}
{'text': "that's not happening what it sounds like", 'start': 1132.32, 'duration': 2.719}
{'text': "is happening is that there's not the", 'start': 1133.84, 'duration': 2.32}
{'text': 'funding needed', 'start': 1135.039, 'duration': 3.121}
{'text': "for a foster care system that's capable", 'start': 1136.16, 'duration': 3.04}
{'text': 'of handling people', 'start': 1138.16, 'duration': 2.399}
{'text': 'from indigenous tribes it sounds like', 'start': 1139.2, 'duration': 2.479}
{'text': "they don't have the money to set up", 'start': 1140.559, 'duration': 2.561}
{'text': 'foster homes that are closer to these', 'start': 1141.679, 'duration': 1.921}
{'text': 'areas', 'start': 1143.12, 'duration': 1.679}
{'text': "or they can't find the funding to hire", 'start': 1143.6, 'duration': 2.8}
{'text': 'people to work out in those areas or', 'start': 1144.799, 'duration': 3.041}
{'text': "they don't have the money necessary to", 'start': 1146.4, 'duration': 2.8}
{'text': 'train people to be more sensitive', 'start': 1147.84, 'duration': 2.8}
{'text': "that's what it sounds like but i mean", 'start': 1149.2, 'duration': 3.04}
{'text': 'when the president himself when trudeau', 'start': 1150.64, 'duration': 2.56}
{'text': 'or prime minister', 'start': 1152.24, 'duration': 2.88}
{'text': 'um himself is saying like hey this is a', 'start': 1153.2, 'duration': 3.12}
{'text': 'big problem we need to fix it', 'start': 1155.12, 'duration': 2.48}
{'text': "it's really hard for me to believe that", 'start': 1156.32, 'duration': 3.04}
{'text': "that's a genocide sounds more like a", 'start': 1157.6, 'duration': 3.36}
{'text': 'bunch of systemic issues that need', 'start': 1159.36, 'duration': 4.96}
{'text': 'systemic solutions', 'start': 1160.96, 'duration': 5.92}
{'text': 'it is a bunch of systemic issues it', 'start': 1164.32, 'duration': 4.4}
{'text': 'still constitutes a genocide like', 'start': 1166.88, 'duration': 4.0}
{'text': "that's what everyone do everyone has", 'start': 1168.72, 'duration': 3.6}
{'text': 'found so do you think that', 'start': 1170.88, 'duration': 4.08}
{'text': 'systemic racism is systemic racism but', 'start': 1172.32, 'duration': 4.08}
{'text': 'then when it gets bad enough it turns', 'start': 1174.96, 'duration': 2.8}
{'text': 'into genocide is that what you think', 'start': 1176.4, 'duration': 1.76}
{'text': 'like', 'start': 1177.76, 'duration': 2.08}
{'text': 'genocide is on a sliding scale all the', 'start': 1178.16, 'duration': 3.04}
{'text': 'way on the left is systemic racism and', 'start': 1179.84, 'duration': 2.16}
{'text': 'all the way on the right is the', 'start': 1181.2, 'duration': 2.16}
{'text': 'holocaust', 'start': 1182.0, 'duration': 5.12}
{'text': 'yeah there can be systemic racism which', 'start': 1183.36, 'duration': 5.84}
{'text': 'still allows people to exist', 'start': 1187.12, 'duration': 4.559}
{'text': 'and then there can be systemic racism', 'start': 1189.2, 'duration': 4.96}
{'text': 'that is not allowing people to continue', 'start': 1191.679, 'duration': 4.321}
{'text': 'to understand', 'start': 1194.16, 'duration': 3.759}
{'text': 'do you think that what canada does i', 'start': 1196.0, 'duration': 3.76}
{'text': "understand i just completely don't agree", 'start': 1197.919, 'duration': 4.161}
{'text': 'um do you think that like the uyghurs in', 'start': 1199.76, 'duration': 3.279}
{'text': 'china face', 'start': 1202.08, 'duration': 3.599}
{'text': 'similar levels of quote unquote', 'start': 1203.039, 'duration': 3.921}
{'text': 'genocidal intent', 'start': 1205.679, 'duration': 2.961}
{'text': 'or genocide as the indigenous', 'start': 1206.96, 'duration': 4.32}
{'text': 'populations in canada', 'start': 1208.64, 'duration': 6.08}
{'text': "i'm not overly like knowledgeable", 'start': 1211.28, 'duration': 7.2}
{'text': 'on that topic but it yeah genocides do', 'start': 1214.72, 'duration': 6.319}
{'text': 'all tend to sound very much the same', 'start': 1218.48, 'duration': 4.0}
{'text': 'well so the difference i would argue is', 'start': 1221.039, 'duration': 3.52}
{'text': 'that in one case the government itself', 'start': 1222.48, 'duration': 4.0}
{'text': 'is perpetuating these crimes with the', 'start': 1224.559, 'duration': 3.201}
{'text': 'stated goal', 'start': 1226.48, 'duration': 3.439}
{'text': 'of removing and changing an entire', 'start': 1227.76, 'duration': 3.84}
{'text': "population in an area they don't", 'start': 1229.919, 'duration': 2.961}
{'text': "acknowledge what they're doing is a", 'start': 1231.6, 'duration': 2.559}
{'text': 'crime or bad', 'start': 1232.88, 'duration': 2.72}
{'text': "um and they're using like a whole bunch", 'start': 1234.159, 'duration': 3.441}
{'text': "of different tactics whether it's", 'start': 1235.6, 'duration': 4.64}
{'text': 'like sterilization or mass migration of', 'start': 1237.6, 'duration': 4.319}
{'text': 'people or abduction of kids', 'start': 1240.24, 'duration': 2.919}
{'text': "like they're engaging well we have", 'start': 1241.919, 'duration': 3.12}
{'text': 'sterilization being committed', 'start': 1243.159, 'duration': 3.4}
{'text': 'to the indigenous people is', 'start': 1245.039, 'duration': 3.601}
{'text': 'sterilization right now today an act of', 'start': 1246.559, 'duration': 4.401}
{'text': 'policy in canada for indigenous peoples', 'start': 1248.64, 'duration': 3.68}
{'text': 'or has it happened a couple times in', 'start': 1250.96, 'duration': 4.4}
{'text': 'hospitals and people have complained', 'start': 1252.32, 'duration': 4.08}
{'text': "because there's a difference between", 'start': 1255.36, 'duration': 3.52}
{'text': 'those two things you understand right', 'start': 1256.4, 'duration': 5.12}
{'text': "yeah it's happened i i can't go go ahead", 'start': 1258.88, 'duration': 4.24}
{'text': "and say it's a policy", 'start': 1261.52, 'duration': 3.84}
{'text': 'okay so yeah it so lots of bad things', 'start': 1263.12, 'duration': 4.16}
{'text': "have happened but that doesn't make it a", 'start': 1265.36, 'duration': 3.439}
{'text': 'genocide', 'start': 1267.28, 'duration': 4.08}
{'text': "still but when canada's intention all", 'start': 1268.799, 'duration': 4.401}
{'text': 'the way along has been', 'start': 1271.36, 'duration': 5.199}
{'text': 'to to forcibly harm this community', 'start': 1273.2, 'duration': 7.2}
{'text': 'of people and they continue to do so it', 'start': 1276.559, 'duration': 6.161}
{'text': "you place a lot on rhetoric no i'm not", 'start': 1280.4, 'duration': 3.92}
{'text': 'talking about rhetoric at all right now', 'start': 1282.72, 'duration': 3.04}
{'text': "we're not talking about rhetoric we're", 'start': 1284.32, 'duration': 2.8}
{'text': 'talking about what a genocide is', 'start': 1285.76, 'duration': 3.76}
{'text': 'and a genocide requires the intent to', 'start': 1287.12, 'duration': 4.24}
{'text': 'destroy an entire group of people', 'start': 1289.52, 'duration': 3.2}
{'text': "and it doesn't feel like that intent", 'start': 1291.36, 'duration': 3.76}
{'text': 'exists in canada there might be some', 'start': 1292.72, 'duration': 4.88}
{'text': 'byproducts of some bad systems that have', 'start': 1295.12, 'duration': 4.08}
{'text': 'some systemic outcomes that are', 'start': 1297.6, 'duration': 2.8}
{'text': 'unfavorable towards', 'start': 1299.2, 'duration': 2.32}
{'text': "indigenous peoples that wouldn't", 'start': 1300.4, 'duration': 2.24}
{'text': 'surprise me at all it happens with', 'start': 1301.52, 'duration': 2.48}
{'text': 'people in the united states', 'start': 1302.64, 'duration': 4.0}
{'text': 'but a genocide that does not make no no', 'start': 1304.0, 'duration': 3.919}
{'text': 'but', 'start': 1306.64, 'duration': 3.919}
{'text': "based on on the way you're choosing to", 'start': 1307.919, 'duration': 3.361}
{'text': 'view this', 'start': 1310.559, 'duration': 2.801}
{'text': "okay israel isn't committing genocide to", 'start': 1311.28, 'duration': 3.44}
{'text': "palestine just as long as they don't", 'start': 1313.36, 'duration': 3.6}
{'text': 'openly break out into war', 'start': 1314.72, 'duration': 4.0}
{'text': 'you know they can they can have the', 'start': 1316.96, 'duration': 3.12}
{'text': 'these um', 'start': 1318.72, 'duration': 4.16}
{'text': 'these the second class citizenship they', 'start': 1320.08, 'duration': 4.64}
{'text': 'can continue to steal land', 'start': 1322.88, 'duration': 3.919}
{'text': 'israel palestine thing is way different', 'start': 1324.72, 'duration': 3.76}
{'text': "because you're talking about disputed", 'start': 1326.799, 'duration': 2.641}
{'text': 'territory', 'start': 1328.48, 'duration': 3.84}
{'text': 'that is being like contested by oh are', 'start': 1329.44, 'duration': 3.359}
{'text': 'we not', 'start': 1332.32, 'duration': 2.4}
{'text': 'talking about disputed territory in', 'start': 1332.799, 'duration': 3.681}
{'text': "canada right now we're not no", 'start': 1334.72, 'duration': 2.8}
{'text': "right now that's not relevant what we're", 'start': 1336.48, 'duration': 2.079}
{'text': "talking about we're talking about", 'start': 1337.52, 'duration': 2.48}
{'text': "indigenous people's treatments within", 'start': 1338.559, 'duration': 3.841}
{'text': 'canada', 'start': 1340.0, 'duration': 2.4}
{'text': "okay well it's just it's very bizarre", 'start': 1344.96, 'duration': 3.599}
{'text': 'that you have these two', 'start': 1347.28, 'duration': 3.92}
{'text': 'two different definitions based on i', 'start': 1348.559, 'duration': 4.081}
{'text': "don't have two different definitions at", 'start': 1351.2, 'duration': 3.04}
{'text': 'all', 'start': 1352.64, 'duration': 6.32}
{'text': "you absolutely do i i don't think so", 'start': 1354.24, 'duration': 7.6}
{'text': 'oh okay well the reason why uh israel is', 'start': 1358.96, 'duration': 4.56}
{'text': 'committing genocide to palestine is', 'start': 1361.84, 'duration': 3.36}
{'text': 'because they set up the conditions in', 'start': 1363.52, 'duration': 3.519}
{'text': 'which they can no longer exist', 'start': 1365.2, 'duration': 4.64}
{'text': "that's period", 'start': 1367.039, 'duration': 2.801}
{'text': 'and the same thing is here in canada do', 'start': 1370.64, 'duration': 3.36}
{'text': 'you think that in world', 'start': 1373.12, 'duration': 2.4}
{'text': 'war ii when the united states was at war', 'start': 1374.0, 'duration': 2.799}
{'text': 'with like japan and we were bombing them', 'start': 1375.52, 'duration': 2.8}
{'text': 'were we committing a genocide against', 'start': 1376.799, 'duration': 3.921}
{'text': 'japan', 'start': 1378.32, 'duration': 2.4}
{'text': 'you not really', 'start': 1382.48, 'duration': 5.76}
{'text': "okay that's not gonna that's not gonna", 'start': 1386.559, 'duration': 3.841}
{'text': 'wipe off the species off the planet', 'start': 1388.24, 'duration': 5.2}
{'text': 'if you continue to bomb them needlessly', 'start': 1390.4, 'duration': 5.519}
{'text': 'as you did um then that would be a', 'start': 1393.44, 'duration': 3.52}
{'text': 'genocide', 'start': 1395.919, 'duration': 2.64}
{'text': 'okay well you just said as you did so', 'start': 1396.96, 'duration': 2.88}
{'text': 'then do you think that the united states', 'start': 1398.559, 'duration': 4.081}
{'text': 'committed a genocide against japan', 'start': 1399.84, 'duration': 5.28}
{'text': 'no i said you needlessly bombed them as', 'start': 1402.64, 'duration': 5.36}
{'text': 'you did it was needless', 'start': 1405.12, 'duration': 4.96}
{'text': 'is what i was trying to emphasize there', 'start': 1408.0, 'duration': 4.24}
{'text': 'so you say we needlessly bomb japan', 'start': 1410.08, 'duration': 5.2}
{'text': "right yeah but it's not a genocide", 'start': 1412.24, 'duration': 4.559}
{'text': "because there's still going to be some", 'start': 1415.28, 'duration': 4.48}
{'text': 'japanese left over', 'start': 1416.799, 'duration': 2.961}
{'text': "because it's it's not and it's not", 'start': 1420.24, 'duration': 7.6}
{'text': 'actively headed for the result', 'start': 1423.6, 'duration': 6.8}
{'text': 'of an ethnic cleansing okay if if you', 'start': 1427.84, 'duration': 3.6}
{'text': "aren't putting", 'start': 1430.4, 'duration': 3.6}
{'text': 'in into place systems that has been', 'start': 1431.44, 'duration': 3.92}
{'text': 'headed', 'start': 1434.0, 'duration': 3.919}
{'text': 'for the result of these people no longer', 'start': 1435.36, 'duration': 4.64}
{'text': "existing then it's not a genocide okay", 'start': 1437.919, 'duration': 4.081}
{'text': 'so bombing them is not a genocide if', 'start': 1440.0, 'duration': 3.2}
{'text': "that's all you're doing", 'start': 1442.0, 'duration': 3.52}
{'text': 'so do you think that canada right now is', 'start': 1443.2, 'duration': 3.52}
{'text': 'trying to get rid of', 'start': 1445.52, 'duration': 2.72}
{'text': 'every single indigenous person is', 'start': 1446.72, 'duration': 3.28}
{'text': "they're trying to delete that entire", 'start': 1448.24, 'duration': 4.319}
{'text': 'ethnic group that entire population from', 'start': 1450.0, 'duration': 4.0}
{'text': 'existing', 'start': 1452.559, 'duration': 3.761}
{'text': "yeah it has been it's been going on", 'start': 1454.0, 'duration': 3.919}
{'text': 'since the start of canada and it', 'start': 1456.32, 'duration': 3.599}
{'text': 'continues to this day and nothing has', 'start': 1457.919, 'duration': 3.36}
{'text': 'changed and you just believe', 'start': 1459.919, 'duration': 3.041}
{'text': "just because trudeau is like i'm trying", 'start': 1461.279, 'duration': 3.201}
{'text': 'to stop it guys', 'start': 1462.96, 'duration': 4.56}
{'text': "it's not happening", 'start': 1464.48, 'duration': 3.04}
{'text': 'so if i were to look up the population', 'start': 1469.679, 'duration': 3.681}
{'text': 'of indigenous peoples in canada over the', 'start': 1471.52, 'duration': 5.12}
{'text': 'past 20 years has it grown or shrunk', 'start': 1473.36, 'duration': 5.28}
{'text': "uh you're pulling an errors here there", 'start': 1476.64, 'duration': 3.36}
{'text': 'is actually um', 'start': 1478.64, 'duration': 3.36}
{'text': 'a lot of birth rate but the life', 'start': 1480.0, 'duration': 4.4}
{'text': 'expectancy is way down and the eight', 'start': 1482.0, 'duration': 4.799}
{'text': 'the life expectancy gap is growing so', 'start': 1484.4, 'duration': 3.84}
{'text': "what does that tell you i'm not talking", 'start': 1486.799, 'duration': 1.841}
{'text': 'about', 'start': 1488.24, 'duration': 2.0}
{'text': "birth rate and i'm not talking about", 'start': 1488.64, 'duration': 3.36}
{'text': "life expectancy gap i'm talking about", 'start': 1490.24, 'duration': 3.12}
{'text': 'the number of people that', 'start': 1492.0, 'duration': 4.72}
{'text': 'have you argued with eris before', 'start': 1493.36, 'duration': 3.36}
{'text': "no it's just she made this bizarre claim", 'start': 1497.279, 'duration': 3.28}
{'text': 'that', 'start': 1500.159, 'duration': 2.961}
{'text': 'what israel is doing to palestine is not', 'start': 1500.559, 'duration': 4.881}
{'text': 'a genocide because', 'start': 1503.12, 'duration': 4.08}
{'text': 'look at the birth rate was her whole', 'start': 1505.44, 'duration': 3.359}
{'text': 'thing', 'start': 1507.2, 'duration': 4.88}
{'text': 'okay well so in canada', 'start': 1508.799, 'duration': 4.721}
{'text': "we can't find the intention of the", 'start': 1512.08, 'duration': 3.04}
{'text': "government there's no intent to genocide", 'start': 1513.52, 'duration': 2.24}
{'text': 'the people', 'start': 1515.12, 'duration': 2.08}
{'text': 'and it seems like by your own admission', 'start': 1515.76, 'duration': 3.519}
{'text': 'the population is growing', 'start': 1517.2, 'duration': 4.56}
{'text': "so how is this i don't i don't know that", 'start': 1519.279, 'duration': 4.161}
{'text': 'the population is growing i know that', 'start': 1521.76, 'duration': 3.279}
{'text': 'the birth rates are up', 'start': 1523.44, 'duration': 5.04}
{'text': 'but the life expectancy the age gap', 'start': 1525.039, 'duration': 6.0}
