{'text': "i believe it's child abuse what is the", 'start': 0.08, 'duration': 4.12}
{'text': "since they're banned from talking about", 'start': 1121.28, 'duration': 3.519}
{'text': 'that x must be true this is basically', 'start': 1122.799, 'duration': 4.24}
{'text': "what you're saying right", 'start': 1124.799, 'duration': 3.521}
{'text': 'no', 'start': 1127.039, 'duration': 2.64}
{'text': "do you want me to state what i've said", 'start': 1128.32, 'duration': 3.52}
{'text': 'again but quicker', 'start': 1129.679, 'duration': 3.921}
{'text': "so we're not like eating up the entire", 'start': 1131.84, 'duration': 4.719}
{'text': 'debate with me just stating', 'start': 1133.6, 'duration': 6.48}
{'text': 'yeah right you can talk', 'start': 1136.559, 'duration': 7.681}
{'text': 'you can talk on social media about', 'start': 1140.08, 'duration': 8.56}
{'text': 'whites becoming a minority but only if', 'start': 1144.24, 'duration': 7.52}
{'text': "you support white's becoming a minority", 'start': 1148.64, 'duration': 5.919}
{'text': "so social media doesn't ban you from", 'start': 1151.76, 'duration': 5.2}
{'text': 'talking about whites becoming a minority', 'start': 1154.559, 'duration': 5.761}
{'text': 'they only ban you if you disagree with', 'start': 1156.96, 'duration': 7.76}
{'text': 'that happening or wish to in any way', 'start': 1160.32, 'duration': 7.68}
{'text': "advocate against that so this isn't like", 'start': 1164.72, 'duration': 5.12}
{'text': "some mad thing what you're trying to", 'start': 1168.0, 'duration': 3.28}
{'text': "paint as you're trying to say well if", 'start': 1169.84, 'duration': 3.52}
{'text': 'youtube banned you from saying hillary', 'start': 1171.28, 'duration': 3.92}
{'text': "clinton's a lizard that doesn't mean", 'start': 1173.36, 'duration': 5.36}
{'text': "hillary clinton's a lizard no that's", 'start': 1175.2, 'duration': 4.64}
{'text': "what you're doing there is you're", 'start': 1178.72, 'duration': 3.04}
{'text': 'drawing a false equivalent to try and', 'start': 1179.84, 'duration': 4.24}
{'text': 'derail this into some kind of comedy', 'start': 1181.76, 'duration': 3.919}
{'text': "because you can't trust what i'm saying", 'start': 1184.08, 'duration': 3.52}
{'text': "i'm just i'm i haven't even i'm trying", 'start': 1185.679, 'duration': 3.201}
{'text': "to understand your question i'm not", 'start': 1187.6, 'duration': 3.28}
{'text': "trying to derail anything okay i don't", 'start': 1188.88, 'duration': 4.0}
{'text': 'understand', 'start': 1190.88, 'duration': 3.44}
{'text': 'for example like there might be an', 'start': 1192.88, 'duration': 3.76}
{'text': 'editorial where they talk about the', 'start': 1194.32, 'duration': 4.4}
{'text': 'browning of america or whatever or they', 'start': 1196.64, 'duration': 3.84}
{'text': "talk about you know white's gonna be a", 'start': 1198.72, 'duration': 3.76}
{'text': "minority and i've seen these myself and", 'start': 1200.48, 'duration': 3.84}
{'text': "they're celebrating it right yeah i'm", 'start': 1202.48, 'duration': 3.76}
{'text': "not i'm not disagreeing with that yeah", 'start': 1204.32, 'duration': 3.359}
{'text': "i'm just asking what you say about that", 'start': 1206.24, 'duration': 2.88}
{'text': "though like i mean yeah it's cringe i", 'start': 1207.679, 'duration': 2.321}
{'text': "think it's crazy i think there's a lot", 'start': 1209.12, 'duration': 2.08}
{'text': 'of dumb that gets banned for', 'start': 1210.0, 'duration': 2.799}
{'text': 'because of what advertisers think is', 'start': 1211.2, 'duration': 3.04}
{'text': 'friendly or whatever or what the most', 'start': 1212.799, 'duration': 2.481}
{'text': 'people will support without cancelling', 'start': 1214.24, 'duration': 2.64}
{'text': 'somebody um but i agree that a lot of', 'start': 1215.28, 'duration': 4.0}
{'text': 'that is cringe however just because', 'start': 1216.88, 'duration': 4.4}
{'text': "platforms even if it's every platform in", 'start': 1219.28, 'duration': 3.68}
{'text': 'the world is not platforming a certain', 'start': 1221.28, 'duration': 3.84}
{'text': "type of speech that doesn't necessarily", 'start': 1222.96, 'duration': 3.839}
{'text': 'mean that there is some truth that those', 'start': 1225.12, 'duration': 2.72}
{'text': 'people are getting at there could be a', 'start': 1226.799, 'duration': 2.801}
{'text': "variety of reasons for why they're", 'start': 1227.84, 'duration': 3.36}
{'text': 'banning that speech not just because', 'start': 1229.6, 'duration': 2.8}
{'text': "they're trying to hide the truth that's", 'start': 1231.2, 'duration': 2.88}
{'text': "all i'm trying to say no no no wait you", 'start': 1232.4, 'duration': 4.399}
{'text': 'have just earlier on in this in this', 'start': 1234.08, 'duration': 5.76}
{'text': 'very debate accepted that white people', 'start': 1236.799, 'duration': 5.601}
{'text': 'are becoming a minority you support that', 'start': 1239.84, 'duration': 4.56}
{'text': 'you are a multitasker', 'start': 1242.4, 'duration': 2.96}
{'text': 'this is going to be a painful', 'start': 1244.4, 'duration': 4.399}
{'text': 'conversation 400 000 strong youtube army', 'start': 1245.36, 'duration': 5.679}
{'text': 'make lots of money have monetized videos', 'start': 1248.799, 'duration': 4.321}
{'text': 'but if somebody came on', 'start': 1251.039, 'duration': 3.76}
{'text': 'youtube today if i started another', 'start': 1253.12, 'duration': 4.64}
{'text': 'youtube channel i had 100 000 subs mine', 'start': 1254.799, 'duration': 4.561}
{'text': 'initially got shadow banned then this', 'start': 1257.76, 'duration': 2.56}
{'text': "guy's supposed to be like a really", 'start': 1259.36, 'duration': 3.199}
{'text': 'famous like neo-nazi or whatever so i', 'start': 1260.32, 'duration': 3.599}
{'text': 'was hoping for a little bit more say', 'start': 1262.559, 'duration': 2.881}
{'text': 'exactly the same come from the same', 'start': 1263.919, 'duration': 3.521}
{'text': 'starting point as you do but this is', 'start': 1265.44, 'duration': 4.64}
{'text': 'happening but then say we disagree with', 'start': 1267.44, 'duration': 4.88}
{'text': "it happening are banned so what you're", 'start': 1270.08, 'duration': 5.92}
{'text': 'seeing here is a concerted effort across', 'start': 1272.32, 'duration': 6.719}
{'text': 'all platforms to stop anyone talking', 'start': 1276.0, 'duration': 5.2}
{'text': 'about demographic change', 'start': 1279.039, 'duration': 4.241}
{'text': "i've acknowledged all of this but what", 'start': 1281.2, 'duration': 3.92}
{'text': "i'm saying is because you're trying to", 'start': 1283.28, 'duration': 4.16}
{'text': "say that because that's happening either", 'start': 1285.12, 'duration': 3.84}
{'text': "people don't want people to know that", 'start': 1287.44, 'duration': 2.96}
{'text': "it's true or they're", 'start': 1288.96, 'duration': 2.24}
{'text': "banning it because there's some", 'start': 1290.4, 'duration': 2.0}
{'text': "intentionality there that they're trying", 'start': 1291.2, 'duration': 2.8}
{'text': "to hide what i'm trying to say is", 'start': 1292.4, 'duration': 3.68}
{'text': "there's an alternative explanation and", 'start': 1294.0, 'duration': 3.76}
{'text': 'it might just be that this particular', 'start': 1296.08, 'duration': 3.92}
{'text': 'type of speech is so unpopular that', 'start': 1297.76, 'duration': 3.76}
{'text': "there are pressure from that there's", 'start': 1300.0, 'duration': 3.44}
{'text': 'pressure on advertisers not to host this', 'start': 1301.52, 'duration': 4.399}
{'text': "type of speech but it's not so unpopular", 'start': 1303.44, 'duration': 3.84}
{'text': "it's not so unpopular because when i had", 'start': 1305.919, 'duration': 3.201}
{'text': 'a channel i had videos with millions of', 'start': 1307.28, 'duration': 4.48}
{'text': 'views when i had a channel i was gaining', 'start': 1309.12, 'duration': 4.559}
{'text': 'a thousand subscribers a week until', 'start': 1311.76, 'duration': 4.08}
{'text': 'youtube shadow bandit there are plenty', 'start': 1313.679, 'duration': 4.641}
{'text': 'of people out there talking about this', 'start': 1315.84, 'duration': 4.64}
{'text': "that are very popular it's not that it's", 'start': 1318.32, 'duration': 4.64}
{'text': 'not popular trump got kicked off twitter', 'start': 1320.48, 'duration': 5.12}
{'text': 'he was very very popular he was the', 'start': 1322.96, 'duration': 4.959}
{'text': "president it's not a matter of", 'start': 1325.6, 'duration': 5.04}
{'text': "popularity it's this isn't just down to", 'start': 1327.919, 'duration': 5.24}
{'text': 'some sort of series of unfortunate', 'start': 1330.64, 'duration': 5.12}
{'text': 'coincidences there is intentionality', 'start': 1333.159, 'duration': 5.481}
{'text': 'here and you only have to be', 'start': 1335.76, 'duration': 5.12}
{'text': 'a mildly intelligent person who can join', 'start': 1338.64, 'duration': 4.24}
{'text': 'up dots to see that', 'start': 1340.88, 'duration': 3.76}
{'text': "what i'm trying to tell you is it's", 'start': 1342.88, 'duration': 3.76}
{'text': 'possible that you can get views or you', 'start': 1344.64, 'duration': 2.96}
{'text': 'can get like millions of views and', 'start': 1346.64, 'duration': 2.56}
{'text': "videos what i'm saying is this", 'start': 1347.6, 'duration': 3.439}
{'text': 'particular type of speech is so', 'start': 1349.2, 'duration': 3.92}
{'text': 'unpopular not that nobody will see it', 'start': 1351.039, 'duration': 3.921}
{'text': "but there's enough of a public backlash", 'start': 1353.12, 'duration': 3.76}
{'text': 'against it that advertisers might want', 'start': 1354.96, 'duration': 3.76}
{'text': "to say hey we don't want to be involved", 'start': 1356.88, 'duration': 3.2}
{'text': "in advertising here or we don't want to", 'start': 1358.72, 'duration': 2.8}
{'text': 'be involved in this particular thing and', 'start': 1360.08, 'duration': 3.44}
{'text': 'that sort of public pressure is usually', 'start': 1361.52, 'duration': 3.6}
{'text': 'what gets this type of content dealing', 'start': 1363.52, 'duration': 3.12}
{'text': "so you're saying now you can have", 'start': 1365.12, 'duration': 5.039}
{'text': 'millions of views you can have a 96 97', 'start': 1366.64, 'duration': 5.84}
{'text': 'positive ratio people love your videos', 'start': 1370.159, 'duration': 4.321}
{'text': "but you'll get banned because the three", 'start': 1372.48, 'duration': 4.4}
{'text': 'percent who are disliking your video are', 'start': 1374.48, 'duration': 4.4}
{'text': 'so powerful that the advertisers will', 'start': 1376.88, 'duration': 4.08}
{'text': 'listen to them youtube will listen to', 'start': 1378.88, 'duration': 4.4}
{'text': 'them and your speech goes down the', 'start': 1380.96, 'duration': 4.64}
{'text': "toilet okay i'm gonna ask you a question", 'start': 1383.28, 'duration': 3.44}
{'text': "and we'll see if you can engage in good", 'start': 1385.6, 'duration': 2.559}
{'text': 'faith do you think only three percent of', 'start': 1386.72, 'duration': 3.439}
{'text': 'people in society are offended by views', 'start': 1388.159, 'duration': 4.88}
{'text': 'related to white nationalism or', 'start': 1390.159, 'duration': 4.64}
{'text': 'uh ethnic majority white people needing', 'start': 1393.039, 'duration': 4.0}
{'text': 'to be a necessity for the future of of', 'start': 1394.799, 'duration': 3.841}
{'text': "country's destinies like do you think", 'start': 1397.039, 'duration': 2.721}
{'text': 'only three percent of people in society', 'start': 1398.64, 'duration': 2.32}
{'text': 'are offended by that because you said', 'start': 1399.76, 'duration': 2.24}
{'text': 'you made it sound like just because', 'start': 1400.96, 'duration': 2.88}
{'text': "you're getting 97 thumbs up or whatever", 'start': 1402.0, 'duration': 3.679}
{'text': "doesn't necessarily mean videos", 'start': 1403.84, 'duration': 3.12}
{'text': "doesn't necessarily mean that the", 'start': 1405.679, 'duration': 3.041}
{'text': 'overwhelming amount of people support', 'start': 1406.96, 'duration': 3.199}
{'text': 'that type of speech or even want to see', 'start': 1408.72, 'duration': 3.6}
{'text': 'it on these types of platforms', 'start': 1410.159, 'duration': 3.281}
{'text': 'but', 'start': 1412.32, 'duration': 2.239}
{'text': 'you see', 'start': 1413.44, 'duration': 3.599}
{'text': "what you're saying here is that there is", 'start': 1414.559, 'duration': 5.12}
{'text': 'a group of people who are undefined who', 'start': 1417.039, 'duration': 4.24}
{'text': 'are apparently seeing these videos that', 'start': 1419.679, 'duration': 3.521}
{'text': "didn't like it but didn't say anything", 'start': 1421.279, 'duration': 4.0}
{'text': 'about it and because of that group of', 'start': 1423.2, 'duration': 3.92}
{'text': 'people the videos have to be removed', 'start': 1425.279, 'duration': 3.041}
{'text': "well that doesn't really make a lot of", 'start': 1427.12, 'duration': 3.36}
{'text': "sense it's the same with trump", 'start': 1428.32, 'duration': 5.44}
{'text': 'you know huge huge amount of support', 'start': 1430.48, 'duration': 5.52}
{'text': 'roughly half of americans supporting him', 'start': 1433.76, 'duration': 4.159}
{'text': 'maybe more depending on what you believe', 'start': 1436.0, 'duration': 4.08}
{'text': 'removed from all social networks', 'start': 1437.919, 'duration': 5.521}
{'text': "now that tells you that this isn't being", 'start': 1440.08, 'duration': 6.32}
{'text': "done this mass deplatforming isn't being", 'start': 1443.44, 'duration': 4.16}
{'text': 'driven', 'start': 1446.4, 'duration': 4.72}
{'text': 'by large majorities it is being driven', 'start': 1447.6, 'duration': 6.8}
{'text': 'by small vocal minorities or a tiny', 'start': 1451.12, 'duration': 5.919}
{'text': 'minority of people who are in control of', 'start': 1454.4, 'duration': 4.48}
{'text': 'platforms that have a very politicized', 'start': 1457.039, 'duration': 4.161}
{'text': 'agenda and part of that agenda is', 'start': 1458.88, 'duration': 4.24}
{'text': "ensuring that white people don't", 'start': 1461.2, 'duration': 3.839}
{'text': "advocate for themselves i don't know who", 'start': 1463.12, 'duration': 4.159}
{'text': 'that tiny minority of people could be', 'start': 1465.039, 'duration': 4.0}
{'text': "but i'm sure somebody in the chat can", 'start': 1467.279, 'duration': 2.961}
{'text': 'help us out with that so you', 'start': 1469.039, 'duration': 3.281}
{'text': 'legitimately believe then that that type', 'start': 1470.24, 'duration': 4.08}
{'text': 'of speech that over 50 percent of people', 'start': 1472.32, 'duration': 4.239}
{'text': 'that that are on youtube are in favor of', 'start': 1474.32, 'duration': 3.599}
{'text': 'seeing stuff related to like white', 'start': 1476.559, 'duration': 2.961}
{'text': 'nationalism or white supremacy that', 'start': 1477.919, 'duration': 3.36}
{'text': 'these are ideas that they would find', 'start': 1479.52, 'duration': 3.759}
{'text': "palatable to be on youtube i didn't say", 'start': 1481.279, 'duration': 4.241}
{'text': "what i didn't say white supremacy i said", 'start': 1483.279, 'duration': 3.841}
{'text': 'white people advocating for their own', 'start': 1485.52, 'duration': 3.6}
{'text': 'interests you then injected white', 'start': 1487.12, 'duration': 5.2}
{'text': 'supremacy to make it very very very hard', 'start': 1489.12, 'duration': 5.76}
{'text': 'to find one without the other right i', 'start': 1492.32, 'duration': 5.52}
{'text': 'can have a conversation', 'start': 1494.88, 'duration': 4.799}
{'text': "i don't know if you are or not but half", 'start': 1497.84, 'duration': 3.76}
{'text': 'of what you said in this conversation is', 'start': 1499.679, 'duration': 3.521}
{'text': 'like kind of not true so for instance', 'start': 1501.6, 'duration': 2.88}
{'text': "you say white people can't have or", 'start': 1503.2, 'duration': 2.479}
{'text': 'advocate on their own ethnic lines', 'start': 1504.48, 'duration': 2.319}
{'text': "whatever i've had conversations about it", 'start': 1505.679, 'duration': 1.921}
{'text': "before and i haven't gotten banned", 'start': 1506.799, 'duration': 2.24}
{'text': 'anywhere from discovery when i say why', 'start': 1507.6, 'duration': 4.0}
{'text': 'but but hold on but like the problem is', 'start': 1509.039, 'duration': 4.161}
{'text': 'that oftentimes this is paired with', 'start': 1511.6, 'duration': 2.88}
{'text': "other types of speech and that's why", 'start': 1513.2, 'duration': 2.56}
{'text': 'these people end up getting', 'start': 1514.48, 'duration': 2.88}
{'text': "de-platformed is they're not just saying", 'start': 1515.76, 'duration': 3.44}
{'text': 'like hey like you know black people have', 'start': 1517.36, 'duration': 3.439}
{'text': 'their own groups asian people have their', 'start': 1519.2, 'duration': 2.719}
{'text': 'own groups like asian people whole bunch', 'start': 1520.799, 'duration': 2.321}
{'text': 'of every people why can they have their', 'start': 1521.919, 'duration': 2.081}
{'text': 'own group and white people can have', 'start': 1523.12, 'duration': 2.32}
{'text': "their group i've had conversations like", 'start': 1524.0, 'duration': 2.48}
{'text': "this before and i don't get", 'start': 1525.44, 'duration': 2.719}
{'text': 'de-platformed on any of these platforms', 'start': 1526.48, 'duration': 3.28}
{'text': 'so my guess is is that when you say well', 'start': 1528.159, 'duration': 2.721}
{'text': "you can't have these conversations", 'start': 1529.76, 'duration': 2.399}
{'text': "because there's usually other things", 'start': 1530.88, 'duration': 2.56}
{'text': 'that go along with it like the little', 'start': 1532.159, 'duration': 2.481}
{'text': "joke you just made about well there's a", 'start': 1533.44, 'duration': 2.239}
{'text': 'certain minority of people that are', 'start': 1534.64, 'duration': 2.08}
{'text': 'controlling these things i wonder who', 'start': 1535.679, 'duration': 3.921}
{'text': "they are that's generally the case no no", 'start': 1536.72, 'duration': 4.559}
{'text': "number one you don't get de-platformed", 'start': 1539.6, 'duration': 3.199}
{'text': 'because you are an establishment', 'start': 1541.279, 'duration': 2.721}
{'text': 'mouthpiece you support what the', 'start': 1542.799, 'duration': 3.041}
{'text': "establishments are saying and you're", 'start': 1544.0, 'duration': 3.52}
{'text': 'leading a group of people who all', 'start': 1545.84, 'duration': 3.439}
{'text': 'support you um', 'start': 1547.52, 'duration': 4.32}
{'text': 'down a road of sort of mocking white', 'start': 1549.279, 'duration': 5.52}
{'text': "advocacy that's the first thing secondly", 'start': 1551.84, 'duration': 5.36}
{'text': "secondly making jokes it shouldn't", 'start': 1554.799, 'duration': 4.24}
{'text': 'really be illegal should it no one is', 'start': 1557.2, 'duration': 4.079}
{'text': 'talking about making anything', 'start': 1559.039, 'duration': 5.281}
{'text': 'for white people as a group', 'start': 1561.279, 'duration': 4.721}
{'text': "don't just face", 'start': 1564.32, 'duration': 3.839}
{'text': 'losing their social media accounts they', 'start': 1566.0, 'duration': 3.76}
{'text': 'face losing their jobs', 'start': 1568.159, 'duration': 2.961}
{'text': 'they face', 'start': 1569.76, 'duration': 2.799}
{'text': 'all manner', 'start': 1571.12, 'duration': 3.2}
{'text': 'of', 'start': 1572.559, 'duration': 4.24}
{'text': 'social problems which are leveled at', 'start': 1574.32, 'duration': 4.64}
{'text': 'them by a small and very aggressive', 'start': 1576.799, 'duration': 4.561}
{'text': 'minority of people who seek to silence', 'start': 1578.96, 'duration': 5.28}
{'text': 'them but the same minority group that', 'start': 1581.36, 'duration': 5.04}
{'text': 'seek to silence white to advocate for', 'start': 1584.24, 'duration': 3.919}
{'text': 'themselves', 'start': 1586.4, 'duration': 6.159}
{'text': 'raise up and amplify the voices of other', 'start': 1588.159, 'duration': 7.361}
{'text': 'ethnic groups that seek to advocate for', 'start': 1592.559, 'duration': 4.881}
{'text': 'their rights and their interests which', 'start': 1595.52, 'duration': 4.08}
{'text': 'exposes another massive hypocrisy so if', 'start': 1597.44, 'duration': 4.0}
{'text': 'somebody came on this stream and said', 'start': 1599.6, 'duration': 3.52}
{'text': 'that a black man came on the stream and', 'start': 1601.44, 'duration': 3.359}
{'text': "said that they're advocating for black", 'start': 1603.12, 'duration': 3.679}
{'text': 'rights they were advocating for black', 'start': 1604.799, 'duration': 4.321}
{'text': 'people in america or britain', 'start': 1606.799, 'duration': 5.201}
{'text': 'as a racial or ethnic group nobody would', 'start': 1609.12, 'duration': 5.52}
{'text': 'bat an eyelid but society has been', 'start': 1612.0, 'duration': 4.24}
{'text': 'conditioned', 'start': 1614.64, 'duration': 3.44}
{'text': "by a small group of people who've taken", 'start': 1616.24, 'duration': 4.559}
{'text': 'control of the media social media etc', 'start': 1618.08, 'duration': 3.92}
{'text': 'to', 'start': 1620.799, 'duration': 3.041}
{'text': 'basically', 'start': 1622.0, 'duration': 4.799}
{'text': 'turn a blind eye or walk away from', 'start': 1623.84, 'duration': 4.719}
{'text': 'anyone who says they advocate for white', 'start': 1626.799, 'duration': 3.041}
{'text': 'interests because if you say you', 'start': 1628.559, 'duration': 3.281}
{'text': 'advocate for white interests there are', 'start': 1629.84, 'duration': 5.12}
{'text': 'social consequences we are shut down for', 'start': 1631.84, 'duration': 6.0}
{'text': 'advocating for our own group which', 'start': 1634.96, 'duration': 6.079}
{'text': 'in the current uh you know larger', 'start': 1637.84, 'duration': 5.12}
{'text': 'political sphere', 'start': 1641.039, 'duration': 3.681}
{'text': 'is massively hypocritical because', 'start': 1642.96, 'duration': 3.12}
{'text': 'everyone else is advocating for their', 'start': 1644.72, 'duration': 3.6}
{'text': 'racial group so when we talk about', 'start': 1646.08, 'duration': 3.76}
{'text': "cancer culture i don't think that this", 'start': 1648.32, 'duration': 3.92}
{'text': 'is driven by just a small minority of', 'start': 1649.84, 'duration': 3.36}
{'text': 'people when you talk about people can', 'start': 1652.24, 'duration': 2.159}
{'text': 'lose their jobs they can get a deep', 'start': 1653.2, 'duration': 2.959}
{'text': "platform of large platforms like i'm", 'start': 1654.399, 'duration': 3.041}
{'text': 'pretty sure that the pressure here is', 'start': 1656.159, 'duration': 2.64}
{'text': "pretty massive it's not just three", 'start': 1657.44, 'duration': 3.28}
{'text': 'percent of the society that agrees uh', 'start': 1658.799, 'duration': 3.281}
{'text': "with these certain ideas there's a lot", 'start': 1660.72, 'duration': 2.559}
{'text': 'of people that participate in this type', 'start': 1662.08, 'duration': 2.479}
{'text': 'of stuff and i think when you look at', 'start': 1663.279, 'duration': 3.681}
{'text': 'like the adpocalypse in what like 2017', 'start': 1664.559, 'duration': 3.761}
{'text': 'and youtube over like family-friendly', 'start': 1666.96, 'duration': 3.52}
{'text': 'content and stuff or all of the weird um', 'start': 1668.32, 'duration': 3.599}
{'text': 'stuff going on with children like a lot', 'start': 1670.48, 'duration': 3.439}
{'text': "of this stuff isn't just", 'start': 1671.919, 'duration': 4.161}
{'text': 'like a small minority of people that are', 'start': 1673.919, 'duration': 3.441}
{'text': 'shadow controlling the you know the', 'start': 1676.08, 'duration': 2.479}
{'text': 'cabal trying to control everything', 'start': 1677.36, 'duration': 2.4}
{'text': 'behind the scenes i think there are', 'start': 1678.559, 'duration': 3.041}
{'text': 'genuinely a lot of big social movements', 'start': 1679.76, 'duration': 3.2}
{'text': 'that push in certain directions now', 'start': 1681.6, 'duration': 2.559}
{'text': "maybe you'll say they exist but they're", 'start': 1682.96, 'duration': 2.4}
{'text': 'controlled by a minority of people i', 'start': 1684.159, 'duration': 3.441}
{'text': "guess um but i i don't think that it's", 'start': 1685.36, 'duration': 3.679}
{'text': 'just like a few people that are driving', 'start': 1687.6, 'duration': 2.64}
{'text': "this i think that there's a huge", 'start': 1689.039, 'duration': 3.041}
{'text': 'cultural consensus around some of these', 'start': 1690.24, 'duration': 4.08}
{'text': 'ideas and then that pushes advertisers', 'start': 1692.08, 'duration': 3.599}
{'text': 'to act in certain ways and then that', 'start': 1694.32, 'duration': 2.88}
{'text': 'pushes platforms to act in certain ways', 'start': 1695.679, 'duration': 2.801}
{'text': "i think that's a far more believable", 'start': 1697.2, 'duration': 3.04}
{'text': 'explanation than', 'start': 1698.48, 'duration': 3.6}
{'text': 'there is like at the shadow cabal unless', 'start': 1700.24, 'duration': 3.2}
{'text': 'we can find them or i guess unless you', 'start': 1702.08, 'duration': 2.959}
{'text': "could show me them um that maybe that'll", 'start': 1703.44, 'duration': 2.959}
{'text': 'be the next part of the conversation', 'start': 1705.039, 'duration': 3.441}
{'text': "we're moving on to well i'll i was going", 'start': 1706.399, 'duration': 3.681}
{'text': 'to say we did uh you know i made a', 'start': 1708.48, 'duration': 3.679}
{'text': 'notation here the intentional part right', 'start': 1710.08, 'duration': 3.44}
{'text': "that is a big part that we haven't", 'start': 1712.159, 'duration': 4.64}
{'text': 'really um took this part at this point', 'start': 1713.52, 'duration': 5.759}
{'text': "uh yeah so why don't we do it now well i", 'start': 1716.799, 'duration': 4.0}
{'text': "mean i'll talk another point about this", 'start': 1719.279, 'duration': 3.76}
{'text': "intentionality yeah i'll talk another", 'start': 1720.799, 'duration': 3.841}
{'text': "point about this intentionality i'll", 'start': 1723.039, 'duration': 4.0}
{'text': 'give you a great example if', 'start': 1724.64, 'duration': 3.2}
{'text': "let's", 'start': 1727.039, 'duration': 3.52}
{'text': 'everyone those died work in design if i', 'start': 1727.84, 'duration': 5.6}
{'text': "started marquis c's magical design", 'start': 1730.559, 'duration': 5.041}
{'text': 'company tomorrow and put up a job', 'start': 1733.44, 'duration': 4.16}
{'text': 'application saying', 'start': 1735.6, 'duration': 4.16}
{'text': 'only white people are welcome for this', 'start': 1737.6, 'duration': 5.199}
{'text': 'job or saying that say black people are', 'start': 1739.76, 'duration': 4.24}
{'text': 'not', 'start': 1742.799, 'duration': 3.521}
{'text': "welcome at my company i don't want to", 'start': 1744.0, 'duration': 3.76}
{'text': "employ them i wouldn't do such a thing", 'start': 1746.32, 'duration': 3.04}
{'text': 'but if i did', 'start': 1747.76, 'duration': 4.0}
{'text': 'there would be absolute uproar and', 'start': 1749.36, 'duration': 3.52}
{'text': 'outrage', 'start': 1751.76, 'duration': 2.0}
{'text': 'but', 'start': 1752.88, 'duration': 3.12}
{'text': 'in western nations such as britain you', 'start': 1753.76, 'duration': 4.88}
{'text': 'do have examples where white people are', 'start': 1756.0, 'duration': 5.2}
{'text': 'excluded from certain jobs', 'start': 1758.64, 'duration': 4.32}
{'text': 'certain positions in the state certain', 'start': 1761.2, 'duration': 4.079}
{'text': 'positions in the media white people are', 'start': 1762.96, 'duration': 4.719}
{'text': 'openly discriminated against in a number', 'start': 1765.279, 'duration': 4.961}
{'text': "of ways and they're the only people who", 'start': 1767.679, 'duration': 4.88}
{'text': 'can be discriminated against now at this', 'start': 1770.24, 'duration': 4.08}
{'text': 'point', 'start': 1772.559, 'duration': 3.201}
{'text': 'clarifying questions so in the united', 'start': 1774.32, 'duration': 2.959}
{'text': "kingdom you're telling me", 'start': 1775.76, 'duration': 3.519}
{'text': "it's legal to discriminate on the basis", 'start': 1777.279, 'duration': 3.52}
{'text': 'of race against white people can you do', 'start': 1779.279, 'duration': 3.921}
{'text': "that it's illegal it's it's illegal to", 'start': 1780.799, 'duration': 5.521}
{'text': 'discriminate on the basis of race but', 'start': 1783.2, 'duration': 5.199}
{'text': "that is something that doesn't seem to", 'start': 1786.32, 'duration': 3.68}
{'text': 'apply when it comes to white people so', 'start': 1788.399, 'duration': 3.121}
{'text': "i'll give you an example the fire", 'start': 1790.0, 'duration': 4.799}
{'text': 'service in england they changed their', 'start': 1791.52, 'duration': 6.48}
{'text': 'testing so you needed 90', 'start': 1794.799, 'duration': 5.841}
{'text': 'on the admission test to get in if', 'start': 1798.0, 'duration': 4.48}
{'text': "you're a white male 80 percent if you're", 'start': 1800.64, 'duration': 3.759}
{'text': 'a white female and 70 if you were', 'start': 1802.48, 'duration': 3.28}
{'text': 'somebody from an ethnic minority', 'start': 1804.399, 'duration': 2.481}
{'text': "background now that's clear", 'start': 1805.76, 'duration': 4.799}
{'text': 'discrimination yet those things are', 'start': 1806.88, 'duration': 6.399}
{'text': 'basically rubber stamped and endorsed by', 'start': 1810.559, 'duration': 4.561}
{'text': 'the same people', 'start': 1813.279, 'duration': 3.681}
{'text': 'by the same people who say that they', 'start': 1815.12, 'duration': 3.279}
{'text': 'want no more discrimination and they', 'start': 1816.96, 'duration': 4.0}
{'text': "want equality that isn't equality and", 'start': 1818.399, 'duration': 4.721}
{'text': "what's happening here is a system of", 'start': 1820.96, 'duration': 3.439}
{'text': 'discrimination just like i was talking', 'start': 1823.12, 'duration': 3.52}
{'text': "about on social media it's a system of", 'start': 1824.399, 'duration': 4.64}
{'text': 'discrimination that discriminates', 'start': 1826.64, 'duration': 4.96}
{'text': 'against white people turns white people', 'start': 1829.039, 'duration': 4.801}
{'text': 'into second-class citizens and again', 'start': 1831.6, 'duration': 4.0}
{'text': 'this is endorsed by social media because', 'start': 1833.84, 'duration': 3.199}
{'text': "you can't talk about it on social media", 'start': 1835.6, 'duration': 2.88}
{'text': 'this is endorsed largely by the', 'start': 1837.039, 'duration': 4.24}
{'text': 'mainstream media in the state now do you', 'start': 1838.48, 'duration': 5.36}
{'text': 'agree with that kind of discrimination', 'start': 1841.279, 'duration': 4.241}
{'text': 'um i would have to see in terms of like', 'start': 1843.84, 'duration': 3.28}
{'text': 'affirmative action basically is what', 'start': 1845.52, 'duration': 3.32}
{'text': "you're talking about", 'start': 1847.12, 'duration': 4.559}
{'text': "um uh i i i don't know i would i would", 'start': 1848.84, 'duration': 4.28}
{'text': 'have to see how it plays out in the uk i', 'start': 1851.679, 'duration': 3.6}
{'text': 'can speak to us laws a lot better but my', 'start': 1853.12, 'duration': 3.36}
