{'text': "they've created a pathological fear of a", 'start': 0.08, 'duration': 5.279}
{'text': 'with it and suddenly they were living a', 'start': 724.959, 'duration': 2.88}
{'text': 'completely different life than they were', 'start': 726.48, 'duration': 3.12}
{'text': 'like five years ago', 'start': 727.839, 'duration': 3.12}
{'text': 'and the answer is that the human brain', 'start': 729.6, 'duration': 2.799}
{'text': 'is quite hold on', 'start': 730.959, 'duration': 3.12}
{'text': 'this is a rumor that gets spread a lot', 'start': 732.399, 'duration': 3.12}
{'text': "i've never seen it substantiated", 'start': 734.079, 'duration': 2.721}
{'text': "anywhere and i feel like i've read the", 'start': 735.519, 'duration': 3.681}
{'text': 'opposite your immune system is not a', 'start': 736.8, 'duration': 5.12}
{'text': 'muscle that works out um casual exposure', 'start': 739.2, 'duration': 4.4}
{'text': 'to germs does not make your immune', 'start': 741.92, 'duration': 3.359}
{'text': 'system stronger', 'start': 743.6, 'duration': 2.479}
{'text': 'now', 'start': 745.279, 'duration': 2.8}
{'text': "one thing that i've heard is that", 'start': 746.079, 'duration': 3.921}
{'text': 'exposure to a wide variety of', 'start': 748.079, 'duration': 4.56}
{'text': 'environments as a child will give you a', 'start': 750.0, 'duration': 4.399}
{'text': 'better chance at dealing with allergies', 'start': 752.639, 'duration': 4.081}
{'text': 'growing up or not having allergies that', 'start': 754.399, 'duration': 4.081}
{'text': "like if you're a kid going out and", 'start': 756.72, 'duration': 3.52}
{'text': 'getting like a ton of different stimulus', 'start': 758.48, 'duration': 3.919}
{'text': 'or whatever or it might even be not as a', 'start': 760.24, 'duration': 3.68}
{'text': 'kid it might even be like under two it', 'start': 762.399, 'duration': 3.201}
{'text': 'might be really young or whatever that', 'start': 763.92, 'duration': 2.719}
{'text': 'like going out and being in those', 'start': 765.6, 'duration': 3.52}
{'text': 'environments can help you with um', 'start': 766.639, 'duration': 4.561}
{'text': 'with uh', 'start': 769.12, 'duration': 3.279}
{'text': 'like not develop as many allergies', 'start': 771.2, 'duration': 3.28}
{'text': 'growing up but like in terms of like oh', 'start': 772.399, 'duration': 3.44}
{'text': "no like your immune system's not getting", 'start': 774.48, 'duration': 3.12}
{'text': "practice that's not really how your", 'start': 775.839, 'duration': 2.8}
{'text': "immune system works it's not like your", 'start': 777.6, 'duration': 2.32}
{'text': 'antibodies like have muscles and they', 'start': 778.639, 'duration': 3.76}
{'text': 'get stronger or whatever um like if', 'start': 779.92, 'duration': 4.4}
{'text': "you're exposed to a particular pathogen", 'start': 782.399, 'duration': 3.361}
{'text': "then you'll develop antibodies for that", 'start': 784.32, 'duration': 2.88}
{'text': "particular pathogen and then you'll have", 'start': 785.76, 'duration': 3.44}
{'text': "them but like it's not like being", 'start': 787.2, 'duration': 4.079}
{'text': 'exposed to 30 other pathogens beforehand', 'start': 789.2, 'duration': 3.439}
{'text': 'makes your like', 'start': 791.279, 'duration': 4.481}
{'text': 'macrophages beefier or like your t cells', 'start': 792.639, 'duration': 6.481}
{'text': 'have like longer memory or whatever um', 'start': 795.76, 'duration': 4.48}
{'text': "like yeah yeah i've never seen that", 'start': 799.12, 'duration': 4.24}
{'text': 'substantiated uh ever before', 'start': 800.24, 'duration': 4.24}
{'text': 'so many people think their immune system', 'start': 803.36, 'duration': 2.32}
{'text': 'became weaker because a lot of times', 'start': 804.48, 'duration': 2.32}
{'text': 'yeah because people say that a lot', 'start': 805.68, 'duration': 3.04}
{'text': "before i've even heard that as a kid", 'start': 806.8, 'duration': 3.52}
{'text': 'people like oh yeah like eating stuff', 'start': 808.72, 'duration': 2.88}
{'text': 'off the floor is okay sometimes you know', 'start': 810.32, 'duration': 3.04}
{'text': 'your immune system needs practice but i', 'start': 811.6, 'duration': 2.96}
{'text': "mean that's because we think about it", 'start': 813.36, 'duration': 2.88}
{'text': 'like we think about it in terms of like', 'start': 814.56, 'duration': 2.959}
{'text': 'well everything else we practice and it', 'start': 816.24, 'duration': 2.64}
{'text': 'gets stronger and better whatever but i', 'start': 817.519, 'duration': 2.961}
{'text': "don't think your immune system works the", 'start': 818.88, 'duration': 3.12}
{'text': 'same way', 'start': 820.48, 'duration': 2.719}
{'text': 'just curious if your immune system', 'start': 822.0, 'duration': 2.639}
{'text': "doesn't improve with exposure why do", 'start': 823.199, 'duration': 2.561}
{'text': 'people in a lot of rural communities', 'start': 824.639, 'duration': 2.32}
{'text': 'have the ability to drink the water', 'start': 825.76, 'duration': 2.72}
{'text': "there which we wouldn't", 'start': 826.959, 'duration': 3.601}
{'text': "that's probably doesn't have to", 'start': 828.48, 'duration': 3.44}
{'text': 'well hold on', 'start': 830.56, 'duration': 4.88}
{'text': "you're okay let me be more precise okay", 'start': 831.92, 'duration': 5.919}
{'text': 'your immune system', 'start': 835.44, 'duration': 4.32}
{'text': 'will grow towards a', 'start': 837.839, 'duration': 4.081}
{'text': 'specific pathogen if exposed to a', 'start': 839.76, 'duration': 4.639}
{'text': 'specific pathogen so if there is an area', 'start': 841.92, 'duration': 5.12}
{'text': 'that has like a ton of a certain germ or', 'start': 844.399, 'duration': 4.56}
{'text': 'virus or whatever and then you get', 'start': 847.04, 'duration': 3.44}
{'text': "exposed to that you'll have protection", 'start': 848.959, 'duration': 3.361}
{'text': "against that but exposure doesn't", 'start': 850.48, 'duration': 3.52}
{'text': 'protect you against future non-related', 'start': 852.32, 'duration': 3.44}
{'text': "things that's what i'm saying so that if", 'start': 854.0, 'duration': 3.279}
{'text': 'i run around outside a whole bunch and i', 'start': 855.76, 'duration': 2.879}
{'text': 'get sick a whole bunch as a kid and then', 'start': 857.279, 'duration': 2.56}
{'text': 'i grow up and then i get like the flu', 'start': 858.639, 'duration': 2.64}
{'text': "i'm gonna be way better that's not true", 'start': 859.839, 'duration': 3.041}
{'text': "that's what i'm saying yeah", 'start': 861.279, 'duration': 2.961}
{'text': "if the immune system doesn't practice", 'start': 862.88, 'duration': 3.36}
{'text': 'why the need for booster shots okay', 'start': 864.24, 'duration': 5.68}
{'text': 'because booster shots or exposures to sp', 'start': 866.24, 'duration': 5.839}
{'text': "i'm just repeating myself exposure to a", 'start': 869.92, 'duration': 4.24}
{'text': 'specific pathogen trains you against a', 'start': 872.079, 'duration': 4.161}
{'text': "specific pathogen but it doesn't train", 'start': 874.16, 'duration': 5.44}
{'text': 'you against other pathogens', 'start': 876.24, 'duration': 4.159}
{'text': "that's", 'start': 879.6, 'duration': 2.08}
{'text': 'my understanding of how the immune', 'start': 880.399, 'duration': 3.361}
{'text': 'system works', 'start': 881.68, 'duration': 3.519}
{'text': 'i should be more strong in these humans', 'start': 883.76, 'duration': 4.8}
{'text': 'that is how the immune system works', 'start': 885.199, 'duration': 3.361}
{'text': 'how are europeans able to be protected', 'start': 891.839, 'duration': 3.44}
{'text': 'from american colds', 'start': 893.36, 'duration': 3.279}
{'text': "i don't think any of us have good cold", 'start': 895.279, 'duration': 2.8}
{'text': 'immunity because that virus is mutating', 'start': 896.639, 'duration': 2.801}
{'text': "so quickly i don't think i think", 'start': 898.079, 'duration': 3.361}
{'text': 'everybody gets [\xa0__\xa0]', 'start': 899.44, 'duration': 4.8}
{'text': 'by the cold no', 'start': 901.44, 'duration': 2.8}
{'text': 'so the boosters to protect from other', 'start': 906.48, 'duration': 3.12}
{'text': 'strains', 'start': 907.92, 'duration': 3.44}
{'text': 'no the booster is because after a while', 'start': 909.6, 'duration': 3.76}
{'text': 'your body forgets i guess or your', 'start': 911.36, 'duration': 3.52}
{'text': 'immunity can wane after a while for', 'start': 913.36, 'duration': 3.12}
{'text': "things i don't know why immunity wanes", 'start': 914.88, 'duration': 2.48}
{'text': "actually i don't know what the reason", 'start': 916.48, 'duration': 2.479}
{'text': 'for that is', 'start': 917.36, 'duration': 3.44}
{'text': 'but', 'start': 918.959, 'duration': 3.921}
{'text': 'just for reference over 26 million', 'start': 920.8, 'duration': 3.599}
{'text': 'minors were infected agree that the', 'start': 922.88, 'duration': 3.04}
{'text': 'argument should be so that these kids', 'start': 924.399, 'duration': 2.56}
{'text': "don't get affected common country with", 'start': 925.92, 'duration': 4.159}
{'text': 'worse age groups okay', 'start': 926.959, 'duration': 3.12}
{'text': "there wasn't really any plagues in north", 'start': 932.079, 'duration': 3.68}
{'text': 'america like there were in europe yeah', 'start': 933.68, 'duration': 4.159}
{'text': 'but so the thing is my understanding is', 'start': 935.759, 'duration': 4.801}
{'text': 'that in europe most of the nasty that', 'start': 937.839, 'duration': 4.721}
{'text': "most of the nasty [\xa0__\xa0] i'm repeating", 'start': 940.56, 'duration': 3.36}
{'text': "this and i haven't verified this before", 'start': 942.56, 'duration': 2.639}
{'text': "i don't know this is true or not so take", 'start': 943.92, 'duration': 2.64}
{'text': 'this with a grain of salt my', 'start': 945.199, 'duration': 2.961}
{'text': 'understanding is that in europe a lot of', 'start': 946.56, 'duration': 3.839}
{'text': 'the bad [\xa0__\xa0] came from livestock and', 'start': 948.16, 'duration': 3.44}
{'text': "that's where like a lot of that plague", 'start': 950.399, 'duration': 2.56}
{'text': '[\xa0__\xa0] and all that horrible [\xa0__\xa0]', 'start': 951.6, 'duration': 3.52}
{'text': 'disease stuff came from so it killed a', 'start': 952.959, 'duration': 3.601}
{'text': 'lot of europeans but then the ones that', 'start': 955.12, 'duration': 3.2}
{'text': 'were alive like had resistances to it or', 'start': 956.56, 'duration': 3.279}
{'text': 'developed resistances to it and that', 'start': 958.32, 'duration': 3.04}
{'text': 'like that all of that german filth', 'start': 959.839, 'duration': 3.68}
{'text': 'associated with um', 'start': 961.36, 'duration': 4.56}
{'text': 'with with livestock is like what yeah is', 'start': 963.519, 'duration': 6.641}
{'text': 'what what made europeans um', 'start': 965.92, 'duration': 5.839}
{'text': 'so', 'start': 970.16, 'duration': 2.72}
{'text': 'adapted dealing with those types of', 'start': 971.759, 'duration': 2.401}
{'text': 'diseases', 'start': 972.88, 'duration': 3.519}
{'text': "uh but amer uh native americans didn't", 'start': 974.16, 'duration': 3.84}
{'text': 'have any of that [\xa0__\xa0] so', 'start': 976.399, 'duration': 3.201}
{'text': 'um so they had never been exposed to', 'start': 978.0, 'duration': 2.639}
{'text': 'like a lot of the diseases that came', 'start': 979.6, 'duration': 2.479}
{'text': 'from like livestock related [\xa0__\xa0] was my', 'start': 980.639, 'duration': 3.2}
{'text': 'understanding', 'start': 982.079, 'duration': 2.801}
{'text': 'i think that traveling to another', 'start': 983.839, 'duration': 3.201}
{'text': 'country makes you susceptible to colds', 'start': 984.88, 'duration': 3.68}
{'text': "that's why if you vacation for two weeks", 'start': 987.04, 'duration': 2.64}
{'text': 'somewhere a lot of people get a cold by', 'start': 988.56, 'duration': 2.24}
{'text': 'the time they are on the return flight', 'start': 989.68, 'duration': 2.399}
{'text': "but that's to be expected well that's", 'start': 990.8, 'duration': 2.399}
{'text': "because you've never been exposed to", 'start': 992.079, 'duration': 2.241}
{'text': 'those', 'start': 993.199, 'duration': 3.76}
{'text': 'those specific cold viruses before right', 'start': 994.32, 'duration': 4.319}
{'text': 'people adapt to new circumstances very', 'start': 996.959, 'duration': 3.281}
{'text': 'quickly that is the great superpower of', 'start': 998.639, 'duration': 3.12}
{'text': 'humanity we can adapt to nearly every', 'start': 1000.24, 'duration': 3.76}
{'text': 'circumstance it also means that we can', 'start': 1001.759, 'duration': 4.721}
{'text': 'reorient our brains to really bad ideas', 'start': 1004.0, 'duration': 4.32}
{'text': 'incredibly quickly and start living in', 'start': 1006.48, 'duration': 3.44}
{'text': 'line with those ideas to our own', 'start': 1008.32, 'duration': 3.759}
{'text': "detriment and it's very hard to shake us", 'start': 1009.92, 'duration': 4.32}
{'text': 'from that after we get to that unless', 'start': 1012.079, 'duration': 3.44}
{'text': 'there is good leadership this is where', 'start': 1014.24, 'duration': 2.719}
{'text': 'leadership comes in and statesmanship', 'start': 1015.519, 'duration': 3.44}
{'text': 'unless you have people who are out there', 'start': 1016.959, 'duration': 3.761}
{'text': 'actively battling these pathologies', 'start': 1018.959, 'duration': 3.281}
{'text': 'these mental pathologies that people now', 'start': 1020.72, 'duration': 2.88}
{'text': 'have about this', 'start': 1022.24, 'duration': 2.88}
{'text': 'this is going to remain for a long time', 'start': 1023.6, 'duration': 3.359}
{'text': 'and joe biden has he helped create the', 'start': 1025.12, 'duration': 3.919}
{'text': "pathology he's got a problem the only", 'start': 1026.959, 'duration': 3.84}
{'text': 'way the economy comes back is if joe', 'start': 1029.039, 'duration': 3.92}
{'text': 'biden says to people you are now safe go', 'start': 1030.799, 'duration': 3.921}
{'text': 'live your life', 'start': 1032.959, 'duration': 3.84}
{'text': "i don't know how much the lockdown [\xa0__\xa0]", 'start': 1034.72, 'duration': 5.52}
{'text': "i feel like it's supply chain [\xa0__\xa0] is um", 'start': 1036.799, 'duration': 5.04}
{'text': "is is what we're having to deal with now", 'start': 1040.24, 'duration': 3.599}
{'text': 'more so than like coronavirus stuff and', 'start': 1041.839, 'duration': 3.12}
{'text': 'these are like other countries where', 'start': 1043.839, 'duration': 2.48}
{'text': "these issues are happening i don't think", 'start': 1044.959, 'duration': 2.801}
{'text': 'i think some of this is not necessarily', 'start': 1046.319, 'duration': 2.72}
{'text': 'in the control of the united states', 'start': 1047.76, 'duration': 3.44}
{'text': 'anymore', 'start': 1049.039, 'duration': 3.52}
{'text': 'and the only way the economy comes back', 'start': 1051.2, 'duration': 2.8}
{'text': 'is if joe biden says to people you need', 'start': 1052.559, 'duration': 4.0}
{'text': 'to go back to work and get a job', 'start': 1054.0, 'duration': 3.919}
{'text': "and meanwhile he's trying to pay them to", 'start': 1056.559, 'duration': 3.681}
{'text': 'stay home', 'start': 1057.919, 'duration': 2.321}
{'text': 'if anybody wants if anybody has anything', 'start': 1060.88, 'duration': 2.799}
{'text': "in the contrary i've seen so many", 'start': 1062.24, 'duration': 2.96}
{'text': "studies posters i have never i haven't", 'start': 1063.679, 'duration': 3.201}
{'text': 'seen anything linking ui unemployment', 'start': 1065.2, 'duration': 3.599}
{'text': "insurance to unemployment i haven't seen", 'start': 1066.88, 'duration': 3.52}
{'text': "it i haven't seen it there were states", 'start': 1068.799, 'duration': 3.521}
{'text': 'that cut ui early and the unemployment', 'start': 1070.4, 'duration': 3.12}
{'text': "didn't get any better compared to the", 'start': 1072.32, 'duration': 2.479}
{'text': "ones that didn't i've just never seen", 'start': 1073.52, 'duration': 3.039}
{'text': "this i just haven't seen this", 'start': 1074.799, 'duration': 3.281}
{'text': 'ever since i keep hearing this repeated', 'start': 1076.559, 'duration': 2.721}
{'text': 'over and over and over and over and over', 'start': 1078.08, 'duration': 2.64}
{'text': "again but i i just haven't seen it", 'start': 1079.28, 'duration': 3.44}
{'text': 'substantiated anywhere', 'start': 1080.72, 'duration': 3.199}
{'text': "it's just it's like the conservative", 'start': 1082.72, 'duration': 3.92}
{'text': 'talking point but', 'start': 1083.919, 'duration': 2.721}
{'text': 'pretty sure federal insurance is gone', 'start': 1086.799, 'duration': 1.681}
{'text': 'right now', 'start': 1087.76, 'duration': 2.159}
{'text': "it's going to be conducive to a healthy", 'start': 1088.48, 'duration': 3.28}
{'text': 'economy or to a healthy presidency for', 'start': 1089.919, 'duration': 2.961}
{'text': "joe biden i think that he's locked", 'start': 1091.76, 'duration': 2.48}
{'text': 'himself in a box here and he is like a', 'start': 1092.88, 'duration': 3.2}
{'text': "mime now he's just he's just pushing at", 'start': 1094.24, 'duration': 3.52}
{'text': 'the invisible glass trying to find a way', 'start': 1096.08, 'duration': 3.2}
{'text': 'out', 'start': 1097.76, 'duration': 4.159}
{'text': 'meanwhile speaking of joe', 'start': 1099.28, 'duration': 5.04}
{'text': 'tyden ends up being trapped in a box', 'start': 1101.919, 'duration': 4.081}
{'text': "with somebody who's not right", 'start': 1104.32, 'duration': 3.04}
{'text': "unemployment isn't even high at the", 'start': 1106.0, 'duration': 3.36}
{'text': "moment it's 4.8 percent naturally no way", 'start': 1107.36, 'duration': 4.0}
{'text': 'what i thought it was six plus', 'start': 1109.36, 'duration': 4.319}
{'text': 'is it really 4.8 wait i thought i was', 'start': 1111.36, 'duration': 3.6}
{'text': 'like six plus', 'start': 1113.679, 'duration': 3.201}
{'text': 'wait if our unemployment is 4.8 percent', 'start': 1114.96, 'duration': 3.2}
{'text': 'what are we worried about right now what', 'start': 1116.88, 'duration': 3.039}
{'text': 'is the problem', 'start': 1118.16, 'duration': 4.72}
{'text': "there's 10 million open jobs", 'start': 1119.919, 'duration': 4.241}
{'text': 'okay but like', 'start': 1122.88, 'duration': 2.4}
{'text': 'yeah and', 'start': 1124.16, 'duration': 2.399}
{'text': "what do you yeah that's what's gonna", 'start': 1125.28, 'duration': 3.519}
{'text': 'happen i mean what i mean unemployment', 'start': 1126.559, 'duration': 4.0}
{'text': 'can only get you you only have so many', 'start': 1128.799, 'duration': 2.721}
{'text': 'workers', 'start': 1130.559, 'duration': 2.161}
{'text': 'unless you you have to get more', 'start': 1131.52, 'duration': 2.48}
{'text': 'immigrants to come in and work jobs if', 'start': 1132.72, 'duration': 2.72}
{'text': 'you want', 'start': 1134.0, 'duration': 4.48}
{'text': 'um is it possible that lfpr', 'start': 1135.44, 'duration': 5.76}
{'text': 'has diverged from unemployment more than', 'start': 1138.48, 'duration': 4.4}
{'text': 'normal', 'start': 1141.2, 'duration': 2.56}
{'text': 'so', 'start': 1142.88, 'duration': 2.56}
{'text': 'my understanding', 'start': 1143.76, 'duration': 2.72}
{'text': 'is', 'start': 1145.44, 'duration': 4.08}
{'text': 'the labor force participation rate', 'start': 1146.48, 'duration': 5.439}
{'text': 'i think includes retired people and i', 'start': 1149.52, 'duration': 4.159}
{'text': "think that's expected to drop as our", 'start': 1151.919, 'duration': 3.841}
{'text': 'boomers get older and older we keep', 'start': 1153.679, 'duration': 3.601}
{'text': 'talking about like the boomers aging out', 'start': 1155.76, 'duration': 4.56}
{'text': 'of the job market but um', 'start': 1157.28, 'duration': 4.96}
{'text': 'labor force participation is gonna is', 'start': 1160.32, 'duration': 3.2}
{'text': 'probably going to raise i think until', 'start': 1162.24, 'duration': 2.72}
{'text': 'they die', 'start': 1163.52, 'duration': 2.8}
{'text': 'um', 'start': 1164.96, 'duration': 2.48}
{'text': "like i think that's just the thing", 'start': 1166.32, 'duration': 2.96}
{'text': "that's going to happen", 'start': 1167.44, 'duration': 5.119}
{'text': "i don't even know if it's like", 'start': 1169.28, 'duration': 3.279}
{'text': 'off where it should be though right like', 'start': 1173.52, 'duration': 3.36}
{'text': 'if late because labor force', 'start': 1175.76, 'duration': 3.2}
{'text': 'participation rate is always dropping', 'start': 1176.88, 'duration': 3.6}
{'text': "and it's probably right now where we", 'start': 1178.96, 'duration': 3.44}
{'text': 'would have expected it to be', 'start': 1180.48, 'duration': 4.48}
{'text': 'so in 2015 it was like 63 percent now', 'start': 1182.4, 'duration': 4.639}
{'text': "it's 62 percent like", 'start': 1184.96, 'duration': 4.48}
{'text': "prime age e-pop hasn't recovered as much", 'start': 1187.039, 'duration': 4.241}
{'text': 'as headline unemployment and prime age', 'start': 1189.44, 'duration': 6.2}
{'text': 'epoch was rising pre-pre-pandemic', 'start': 1191.28, 'duration': 4.36}
{'text': 'are you just going to ignore the cliff', 'start': 1196.0, 'duration': 2.96}
{'text': 'for this', 'start': 1197.52, 'duration': 3.68}
{'text': 'okay hold on this looks like a cliff but', 'start': 1198.96, 'duration': 2.959}
{'text': 'like', 'start': 1201.2, 'duration': 2.959}
{'text': 'like like if we assume that there is', 'start': 1201.919, 'duration': 4.721}
{'text': 'some trend here that was like going down', 'start': 1204.159, 'duration': 4.0}
{'text': "i'm not gonna be able to graph a perfect", 'start': 1206.64, 'duration': 3.12}
{'text': 'regression or anything okay right but if', 'start': 1208.159, 'duration': 3.041}
{'text': "we assume that there's some trend going", 'start': 1209.76, 'duration': 3.52}
{'text': 'down right and we have like there was a', 'start': 1211.2, 'duration': 3.839}
{'text': 'huge dip here', 'start': 1213.28, 'duration': 3.2}
{'text': "but eventually like it's come back to", 'start': 1215.039, 'duration': 3.201}
{'text': 'normal right obviously i see a huge dip', 'start': 1216.48, 'duration': 4.079}
{'text': "here i'm not [\xa0__\xa0] blind but like just", 'start': 1218.24, 'duration': 3.28}
{'text': "because there's a dip doesn't mean we", 'start': 1220.559, 'duration': 2.161}
{'text': 'would expect to go back up to where it', 'start': 1221.52, 'duration': 2.639}
{'text': "was before that doesn't mean it doesn't", 'start': 1222.72, 'duration': 2.8}
{'text': "go back up here we're [\xa0__\xa0] right like", 'start': 1224.159, 'duration': 3.201}
{'text': "if there's already like a decline and it", 'start': 1225.52, 'duration': 3.519}
{'text': "looks like we're on track like just", 'start': 1227.36, 'duration': 3.52}
{'text': 'eyeballing it right if it looks like', 'start': 1229.039, 'duration': 3.76}
{'text': "we're already on track to where we like", 'start': 1230.88, 'duration': 3.039}
{'text': 'would have been declining to before', 'start': 1232.799, 'duration': 3.441}
{'text': "anyway we can't see", 'start': 1233.919, 'duration': 3.281}
{'text': 'it looks like the current dip would be', 'start': 1236.24, 'duration': 2.799}
{'text': 'explained to the 2010 2015 regression if', 'start': 1237.2, 'duration': 5.28}
{'text': "not the overall maybe yeah i don't know", 'start': 1239.039, 'duration': 3.441}
{'text': 'the biggest thing to start just keeping', 'start': 1244.32, 'duration': 2.16}
{'text': 'annoying is that over economy fully', 'start': 1245.36, 'duration': 2.96}
{'text': 'recovered carbohydrate cleanliness yeah', 'start': 1246.48, 'duration': 2.96}
{'text': 'maybe yeah', 'start': 1248.32, 'duration': 2.8}
{'text': 'sometimes people have like sometimes', 'start': 1249.44, 'duration': 2.88}
{'text': "people make a mistake when they're", 'start': 1251.12, 'duration': 3.039}
{'text': 'thinking about like what it means to', 'start': 1252.32, 'duration': 3.599}
{'text': 'like catch up to where you were so like', 'start': 1254.159, 'duration': 3.601}
{'text': "let's say for instance this is your", 'start': 1255.919, 'duration': 3.441}
{'text': 'market boom boom boom boom boom boom', 'start': 1257.76, 'duration': 3.039}
{'text': "boom and then let's say you have like a", 'start': 1259.36, 'duration': 3.04}
{'text': 'huge crash', 'start': 1260.799, 'duration': 3.041}
{'text': 'for a while', 'start': 1262.4, 'duration': 4.0}
{'text': 'people will be like when we hit here', 'start': 1263.84, 'duration': 5.12}
{'text': 'people are like oh look we recovered', 'start': 1266.4, 'duration': 5.12}
{'text': "no that's this is not recovered that's", 'start': 1268.96, 'duration': 4.64}
{'text': 'not recovered right because i think what', 'start': 1271.52, 'duration': 3.36}
{'text': 'you have to do is you have to look at', 'start': 1273.6, 'duration': 3.76}
{'text': 'like where everything was heading', 'start': 1274.88, 'duration': 4.0}
{'text': 'and then like if we would have been here', 'start': 1277.36, 'duration': 2.88}
{'text': "like we're not technically fully", 'start': 1278.88, 'duration': 2.799}
{'text': 'recovered until we catch back up to', 'start': 1280.24, 'duration': 2.48}
{'text': 'where we would have been i think', 'start': 1281.679, 'duration': 2.24}
{'text': "generally right there's like a different", 'start': 1282.72, 'duration': 2.959}
{'text': "way to look at you can't just like move", 'start': 1283.919, 'duration': 2.88}
{'text': 'forward in time years and years and', 'start': 1285.679, 'duration': 2.401}
{'text': 'years with the rest of the economy or', 'start': 1286.799, 'duration': 2.081}
{'text': 'the rest of the world economy', 'start': 1288.08, 'duration': 1.839}
{'text': 'progressing and then you catch up to', 'start': 1288.88, 'duration': 2.48}
{'text': 'where you were 10 years ago like oh look', 'start': 1289.919, 'duration': 2.401}
{'text': "we've recovered we're back to where", 'start': 1291.36, 'duration': 2.72}
{'text': "we're before i was like okay kind of but", 'start': 1292.32, 'duration': 4.8}
{'text': 'not like necessarily right', 'start': 1294.08, 'duration': 4.64}
{'text': "so i i don't know like yeah is there", 'start': 1297.12, 'duration': 4.08}
{'text': 'like a steep drop off here sure but like', 'start': 1298.72, 'duration': 3.76}
{'text': "we wouldn't have expected these numbers", 'start': 1301.2, 'duration': 2.719}
{'text': 'to start climbing again would we have i', 'start': 1302.48, 'duration': 2.96}
{'text': "guess maybe i don't know there's a whole", 'start': 1303.919, 'duration': 3.201}
{'text': 'bunch of different ways that we count', 'start': 1305.44, 'duration': 4.32}
{'text': "unemployment um that's", 'start': 1307.12, 'duration': 4.0}
{'text': 'i have to go i have to read through all', 'start': 1309.76, 'duration': 3.279}
{'text': 'these things we got these so the youth', 'start': 1311.12, 'duration': 3.76}
{'text': 'we usually here are some things to be', 'start': 1313.039, 'duration': 2.64}
{'text': 'aware of when people talk about', 'start': 1314.88, 'duration': 2.08}
{'text': 'unemployment they try to lie to you okay', 'start': 1315.679, 'duration': 2.88}
{'text': 'so some people will say oh', 'start': 1316.96, 'duration': 3.04}
{'text': "that's not unemployment i'm talking", 'start': 1318.559, 'duration': 2.641}
{'text': "about real unemployment i'm talking", 'start': 1320.0, 'duration': 3.28}
{'text': 'about true unemployment okay so usually', 'start': 1321.2, 'duration': 3.68}
{'text': "we talk about unemployment we're talking", 'start': 1323.28, 'duration': 2.56}
{'text': 'about something called the u3', 'start': 1324.88, 'duration': 2.56}
{'text': 'unemployment rate the u3 unemployment', 'start': 1325.84, 'duration': 3.44}
{'text': 'rate includes people looking for work', 'start': 1327.44, 'duration': 5.119}
{'text': 'but it discludes discouraged workers um', 'start': 1329.28, 'duration': 4.56}
{'text': 'now some people say like oh well you', 'start': 1332.559, 'duration': 2.641}
{'text': 'should include all blah blah blah blah', 'start': 1333.84, 'duration': 2.64}
{'text': 'some people argue like you three or six', 'start': 1335.2, 'duration': 2.4}
{'text': "there's different reasons why people use", 'start': 1336.48, 'duration': 2.319}
{'text': 'different numbers but just know that', 'start': 1337.6, 'duration': 3.76}
{'text': 'like more or less like the u3 the e6', 'start': 1338.799, 'duration': 4.081}
{'text': 'have all like roughly tracked each other', 'start': 1341.36, 'duration': 2.64}
{'text': 'and like none of these have like', 'start': 1342.88, 'duration': 2.72}
{'text': "diverged massively or anything so it's", 'start': 1344.0, 'duration': 2.72}
{'text': "like oh they're wrong about the real", 'start': 1345.6, 'duration': 2.24}
{'text': "[\xa0__\xa0] unemployment rate that's", 'start': 1346.72, 'duration': 2.72}
{'text': '[\xa0__\xa0] now', 'start': 1347.84, 'duration': 3.6}
{'text': 'labor force participation rate i think', 'start': 1349.44, 'duration': 3.84}
{'text': 'this is defined okay here we can just', 'start': 1351.44, 'duration': 3.28}
{'text': "look at this it's defines the number of", 'start': 1353.28, 'duration': 3.84}
{'text': 'persons in the labor force divided by', 'start': 1354.72, 'duration': 6.079}
{'text': 'the civilian population age 16 plus so', 'start': 1357.12, 'duration': 5.6}
{'text': 'as i was saying earlier the problem with', 'start': 1360.799, 'duration': 4.641}
{'text': 'labor force participation rate is as the', 'start': 1362.72, 'duration': 5.12}
{'text': 'boomers age out and get older and older', 'start': 1365.44, 'duration': 4.32}
{'text': "until they start dying we're going to", 'start': 1367.84, 'duration': 4.0}
{'text': 'see that labor force participation rate', 'start': 1369.76, 'duration': 3.36}
{'text': 'fall off', 'start': 1371.84, 'duration': 2.719}
{'text': "and get lower and lower because we're so", 'start': 1373.12, 'duration': 4.0}
{'text': 'top heavy in terms of age right this is', 'start': 1374.559, 'duration': 5.12}
{'text': 'the issue so as so until like all the', 'start': 1377.12, 'duration': 4.32}
{'text': 'boomers what is the average age of a', 'start': 1379.679, 'duration': 4.561}
{'text': 'boomer average age', 'start': 1381.44, 'duration': 6.16}
{'text': 'of baby boomer', 'start': 1384.24, 'duration': 5.52}
{'text': 'jesus is 57 to 75 so we still have a', 'start': 1387.6, 'duration': 3.6}
{'text': "ways to go i feel like i've heard about", 'start': 1389.76, 'duration': 3.44}
{'text': 'the boomers dying for [\xa0__\xa0] 30 years', 'start': 1391.2, 'duration': 4.24}
{'text': "now i'm 30 years old but so we still", 'start': 1393.2, 'duration': 4.08}
{'text': 'have like another 20 [\xa0__\xa0] years until', 'start': 1395.44, 'duration': 5.04}
