{'text': 'you see one or two YouTube videos where', 'start': 0.979, 'duration': 4.541}
{'text': "beardsson yelled at me and I'm taking my", 'start': 1441.38, 'duration': 5.159}
{'text': "rate I'm sorry I'm sorry uh but but yeah", 'start': 1443.36, 'duration': 4.74}
{'text': "women just don't take it they just don't", 'start': 1446.539, 'duration': 3.12}
{'text': 'take the Heat and part of the culture', 'start': 1448.1, 'duration': 3.3}
{'text': 'that men have created is about taking', 'start': 1449.659, 'duration': 3.241}
{'text': "the heat right and that's what brings me", 'start': 1451.4, 'duration': 3.0}
{'text': 'to the earlier point which is men', 'start': 1452.9, 'duration': 3.48}
{'text': 'romanticize their reality better than', 'start': 1454.4, 'duration': 4.44}
{'text': 'women do men react to things better so', 'start': 1456.38, 'duration': 4.2}
{'text': 'when you Destiny when you brought this', 'start': 1458.84, 'duration': 3.42}
{'text': "up you're like you know men talk about", 'start': 1460.58, 'duration': 3.42}
{'text': 'these things like being honorable or', 'start': 1462.26, 'duration': 3.96}
{'text': 'virtuous or or you know they are', 'start': 1464.0, 'duration': 4.14}
{'text': 'assertive this this and that yeah these', 'start': 1466.22, 'duration': 3.18}
{'text': 'are tangible differences between', 'start': 1468.14, 'duration': 3.6}
{'text': "masculinity and femininity there's a", 'start': 1469.4, 'duration': 3.72}
{'text': "reason why there's the perception of a", 'start': 1471.74, 'duration': 3.059}
{'text': 'nagging wife and I think the problem on', 'start': 1473.12, 'duration': 3.179}
{'text': 'the right is that people think that', 'start': 1474.799, 'duration': 4.021}
{'text': 'started like in the last 10 years men', 'start': 1476.299, 'duration': 4.681}
{'text': 'and women are different and if you think', 'start': 1478.82, 'duration': 3.66}
{'text': "that you know you're going to get a wife", 'start': 1480.98, 'duration': 3.12}
{'text': "who's gonna like play video games with", 'start': 1482.48, 'duration': 3.42}
{'text': 'you the way that a dude will or that', 'start': 1484.1, 'duration': 2.939}
{'text': "you're just going to have like a best", 'start': 1485.9, 'duration': 2.58}
{'text': "friend and a wife I think you're", 'start': 1487.039, 'duration': 3.0}
{'text': 'misunderstanding the way women are and', 'start': 1488.48, 'duration': 3.6}
{'text': 'if you hate women for the way that they', 'start': 1490.039, 'duration': 3.481}
{'text': "are you're not going to get along with", 'start': 1492.08, 'duration': 4.14}
{'text': "them either uh but you're basically", 'start': 1493.52, 'duration': 4.86}
{'text': "saying that we shouldn't tether them to", 'start': 1496.22, 'duration': 3.959}
{'text': 'these these values or to these', 'start': 1498.38, 'duration': 3.48}
{'text': 'identities that', 'start': 1500.179, 'duration': 3.901}
{'text': 'um that we have had for such a long time', 'start': 1501.86, 'duration': 4.14}
{'text': "by saying that you're kind of ignoring", 'start': 1504.08, 'duration': 5.64}
{'text': 'the reality that the cultures spawned by', 'start': 1506.0, 'duration': 5.039}
{'text': 'the differences between men and women', 'start': 1509.72, 'duration': 3.959}
{'text': 'are significant and are maybe even', 'start': 1511.039, 'duration': 4.981}
{'text': 'useful maybe even dictate pretty clearly', 'start': 1513.679, 'duration': 4.321}
{'text': "uh what works and what doesn't for", 'start': 1516.02, 'duration': 4.38}
{'text': 'either of those groups', 'start': 1518.0, 'duration': 4.799}
{'text': "I think it's a good point for us to move", 'start': 1520.4, 'duration': 3.84}
{'text': "on to the next topic otherwise we're", 'start': 1522.799, 'duration': 3.661}
{'text': 'going to start looping what', 'start': 1524.24, 'duration': 5.819}
{'text': 'that was like a hole I mean we looped a', 'start': 1526.46, 'duration': 5.219}
{'text': 'little bit we kind of did a half a loop', 'start': 1530.059, 'duration': 4.561}
{'text': 'right uh unless anybody else wants to', 'start': 1531.679, 'duration': 5.701}
{'text': 'contribute any anything uh oh I was just', 'start': 1534.62, 'duration': 4.86}
{'text': 'gonna say that um I was just gonna say', 'start': 1537.38, 'duration': 4.14}
{'text': 'that like uh when it comes to', 'start': 1539.48, 'duration': 4.679}
{'text': 'um when it comes to like women in', 'start': 1541.52, 'duration': 5.279}
{'text': 'um social video game circles I will say', 'start': 1544.159, 'duration': 5.88}
{'text': 'it can also have like a weird and like', 'start': 1546.799, 'duration': 4.921}
{'text': "slightly positive but I don't even know", 'start': 1550.039, 'duration': 2.88}
{'text': 'if I want to call it positive direction', 'start': 1551.72, 'duration': 3.48}
{'text': "but uh there's also like that tried and", 'start': 1552.919, 'duration': 4.38}
{'text': 'true Axiom of uh World of Warcraft or', 'start': 1555.2, 'duration': 4.26}
{'text': 'any sort of MMO Guild that goes to [\xa0__\xa0]', 'start': 1557.299, 'duration': 4.921}
{'text': 'because uh a girl enters in and people', 'start': 1559.46, 'duration': 5.94}
{'text': 'like really get like romantic feelings', 'start': 1562.22, 'duration': 4.98}
{'text': 'or some [\xa0__\xa0] like in a really [\xa0__\xa0]', 'start': 1565.4, 'duration': 3.899}
{'text': "weird way yeah that's true but like", 'start': 1567.2, 'duration': 3.479}
{'text': "there's like it sucks if you're a girl", 'start': 1569.299, 'duration': 2.521}
{'text': "though and you don't want to play like", 'start': 1570.679, 'duration': 2.1}
{'text': "because if you're a girl you're gonna", 'start': 1571.82, 'duration': 2.459}
{'text': 'get [\xa0__\xa0] no matter what so you can', 'start': 1572.779, 'duration': 2.821}
{'text': 'either like you know have an army of', 'start': 1574.279, 'duration': 2.88}
{'text': 'Simpsons and like farm that [\xa0__\xa0] or you', 'start': 1575.6, 'duration': 2.819}
{'text': "just don't and then people will assume", 'start': 1577.159, 'duration': 2.701}
{'text': "you will anyway and it's like you're", 'start': 1578.419, 'duration': 2.76}
{'text': '[\xa0__\xa0] no matter what and some girls like', 'start': 1579.86, 'duration': 2.34}
{'text': 'you know a lot of girls that play games', 'start': 1581.179, 'duration': 2.581}
{'text': 'like that that never even [\xa0__\xa0] get on', 'start': 1582.2, 'duration': 2.459}
{'text': "the mic because it's like it's not even", 'start': 1583.76, 'duration': 2.34}
{'text': 'oh yeah', 'start': 1584.659, 'duration': 2.961}
{'text': 'good', 'start': 1586.1, 'duration': 3.66}
{'text': "and then there's plenty of women who", 'start': 1587.62, 'duration': 3.52}
{'text': 'like get on the mic and then they make', 'start': 1589.76, 'duration': 2.82}
{'text': 'their whole identity the fact that you', 'start': 1591.14, 'duration': 2.76}
{'text': 'know people give them these reactions', 'start': 1592.58, 'duration': 2.88}
{'text': "and honestly I don't know how bad that", 'start': 1593.9, 'duration': 3.3}
{'text': 'is especially regarding like the', 'start': 1595.46, 'duration': 3.06}
{'text': "shrimping thing I think that's a really", 'start': 1597.2, 'duration': 2.88}
{'text': 'damning thing', 'start': 1598.52, 'duration': 3.18}
{'text': 'um but it goes to say that like you know', 'start': 1600.08, 'duration': 4.32}
{'text': 'the the relationships the circles the', 'start': 1601.7, 'duration': 4.38}
{'text': 'friendships that exist between men and', 'start': 1604.4, 'duration': 3.6}
{'text': 'women are totally different', 'start': 1606.08, 'duration': 5.699}
{'text': 'um and again I I am totally against the', 'start': 1608.0, 'duration': 6.539}
{'text': 'notion that like yeah you know men have', 'start': 1611.779, 'duration': 5.101}
{'text': 'all these good quality like cool', 'start': 1614.539, 'duration': 4.981}
{'text': 'assertive personality traits and women', 'start': 1616.88, 'duration': 3.96}
{'text': "have all these ones that we don't think", 'start': 1619.52, 'duration': 3.12}
{'text': "is very cool maybe it's because women", 'start': 1620.84, 'duration': 3.839}
{'text': 'spent a lot of time thinking you know I', 'start': 1622.64, 'duration': 3.36}
{'text': 'want all the things that men have', 'start': 1624.679, 'duration': 3.6}
{'text': 'instead of saying like yeah well you', 'start': 1626.0, 'duration': 4.5}
{'text': "can't get pregnant you dummy you stupid", 'start': 1628.279, 'duration': 4.38}
{'text': "[\xa0__\xa0] like you can't you're you're not", 'start': 1630.5, 'duration': 3.84}
{'text': 'emotionally intelligent enough to not', 'start': 1632.659, 'duration': 4.081}
{'text': "just like fight people I don't know I", 'start': 1634.34, 'duration': 4.199}
{'text': 'think women need to romanticize their', 'start': 1636.74, 'duration': 4.679}
{'text': 'situation the way that men have', 'start': 1638.539, 'duration': 5.341}
{'text': 'um and understand the differences', 'start': 1641.419, 'duration': 4.561}
{'text': "I'm kind of curious when you talk about", 'start': 1643.88, 'duration': 3.899}
{'text': 'these personality sorry go ahead yeah', 'start': 1645.98, 'duration': 4.079}
{'text': "I'm so sorry but do you guys really want", 'start': 1647.779, 'duration': 3.9}
{'text': 'to continue on this topic because I feel', 'start': 1650.059, 'duration': 2.961}
{'text': "like we're going to learn", 'start': 1651.679, 'duration': 4.341}
{'text': 'right here', 'start': 1653.02, 'duration': 5.8}
{'text': "okay I don't want to hear it bright now", 'start': 1656.02, 'duration': 5.68}
{'text': "go ahead I don't I I do want to hear it", 'start': 1658.82, 'duration': 4.2}
{'text': 'I do want to hear it I do want to hear', 'start': 1661.7, 'duration': 5.54}
{'text': 'it go okay go ahead uh', 'start': 1663.02, 'duration': 4.22}
{'text': 'I actually think I might have lost the', 'start': 1667.88, 'duration': 4.32}
{'text': 'train of thought God damn it Stardust', 'start': 1669.38, 'duration': 5.64}
{'text': "not me oh don't hey don't blame me don't", 'start': 1672.2, 'duration': 4.44}
{'text': 'blame me blame Kai because I was trying', 'start': 1675.02, 'duration': 3.12}
{'text': 'to move on wait wait wait no I remember', 'start': 1676.64, 'duration': 3.8}
{'text': 'I remember', 'start': 1678.14, 'duration': 2.3}
{'text': 'my personality', 'start': 1682.039, 'duration': 4.38}
{'text': 'are you talking about like a male', 'start': 1684.2, 'duration': 4.14}
{'text': 'personality trade female personality', 'start': 1686.419, 'duration': 5.281}
{'text': 'male masculine feminine Etc', 'start': 1688.34, 'duration': 5.459}
{'text': 'how do those develop', 'start': 1691.7, 'duration': 4.38}
{'text': 'like where do you think like part of it', 'start': 1693.799, 'duration': 3.721}
{'text': 'is biological differences right so', 'start': 1696.08, 'duration': 2.94}
{'text': "that's why I brought up like how", 'start': 1697.52, 'duration': 3.659}
{'text': "society's form at the beginning I think", 'start': 1699.02, 'duration': 4.98}
{'text': 'that there are sexual differences and', 'start': 1701.179, 'duration': 4.62}
{'text': 'psychological differences and they', 'start': 1704.0, 'duration': 3.24}
{'text': 'manifest in different like personality', 'start': 1705.799, 'duration': 3.721}
{'text': 'traits so like male assertiveness', 'start': 1707.24, 'duration': 4.98}
{'text': 'um likely was bred out of like uh being', 'start': 1709.52, 'duration': 4.94}
{'text': 'able to be physically dominant', 'start': 1712.22, 'duration': 4.319}
{'text': 'so when we talk about like a lot of the', 'start': 1714.46, 'duration': 4.12}
{'text': 'stuff like aggression her', 'start': 1716.539, 'duration': 4.561}
{'text': 'um the like assertiveness and a lot of', 'start': 1718.58, 'duration': 3.959}
{'text': 'these things we can link it to like the', 'start': 1721.1, 'duration': 3.66}
{'text': 'hormones like testosterone and things', 'start': 1722.539, 'duration': 3.901}
{'text': 'like that this is the area that we could', 'start': 1724.76, 'duration': 3.84}
{'text': 'see a lot of the sex differences', 'start': 1726.44, 'duration': 3.3}
{'text': "um but when we're talking about like", 'start': 1728.6, 'duration': 3.179}
{'text': 'personality traits and a lot of things', 'start': 1729.74, 'duration': 3.24}
{'text': "that we've been talking about so far", 'start': 1731.779, 'duration': 2.461}
{'text': 'tonight these are a lot of things that', 'start': 1732.98, 'duration': 3.54}
{'text': 'are socialized into like a particular', 'start': 1734.24, 'duration': 4.5}
{'text': 'group of people like men and women it', 'start': 1736.52, 'duration': 3.659}
{'text': 'can happen for other groups that can be', 'start': 1738.74, 'duration': 2.939}
{'text': 'like Venn diagrams where you have like', 'start': 1740.179, 'duration': 3.24}
{'text': 'overlap with each other so people can', 'start': 1741.679, 'duration': 3.541}
{'text': 'have like group membership with like', 'start': 1743.419, 'duration': 4.5}
{'text': 'multiple groups and each one can have', 'start': 1745.22, 'duration': 4.319}
{'text': 'its own thing like baked into it right', 'start': 1747.919, 'duration': 3.901}
{'text': "and I think it's important to remember", 'start': 1749.539, 'duration': 4.62}
{'text': 'that the it was kind of like what I was', 'start': 1751.82, 'duration': 4.44}
{'text': 'saying the beers and earlier the amount', 'start': 1754.159, 'duration': 4.321}
{'text': "of stuff that's actually deterministic", 'start': 1756.26, 'duration': 3.96}
{'text': 'about these individuals based off of', 'start': 1758.48, 'duration': 3.66}
{'text': 'their like biology and the ways that', 'start': 1760.22, 'duration': 3.48}
{'text': "we're talking about are pretty limited", 'start': 1762.14, 'duration': 3.6}
{'text': 'like we we know that a lot of these', 'start': 1763.7, 'duration': 3.359}
{'text': "traits that we've talked about there are", 'start': 1765.74, 'duration': 4.26}
{'text': 'largely results of culture so we can', 'start': 1767.059, 'duration': 5.401}
{'text': 'coach men to beep a particular way and', 'start': 1770.0, 'duration': 4.08}
{'text': 'we can coach women to be particular ways', 'start': 1772.46, 'duration': 2.699}
{'text': 'right', 'start': 1774.08, 'duration': 2.64}
{'text': 'um we have a ton of like a lot of what', 'start': 1775.159, 'duration': 3.24}
{'text': "we've said so far too is like women", 'start': 1776.72, 'duration': 3.6}
{'text': 'experience a ton of pushback when they', 'start': 1778.399, 'duration': 3.841}
{'text': 'behave in particular ways like when we', 'start': 1780.32, 'duration': 4.2}
{'text': 'look at Elizabeth Holmes right the uh', 'start': 1782.24, 'duration': 4.2}
{'text': 'the blonde executive lady for that blood', 'start': 1784.52, 'duration': 4.86}
{'text': 'company theranos um she wore like a', 'start': 1786.44, 'duration': 4.44}
{'text': 'dress suit and like lowered her voice', 'start': 1789.38, 'duration': 3.419}
{'text': 'just to have the like a different', 'start': 1790.88, 'duration': 4.2}
{'text': 'perception of her as like a defendant in', 'start': 1792.799, 'duration': 4.38}
{'text': 'the case like and there and the people', 'start': 1795.08, 'duration': 3.959}
{'text': 'weird are weirded out by like whoa like', 'start': 1797.179, 'duration': 3.24}
{'text': 'why are you trying to act like more', 'start': 1799.039, 'duration': 3.541}
{'text': 'manually like masculine and like the', 'start': 1800.419, 'duration': 5.64}
{'text': 'reaction to it was like I think relevant', 'start': 1802.58, 'duration': 6.839}
{'text': 'um yeah I understand that these things', 'start': 1806.059, 'duration': 5.881}
{'text': "are like they overlap so much that it's", 'start': 1809.419, 'duration': 6.061}
{'text': 'difficult to draw up like where one', 'start': 1811.94, 'duration': 5.76}
{'text': 'takes over the other but like you could', 'start': 1815.48, 'duration': 4.199}
{'text': 'say that you could say that well she', 'start': 1817.7, 'duration': 4.02}
{'text': 'kind of was able to socialize herself', 'start': 1819.679, 'duration': 4.74}
{'text': 'differently or change her outward', 'start': 1821.72, 'duration': 4.559}
{'text': 'appearance so that people thought she', 'start': 1824.419, 'duration': 4.201}
{'text': 'was more assertive or more masculine but', 'start': 1826.279, 'duration': 3.78}
{'text': 'I think it also comes down to like just', 'start': 1828.62, 'duration': 3.059}
{'text': 'how women are right like you give you', 'start': 1830.059, 'duration': 4.321}
{'text': 'give men the opportunity to be like', 'start': 1831.679, 'duration': 5.701}
{'text': "um you know uh but don't you think that", 'start': 1834.38, 'duration': 5.1}
{'text': 'how just like how women are can be like', 'start': 1837.38, 'duration': 3.539}
{'text': 'a pro like a result of their', 'start': 1839.48, 'duration': 3.72}
{'text': 'circumstances which could be a result of', 'start': 1840.919, 'duration': 3.961}
{'text': "other things like circumstances they're", 'start': 1843.2, 'duration': 3.06}
{'text': "sad because I think it's a nature of", 'start': 1844.88, 'duration': 2.58}
{'text': "their birth and then you're basically", 'start': 1846.26, 'duration': 3.419}
{'text': 'arguing I I guess we could we could take', 'start': 1847.46, 'duration': 5.099}
{'text': 'this back to like the first and no you', 'start': 1849.679, 'duration': 3.901}
{'text': 'know what you said something I can kind', 'start': 1852.559, 'duration': 2.761}
{'text': "of agree with right I could if we're", 'start': 1853.58, 'duration': 3.0}
{'text': 'talking about like the circumstance of', 'start': 1855.32, 'duration': 3.479}
{'text': 'their birth being the cause like I think', 'start': 1856.58, 'duration': 3.36}
{'text': "that yeah that's absolutely like the", 'start': 1858.799, 'duration': 3.24}
{'text': 'root cause but at the same time this is', 'start': 1859.94, 'duration': 3.839}
{'text': 'like the cause of what then happens', 'start': 1862.039, 'duration': 3.721}
{'text': 'through the mechanisms of like like', 'start': 1863.779, 'duration': 3.9}
{'text': 'culture and like the institutions here', 'start': 1865.76, 'duration': 4.5}
{'text': 'Kai I gotta I got a gym analogy for you', 'start': 1867.679, 'duration': 6.0}
{'text': "okay let's go okay so hey how do I get", 'start': 1870.26, 'duration': 4.919}
{'text': 'my player and your server by the way', 'start': 1873.679, 'duration': 3.98}
{'text': "that's just the lifting channel", 'start': 1875.179, 'duration': 5.22}
{'text': "one pound Club here's what it feels like", 'start': 1877.659, 'duration': 4.961}
{'text': 'to me okay I think that there are', 'start': 1880.399, 'duration': 4.201}
{'text': 'differences between men and women and', 'start': 1882.62, 'duration': 3.48}
{'text': 'because those differences exist what', 'start': 1884.6, 'duration': 3.9}
{'text': 'happens is we hyper-exaggerate them in', 'start': 1886.1, 'duration': 5.04}
{'text': "society so maybe we'll have like some", 'start': 1888.5, 'duration': 5.58}
{'text': 'trait where like men are like 58 and', 'start': 1891.14, 'duration': 4.98}
{'text': 'women are like 42 percent of that trade', 'start': 1894.08, 'duration': 3.959}
{'text': 'but because there is a real difference', 'start': 1896.12, 'duration': 4.439}
{'text': 'what happens is we exaggerate the [\xa0__\xa0]', 'start': 1898.039, 'duration': 4.5}
{'text': 'out of it societally speaking and then', 'start': 1900.559, 'duration': 3.24}
{'text': "it'll look like at the end of the day", 'start': 1902.539, 'duration': 3.541}
{'text': 'like men are like 90 and women are 10', 'start': 1903.799, 'duration': 3.661}
{'text': "and it's like and then people will look", 'start': 1906.08, 'duration': 2.579}
{'text': "at that they'll go like oh well why is", 'start': 1907.46, 'duration': 2.219}
{'text': 'it so different well because of', 'start': 1908.659, 'duration': 2.64}
{'text': "biological differences so that's it's", 'start': 1909.679, 'duration': 4.321}
{'text': 'kind of true but not really and the', 'start': 1911.299, 'duration': 4.141}
{'text': "example that I'll go to here I don't I", 'start': 1914.0, 'duration': 2.159}
{'text': "guess I don't know what kind of women", 'start': 1915.44, 'duration': 2.579}
{'text': 'you like but I think that the average', 'start': 1916.159, 'duration': 4.38}
{'text': 'state of like muscular development in', 'start': 1918.019, 'duration': 4.981}
{'text': "women is abysmal like I don't know if", 'start': 1920.539, 'duration': 3.661}
{'text': "you've met like a woman that can't put a", 'start': 1923.0, 'duration': 3.36}
{'text': "bag up in a plane like I'm liking this", 'start': 1924.2, 'duration': 3.719}
{'text': "yeah sure they can't do it and it's like", 'start': 1926.36, 'duration': 2.34}
{'text': "you'll look at the difference between", 'start': 1927.919, 'duration': 2.161}
{'text': 'strength of like men and women and there', 'start': 1928.7, 'duration': 2.88}
{'text': 'is a real biological difference there', 'start': 1930.08, 'duration': 2.88}
{'text': 'given the same time training given no', 'start': 1931.58, 'duration': 2.699}
{'text': "training whatever obviously there's a", 'start': 1932.96, 'duration': 3.18}
{'text': 'difference but people exaggerate that so', 'start': 1934.279, 'duration': 3.061}
{'text': 'much that the average woman thinks she', 'start': 1936.14, 'duration': 2.759}
{'text': "can't put her Gucci bag up in a plane", 'start': 1937.34, 'duration': 3.059}
{'text': "right she can't carry a bag of an", 'start': 1938.899, 'duration': 2.581}
{'text': "airport but that's not true the average", 'start': 1940.399, 'duration': 3.0}
{'text': 'woman with barely any training could', 'start': 1941.48, 'duration': 3.539}
{'text': 'like get to some level of being able to', 'start': 1943.399, 'duration': 2.88}
{'text': "do it so I guess all I'm saying is that", 'start': 1945.019, 'duration': 2.52}
{'text': 'like I acknowledge that there are', 'start': 1946.279, 'duration': 3.0}
{'text': 'differences but when we see differences', 'start': 1947.539, 'duration': 4.02}
{'text': "that are hyper Ultra exaggerated I don't", 'start': 1949.279, 'duration': 3.601}
{'text': "think it's true to just say well that's", 'start': 1951.559, 'duration': 3.061}
{'text': 'only because of biology I think we take', 'start': 1952.88, 'duration': 3.299}
{'text': 'small biological differences and then we', 'start': 1954.62, 'duration': 3.12}
{'text': 'hyper exaggerate them in society and', 'start': 1956.179, 'duration': 2.401}
{'text': "then people think that that's what's", 'start': 1957.74, 'duration': 3.48}
{'text': 'naturally happening in my opinion', 'start': 1958.58, 'duration': 5.219}
{'text': 'um I I agree to some extent', 'start': 1961.22, 'duration': 4.799}
{'text': "um I'm a big advocate of women actually", 'start': 1963.799, 'duration': 4.38}
{'text': "exercising there's a lot of benefits and", 'start': 1966.019, 'duration': 4.321}
{'text': 'when we read like The Bible we hear', 'start': 1968.179, 'duration': 2.88}
{'text': 'about', 'start': 1970.34, 'duration': 2.219}
{'text': "um women I think it's either in Psalms", 'start': 1971.059, 'duration': 3.96}
{'text': "or Proverbs the Proverbs 31 Woman who's", 'start': 1972.559, 'duration': 3.901}
{'text': 'supposed to be like', 'start': 1975.019, 'duration': 2.821}
{'text': 'um good with their hands who does things', 'start': 1976.46, 'duration': 4.14}
{'text': 'around the house like uh exercises in', 'start': 1977.84, 'duration': 5.219}
{'text': 'some fashion or at least as handy um so', 'start': 1980.6, 'duration': 4.62}
{'text': "in that sense like I I wouldn't disagree", 'start': 1983.059, 'duration': 4.5}
{'text': "agree with you but I also wouldn't say", 'start': 1985.22, 'duration': 5.88}
{'text': "that it's like a 48-52 split I think the", 'start': 1987.559, 'duration': 5.521}
{'text': 'extreme differences you talk about', 'start': 1991.1, 'duration': 4.079}
{'text': 'really are not so apparent I think the', 'start': 1993.08, 'duration': 4.56}
{'text': "differences aren't extreme they're a", 'start': 1995.179, 'duration': 5.181}
{'text': 'conclusion of either men or women being', 'start': 1997.64, 'duration': 5.1}
{'text': 'more able to do one thing versus the', 'start': 2000.36, 'duration': 3.819}
{'text': 'other and I think if what if it was like', 'start': 2002.74, 'duration': 4.86}
{'text': "a 40-60 split the split wouldn't be as", 'start': 2004.179, 'duration': 4.98}
{'text': 'extreme because we would find so many', 'start': 2007.6, 'duration': 4.919}
{'text': 'women that are just as good uh as men at', 'start': 2009.159, 'duration': 5.041}
{'text': "doing this but that's never the ratio we", 'start': 2012.519, 'duration': 3.54}
{'text': 'see we see women who you know fail', 'start': 2014.2, 'duration': 4.199}
{'text': 'physical exams or are very physically', 'start': 2016.059, 'duration': 4.1}
{'text': 'different in the military or in sports', 'start': 2018.399, 'duration': 5.76}
{'text': 'we see you know women who are like kids', 'start': 2020.159, 'duration': 5.201}
{'text': 'on the playground who choose different', 'start': 2024.159, 'duration': 2.281}
{'text': "things not because they've been", 'start': 2025.36, 'duration': 2.939}
{'text': 'socialized into it and then when you', 'start': 2026.44, 'duration': 3.119}
{'text': 'swing it the other way and you think', 'start': 2028.299, 'duration': 4.561}
{'text': "it's this 40-60 thing you'll get a a kid", 'start': 2029.559, 'duration': 4.801}
{'text': 'who likes playing dress-up and then', 'start': 2032.86, 'duration': 3.179}
{'text': "you'll start to say well maybe that kid", 'start': 2034.36, 'duration': 4.319}
{'text': 'is transgender and the response to it', 'start': 2036.039, 'duration': 4.14}
{'text': "shouldn't be that the kid is transgender", 'start': 2038.679, 'duration': 3.36}
{'text': 'because we know that you know where', 'start': 2040.179, 'duration': 4.98}
{'text': 'transgenderism is supposedly genetically', 'start': 2042.039, 'duration': 5.64}
{'text': "on set it's a very minor portion of the", 'start': 2045.159, 'duration': 4.2}
{'text': 'population but the more and more you', 'start': 2047.679, 'duration': 2.94}
{'text': 'start to think that these extreme', 'start': 2049.359, 'duration': 3.601}
{'text': 'differences are much closer to the', 'start': 2050.619, 'duration': 4.98}
{'text': 'middle the more and more you put people', 'start': 2052.96, 'duration': 5.76}
{'text': 'outside the realm of comfort that they', 'start': 2055.599, 'duration': 5.461}
{'text': 'were evolutionarily designed to fit and', 'start': 2058.72, 'duration': 4.139}
{'text': 'we have those extreme separations', 'start': 2061.06, 'duration': 5.7}
{'text': 'because most people fit into that', 'start': 2062.859, 'duration': 6.661}
{'text': "category not because there's like a 30", 'start': 2066.76, 'duration': 5.579}
{'text': 'percent margin that could go either way', 'start': 2069.52, 'duration': 4.74}
{'text': "okay I just think it's kind of [\xa0__\xa0] up", 'start': 2072.339, 'duration': 3.721}
{'text': 'that you tried to justify your muscle', 'start': 2074.26, 'duration': 4.26}
{'text': 'girl fetish with the Bible okay I think', 'start': 2076.06, 'duration': 4.68}
{'text': "that's [\xa0__\xa0] weird so so uh I think", 'start': 2078.52, 'duration': 3.54}
{'text': "this is a good time now we're actually", 'start': 2080.74, 'duration': 3.899}
{'text': 'moving topics because chat wants me what', 'start': 2082.06, 'duration': 3.72}
{'text': "do you think what'd you think of my", 'start': 2084.639, 'duration': 3.061}
{'text': 'thought-provoking response', 'start': 2085.78, 'duration': 5.76}
{'text': "um I I agree no no we're moving we're", 'start': 2087.7, 'duration': 6.78}
{'text': 'moving topics Oh Daddy Daddy Destiny', 'start': 2091.54, 'duration': 5.4}
{'text': 'what did you think did I do good did I', 'start': 2094.48, 'duration': 4.74}
{'text': 'do good cotton Destiny please can I have', 'start': 2096.94, 'duration': 4.56}
{'text': 'your affection now all right whether', 'start': 2099.22, 'duration': 4.02}
{'text': "you're like it or not Destiny's one of", 'start': 2101.5, 'duration': 3.72}
{'text': "the smartest Debaters he's your enemy", 'start': 2103.24, 'duration': 4.46}
{'text': 'here like what', 'start': 2105.22, 'duration': 2.48}
{'text': 'like Woody', 'start': 2108.04, 'duration': 5.539}
{'text': "I'm dropping down with you guys", 'start': 2109.8, 'duration': 6.279}
{'text': "it's time it's time to move to the next", 'start': 2113.579, 'duration': 5.5}
{'text': 'topic next topic the U.S spends more on', 'start': 2116.079, 'duration': 4.5}
{'text': 'health care than any other country in', 'start': 2119.079, 'duration': 3.361}
{'text': 'the world but struggles to meet basic', 'start': 2120.579, 'duration': 4.141}
{'text': 'standards for patient outcomes the US', 'start': 2122.44, 'duration': 4.62}
{'text': 'spends more on its military than any', 'start': 2124.72, 'duration': 4.5}
{'text': 'other country God damn it why is Kai', 'start': 2127.06, 'duration': 3.12}
{'text': 'okay', 'start': 2129.22, 'duration': 2.94}
{'text': 'all right did he really leave because of', 'start': 2130.18, 'duration': 3.659}
{'text': 'that all right yeah you can meet me', 'start': 2132.16, 'duration': 3.0}
{'text': "again I'm gonna leave too yeah I was", 'start': 2133.839, 'duration': 3.061}
{'text': 'being funny and I was making a funny bit', 'start': 2135.16, 'duration': 3.72}
{'text': 'and you ruined it so yeah if you need me', 'start': 2136.9, 'duration': 3.66}
{'text': "again I'm Gonna Leave okay I don't care", 'start': 2138.88, 'duration': 3.44}
{'text': 'if you leave um', 'start': 2140.56, 'duration': 5.4}
{'text': "see you later okay oh I did I think he's", 'start': 2142.32, 'duration': 5.44}
{'text': 'gonna be back in the lobby', 'start': 2145.96, 'duration': 3.78}
{'text': 'yeah um is that like just like a', 'start': 2147.76, 'duration': 3.359}
{'text': 'dramatic bit or are they really that', 'start': 2149.74, 'duration': 2.94}
{'text': "like no I think they're they're actually", 'start': 2151.119, 'duration': 3.74}
{'text': 'I think they actually left is relatively', 'start': 2152.68, 'duration': 4.5}
{'text': 'beardson does have go-off moments though', 'start': 2154.859, 'duration': 5.341}
{'text': 'yeah yeah', 'start': 2157.18, 'duration': 3.02}
{'text': 'um okay', 'start': 2160.72, 'duration': 2.52}
{'text': 'sorry guys', 'start': 2161.619, 'duration': 4.621}
{'text': 'um I had to assert uh my dominance but', 'start': 2163.24, 'duration': 5.64}
{'text': 'um anyways uh right let me go back to', 'start': 2166.24, 'duration': 3.839}
{'text': 'the topic list', 'start': 2168.88, 'duration': 3.26}
{'text': 'um', 'start': 2170.079, 'duration': 2.061}
{'text': "I'll get somebody else in here as well", 'start': 2173.32, 'duration': 5.039}
{'text': 'yeah', 'start': 2176.2, 'duration': 6.379}
{'text': 'oh boy that was entertaining that was uh', 'start': 2178.359, 'duration': 8.161}
{'text': 'I honestly had no expectations that they', 'start': 2182.579, 'duration': 6.161}
{'text': 'would just rage quit I figured that it', 'start': 2186.52, 'duration': 3.66}
