{'text': 'all right i want to find a new', 'start': 0.16, 'duration': 3.24}
{'text': 'oh good', 'start': 743.279, 'duration': 2.961}
{'text': 'this is a paid appearance i never charge', 'start': 744.639, 'duration': 2.88}
{'text': 'for any of my appearances i only ever', 'start': 746.24, 'duration': 2.48}
{'text': "asked for room and board but i don't", 'start': 747.519, 'duration': 2.161}
{'text': "think this is the type of thing you'd", 'start': 748.72, 'duration': 3.84}
{'text': 'get paid for anyway', 'start': 749.68, 'duration': 2.88}
{'text': 'but i um', 'start': 753.519, 'duration': 2.401}
{'text': "i usually don't charge because i'm", 'start': 754.8, 'duration': 2.479}
{'text': 'trying to be a helpful person i should', 'start': 755.92, 'duration': 3.12}
{'text': 'start charging though', 'start': 757.279, 'duration': 3.041}
{'text': '[\xa0__\xa0]', 'start': 759.04, 'duration': 4.56}
{'text': "it's a top 50 university oh is it", 'start': 760.32, 'duration': 4.4}
{'text': "i'm trying to talk to someone i worked", 'start': 763.6, 'duration': 2.72}
{'text': 'with bill maher back in the day and', 'start': 764.72, 'duration': 3.28}
{'text': 'knows his people what contact would you', 'start': 766.32, 'duration': 3.6}
{'text': 'want me to pass on if i would have put', 'start': 768.0, 'duration': 3.6}
{'text': 'your name in to get on one of the panels', 'start': 769.92, 'duration': 4.56}
{'text': 'uh my email stephenvinelli gmail.com', 'start': 771.6, 'duration': 4.239}
{'text': 'that would be sick', 'start': 774.48, 'duration': 4.32}
{'text': 'oh i have um', 'start': 775.839, 'duration': 5.041}
{'text': "what's bouncing around back here fresh", 'start': 778.8, 'duration': 3.68}
{'text': 'and fit is supposed to be these guys are', 'start': 780.88, 'duration': 2.56}
{'text': "really bad at twitching but it's", 'start': 782.48, 'duration': 2.159}
{'text': 'supposed to be sometime i think when i', 'start': 783.44, 'duration': 3.12}
{'text': 'get back hopefully', 'start': 784.639, 'duration': 2.401}
{'text': 'um', 'start': 786.56, 'duration': 1.92}
{'text': '[Music]', 'start': 787.04, 'duration': 3.2}
{'text': "and then there's a um", 'start': 788.48, 'duration': 3.359}
{'text': "um [\xa0__\xa0] what's the name of the guy the", 'start': 790.24, 'duration': 5.2}
{'text': "british [\xa0__\xa0] i shouldn't say that", 'start': 791.839, 'duration': 3.601}
{'text': 'then everybody hates the united states', 'start': 796.079, 'duration': 4.2}
{'text': 'ah', 'start': 801.44, 'duration': 2.32}
{'text': 'oh pierce morgan he emailed their', 'start': 804.0, 'duration': 3.76}
{'text': 'producers email me too', 'start': 806.079, 'duration': 2.721}
{'text': "but i think i'm just waiting for a", 'start': 807.76, 'duration': 3.759}
{'text': 'response on that', 'start': 808.8, 'duration': 2.719}
{'text': 'um when did i email her last she emailed', 'start': 812.0, 'duration': 4.8}
{'text': "me four days ago saying she's gonna pass", 'start': 814.88, 'duration': 2.959}
{'text': 'it on and see what happens oh because', 'start': 816.8, 'duration': 2.56}
{'text': 'they reached out to me to do a talk on', 'start': 817.839, 'duration': 3.601}
{'text': 'gun control', 'start': 819.36, 'duration': 3.36}
{'text': "i don't know if these if this is the", 'start': 821.44, 'duration': 2.959}
{'text': 'main fox channel the show is done live', 'start': 822.72, 'duration': 3.359}
{'text': 'in the uk at eight and then it goes out', 'start': 824.399, 'duration': 3.68}
{'text': 'on fox nation at 4 30 in australia the', 'start': 826.079, 'duration': 3.44}
{'text': "day after i don't know if fox nation is", 'start': 828.079, 'duration': 3.361}
{'text': 'like the main fox show or not but i have', 'start': 829.519, 'duration': 3.281}
{'text': "no idea i'm not sure but but that was", 'start': 831.44, 'duration': 2.56}
{'text': "four days ago so i don't know if they're", 'start': 832.8, 'duration': 2.719}
{'text': "if that's just like in limbo behind the", 'start': 834.0, 'duration': 4.079}
{'text': 'scenes or what', 'start': 835.519, 'duration': 2.56}
{'text': 'did your shotgun arrive no', 'start': 839.519, 'duration': 2.811}
{'text': 'they are um', 'start': 841.6, 'duration': 3.859}
{'text': '[Music]', 'start': 842.33, 'duration': 3.129}
{'text': 'uh they said it would hopefully be the', 'start': 846.72, 'duration': 2.88}
{'text': 'end of the month so', 'start': 848.079, 'duration': 4.401}
{'text': "it's [\xa0__\xa0] annoying", 'start': 849.6, 'duration': 2.88}
{'text': 'we tried asking lauren how she gets on', 'start': 854.48, 'duration': 4.0}
{'text': 'these things um well she has like a bit', 'start': 856.0, 'duration': 4.32}
{'text': 'of a political tribe i think although', 'start': 858.48, 'duration': 3.2}
{'text': "she's a little bit separated from it but", 'start': 860.32, 'duration': 2.639}
{'text': 'she has a ton of connections she was a', 'start': 861.68, 'duration': 4.08}
{'text': 'really big international figure so', 'start': 862.959, 'duration': 4.24}
{'text': "she's probably met the [\xa0__\xa0] president", 'start': 865.76, 'duration': 2.72}
{'text': "or something i'm sure i don't know but", 'start': 867.199, 'duration': 3.521}
{'text': "the um i don't have um i don't have that", 'start': 868.48, 'duration': 4.08}
{'text': 'reach or she she had a lot more real', 'start': 870.72, 'duration': 4.479}
{'text': 'life activity than i did', 'start': 872.56, 'duration': 3.6}
{'text': 'do you have someone that arranges', 'start': 875.199, 'duration': 2.0}
{'text': 'interviews or discussions with large', 'start': 876.16, 'duration': 2.16}
{'text': 'content creators you could get the', 'start': 877.199, 'duration': 3.361}
{'text': 'development they contact me', 'start': 878.32, 'duration': 4.24}
{'text': 'um but i might start maybe i should', 'start': 880.56, 'duration': 3.12}
{'text': 'start', 'start': 882.56, 'duration': 4.24}
{'text': 'forcing nina to do that', 'start': 883.68, 'duration': 4.719}
{'text': 'is there a demand for a destiny pill to', 'start': 886.8, 'duration': 2.719}
{'text': 'vid to condense your more recent', 'start': 888.399, 'duration': 2.721}
{'text': 'positions yeah', 'start': 889.519, 'duration': 3.921}
{'text': "it's called the manifesto", 'start': 891.12, 'duration': 5.279}
{'text': "and that's exactly what it's gonna do", 'start': 893.44, 'duration': 4.88}
{'text': "okay it'll be a change my mind thing i", 'start': 896.399, 'duration': 3.12}
{'text': "think i'm gonna start", 'start': 898.32, 'duration': 3.759}
{'text': "i'm gonna talk to my videographer dude", 'start': 899.519, 'duration': 3.921}
{'text': 'um', 'start': 902.079, 'duration': 3.041}
{'text': 'how much is this gonna cost me to run if', 'start': 903.44, 'duration': 4.639}
{'text': 'i have to fly him out and pay him for', 'start': 905.12, 'duration': 4.56}
{'text': 'i imagine if i go to a place i probably', 'start': 908.079, 'duration': 4.241}
{'text': 'want to shoot more than one day because', 'start': 909.68, 'duration': 4.0}
{'text': "if i just shoot for one hour if we don't", 'start': 912.32, 'duration': 2.639}
{'text': "get any good footage we're [\xa0__\xa0] so", 'start': 913.68, 'duration': 2.48}
{'text': "we'd probably want to shoot over a few", 'start': 914.959, 'duration': 2.961}
{'text': 'days', 'start': 916.16, 'duration': 4.96}
{'text': 'two or three probably two', 'start': 917.92, 'duration': 4.8}
{'text': 'having two schools nearby that i could', 'start': 921.12, 'duration': 3.2}
{'text': 'go to would be nice then we could shoot', 'start': 922.72, 'duration': 3.359}
{'text': 'for two or three or four days we could', 'start': 924.32, 'duration': 3.759}
{'text': 'shoot in the early like early morning', 'start': 926.079, 'duration': 5.76}
{'text': 'for one late afternoon on another', 'start': 928.079, 'duration': 6.161}
{'text': 'um', 'start': 931.839, 'duration': 2.401}
{'text': 'probably reach out to student orgs that', 'start': 936.16, 'duration': 4.0}
{'text': 'worked at the schools so that we because', 'start': 937.759, 'duration': 3.44}
{'text': 'usually sometimes you have to be', 'start': 940.16, 'duration': 2.479}
{'text': 'sponsored by student org in order to', 'start': 941.199, 'duration': 2.64}
{'text': "come on a campus i don't know how these", 'start': 942.639, 'duration': 2.32}
{'text': 'work but it would probably depend on the', 'start': 943.839, 'duration': 2.081}
{'text': 'school but then they could also', 'start': 944.959, 'duration': 4.161}
{'text': 'advertise and drive engagement', 'start': 945.92, 'duration': 4.96}
{'text': 'i need to get an artist to do we', 'start': 949.12, 'duration': 2.959}
{'text': 'probably want like a nice banner and', 'start': 950.88, 'duration': 3.04}
{'text': '[\xa0__\xa0] i think you can go to fedex and', 'start': 952.079, 'duration': 5.641}
{'text': 'like print all that [\xa0__\xa0] out', 'start': 953.92, 'duration': 3.8}
{'text': 'is it making downstream crowder content', 'start': 969.519, 'duration': 3.12}
{'text': 'kind of cringe', 'start': 971.279, 'duration': 2.721}
{'text': 'um one of the biggest mistakes that', 'start': 972.639, 'duration': 2.64}
{'text': 'young people make is when they try to go', 'start': 974.0, 'duration': 2.639}
{'text': 'out into the world and do anything they', 'start': 975.279, 'duration': 2.8}
{'text': 'feel the need to reinvent the wheel on', 'start': 976.639, 'duration': 2.88}
{'text': "every single thing they do if there's", 'start': 978.079, 'duration': 2.721}
{'text': 'like a brand of content that works', 'start': 979.519, 'duration': 2.401}
{'text': 'really well that you work really well', 'start': 980.8, 'duration': 2.24}
{'text': "with why wouldn't you just do that", 'start': 981.92, 'duration': 3.12}
{'text': 'content', 'start': 983.04, 'duration': 3.359}
{'text': 'you either have a really big ego or a', 'start': 985.04, 'duration': 3.039}
{'text': 'really small brain if your approach to', 'start': 986.399, 'duration': 3.12}
{'text': 'every single project is i need to start', 'start': 988.079, 'duration': 2.801}
{'text': 'something brand new every single time if', 'start': 989.519, 'duration': 2.56}
{'text': "there's something that works really well", 'start': 990.88, 'duration': 2.8}
{'text': 'i would just copy the formula and refine', 'start': 992.079, 'duration': 3.12}
{'text': 'it', 'start': 993.68, 'duration': 4.959}
{'text': 'call it ground your axioms', 'start': 995.199, 'duration': 3.44}
{'text': "i've thought about fighting with crazy", 'start': 1005.04, 'duration': 2.719}
{'text': 'lefties on only republicans i mean i', 'start': 1006.16, 'duration': 3.44}
{'text': "wanna i'm technically i'm a left-leaning", 'start': 1007.759, 'duration': 3.121}
{'text': "person and that's what i want my", 'start': 1009.6, 'duration': 4.4}
{'text': 'political advocacy to be', 'start': 1010.88, 'duration': 5.199}
{'text': 'um', 'start': 1014.0, 'duration': 4.0}
{'text': "so i don't want to just just be fighting", 'start': 1016.079, 'duration': 4.0}
{'text': 'with progressives all the [\xa0__\xa0] time', 'start': 1018.0, 'duration': 3.44}
{'text': "it's", 'start': 1020.079, 'duration': 5.641}
{'text': 'exhausting in a bad way', 'start': 1021.44, 'duration': 4.28}
{'text': 'are you going to argue with college', 'start': 1028.48, 'duration': 2.559}
{'text': 'students seems like you get the same', 'start': 1029.839, 'duration': 2.881}
{'text': 'criticism others get you can call the', 'start': 1031.039, 'duration': 3.04}
{'text': 'other people you can say other people', 'start': 1032.72, 'duration': 2.88}
{'text': 'get criticism but do they really it', 'start': 1034.079, 'duration': 2.801}
{'text': 'seems like they still get a ton of views', 'start': 1035.6, 'duration': 3.359}
{'text': "often their fan bases love it also i'm", 'start': 1036.88, 'duration': 3.679}
{'text': 'not a coward like crowder so i could', 'start': 1038.959, 'duration': 3.6}
{'text': 'announce my presence like a week early', 'start': 1040.559, 'duration': 3.601}
{'text': 'like like crowder tries to hide it so', 'start': 1042.559, 'duration': 2.801}
{'text': 'that nobody can show up to actually', 'start': 1044.16, 'duration': 2.32}
{'text': "challenge him but i wouldn't mind saying", 'start': 1045.36, 'duration': 2.719}
{'text': "like oh a week early i'm going to be at", 'start': 1046.48, 'duration': 4.319}
{'text': 'this school doing this thing', 'start': 1048.079, 'duration': 3.84}
{'text': 'if you want to do multiple schools you', 'start': 1050.799, 'duration': 3.12}
{'text': 'could do ut austin and texas a m', 'start': 1051.919, 'duration': 3.681}
{'text': 'conservative and liberal the schools are', 'start': 1053.919, 'duration': 3.521}
{'text': 'only two hour drive apart interesting', 'start': 1055.6, 'duration': 3.28}
{'text': "okay i'll talk to my videographer guy", 'start': 1057.44, 'duration': 2.4}
{'text': "when i'm in new york city we'll talk", 'start': 1058.88, 'duration': 2.08}
{'text': 'about this i think this would be a fun', 'start': 1059.84, 'duration': 2.32}
{'text': 'thing to try', 'start': 1060.96, 'duration': 4.16}
{'text': 'i need to do more political projects', 'start': 1062.16, 'duration': 4.32}
{'text': 'every time i talk to a person they tell', 'start': 1065.12, 'duration': 2.64}
{'text': "me they're disappointed because i'm not", 'start': 1066.48, 'duration': 2.8}
{'text': "doing anything big and i'm like you know", 'start': 1067.76, 'duration': 5.6}
{'text': "what you're right we'll do this okay", 'start': 1069.28, 'duration': 4.08}
{'text': 'can you still conceal carry on ut', 'start': 1075.76, 'duration': 3.12}
{'text': 'campuses', 'start': 1077.28, 'duration': 4.8}
{'text': 'or did they get rid of that', 'start': 1078.88, 'duration': 3.2}
{'text': 'if i had footage of killing somebody', 'start': 1082.48, 'duration': 4.079}
{'text': 'that tried to murder me on a [\xa0__\xa0]', 'start': 1084.0, 'duration': 4.32}
{'text': 'ask me anything and then we just keep', 'start': 1086.559, 'duration': 3.921}
{'text': 'going like all right guys i still got', 'start': 1088.32, 'duration': 4.08}
{'text': 'another 45 minutes here', 'start': 1090.48, 'duration': 3.28}
{'text': "who's in it i'm in a video game", 'start': 1092.4, 'duration': 2.48}
{'text': 'obviously', 'start': 1093.76, 'duration': 4.799}
{'text': "in self-defense i'm saying of course", 'start': 1094.88, 'duration': 4.799}
{'text': "i work for a security company if you're", 'start': 1098.559, 'duration': 2.48}
{'text': 'interested in irl stuff would you want', 'start': 1099.679, 'duration': 2.801}
{'text': 'to hire armed or armed security like the', 'start': 1101.039, 'duration': 2.64}
{'text': 'guy with a fanny pack in the background', 'start': 1102.48, 'duration': 2.8}
{'text': "of crowded series no i'm probably i", 'start': 1103.679, 'duration': 3.761}
{'text': "don't care if i get beat up all", 'start': 1105.28, 'duration': 4.56}
{'text': "i'll have security", 'start': 1107.44, 'duration': 3.359}
{'text': 'damn why do you think somebody would', 'start': 1109.84, 'duration': 2.4}
{'text': "actually i don't think i would i don't", 'start': 1110.799, 'duration': 3.041}
{'text': 'think somebody should kill me i just', 'start': 1112.24, 'duration': 3.04}
{'text': "need my back to wall so i can't get like", 'start': 1113.84, 'duration': 2.719}
{'text': 'stabbed in the back or some [\xa0__\xa0]', 'start': 1115.28, 'duration': 4.24}
{'text': 'probably okay', 'start': 1116.559, 'duration': 2.961}
