{'text': 'putin challenged joe biden to a debate', 'start': 0.08, 'duration': 6.0}
{'text': 'recently discovered him another second', 'start': 754.88, 'duration': 2.8}
{'text': 'omaha native who has a certain amount', 'start': 756.24, 'duration': 2.719}
{'text': 'following onsets of youtube twitch on', 'start': 757.68, 'duration': 2.32}
{'text': 'the platform', 'start': 758.959, 'duration': 2.641}
{'text': 'final 32 a creighton prep graduate who', 'start': 760.0, 'duration': 2.88}
{'text': 'now lives in california had supported', 'start': 761.6, 'duration': 2.56}
{'text': "godzilla's bid for mayor by sending his", 'start': 762.88, 'duration': 2.72}
{'text': 'own canvassers and volunteers to omaha', 'start': 764.16, 'duration': 2.32}
{'text': 'the relationship began to draw a', 'start': 765.6, 'duration': 1.6}
{'text': "criticism last month we're going to", 'start': 766.48, 'duration': 2.72}
{'text': 'exploit an expletive-laden clip from one', 'start': 767.2, 'duration': 2.8}
{'text': "of bunnell's", 'start': 769.2, 'duration': 2.0}
{'text': 'live streams from the summit which by', 'start': 770.0, 'duration': 3.12}
{'text': 'now said the writing needs to stop if it', 'start': 771.2, 'duration': 3.52}
{'text': 'means like', 'start': 773.12, 'duration': 3.44}
{'text': "a point doesn't mean it says in the clip", 'start': 774.72, 'duration': 3.44}
{'text': "oh wow he didn't add in uh brackets", 'start': 776.56, 'duration': 5.04}
{'text': "black lives matter that's nice", 'start': 778.16, 'duration': 3.44}
{'text': 'guy joking condemned the same unless we', 'start': 782.639, 'duration': 4.241}
{'text': "several types of bananas doesn't have", 'start': 783.76, 'duration': 3.12}
{'text': 'new york audience becoming increasingly', 'start': 793.839, 'duration': 2.641}
{'text': 'popular among politicians of all stripes', 'start': 795.2, 'duration': 3.439}
{'text': 'located frequently holds zoom forums', 'start': 796.48, 'duration': 4.0}
{'text': 'aoc a new democrat often hops on twitch', 'start': 798.639, 'duration': 2.88}
{'text': 'play video games while discussing', 'start': 800.48, 'duration': 2.159}
{'text': 'politics or encouraging people to vote', 'start': 801.519, 'duration': 2.241}
{'text': "gujjar's interview right now twitch or", 'start': 802.639, 'duration': 2.0}
{'text': "list here and it's participating in", 'start': 803.76, 'duration': 1.6}
{'text': 'other illinois', 'start': 804.639, 'duration': 2.241}
{'text': 'lanes only destiny online is more than', 'start': 805.36, 'duration': 3.039}
{'text': '980 thousand followers between youtube', 'start': 806.88, 'duration': 2.639}
{'text': 'and twitch founded a group', 'start': 808.399, 'duration': 2.641}
{'text': 'supporter of the recent georgia senate', 'start': 809.519, 'duration': 2.801}
{'text': 'runoff campaign to rafael warnock and', 'start': 811.04, 'duration': 2.32}
{'text': 'john ossoff through the funding and', 'start': 812.32, 'duration': 2.16}
{'text': 'training of volunteers earlier this year', 'start': 813.36, 'duration': 2.159}
{'text': 'here and supporters turn their efforts', 'start': 814.48, 'duration': 2.24}
{'text': 'to helping gudgel', 'start': 815.519, 'duration': 2.401}
{'text': 'interview model estimated that he spent', 'start': 816.72, 'duration': 2.479}
{'text': 'fifty thousand dollars for the gradual', 'start': 817.92, 'duration': 3.039}
{'text': 'these costs included airbnb and hotels', 'start': 819.199, 'duration': 2.88}
{'text': 'around his workers and volunteers and', 'start': 820.959, 'duration': 2.801}
{'text': "food for cameras as he said he's", 'start': 822.079, 'duration': 2.801}
{'text': 'livestreamed tens of thousands', 'start': 823.76, 'duration': 1.92}
{'text': "right now he said and it wouldn't be", 'start': 824.88, 'duration': 1.759}
{'text': 'difficult to take smokelets out of', 'start': 825.68, 'duration': 2.719}
{'text': "context but i'll said he stands by the", 'start': 826.639, 'duration': 2.56}
{'text': 'idea that people should be able to', 'start': 828.399, 'duration': 2.321}
{'text': 'defend their businesses during protests', 'start': 829.199, 'duration': 3.041}
{'text': 'communities of color he said have been', 'start': 830.72, 'duration': 2.799}
{'text': 'harmed in the past by such physical', 'start': 832.24, 'duration': 2.399}
{'text': "destruction but when i'll said that at", 'start': 833.519, 'duration': 2.32}
{'text': 'times it seems to be inflammatory', 'start': 834.639, 'duration': 1.921}
{'text': "obviously i don't really want people", 'start': 835.839, 'duration': 2.481}
{'text': 'getting killed by protesting he said', 'start': 836.56, 'duration': 4.079}
{'text': 'wow cute funnels workers volunteers were', 'start': 838.32, 'duration': 3.759}
{'text': 'not campaign staff members and did not', 'start': 840.639, 'duration': 2.721}
{'text': 'receive compensation or take direction', 'start': 842.079, 'duration': 2.641}
{'text': 'from the campaign godzilla said', 'start': 843.36, 'duration': 2.56}
{'text': 'he said his campaign is closed entirely', 'start': 844.72, 'duration': 2.0}
{'text': 'volunteers with the exception of', 'start': 845.92, 'duration': 1.76}
{'text': 'campaign management really has been', 'start': 846.72, 'duration': 2.08}
{'text': "aggressive women satisfied he's getting", 'start': 847.68, 'duration': 3.92}
{'text': 'painted his side channels', 'start': 848.8, 'duration': 2.8}
{'text': 'during the partnership maybe a learning', 'start': 852.24, 'duration': 3.2}
{'text': 'warrant for a political newcomer he said', 'start': 853.36, 'duration': 2.88}
{'text': 'that he would be a little more cautious', 'start': 855.44, 'duration': 1.68}
{'text': 'in the future', 'start': 856.24, 'duration': 2.399}
{'text': "omaha's primary election is a rule six", 'start': 857.12, 'duration': 4.0}
{'text': 'the two oh well damn', 'start': 858.639, 'duration': 4.0}
{'text': "this is the uh paper we're trying to get", 'start': 861.12, 'duration': 2.56}
{'text': 'an interview with initially i think this', 'start': 862.639, 'duration': 2.161}
{'text': 'is the largest paper in omaha right the', 'start': 863.68, 'duration': 8.159}
{'text': 'omaha world herald probably is i think', 'start': 864.8, 'duration': 7.039}
{'text': 'charlie hebdo with a sweatshirt cover', 'start': 880.48, 'duration': 5.359}
{'text': 'for the magazine', 'start': 882.24, 'duration': 3.599}
{'text': 'french magazine charlie hebdo mocks', 'start': 895.839, 'duration': 3.921}
{'text': "george floyd's murder and megan's racist", 'start': 897.76, 'duration': 3.36}
{'text': 'and concerns the coverage why', 'start': 899.76, 'duration': 3.12}
{'text': 'megan left buckingham palace because i', 'start': 901.12, 'duration': 4.48}
{'text': "couldn't breathe", 'start': 902.88, 'duration': 2.72}
{'text': 'oh gee holy [\xa0__\xa0]', 'start': 908.16, 'duration': 7.76}
{'text': "that's a", 'start': 913.36, 'duration': 2.56}
{'text': "that's definitely a comic", 'start': 917.199, 'duration': 6.88}
{'text': 'french gamer moment she did say i', 'start': 920.56, 'duration': 4.88}
{'text': "couldn't breathe right", 'start': 924.079, 'duration': 2.401}
{'text': 'hold on let me just rest real quick one', 'start': 925.44, 'duration': 4.399}
{'text': 'sec before we move on though i', 'start': 926.48, 'duration': 6.24}
{'text': 'this this should normally be the duty of', 'start': 929.839, 'duration': 3.601}
{'text': 'the friends', 'start': 932.72, 'duration': 2.72}
{'text': 'or boyfriends of the women who are going', 'start': 933.44, 'duration': 3.519}
{'text': 'to these bars and clubs right', 'start': 935.44, 'duration': 2.8}
{'text': "if you're worried about the safety of", 'start': 936.959, 'duration': 2.641}
{'text': "the women that you're with you would", 'start': 938.24, 'duration': 2.159}
{'text': 'walk them home', 'start': 939.6, 'duration': 2.64}
{'text': 'and then you know being a chivalrous', 'start': 940.399, 'duration': 3.12}
{'text': "gentleman everyone's uh", 'start': 942.24, 'duration': 3.039}
{'text': "that was yeah but we don't live in saudi", 'start': 943.519, 'duration': 3.281}
{'text': 'arabia yeah women are free to go out on', 'start': 945.279, 'duration': 3.68}
{'text': 'the road', 'start': 946.8, 'duration': 3.52}
{'text': "you should debate sam hyde he's on", 'start': 948.959, 'duration': 3.041}
{'text': 'ironically becoming a coach redfell', 'start': 950.32, 'duration': 2.24}
{'text': 'clone', 'start': 952.0, 'duration': 2.88}
{'text': 'i think sam hyde is unironically like a', 'start': 952.56, 'duration': 4.399}
{'text': '[\xa0__\xa0] nazi', 'start': 954.88, 'duration': 5.28}
{'text': 'holy [\xa0__\xa0] dude when he um', 'start': 956.959, 'duration': 4.721}
{'text': 'a few years ago when he got kicked off', 'start': 960.16, 'duration': 3.28}
{'text': 'adult swim and then that combo leaked', 'start': 961.68, 'duration': 2.64}
{'text': 'between him and that', 'start': 963.44, 'duration': 2.319}
{'text': 'person on the phone and he was talking', 'start': 964.32, 'duration': 2.8}
{'text': 'about how like the jews were controlling', 'start': 965.759, 'duration': 1.76}
{'text': 'like', 'start': 967.12, 'duration': 4.88}
{'text': 'the adult swim media and [\xa0__\xa0] oh my god', 'start': 967.519, 'duration': 4.481}
{'text': 'you donated the daily storm yeah it', 'start': 973.44, 'duration': 3.04}
{'text': 'makes', 'start': 975.92, 'duration': 2.8}
{'text': "it sucks too because it like it's really", 'start': 976.48, 'duration': 3.44}
{'text': 'changes the way i view a lot of his', 'start': 978.72, 'duration': 3.52}
{'text': 'skits now', 'start': 979.92, 'duration': 3.839}
{'text': 'because before they were like god damn', 'start': 982.24, 'duration': 3.12}
{'text': 'this is some funny edgy [\xa0__\xa0]', 'start': 983.759, 'duration': 4.32}
{'text': "but now it's like oh no wait i don't", 'start': 985.36, 'duration': 4.159}
{'text': 'think this was him being edgy i think', 'start': 988.079, 'duration': 3.281}
{'text': "he's just really racist", 'start': 989.519, 'duration': 4.961}
{'text': 'like oh no', 'start': 991.36, 'duration': 4.64}
{'text': "where's the one with the black guy like", 'start': 994.48, 'duration': 3.039}
{'text': 'pushing the boulder up the', 'start': 996.0, 'duration': 15.839}
{'text': "like oh man i don't know dude yikes", 'start': 997.519, 'duration': 14.32}
{'text': 'jesus i got a lot of [\xa0__\xa0] whoops', 'start': 1024.16, 'duration': 7.6}
{'text': 'let me pick that up or throw that out', 'start': 1027.6, 'duration': 4.16}
{'text': 'okay inventory upgrade again yes boom', 'start': 1034.319, 'duration': 3.841}
{'text': 'boom', 'start': 1037.12, 'duration': 4.799}
{'text': 'very nice okay pistol a small caliber', 'start': 1038.16, 'duration': 5.279}
{'text': 'okay you want me to build this', 'start': 1041.919, 'duration': 5.12}
{'text': 'should i just build this instead of the', 'start': 1043.439, 'duration': 3.6}
{'text': 'oh', 'start': 1047.52, 'duration': 2.24}
{'text': 'useless after firing one shot a small', 'start': 1051.52, 'duration': 16.32}
{'text': 'caliber semi-auto pistol', 'start': 1054.4, 'duration': 13.44}
{'text': "all right i don't think i have that much", 'start': 1074.32, 'duration': 2.96}
{'text': "oh i haven't technically been to the", 'start': 1076.16, 'duration': 2.0}
{'text': "wolf's camp yet", 'start': 1077.28, 'duration': 2.24}
{'text': "i think i don't think i killed all the", 'start': 1078.16, 'duration': 3.759}
{'text': 'dogs and the one camp either', 'start': 1079.52, 'duration': 6.399}
{'text': "so i'm gonna go east southeast and then", 'start': 1081.919, 'duration': 4.0}
{'text': 'this is the same heights get destiny', 'start': 1087.679, 'duration': 6.481}
{'text': 'mentioned who cares', 'start': 1089.039, 'duration': 8.081}
{'text': 'yeah how you doing there skeeter listen', 'start': 1094.16, 'duration': 4.639}
{'text': 'up and listen good', 'start': 1097.12, 'duration': 3.6}
{'text': 'since the beginning of recorded history', 'start': 1098.799, 'duration': 3.281}
{'text': "the white man's been coming up with", 'start': 1100.72, 'duration': 2.24}
{'text': 'technologies', 'start': 1102.08, 'duration': 3.76}
{'text': 'cultures civilizations worth keeping', 'start': 1102.96, 'duration': 3.839}
{'text': 'worth saving', 'start': 1105.84, 'duration': 4.0}
{'text': 'worth giving a damn about', 'start': 1106.799, 'duration': 3.041}
{'text': 'thank you white man for inventing the', 'start': 1112.32, 'duration': 4.16}
{'text': 'computer', 'start': 1114.96, 'duration': 5.88}
{'text': 'the microwave medicine electricity', 'start': 1116.48, 'duration': 7.28}
{'text': 'sanitation theory of evolution', 'start': 1120.84, 'duration': 6.12}
{'text': 'the radio the pencil', 'start': 1123.76, 'duration': 6.88}
{'text': 'western law cotton candy', 'start': 1126.96, 'duration': 8.56}
{'text': 'freedom of speech the sewing machine', 'start': 1130.64, 'duration': 9.6}
{'text': 'our dna the atom discovery us the cell', 'start': 1135.52, 'duration': 8.0}
{'text': 'the camera christlist', 'start': 1140.24, 'duration': 6.319}
{'text': 'and we was came', 'start': 1143.52, 'duration': 3.039}
{'text': 'this work hangs', 'start': 1146.72, 'duration': 6.16}
{'text': 'thank you white people thank you for', 'start': 1151.039, 'duration': 3.76}
{'text': "creating a society where people don't", 'start': 1152.88, 'duration': 3.679}
{'text': '[\xa0__\xa0] in the street', 'start': 1154.799, 'duration': 4.721}
{'text': 'or beat their kids all day and thank you', 'start': 1156.559, 'duration': 5.281}
{'text': 'for letting us use your pristine clean', 'start': 1159.52, 'duration': 3.84}
{'text': 'emergency rooms', 'start': 1161.84, 'duration': 4.719}
{'text': 'and thank you for all the free money oh', 'start': 1163.36, 'duration': 6.24}
{'text': "and by the way did you know i'm 1 8", 'start': 1166.559, 'duration': 8.48}
{'text': "hoppy indian i don't give a [\xa0__\xa0] about", 'start': 1169.6, 'duration': 5.439}
{'text': 'that', 'start': 1176.84, 'duration': 3.0}
{'text': 'excuse me mr yoo-hoo hi hi um thanks for', 'start': 1180.16, 'duration': 13.68}
{'text': 'giving women to vote', 'start': 1183.28, 'duration': 10.56}
{'text': 'what happened to your boulder [\xa0__\xa0] i', 'start': 1195.44, 'duration': 3.119}
{'text': "don't know", 'start': 1197.919, 'duration': 2.561}
{'text': "i wasn't looking next thing i knew", 'start': 1198.559, 'duration': 3.041}
{'text': "boulder's gone", 'start': 1200.48, 'duration': 4.48}
{'text': "i guess i'm a stupid [\xa0__\xa0]", 'start': 1201.6, 'duration': 3.36}
{'text': 'like i thought this was just like some', 'start': 1208.48, 'duration': 3.04}
{'text': 'crazy edgy stupid funny', 'start': 1209.84, 'duration': 3.44}
{'text': "like satire [\xa0__\xa0] but i'm pretty sure", 'start': 1211.52, 'duration': 4.0}
{'text': "it's just this is just what he actually", 'start': 1213.28, 'duration': 3.519}
{'text': 'believes', 'start': 1215.52, 'duration': 3.68}
{'text': '[\xa0__\xa0] holy [\xa0__\xa0] watching a lot of these', 'start': 1216.799, 'duration': 5.041}
{'text': 'skits in retrospect is like god damn', 'start': 1219.2, 'duration': 5.359}
{'text': 'what the [\xa0__\xa0]', 'start': 1221.84, 'duration': 2.719}
{'text': 'jesus alright we looted all this over', 'start': 1229.919, 'duration': 5.921}
{'text': 'here right', 'start': 1232.24, 'duration': 3.6}
{'text': "what is um what's the name of the thing", 'start': 1238.64, 'duration': 4.08}
{'text': "um that's like a quote where it's like", 'start': 1242.96, 'duration': 3.36}
{'text': 'really good satire eventually becomes', 'start': 1244.799, 'duration': 3.921}
{'text': 'indistinguishable from the weird the um', 'start': 1246.32, 'duration': 3.839}
{'text': 'from the real thing or from whatever it', 'start': 1248.72, 'duration': 3.36}
{'text': "satirizes it's", 'start': 1250.159, 'duration': 3.52}
{'text': "the computer i'm getting a coffee you", 'start': 1252.08, 'duration': 3.2}
{'text': "can watch okay so you can know what i'm", 'start': 1253.679, 'duration': 2.401}
{'text': 'doing', 'start': 1255.28, 'duration': 4.56}
{'text': 'oh dan why are you camming up', 'start': 1256.08, 'duration': 7.2}
{'text': "oh my god oh there's a big octopus well", 'start': 1259.84, 'duration': 6.8}
{'text': "it's a jewish thing yeah it's a squid", 'start': 1263.28, 'duration': 7.2}
{'text': "it's a jewish thing wow", 'start': 1266.64, 'duration': 6.32}
{'text': "i didn't know that yeah neither did dan", 'start': 1270.48, 'duration': 4.319}
{'text': 'until some [\xa0__\xa0] nazi trolled him in a', 'start': 1272.96, 'duration': 4.88}
{'text': 'dragon on his back wall', 'start': 1274.799, 'duration': 3.041}
{'text': 'oh', 'start': 1278.08, 'duration': 2.24}
{'text': 'he has a monkey or is that a cat with a', 'start': 1283.28, 'duration': 5.84}
{'text': "helmet on that's a cat this persona", 'start': 1286.64, 'duration': 3.919}
{'text': "actually it's supposed to represent", 'start': 1289.12, 'duration': 2.88}
{'text': "when he's like in the i don't know what", 'start': 1290.559, 'duration': 3.281}
{'text': "they call it they're like set or setting", 'start': 1292.0, 'duration': 3.12}
{'text': 'or environment or something', 'start': 1293.84, 'duration': 3.44}
{'text': "he's got like a special word for it oh", 'start': 1295.12, 'duration': 3.919}
{'text': 'nice', 'start': 1297.28, 'duration': 4.96}
{'text': 'do you know his like um his process and', 'start': 1299.039, 'duration': 6.321}
{'text': 'getting into his fursona', 'start': 1302.24, 'duration': 6.16}
{'text': 'i i he alfred has shown me once so', 'start': 1305.36, 'duration': 5.84}
{'text': 'oh god if somebody has the clip of it so', 'start': 1308.4, 'duration': 4.56}
{'text': 'upstairs he has a second floor of this', 'start': 1311.2, 'duration': 3.28}
{'text': 'which is where he lives in his like fur', 'start': 1312.96, 'duration': 2.8}
{'text': "palace or something i don't know what he", 'start': 1314.48, 'duration': 2.64}
{'text': "calls it but it's like it's really weird", 'start': 1315.76, 'duration': 2.56}
{'text': "it's really gross", 'start': 1317.12, 'duration': 4.559}
{'text': 'um and he okay this is like i feel kind', 'start': 1318.32, 'duration': 4.479}
{'text': "of bad sharing those okay it's kind of", 'start': 1321.679, 'duration': 1.681}
{'text': 'gross', 'start': 1322.799, 'duration': 3.521}
{'text': 'but dan just dan would just dump kitty', 'start': 1323.36, 'duration': 3.36}
{'text': 'litter', 'start': 1326.32, 'duration': 2.8}
{'text': 'all over the floor upstairs and he would', 'start': 1326.72, 'duration': 3.439}
{'text': 'just do this', 'start': 1329.12, 'duration': 2.4}
{'text': 'over and over again and the whole', 'start': 1330.159, 'duration': 2.801}
{'text': 'upstairs like his little kitty litter', 'start': 1331.52, 'duration': 3.039}
{'text': 'fur palace and it was just the grossest', 'start': 1332.96, 'duration': 2.48}
{'text': 'thing in the world', 'start': 1334.559, 'duration': 3.36}
{'text': 'and he actually accumulated so much', 'start': 1335.44, 'duration': 4.4}
{'text': '[\xa0__\xa0] kitty litter upstairs', 'start': 1337.919, 'duration': 3.681}
{'text': 'if somebody has a clip his [\xa0__\xa0] roof', 'start': 1339.84, 'duration': 3.76}
{'text': 'collapsed one day', 'start': 1341.6, 'duration': 3.439}
{'text': 'because he had so much does anybody have', 'start': 1343.6, 'duration': 3.439}
{'text': "the gif of dan's kitty litter roof", 'start': 1345.039, 'duration': 3.841}
{'text': 'coming in', 'start': 1347.039, 'duration': 4.561}
{'text': "anybody true yeah hold on i'm i'm sorry", 'start': 1348.88, 'duration': 3.44}
{'text': "it sounds like i'm [\xa0__\xa0]", 'start': 1351.6, 'duration': 2.0}
{'text': "a lot but i'm not really [\xa0__\xa0] with", 'start': 1352.32, 'duration': 5.68}
{'text': 'you here where is the somebody find the', 'start': 1353.6, 'duration': 4.4}
{'text': 'somebody give me the the gif hold on', 'start': 1358.48, 'duration': 6.88}
{'text': 'can you show the discord oh yeah wait', 'start': 1362.96, 'duration': 4.4}
{'text': 'can i show the discord', 'start': 1365.36, 'duration': 4.4}
{'text': "here i'm sending a message okay thank", 'start': 1367.36, 'duration': 4.08}
{'text': 'you', 'start': 1369.76, 'duration': 4.0}
{'text': 'oh no no no no no no wait somebody gave', 'start': 1371.44, 'duration': 4.16}
{'text': "me a stupid meme hold on you're a band", 'start': 1373.76, 'duration': 3.279}
{'text': 'for 1024 hours', 'start': 1375.6, 'duration': 3.12}
{'text': 'i just want the actual clip of his roof', 'start': 1377.039, 'duration': 4.161}
{'text': 'collapsing sorry one second', 'start': 1378.72, 'duration': 5.68}
{'text': "oh it's okay take your time", 'start': 1381.2, 'duration': 3.2}
{'text': 'is that a what is that big black um', 'start': 1386.159, 'duration': 7.201}
{'text': 'box uh next to the', 'start': 1390.08, 'duration': 6.479}
{'text': 'kitchenette um hold on', 'start': 1393.36, 'duration': 4.48}
{'text': 'a second here that one is his roof', 'start': 1396.559, 'duration': 2.641}
{'text': 'collapsing because of all the kitty', 'start': 1397.84, 'duration': 4.16}
{'text': 'litter he had upstairs', 'start': 1399.2, 'duration': 5.04}
{'text': "sorry what's happening in here hold on i", 'start': 1402.0, 'duration': 3.2}
{'text': 'told her about the', 'start': 1404.24, 'duration': 6.0}
{'text': "what what you're doing upstairs upstairs", 'start': 1405.2, 'duration': 5.04}
{'text': 'wow yeah holy [\xa0__\xa0] right', 'start': 1413.6, 'duration': 4.24}
{'text': 'i remember when that happened that was', 'start': 1419.12, 'duration': 3.12}
{'text': '[\xa0__\xa0] crazy i was just sitting there', 'start': 1420.72, 'duration': 2.8}
{'text': "couldn't believe it minding my own", 'start': 1422.24, 'duration': 2.88}
{'text': 'business [\xa0__\xa0]', 'start': 1423.52, 'duration': 3.519}
{'text': 'crazy i told you you needed to reinforce', 'start': 1425.12, 'duration': 2.799}
{'text': 'that floor with everything that was', 'start': 1427.039, 'duration': 2.081}
{'text': 'going on up there remember', 'start': 1427.919, 'duration': 2.961}
{'text': 'what are you talking about because of', 'start': 1429.12, 'duration': 3.919}
{'text': "all the the roof wasn't gonna hold", 'start': 1430.88, 'duration': 3.44}
{'text': 'everything', 'start': 1433.039, 'duration': 3.201}
{'text': "well yeah no [\xa0__\xa0] that's why it [\xa0__\xa0]", 'start': 1434.32, 'duration': 3.92}
{'text': "fell down yeah i know i'm just saying", 'start': 1436.24, 'duration': 3.679}
{'text': "that i'm surprised that you were that", 'start': 1438.24, 'duration': 3.12}
{'text': "you didn't realize", 'start': 1439.919, 'duration': 3.76}
{'text': 'what was happening how could i [\xa0__\xa0]', 'start': 1441.36, 'duration': 4.16}
{'text': 'realize it okay it just happened all at', 'start': 1443.679, 'duration': 3.041}
{'text': 'once what do you think i had a [\xa0__\xa0]', 'start': 1445.52, 'duration': 1.519}
{'text': 'sign', 'start': 1446.72, 'duration': 1.68}
{'text': 'but i mean it was like it was a gradual', 'start': 1447.039, 'duration': 3.681}
{'text': 'build up over time right', 'start': 1448.4, 'duration': 4.32}
{'text': "yeah obviously no [\xa0__\xa0] it doesn't happen", 'start': 1450.72, 'duration': 3.199}
{'text': "all that [\xa0__\xa0] once i don't know if", 'start': 1452.72, 'duration': 2.64}
{'text': "i'd say no [\xa0__\xa0] i mean i think that's", 'start': 1453.919, 'duration': 2.88}
{'text': 'part of the problem dan', 'start': 1455.36, 'duration': 3.6}
{'text': "what are you talking about i'm just", 'start': 1456.799, 'duration': 3.601}
{'text': 'saying that this was something that you', 'start': 1458.96, 'duration': 3.76}
{'text': 'should have seen coming', 'start': 1460.4, 'duration': 3.92}
{'text': 'how tell me how i could ever see it', 'start': 1462.72, 'duration': 3.199}
{'text': "[\xa0__\xa0] coming well it's the first", 'start': 1464.32, 'duration': 4.88}
{'text': 'time psychic okay yeah i guess', 'start': 1465.919, 'duration': 4.721}
{'text': "maybe yeah i don't know i mean it wasn't", 'start': 1469.2, 'duration': 4.16}
{'text': "obviously it wasn't made for that dan", 'start': 1470.64, 'duration': 4.8}
{'text': "yeah no [\xa0__\xa0] it's not made to be [\xa0__\xa0]", 'start': 1473.36, 'duration': 3.439}
{'text': 'wet no kidding', 'start': 1475.44, 'duration': 3.359}
{'text': "all right it's a [\xa0__\xa0] ceiling not a", 'start': 1476.799, 'duration': 4.161}
{'text': '[\xa0__\xa0] bucket well maybe', 'start': 1478.799, 'duration': 3.76}
{'text': "i don't know why you were using it like", 'start': 1480.96, 'duration': 3.52}
{'text': 'that then like jeez using it like', 'start': 1482.559, 'duration': 4.401}
{'text': "what i wasn't doing anything there was a", 'start': 1484.48, 'duration': 4.0}
{'text': "leak it's not my fault", 'start': 1486.96, 'duration': 4.0}
{'text': "i didn't know", 'start': 1488.48, 'duration': 2.48}
{'text': "i don't i feel like you're [\xa0__\xa0] with", 'start': 1497.52, 'duration': 3.2}
{'text': 'me', 'start': 1500.4, 'duration': 2.32}
{'text': "like i'm sorry when you have a leak in", 'start': 1500.72, 'duration': 5.76}
{'text': 'in your roof you know about it instantly', 'start': 1502.72, 'duration': 3.76}
{'text': "well that's why they normally put a box", 'start': 1506.64, 'duration': 3.039}
{'text': 'underneath it dan', 'start': 1508.32, 'duration': 2.719}
{'text': 'what the [\xa0__\xa0] are you talking about so', 'start': 1509.679, 'duration': 6.161}
{'text': "that it doesn't leak through", 'start': 1511.039, 'duration': 4.801}
{'text': 'wait what did steven tell you this is', 'start': 1527.36, 'duration': 3.919}
{'text': 'okay let me be clear', 'start': 1529.84, 'duration': 4.959}
{'text': "above me right here this is it's way too", 'start': 1531.279, 'duration': 5.361}
{'text': 'late for that dan', 'start': 1534.799, 'duration': 4.641}
{'text': 'this is my roof okay there if there was', 'start': 1536.64, 'duration': 3.44}
{'text': 'a leak', 'start': 1539.44, 'duration': 3.76}
{'text': 'the rain okay seeped in okay over time i', 'start': 1540.08, 'duration': 4.719}
{'text': "didn't notice until one day minding my", 'start': 1543.2, 'duration': 2.32}
{'text': 'own business', 'start': 1544.799, 'duration': 3.601}
{'text': 'the [\xa0__\xa0] roof collapsed the rain yes', 'start': 1545.52, 'duration': 3.519}
{'text': 'the rain', 'start': 1548.4, 'duration': 4.24}
{'text': 'or the urine no not the urine', 'start': 1549.039, 'duration': 5.041}
{'text': 'there do you see a way to get to a', 'start': 1552.64, 'duration': 3.84}
{'text': 'second story in here there is no way no', 'start': 1554.08, 'duration': 5.76}
{'text': 'i mean let me inspect your house how', 'start': 1556.48, 'duration': 5.04}
{'text': "am i gonna there's nothing to see you", 'start': 1559.84, 'duration': 3.6}
{'text': 'hear him oh oh', 'start': 1561.52, 'duration': 10.32}
{'text': "look there's nothing", 'start': 1563.44, 'duration': 8.4}
{'text': 'what is happening', 'start': 1573.12, 'duration': 12.72}
{'text': "guess who's the slow poke over the board", 'start': 1587.36, 'duration': 6.72}
{'text': 'okay did i did we watch the code geass', 'start': 1591.12, 'duration': 3.76}
{'text': 'on stream', 'start': 1594.08, 'duration': 2.56}
{'text': "thing did we watch this i don't remember", 'start': 1594.88, 'duration': 2.799}
{'text': 'if i watched this on stream or off', 'start': 1596.64, 'duration': 2.0}
{'text': 'stream', 'start': 1597.679, 'duration': 2.24}
{'text': "if you're ever going to include like", 'start': 1598.64, 'duration': 2.8}
{'text': 'other games or whatever as part of your', 'start': 1599.919, 'duration': 2.721}
{'text': 'anime or your show', 'start': 1601.44, 'duration': 4.32}
{'text': "just like don't just like why not just", 'start': 1602.64, 'duration': 4.88}
{'text': 'you linked it on stream why not consult', 'start': 1605.76, 'duration': 3.36}
{'text': 'an expert or something so that you could', 'start': 1607.52, 'duration': 2.639}
{'text': 'have like something authentic it would', 'start': 1609.12, 'duration': 2.08}
{'text': 'probably cost you', 'start': 1610.159, 'duration': 5.281}
{'text': 'like 50 bucks okay god this is so cringe', 'start': 1611.2, 'duration': 6.479}
{'text': "well i didn't even remember this [\xa0__\xa0]", 'start': 1615.44, 'duration': 4.239}
{'text': 'why would you do this', 'start': 1617.679, 'duration': 4.081}
{'text': "oh i didn't expect you to turn the", 'start': 1619.679, 'duration': 3.521}
{'text': 'tables on me so quickly', 'start': 1621.76, 'duration': 3.76}
{'text': "it's your king if the king doesn't lead", 'start': 1623.2, 'duration': 4.16}
{'text': 'how can he expect his subordinates to', 'start': 1625.52, 'duration': 2.399}
{'text': 'follow', 'start': 1627.36, 'duration': 2.799}
{'text': "sure impressive strategy that's fine", 'start': 1627.919, 'duration': 5.441}
{'text': "okay i'll do the same", 'start': 1630.159, 'duration': 3.201}
{'text': 'you would do well not to underestimate', 'start': 1636.24, 'duration': 4.4}
{'text': "the white king my friend you wouldn't", 'start': 1638.159, 'duration': 5.12}
{'text': 'checkmate but that means if zero moves', 'start': 1640.64, 'duration': 3.6}
{'text': 'his king forward', 'start': 1643.279, 'duration': 3.12}
{'text': "then he'll capture prince schneizel's", 'start': 1644.24, 'duration': 3.2}
{'text': 'king why', 'start': 1646.399, 'duration': 3.361}
{'text': "it's too big of a joke why would you do", 'start': 1647.44, 'duration': 4.16}
{'text': "this there's like so many other ways you", 'start': 1649.76, 'duration': 3.68}
{'text': 'can', 'start': 1651.6, 'duration': 3.52}
