{'text': 'wait suspect sushi got arrested proud', 'start': 0.08, 'duration': 4.96}
{'text': 'and it was all democrats that were the', 'start': 654.959, 'duration': 3.12}
{'text': 'slave owners and all democrats that were', 'start': 656.32, 'duration': 3.44}
{'text': 'the breaking away in the south but then', 'start': 658.079, 'duration': 2.961}
{'text': 'it seems like republicans are the ones', 'start': 659.76, 'duration': 2.48}
{'text': 'that are the most eager to defend those', 'start': 661.04, 'duration': 2.64}
{'text': 'statues it seems a little bit strange i', 'start': 662.24, 'duration': 2.64}
{'text': "don't know why they do that", 'start': 663.68, 'duration': 3.68}
{'text': "um i don't know where this weird i feel", 'start': 664.88, 'duration': 3.44}
{'text': "like i'm debating", 'start': 667.36, 'duration': 2.4}
{'text': "all writers again where i'm hearing all", 'start': 668.32, 'duration': 2.72}
{'text': 'this weird talk about how like oh well', 'start': 669.76, 'duration': 2.56}
{'text': 'actually nobody owned slaves and', 'start': 671.04, 'duration': 2.0}
{'text': 'actually', 'start': 672.32, 'duration': 2.079}
{'text': "the civil war wasn't actually about", 'start': 673.04, 'duration': 2.88}
{'text': "slavery at all and actually it's totally", 'start': 674.399, 'duration': 2.56}
{'text': 'legal to succeed', 'start': 675.92, 'duration': 3.84}
{'text': 'um from the ursus seat from the uh union', 'start': 676.959, 'duration': 3.841}
{'text': 'um', 'start': 679.76, 'duration': 3.36}
{'text': "i i don't know like what like um i don't", 'start': 680.8, 'duration': 3.44}
{'text': "know where we're reading this from i", 'start': 683.12, 'duration': 3.2}
{'text': "didn't catch the last source but i mean", 'start': 684.24, 'duration': 3.599}
{'text': 'in texas to be white like that supreme', 'start': 686.32, 'duration': 3.12}
{'text': 'court case um over the', 'start': 687.839, 'duration': 4.081}
{'text': 'like the confederate bonds like the', 'start': 689.44, 'duration': 3.68}
{'text': "supreme court says you just you're not", 'start': 691.92, 'duration': 2.4}
{'text': 'allowed to unilaterally succeed from the', 'start': 693.12, 'duration': 2.24}
{'text': "union you just you can't do it you're", 'start': 694.32, 'duration': 2.4}
{'text': "not allowed that's the supreme court", 'start': 695.36, 'duration': 2.8}
{'text': "stance on it i don't know what", 'start': 696.72, 'duration': 3.52}
{'text': 'legal blog or whatever or random person', 'start': 698.16, 'duration': 3.28}
{'text': 'thinks that you can interpret some', 'start': 700.24, 'duration': 2.32}
{'text': "document i mean i've heard a lot of", 'start': 701.44, 'duration': 2.16}
{'text': 'sovereign citizens running around', 'start': 702.56, 'duration': 2.48}
{'text': "screaming at cops that they're like", 'start': 703.6, 'duration': 2.799}
{'text': 'allowed to travel for free and not be', 'start': 705.04, 'duration': 2.32}
{'text': "touched by anybody i don't know if this", 'start': 706.399, 'duration': 2.321}
{'text': 'is like the same type of tier of', 'start': 707.36, 'duration': 2.08}
{'text': 'argument but', 'start': 708.72, 'duration': 1.919}
{'text': "yeah you're not allowed to succeed from", 'start': 709.44, 'duration': 2.56}
{'text': 'the united states the supreme court and', 'start': 710.639, 'duration': 2.801}
{'text': 'therefore the united states constitution', 'start': 712.0, 'duration': 3.36}
{'text': "doesn't recognize that as a right that a", 'start': 713.44, 'duration': 2.8}
{'text': 'state has', 'start': 715.36, 'duration': 2.56}
{'text': 'um and then yeah but back to the', 'start': 716.24, 'duration': 2.719}
{'text': "original point i don't really care much", 'start': 717.92, 'duration': 2.159}
{'text': 'about statutes but if people want to get', 'start': 718.959, 'duration': 3.361}
{'text': 'rid of them then you know godspeed', 'start': 720.079, 'duration': 4.641}
{'text': 'geez someone as you know it seems well', 'start': 722.32, 'duration': 3.759}
{'text': "that's getting way extreme we have in", 'start': 724.72, 'duration': 2.559}
{'text': "beds and antifa groups and they're", 'start': 726.079, 'duration': 2.56}
{'text': 'willing to come home every saturday same', 'start': 727.279, 'duration': 4.401}
{'text': 'with proud boys oh to not come home', 'start': 728.639, 'duration': 4.721}
{'text': 'my guys are chilling easily held back by', 'start': 731.68, 'duration': 3.68}
{'text': "uh yeah not it's going to be a [\xa0__\xa0] show", 'start': 733.36, 'duration': 4.4}
{'text': 'my guy regardless of whom', 'start': 735.36, 'duration': 3.599}
{'text': 'to use the aggression of the conflict it', 'start': 737.76, 'duration': 2.48}
{'text': "seems shouldn't remain as fast by the", 'start': 738.959, 'duration': 2.56}
{'text': "way no one's bringing guns", 'start': 740.24, 'duration': 3.36}
{'text': "people i don't know we feel connected oh", 'start': 741.519, 'duration': 3.841}
{'text': 'hold on wait does anybody realize', 'start': 743.6, 'duration': 4.56}
{'text': 'something about this', 'start': 745.36, 'duration': 2.8}
{'text': 'anybody see anything in this makes you', 'start': 757.6, 'duration': 4.88}
{'text': 'wonder', 'start': 760.16, 'duration': 2.32}
{'text': 'dylan deleted all of his replies to him', 'start': 765.04, 'duration': 4.32}
{'text': 'i wonder why', 'start': 767.12, 'duration': 6.399}
{'text': 'kind of makes you think hmm', 'start': 769.36, 'duration': 6.159}
{'text': 'because you can see that suspect sushi', 'start': 773.519, 'duration': 3.041}
{'text': 'is responding to some of the things', 'start': 775.519, 'duration': 2.401}
{'text': 'dylan is saying i wonder why dylan', 'start': 776.56, 'duration': 2.079}
{'text': 'deleted his', 'start': 777.92, 'duration': 3.28}
{'text': 'messages', 'start': 778.639, 'duration': 2.561}
{'text': 'true rhyming again who suspects is she', 'start': 784.959, 'duration': 4.481}
{'text': 'um a long time ago', 'start': 787.92, 'duration': 4.479}
{'text': 'there was a um a black guy that was like', 'start': 789.44, 'duration': 4.16}
{'text': 'kind of representing conservative', 'start': 792.399, 'duration': 2.961}
{'text': 'viewpoints on a panel and i stepped on', 'start': 793.6, 'duration': 3.359}
{'text': 'and i asked him if it was strange', 'start': 795.36, 'duration': 3.44}
{'text': 'oh he was the guy that was he was the', 'start': 796.959, 'duration': 3.201}
{'text': 'black guy that was defending the', 'start': 798.8, 'duration': 3.36}
{'text': "idea that the civil war wasn't about", 'start': 800.16, 'duration': 4.0}
{'text': 'slavery it was about something else', 'start': 802.16, 'duration': 4.479}
{'text': 'that guy yes that guy and then when i', 'start': 804.16, 'duration': 3.359}
{'text': "was like don't you think it's kind of", 'start': 806.639, 'duration': 2.401}
{'text': "weird that you're like the black guy on", 'start': 807.519, 'duration': 3.12}
{'text': 'here arguing', 'start': 809.04, 'duration': 3.039}
{'text': 'in favor of the fact that the civil war', 'start': 810.639, 'duration': 2.561}
{'text': "had nothing to do with slavery and he's", 'start': 812.079, 'duration': 2.161}
{'text': "like oh you're just gonna call me", 'start': 813.2, 'duration': 2.72}
{'text': 'uncle tom and i think i was like well i', 'start': 814.24, 'duration': 2.8}
{'text': "wasn't gonna call you uncle tom but if", 'start': 815.92, 'duration': 2.56}
{'text': 'you want me to okay', 'start': 817.04, 'duration': 2.96}
{'text': 'i think he was that guy and then he', 'start': 818.48, 'duration': 2.64}
{'text': 'spent the next like 30 minutes getting', 'start': 820.0, 'duration': 2.399}
{'text': 'really asthmatic for that', 'start': 821.12, 'duration': 2.48}
{'text': "you said don't you think it's funny that", 'start': 822.399, 'duration': 2.56}
{'text': "you're a token black conservative", 'start': 823.6, 'duration': 2.799}
{'text': 'defending the confederacy or something', 'start': 824.959, 'duration': 2.401}
{'text': 'like that yeah do you think', 'start': 826.399, 'duration': 2.401}
{'text': "i said i get what you're saying you're", 'start': 827.36, 'duration': 3.919}
{'text': "making an uncle tom joke and that's cute", 'start': 828.8, 'duration': 4.64}
{'text': 'and then he went are you are you capable', 'start': 831.279, 'duration': 3.68}
{'text': "and then i went back to saying i'd pay", 'start': 833.44, 'duration': 3.44}
{'text': 'for your ticket to sweden okay so', 'start': 834.959, 'duration': 3.361}
{'text': "slow down i know you're really obsessed", 'start': 836.88, 'duration': 3.6}
{'text': 'with like wheeling out uncle tom okay so', 'start': 838.32, 'duration': 3.759}
{'text': 'for the initial thing i said is that not', 'start': 840.48, 'duration': 4.719}
{'text': "an observation i'm allowed to make", 'start': 842.079, 'duration': 4.32}
{'text': "what does that have to do with what i'm", 'start': 845.199, 'duration': 3.2}
{'text': "talking about it's like", 'start': 846.399, 'duration': 5.281}
{'text': 'i mean it depends on conversations', 'start': 848.399, 'duration': 3.281}
{'text': 'we both know what you were saying we', 'start': 852.8, 'duration': 2.64}
{'text': "don't have to you don't have to guess", 'start': 854.32, 'duration': 2.56}
{'text': "what i'm saying i literally explicitly", 'start': 855.44, 'duration': 3.199}
{'text': 'said it', 'start': 856.88, 'duration': 2.88}
{'text': "exactly what i'm saying is i know what", 'start': 858.639, 'duration': 2.801}
{'text': "you were intending and that's when i", 'start': 859.76, 'duration': 2.319}
{'text': 'brought to the', 'start': 861.44, 'duration': 2.16}
{'text': 'forefront and boil it down to play', 'start': 862.079, 'duration': 3.12}
{'text': "english what i intended you're just", 'start': 863.6, 'duration': 3.039}
{'text': "making uncle tom joke and that's cute", 'start': 865.199, 'duration': 3.041}
{'text': 'and you [\xa0__\xa0] agreed with it because i', 'start': 866.639, 'duration': 3.041}
{'text': 'called you out and you said yeah yeah', 'start': 868.24, 'duration': 2.24}
{'text': "and you don't give a [\xa0__\xa0]", 'start': 869.68, 'duration': 2.0}
{'text': "and i'll agree again so you're not", 'start': 870.48, 'duration': 2.56}
{'text': 'trying to boil it down in a simple', 'start': 871.68, 'duration': 2.959}
{'text': "english you're trying to go for like a", 'start': 873.04, 'duration': 3.039}
{'text': 'buzzword that you can use to attack me', 'start': 874.639, 'duration': 2.961}
{'text': "you're not dealing with it at all", 'start': 876.079, 'duration': 3.44}
{'text': 'okay so can i ask my question again can', 'start': 877.6, 'duration': 3.2}
{'text': 'you tell me am i allowed to make that', 'start': 879.519, 'duration': 2.481}
{'text': "observation that you're a black guy", 'start': 880.8, 'duration': 2.399}
{'text': 'defending the confederacy saying the', 'start': 882.0, 'duration': 2.56}
{'text': "civil war wasn't about slavery or am i", 'start': 883.199, 'duration': 2.481}
{'text': 'not allowed never said that', 'start': 884.56, 'duration': 3.36}
{'text': "i said it wasn't entirely about slavery", 'start': 885.68, 'duration': 3.68}
{'text': "sure that it wasn't the main reason why", 'start': 887.92, 'duration': 2.56}
{'text': 'this war happened am i allowed to make', 'start': 889.36, 'duration': 2.24}
{'text': 'that observation or am i not allowed to', 'start': 890.48, 'duration': 2.32}
{'text': 'make that observation', 'start': 891.6, 'duration': 2.88}
{'text': "that's fine okay well then what's your", 'start': 892.8, 'duration': 3.2}
{'text': 'problem', 'start': 894.48, 'duration': 4.08}
{'text': 'i made an observation okay and i made', 'start': 896.0, 'duration': 4.079}
{'text': 'that same observation by the way here he', 'start': 898.56, 'duration': 2.959}
{'text': "didn't answer it here he didn't answer", 'start': 900.079, 'duration': 2.961}
{'text': 'it there instead he immediately pivoted', 'start': 901.519, 'duration': 3.361}
{'text': 'to try to get like an own on the left by', 'start': 903.04, 'duration': 3.44}
{'text': "saying oh well you're the real racist", 'start': 904.88, 'duration': 2.8}
{'text': "you're calling me uncle tom blah blah", 'start': 906.48, 'duration': 2.24}
{'text': "blah blah blah blah i didn't actually", 'start': 907.68, 'duration': 2.24}
{'text': 'call him an uncle tonight i thought i', 'start': 908.72, 'duration': 4.239}
{'text': 'was interested he was being like', 'start': 909.92, 'duration': 3.039}
{'text': 'already done though well it clearly it', 'start': 924.959, 'duration': 4.32}
{'text': "was if you're so bothered by it", 'start': 927.92, 'duration': 2.96}
{'text': 'like a week no no it feels like it was', 'start': 929.279, 'duration': 3.36}
{'text': 'quite the same there are certain', 'start': 930.88, 'duration': 4.079}
{'text': 'token figures that are used um to prop', 'start': 932.639, 'duration': 3.361}
{'text': 'up like certain movements', 'start': 934.959, 'duration': 2.32}
{'text': 'um like sometimes you get people like', 'start': 936.0, 'duration': 3.04}
{'text': 'blair white who are like token trans', 'start': 937.279, 'duration': 2.321}
{'text': 'people that', 'start': 939.04, 'duration': 1.68}
{'text': 'conservatives can point to you have', 'start': 939.6, 'duration': 2.4}
{'text': 'people like candace owens who are like', 'start': 940.72, 'duration': 2.72}
{'text': 'token black people that conservatives', 'start': 942.0, 'duration': 2.24}
{'text': "can point to you you've got people like", 'start': 943.44, 'duration': 2.319}
{'text': "miley yeah they're token gay people", 'start': 944.24, 'duration': 3.44}
{'text': 'basically these are people that espouse', 'start': 945.759, 'duration': 3.361}
{'text': 'yeah these are people that espouse like', 'start': 947.68, 'duration': 2.8}
{'text': 'what most people would consider to be', 'start': 949.12, 'duration': 3.12}
{'text': 'hateful or anti-x rhetoric', 'start': 950.48, 'duration': 3.599}
{'text': 'um and they but they belong to such a', 'start': 952.24, 'duration': 3.039}
{'text': 'minority group that it makes their', 'start': 954.079, 'duration': 2.801}
{'text': "argument seem more legitimate and it's a", 'start': 955.279, 'duration': 2.881}
{'text': 'difficult thing to deal with yeah i make', 'start': 956.88, 'duration': 3.84}
{'text': 'that observation', 'start': 958.16, 'duration': 2.56}
{'text': 'people being used uh one person could', 'start': 961.12, 'duration': 5.68}
{'text': "say they're sorry a person could say", 'start': 964.399, 'duration': 5.041}
{'text': 'cool we can move past it all right just', 'start': 966.8, 'duration': 3.12}
{'text': 'just', 'start': 969.44, 'duration': 2.959}
{'text': 'just get it done right and no need for', 'start': 969.92, 'duration': 4.24}
{'text': "apologies on prime on destiny's part", 'start': 972.399, 'duration': 3.041}
{'text': "it's perfectly fine like i said i never", 'start': 974.16, 'duration': 2.64}
{'text': 'wanted apology but i did try to reach', 'start': 975.44, 'duration': 2.319}
{'text': 'out to him to have a one-on-one', 'start': 976.8, 'duration': 1.44}
{'text': 'discussion', 'start': 977.759, 'duration': 1.921}
{'text': 'like to really get down to nitty gritty', 'start': 978.24, 'duration': 2.719}
{'text': "to make sure i wasn't misappropriating", 'start': 979.68, 'duration': 2.64}
{'text': 'what he said but like i said he doubled', 'start': 980.959, 'duration': 2.641}
{'text': 'down on what he said so', 'start': 982.32, 'duration': 4.319}
{'text': '[\xa0__\xa0] it destiny', 'start': 983.6, 'duration': 6.64}
{'text': "i'm sorry that um you're such a [\xa0__\xa0]", 'start': 986.639, 'duration': 5.521}
{'text': 'ass trying to [\xa0__\xa0] order me', 'start': 990.24, 'duration': 4.24}
{'text': 'into saying some racist [\xa0__\xa0] the only', 'start': 992.16, 'duration': 4.799}
{'text': "reason i'm", 'start': 994.48, 'duration': 2.479}
{'text': "but anyway the only reason i'm here is", 'start': 1012.079, 'duration': 2.56}
{'text': "because you've been on like multiple", 'start': 1013.44, 'duration': 2.48}
{'text': 'shows throwing around this', 'start': 1014.639, 'duration': 2.801}
{'text': "uncle tom like because you're so [\xa0__\xa0]", 'start': 1015.92, 'duration': 3.359}
{'text': "thirsty for me to come on i'm glad i did", 'start': 1017.44, 'duration': 3.199}
{'text': 'i hope that i made your evening fine', 'start': 1019.279, 'duration': 2.56}
{'text': "i'm sorry you're like hyping up your", 'start': 1020.639, 'duration': 2.64}
{'text': 'discord and everything and you guys are', 'start': 1021.839, 'duration': 2.0}
{'text': 'all no', 'start': 1023.279, 'duration': 2.56}
{'text': "literally not literally not there's no", 'start': 1023.839, 'duration': 3.12}
{'text': 'advertisements', 'start': 1025.839, 'duration': 3.041}
{'text': "you don't operate my head spade dude are", 'start': 1026.959, 'duration': 3.6}
{'text': 'you sure', 'start': 1028.88, 'duration': 5.6}
{'text': '[\xa0__\xa0] who just joined yo oh hello', 'start': 1030.559, 'duration': 6.561}
{'text': "it's dylan the great receiver did you", 'start': 1034.48, 'duration': 4.079}
{'text': 'see them sounds like sushi i can i can', 'start': 1037.12, 'duration': 2.559}
{'text': 'post the full logs', 'start': 1038.559, 'duration': 2.64}
{'text': "okay oh i don't give a [\xa0__\xa0] i just", 'start': 1039.679, 'duration': 3.041}
{'text': 'thought i just noticed it stuck out at', 'start': 1041.199, 'duration': 3.12}
{'text': 'me maybe once you stuck out here well', 'start': 1042.72, 'duration': 2.8}
{'text': 'you were planning some insurrection', 'start': 1044.319, 'duration': 2.64}
{'text': 'riots there as well you know', 'start': 1045.52, 'duration': 3.519}
{'text': 'look oh hey i was there i am confirmed', 'start': 1046.959, 'duration': 3.441}
{'text': 'me and suspect are the only two on', 'start': 1049.039, 'duration': 2.481}
{'text': 'twitch you have confirmed', 'start': 1050.4, 'duration': 4.48}
{'text': 'right true i was there planting it i was', 'start': 1051.52, 'duration': 7.36}
{'text': 'a biden uh i was a biden hoodie plant', 'start': 1054.88, 'duration': 5.6}
{'text': 'it is wild though the whole suspect', 'start': 1058.88, 'duration': 3.84}
{'text': 'sushi being there thing', 'start': 1060.48, 'duration': 3.92}
{'text': "here's a here's a good question actually", 'start': 1062.72, 'duration': 3.36}
{'text': 'i had a moral dilemma before i posted', 'start': 1064.4, 'duration': 3.519}
{'text': "all this yeah don't let me up baby", 'start': 1066.08, 'duration': 4.08}
{'text': 'so dilemma was for me like okay so he', 'start': 1067.919, 'duration': 3.841}
{'text': 'gave me these messages and trust', 'start': 1070.16, 'duration': 4.639}
{'text': 'right who uh suspect he gave me this', 'start': 1071.76, 'duration': 4.56}
{'text': 'picture and trust', 'start': 1074.799, 'duration': 3.281}
{'text': 'but then again he also knows that i', 'start': 1076.32, 'duration': 4.08}
{'text': 'really really really care about dc this', 'start': 1078.08, 'duration': 2.88}
{'text': 'is like', 'start': 1080.4, 'duration': 3.279}
{'text': 'this is like my community right okay so', 'start': 1080.96, 'duration': 3.52}
{'text': "it's like", 'start': 1083.679, 'duration': 2.721}
{'text': 'him like and he like like kind of like', 'start': 1084.48, 'duration': 3.52}
{'text': 'found like oh my goodness somebody', 'start': 1086.4, 'duration': 2.8}
{'text': 'attacked you at the dc', 'start': 1088.0, 'duration': 3.2}
{'text': "that's terrible but then he participated", 'start': 1089.2, 'duration': 3.2}
{'text': "in all of this now we're", 'start': 1091.2, 'duration': 4.24}
{'text': 'under arrest for it all this stuff is it', 'start': 1092.4, 'duration': 4.8}
{'text': 'is it my responsibility to keep those', 'start': 1095.44, 'duration': 3.92}
{'text': 'messages private i know i already posted', 'start': 1097.2, 'duration': 2.719}
{'text': 'them but', 'start': 1099.36, 'duration': 2.8}
{'text': 'is it my responsibility to do that i', 'start': 1099.919, 'duration': 5.441}
{'text': "mean it's up to you i guess", 'start': 1102.16, 'duration': 3.2}
{'text': "i i can't solve that for you wait", 'start': 1105.44, 'duration': 4.64}
{'text': "destiny you're supposed to tell me from", 'start': 1108.799, 'duration': 2.561}
{'text': "right here you're supposed to tell me", 'start': 1110.08, 'duration': 2.24}
{'text': "i'm right", 'start': 1111.36, 'duration': 2.24}
{'text': "what kind of it's up to you what kind of", 'start': 1112.32, 'duration': 2.8}
{'text': 'code do you want to craft for your life', 'start': 1113.6, 'duration': 2.16}
{'text': 'what do you think is', 'start': 1115.12, 'duration': 3.04}
{'text': 'the most appropriate thing to do well i', 'start': 1115.76, 'duration': 4.159}
{'text': "guess like you don't leak something", 'start': 1118.16, 'duration': 4.399}
{'text': "until it's like egregious to not leak it", 'start': 1119.919, 'duration': 3.601}
{'text': 'like if you like', 'start': 1122.559, 'duration': 2.801}
{'text': "if obviously if somebody's like a serial", 'start': 1123.52, 'duration': 3.76}
{'text': 'murderer right you go out and you leak', 'start': 1125.36, 'duration': 3.6}
{'text': 'that to stop all the serial murders even', 'start': 1127.28, 'duration': 2.48}
{'text': 'if they ask you to', 'start': 1128.96, 'duration': 4.48}
{'text': 'you promise right um and obviously if he', 'start': 1129.76, 'duration': 5.279}
{'text': 'participated in like', 'start': 1133.44, 'duration': 2.72}
{'text': "i don't know what you call it but like", 'start': 1135.039, 'duration': 3.121}
{'text': 'the insurrection right and he was', 'start': 1136.16, 'duration': 3.36}
{'text': "like organized and he's actually like", 'start': 1138.16, 'duration': 3.2}
{'text': 'literally next to joe biggs', 'start': 1139.52, 'duration': 4.159}
{'text': "right he's with the new reiki tario i", 'start': 1141.36, 'duration': 3.76}
{'text': 'got pictures of him with him private', 'start': 1143.679, 'duration': 2.321}
{'text': 'photos but i mean', 'start': 1145.12, 'duration': 3.12}
{'text': "ricky tario who's on fire arms charges", 'start': 1146.0, 'duration': 3.36}
{'text': 'in dc', 'start': 1148.24, 'duration': 3.92}
{'text': "and he's there like just proudly", 'start': 1149.36, 'duration': 4.72}
{'text': 'organizing it in the capitol building', 'start': 1152.16, 'duration': 3.6}
{'text': 'like', 'start': 1154.08, 'duration': 3.52}
{'text': 'i mean is it my responsibility not to', 'start': 1155.76, 'duration': 3.84}
{'text': 'leak it like he gave it to me knowing', 'start': 1157.6, 'duration': 3.84}
{'text': 'that i care about the area right', 'start': 1159.6, 'duration': 3.36}
{'text': "i i yeah i mean i don't know why you", 'start': 1161.44, 'duration': 2.72}
{'text': 'would care about leaking them i have no', 'start': 1162.96, 'duration': 2.48}
{'text': 'idea what to say sorry', 'start': 1164.16, 'duration': 4.0}
{'text': "i mean i don't i wouldn't give up okay i", 'start': 1165.44, 'duration': 3.76}
{'text': 'would tell people in the future if you', 'start': 1168.16, 'duration': 2.639}
{'text': 'get convicted of federal crimes', 'start': 1169.2, 'duration': 3.359}
{'text': "and you'd say [\xa0__\xa0] to me and dms i'm", 'start': 1170.799, 'duration': 2.721}
{'text': 'probably going to make fun of you and', 'start': 1172.559, 'duration': 2.881}
{'text': 'laugh at people for it like', 'start': 1173.52, 'duration': 3.2}
{'text': 'wait i thought you i just remember you', 'start': 1175.44, 'duration': 4.08}
{'text': 'having a very anti-leaky uh stance', 'start': 1176.72, 'duration': 4.4}
{'text': 'who said well i mean it depends on what', 'start': 1179.52, 'duration': 4.399}
{'text': "we're talking about right", 'start': 1181.12, 'duration': 4.72}
{'text': 'like i have an anti-leaky stance sure', 'start': 1183.919, 'duration': 3.361}
{'text': 'but like if somebody tries to [\xa0__\xa0] with', 'start': 1185.84, 'duration': 1.68}
{'text': 'me', 'start': 1187.28, 'duration': 1.759}
{'text': "i'll leak everything because i'm gonna", 'start': 1187.52, 'duration': 3.2}
{'text': 'defend myself and before i give a [\xa0__\xa0]', 'start': 1189.039, 'duration': 3.201}
{'text': "about anybody else's privacy right", 'start': 1190.72, 'duration': 3.12}
{'text': 'um and then if anybody starts looking', 'start': 1192.24, 'duration': 3.12}
{'text': "[\xa0__\xa0] at me i'll leak as well right but i", 'start': 1193.84, 'duration': 2.64}
{'text': "mean if somebody's like doing like super", 'start': 1195.36, 'duration': 2.72}
{'text': "illegal [\xa0__\xa0] or whatever and you've got", 'start': 1196.48, 'duration': 2.64}
{'text': "stuff that could be relevant i don't", 'start': 1198.08, 'duration': 2.08}
{'text': 'know what the point is of linking your', 'start': 1199.12, 'duration': 2.16}
{'text': "dms with the sushi doesn't seem like", 'start': 1200.16, 'duration': 2.72}
{'text': "you've revealed anything so i don't know", 'start': 1201.28, 'duration': 2.879}
{'text': "i don't think it revealed anything and", 'start': 1202.88, 'duration': 2.88}
{'text': 'just i guess the only i guess the major', 'start': 1204.159, 'duration': 2.88}
{'text': 'thing ever', 'start': 1205.76, 'duration': 2.64}
{'text': "i guess i didn't reveal anything major", 'start': 1207.039, 'duration': 3.361}
{'text': 'just basically like hey he was like', 'start': 1208.4, 'duration': 3.6}
{'text': 'close with like enrique tario which', 'start': 1210.4, 'duration': 2.96}
{'text': 'there was no evidence of him being like', 'start': 1212.0, 'duration': 2.64}
{'text': 'close with a great guitar or at least', 'start': 1213.36, 'duration': 2.08}
{'text': 'that he like', 'start': 1214.64, 'duration': 4.08}
{'text': 'knew ricotta to some extent and um', 'start': 1215.44, 'duration': 4.719}
{'text': 'that he knew that it was getting more', 'start': 1218.72, 'duration': 2.72}
{'text': 'and more violent yet continue to be', 'start': 1220.159, 'duration': 2.961}
{'text': 'within the organization', 'start': 1221.44, 'duration': 6.479}
{'text': "okay i guess that'd be it all right", 'start': 1223.12, 'duration': 6.24}
{'text': "do you think uh do you think there's any", 'start': 1227.919, 'duration': 3.041}
{'text': "platforming implications because that's", 'start': 1229.36, 'duration': 3.199}
{'text': 'a discussion now', 'start': 1230.96, 'duration': 3.839}
{'text': 'platforming what do you mean like that i', 'start': 1232.559, 'duration': 3.841}
{'text': 'did a bad by platforming them how the', 'start': 1234.799, 'duration': 3.041}
{'text': '[\xa0__\xa0] could you have known at the time', 'start': 1236.4, 'duration': 3.279}
{'text': 'i mean true remember to hit that like', 'start': 1237.84, 'duration': 2.959}
{'text': "and subscribe and don't forget the", 'start': 1239.679, 'duration': 3.12}
{'text': 'notification bell so that my videos show', 'start': 1240.799, 'duration': 2.481}
{'text': 'up', 'start': 1242.799, 'duration': 2.561}
{'text': "right in your feed [\xa0__\xa0] off chad i'm not", 'start': 1243.28, 'duration': 5.92}
{'text': 'destiny junior damn got him', 'start': 1245.36, 'duration': 3.84}
