{'text': "okay I'll be back wish me luck okay wait", 'start': 0.03, 'duration': 13.229}
{'text': 'variation to calculate so you got Bishop', 'start': 2114.39, 'duration': 4.89}
{'text': 'e5 Knight takes e5 rook takes e5 that', 'start': 2116.85, 'duration': 4.65}
{'text': 'looks good for you if you play Bishop e5', 'start': 2119.28, 'duration': 5.49}
{'text': 'and you had another turn right after', 'start': 2121.5, 'duration': 5.07}
{'text': 'what would you play so in other words', 'start': 2124.77, 'duration': 4.14}
{'text': 'what is your threat with Bishop takes e5', 'start': 2126.57, 'duration': 8.43}
{'text': 'if I do Bishop e5 mm-hmm and then he', 'start': 2128.91, 'duration': 8.67}
{'text': 'does yeah I mean he should capture right', 'start': 2135.0, 'duration': 4.86}
{'text': "he has to capture with Knight e5 let's", 'start': 2137.58, 'duration': 3.51}
{'text': "say he does it let's say he brings", 'start': 2139.86, 'duration': 2.07}
{'text': 'rookie Aiden', 'start': 2141.09, 'duration': 5.34}
{'text': "yeah that's weird okay so if I do Bishop", 'start': 2141.93, 'duration': 15.3}
{'text': 'e5 and he does rook e8 mm-hmm if he', 'start': 2146.43, 'duration': 12.39}
{'text': 'brings his rook down and captures my', 'start': 2157.23, 'duration': 3.75}
{'text': 'best bishop he gets it for you two moves', 'start': 2158.82, 'duration': 4.2}
{'text': 'in a row so you get bishop takes e5 and', 'start': 2160.98, 'duration': 3.48}
{'text': 'then you have to make another move what', 'start': 2163.02, 'duration': 5.19}
{'text': 'is it wait I get two moves in a row just', 'start': 2164.46, 'duration': 5.28}
{'text': 'so that you understand why your move is', 'start': 2168.21, 'duration': 3.42}
{'text': 'good so Bishop takes e5 and then you get', 'start': 2169.74, 'duration': 3.12}
{'text': 'another move Oh', 'start': 2171.63, 'duration': 4.17}
{'text': 'Bishop to c7 exactly so if he plays rook', 'start': 2172.86, 'duration': 4.76}
{'text': 'e8 you can just grab that pawn', 'start': 2175.8, 'duration': 4.35}
{'text': 'okay Oh cuz pawns are important okay', 'start': 2177.62, 'duration': 3.07}
{'text': "you're right", 'start': 2180.15, 'duration': 2.52}
{'text': 'any material is important especially in', 'start': 2180.69, 'duration': 3.75}
{'text': 'end games true okay', 'start': 2182.67, 'duration': 4.71}
{'text': 'so this is a base move yeah and if he', 'start': 2184.44, 'duration': 4.89}
{'text': 'takes then you just go for your original', 'start': 2187.38, 'duration': 3.63}
{'text': 'plan which is basically activating your', 'start': 2189.33, 'duration': 4.65}
{'text': "rooks and now what's your threat my", 'start': 2191.01, 'duration': 4.83}
{'text': 'threat to him or his threat to me your', 'start': 2193.98, 'duration': 5.91}
{'text': 'threat to him a5 right so he asked him', 'start': 2195.84, 'duration': 6.27}
{'text': "that his rook to e8 I think that's like", 'start': 2199.89, 'duration': 6.66}
{'text': 'his all or b6 or b6 is pawn true and in', 'start': 2202.11, 'duration': 6.45}
{'text': 'the endgame whenever you have your rooks', 'start': 2206.55, 'duration': 4.83}
{'text': 'on an open file the best other square to', 'start': 2208.56, 'duration': 4.92}
{'text': 'have them on is the seventh rank so', 'start': 2211.38, 'duration': 3.51}
{'text': "that's why he didn't want he didn't want", 'start': 2213.48, 'duration': 2.79}
{'text': 'to allow you to play a rookie 7 cuz', 'start': 2214.89, 'duration': 2.91}
{'text': "that's a really powerful square cuz I", 'start': 2216.27, 'duration': 3.12}
{'text': 'can start capping pawns and shearing', 'start': 2217.8, 'duration': 4.07}
{'text': 'exactly Ashlin sorry', 'start': 2219.39, 'duration': 5.48}
{'text': 'perfect', 'start': 2221.87, 'duration': 3.0}
{'text': "I mean I could trade rooks but I don't", 'start': 2225.03, 'duration': 4.83}
{'text': "really get anything for that I don't", 'start': 2228.39, 'duration': 3.9}
{'text': "think right I'm gonna let you find the", 'start': 2229.86, 'duration': 4.47}
{'text': 'best move here without hinting oh my god', 'start': 2232.29, 'duration': 4.53}
{'text': 'dude this is where you have a we have', 'start': 2234.33, 'duration': 5.58}
{'text': 'like 2 legal moves ok pawn to a4 or a3', 'start': 2236.82, 'duration': 4.2}
{'text': 'is dumb', 'start': 2239.91, 'duration': 5.49}
{'text': 'pawn to c4 or defo d4 defends my rook', 'start': 2241.02, 'duration': 5.31}
{'text': 'ooh', 'start': 2245.4, 'duration': 3.87}
{'text': "that's actually kind of sexy maybe maybe", 'start': 2246.33, 'duration': 4.14}
{'text': "hold on I'm thinking about that one show", 'start': 2249.27, 'duration': 3.18}
{'text': 'King can move all over the place and', 'start': 2250.47, 'duration': 3.18}
{'text': "nobody gives a [\xa0__\xa0] about him he's a", 'start': 2252.45, 'duration': 2.34}
{'text': 'loser', 'start': 2253.65, 'duration': 3.66}
{'text': "I mean gives a [\xa0__\xa0] we've got pawn at", 'start': 2254.79, 'duration': 5.28}
{'text': "pawn to g4 I don't know why I would do", 'start': 2257.31, 'duration': 5.67}
{'text': 'that well you have this you have to', 'start': 2260.07, 'duration': 4.29}
{'text': 'replace first think of moves that', 'start': 2262.98, 'duration': 3.15}
{'text': 'replied his threat directly if it was', 'start': 2264.36, 'duration': 3.24}
{'text': 'his turn here he would just take your', 'start': 2266.13, 'duration': 4.14}
{'text': 'rook so yeah so do that pawn to d4 or', 'start': 2267.6, 'duration': 7.26}
{'text': 'rook to e1 rook to e1 lets me attack a5', 'start': 2270.27, 'duration': 6.27}
{'text': "again right but why aren't you attacking", 'start': 2274.86, 'duration': 5.7}
{'text': "a5 now oh wait what that's a good-ass", 'start': 2276.54, 'duration': 6.39}
{'text': "question wait why don't we just do that", 'start': 2280.56, 'duration': 4.59}
{'text': 'you saw the threat and I asked you what', 'start': 2282.93, 'duration': 4.32}
{'text': 'was your threat you brought it up and', 'start': 2285.15, 'duration': 8.79}
{'text': "then you forgot it's okay you got it now", 'start': 2287.25, 'duration': 7.65}
{'text': "and that's what counts", 'start': 2293.94, 'duration': 3.06}
{'text': "that's what counts and on the on the", 'start': 2294.9, 'duration': 3.78}
{'text': 'other bright side you click the correct', 'start': 2297.0, 'duration': 3.54}
{'text': 'square which is honestly shut the [\xa0__\xa0]', 'start': 2298.68, 'duration': 4.65}
{'text': 'up okay he has to move rook to a8 now', 'start': 2300.54, 'duration': 5.16}
{'text': 'right otherwise I do rook to a 7 and', 'start': 2303.33, 'duration': 5.63}
{'text': 'then he is in a really weird spot', 'start': 2305.7, 'duration': 3.26}
{'text': 'anything because b7 is protected it is', 'start': 2312.59, 'duration': 7.6}
{'text': 'for now and if you bring your rook to b1', 'start': 2317.49, 'duration': 5.43}
{'text': 'then I guess like he could play b6 like', 'start': 2320.19, 'duration': 4.56}
{'text': "it's a decent move okay you can try it", 'start': 2322.92, 'duration': 3.51}
{'text': 'but you have to see the follow-up if you', 'start': 2324.75, 'duration': 3.69}
{'text': "go 4 and I know you're making it", 'start': 2326.43, 'duration': 4.5}
{'text': "something it's gonna be garbage it can", 'start': 2328.44, 'duration': 4.23}
{'text': "be good if you're careful", 'start': 2330.93, 'duration': 4.11}
{'text': "one thing I'd be wary of is if you put", 'start': 2332.67, 'duration': 4.199}
{'text': "your work on a7 you're taking away a lot", 'start': 2335.04, 'duration': 4.079}
{'text': 'of its squares right because usually you', 'start': 2336.869, 'duration': 4.291}
{'text': 'can move horizontally and vertically but', 'start': 2339.119, 'duration': 3.931}
{'text': "then it's in a position where it's only", 'start': 2341.16, 'duration': 6.6}
{'text': 'gonna move one way okay try it play rook', 'start': 2343.05, 'duration': 6.84}
{'text': 'a7 go for your move go for your move no', 'start': 2347.76, 'duration': 3.93}
{'text': "you're making it's you obviously you", 'start': 2349.89, 'duration': 3.33}
{'text': "know what's going on here it's a garbage", 'start': 2351.69, 'duration': 3.9}
{'text': 'move and also I could just could I just', 'start': 2353.22, 'duration': 3.93}
{'text': 'start advancing points for free so like', 'start': 2355.59, 'duration': 3.87}
{'text': 'd4 lets me start to get to threatening', 'start': 2357.15, 'duration': 6.3}
{'text': "his rook and it's like well now you make", 'start': 2359.46, 'duration': 6.03}
{'text': 'that sound like a sure you have a lot of', 'start': 2363.45, 'duration': 3.419}
{'text': 'good options here you just have to', 'start': 2365.49, 'duration': 3.06}
{'text': "commit to one which I just don't know", 'start': 2366.869, 'duration': 3.721}
{'text': 'how to teach okay yeah well as we talked', 'start': 2368.55, 'duration': 3.6}
{'text': 'about earlier apparently a commitment is', 'start': 2370.59, 'duration': 3.21}
{'text': "a big deal for me so I'm not sure which", 'start': 2372.15, 'duration': 2.04}
{'text': 'path', 'start': 2373.8, 'duration': 1.41}
{'text': 'want to go down right now give me one', 'start': 2374.19, 'duration': 3.45}
{'text': 'second okay okay my brook goes to a', 'start': 2375.21, 'duration': 3.09}
{'text': 'seven', 'start': 2377.64, 'duration': 3.78}
{'text': "he's got B seven covered already I could", 'start': 2378.3, 'duration': 6.24}
{'text': 'move my other rook to be one and then we', 'start': 2381.42, 'duration': 5.61}
{'text': "could I don't know if all that swapping", 'start': 2384.54, 'duration': 3.84}
{'text': 'helps I can check him a couple times', 'start': 2387.03, 'duration': 3.09}
{'text': "there attack that opponent I don't know", 'start': 2388.38, 'duration': 2.7}
{'text': "if that's good there's some reason", 'start': 2390.12, 'duration': 2.73}
{'text': "that's really bad and it remains a", 'start': 2391.08, 'duration': 4.29}
{'text': 'mystery to me or I could just advanced', 'start': 2392.85, 'duration': 4.5}
{'text': 'pawns for free because dude free moves', 'start': 2395.37, 'duration': 2.91}
{'text': 'are awesome', 'start': 2397.35, 'duration': 4.62}
{'text': "I'm liking it before I'm like I like me", 'start': 2398.28, 'duration': 4.11}
{'text': 'too', 'start': 2401.97, 'duration': 3.51}
{'text': "I like that one it's a nice advance but", 'start': 2402.39, 'duration': 5.9}
{'text': "if I move it to d5 he's robbing squares", 'start': 2405.48, 'duration': 6.51}
{'text': 'yeah I mean he does have the square a', 'start': 2408.29, 'duration': 4.57}
{'text': 'for now', 'start': 2411.99, 'duration': 4.65}
{'text': "okay so what's his threat with oh god", 'start': 2412.86, 'duration': 5.88}
{'text': "he's trying to [\xa0__\xa0] check me with a", 'start': 2416.64, 'duration': 2.82}
{'text': '[\xa0__\xa0]', 'start': 2418.74, 'duration': 3.36}
{'text': 'a flicker [\xa0__\xa0] plucker mother flicker', 'start': 2419.46, 'duration': 3.51}
{'text': 'can I do', 'start': 2422.1, 'duration': 3.99}
{'text': 'f2 with my rook to cover my king and put', 'start': 2422.97, 'duration': 7.8}
{'text': 'the hurt on him get that out of here now', 'start': 2426.09, 'duration': 7.05}
{'text': "now he doesn't know what's going on that", 'start': 2430.77, 'duration': 3.93}
{'text': 'was actually you saw his thread in the', 'start': 2433.14, 'duration': 3.12}
{'text': 'defense right away that and you click', 'start': 2434.7, 'duration': 3.78}
{'text': 'the right square so oh yes I know about', 'start': 2436.26, 'duration': 4.11}
{'text': 'Roland rooks okay this is one of the', 'start': 2438.48, 'duration': 3.69}
{'text': 'most important tools to us 800 elo', 'start': 2440.37, 'duration': 5.19}
{'text': "players so now what's your what's your", 'start': 2442.17, 'duration': 6.03}
{'text': 'next plan God a seven is just looking so', 'start': 2445.56, 'duration': 5.34}
{'text': '[\xa0__\xa0] juicy right now oh okay but if', 'start': 2448.2, 'duration': 4.68}
{'text': 'you play a seven and he just protects it', 'start': 2450.9, 'duration': 3.77}
{'text': 'with rook b6 what do you do next', 'start': 2452.88, 'duration': 5.46}
{'text': "um I don't know but if I make him go", 'start': 2454.67, 'duration': 4.72}
{'text': 'back to where he came from', 'start': 2458.34, 'duration': 4.17}
{'text': 'man how embarrassing how cringe well now', 'start': 2459.39, 'duration': 5.43}
{'text': "Rock a7 is actually good because it's", 'start': 2462.51, 'duration': 6.41}
{'text': 'harder for him to protect the a7 square', 'start': 2464.82, 'duration': 4.1}
{'text': "yeah could be wait now it's harder for", 'start': 2470.3, 'duration': 5.89}
{'text': 'me to protect the a7 square yeah I mean', 'start': 2474.3, 'duration': 4.08}
{'text': 'he can still just move oh wait oh my god', 'start': 2476.19, 'duration': 3.6}
{'text': 'hold on my brain is lighting up so many', 'start': 2478.38, 'duration': 2.97}
{'text': "plays can I move to a I'm moving to a", 'start': 2479.79, 'duration': 5.79}
{'text': 'seven okay if he defends okay can I', 'start': 2481.35, 'duration': 7.11}
{'text': 'advance my pawn yes yes [\xa0__\xa0] eat now', 'start': 2485.58, 'duration': 7.74}
{'text': "he's like oh no cuz now you created a", 'start': 2488.46, 'duration': 6.66}
{'text': "weakness you're pushing that guy way too", 'start': 2493.32, 'duration': 3.48}
{'text': 'far from his brothers you know what I', 'start': 2495.12, 'duration': 3.99}
{'text': "mean but look he's attacking a castle a", 'start': 2496.8, 'duration': 5.01}
{'text': 'single heroic pawn is applying so much', 'start': 2499.11, 'duration': 4.89}
{'text': "pressure oh but he's just gonna move his", 'start': 2501.81, 'duration': 3.84}
{'text': 'castle over and take it', 'start': 2504.0, 'duration': 2.91}
{'text': 'oh no but I can defend him with his', 'start': 2505.65, 'duration': 2.2}
{'text': 'other pawn brother', 'start': 2506.91, 'duration': 4.51}
{'text': "right you can't and eventually like the", 'start': 2507.85, 'duration': 5.31}
{'text': 'deeper you start calculating the easier', 'start': 2511.42, 'duration': 3.75}
{'text': "it'll because like if you play rook if", 'start': 2513.16, 'duration': 4.62}
{'text': "you plays let's say working for you five", 'start': 2515.17, 'duration': 4.32}
{'text': 'to protect your pawn okay you played', 'start': 2517.78, 'duration': 3.03}
{'text': "something else doesn't even matter okay", 'start': 2519.49, 'duration': 2.64}
{'text': "let's deal with the current threat at", 'start': 2520.81, 'duration': 1.89}
{'text': 'hand okay', 'start': 2522.13, 'duration': 4.29}
{'text': 'current threat true okay I could check', 'start': 2522.7, 'duration': 5.22}
{'text': "them just to show him who's boss", 'start': 2526.42, 'duration': 2.55}
{'text': "we don't really accomplish anything", 'start': 2527.92, 'duration': 3.24}
{'text': 'doing that though right correct except', 'start': 2528.97, 'duration': 6.2}
{'text': 'potentially trading rooks', 'start': 2531.16, 'duration': 4.01}
{'text': '[Music]', 'start': 2536.56, 'duration': 7.41}
{'text': "Wow oh man okay well let's think right", 'start': 2538.71, 'duration': 8.44}
{'text': "now nothing of oh my god hold on I'm", 'start': 2543.97, 'duration': 4.71}
{'text': 'sorry whoa', 'start': 2547.15, 'duration': 4.11}
{'text': "I'm thinking this is a pawn to g3 moment", 'start': 2548.68, 'duration': 5.4}
{'text': "ain't it yes for sure because I need to", 'start': 2551.26, 'duration': 7.82}
{'text': 'defend my other brother out here brother', 'start': 2554.08, 'duration': 5.0}
{'text': 'okay g3 okay so now that you push your', 'start': 2559.38, 'duration': 7.03}
{'text': 'pawn all the way to d5 I hope he', 'start': 2564.46, 'duration': 4.17}
{'text': 'punishes it for punishes you for it so', 'start': 2566.41, 'duration': 4.17}
{'text': "what if he plays rook d7 in attacks I'm", 'start': 2568.63, 'duration': 2.94}
{'text': 'completely screwed', 'start': 2570.58, 'duration': 3.06}
{'text': "I can't advance my other rook because or", 'start': 2571.57, 'duration': 3.96}
{'text': "I can't advance my pawn to c4 because", 'start': 2573.64, 'duration': 3.42}
{'text': 'yeah why are you giving him moves you', 'start': 2575.53, 'duration': 4.97}
{'text': "know he's listening now he's gonna do it", 'start': 2577.06, 'duration': 3.44}
{'text': "hold on we're in big trouble right now", 'start': 2586.2, 'duration': 7.6}
{'text': "okay I'm thinking I think we need to", 'start': 2588.4, 'duration': 7.2}
{'text': "bring out the big fighter he doesn't", 'start': 2593.8, 'duration': 3.26}
{'text': "like to come out often but I'm thinking", 'start': 2595.6, 'duration': 7.38}
{'text': 'd3 okay do you mean your king to d3 yeah', 'start': 2597.06, 'duration': 8.47}
{'text': 'and if he checks you on e3 to take your', 'start': 2602.98, 'duration': 3.0}
{'text': 'pawn', 'start': 2605.53, 'duration': 2.64}
{'text': 'he just gets it for free what a horrible', 'start': 2605.98, 'duration': 4.26}
{'text': "move never mind what does do no it's", 'start': 2608.17, 'duration': 3.87}
{'text': "okay I'm sure if you sure it was a mouse", 'start': 2610.24, 'duration': 3.57}
{'text': 'click you were thinking yeah I was', 'start': 2612.04, 'duration': 3.18}
{'text': 'thinking what if I accidentally clicked', 'start': 2613.81, 'duration': 4.95}
{'text': 'that that would be exactly yeah um so so', 'start': 2615.22, 'duration': 5.76}
{'text': 'what you can try to go for here I mean I', 'start': 2618.76, 'duration': 4.59}
{'text': "I guess it's a decent you want to get", 'start': 2620.98, 'duration': 3.78}
{'text': "your king to d3 so you're actually on", 'start': 2623.35, 'duration': 3.18}
{'text': 'the right line of thinking but can you', 'start': 2624.76, 'duration': 5.9}
{'text': 'protect against the check on e3 first', 'start': 2626.53, 'duration': 4.13}
{'text': "well I mean it's a beta move I mean a", 'start': 2631.71, 'duration': 5.29}
{'text': 'blade a move but I could do my rook to', 'start': 2634.75, 'duration': 5.67}
{'text': 'like f3 I guess yes exactly', 'start': 2637.0, 'duration': 5.37}
{'text': 'actually I think the real beta move is', 'start': 2640.42, 'duration': 3.96}
{'text': 'not making alpha moves and excusing it', 'start': 2642.37, 'duration': 5.4}
{'text': "by saying their beta yeah that's some", 'start': 2644.38, 'duration': 7.35}
{'text': 'real 2020 feminist [\xa0__\xa0] but anyway f3', 'start': 2647.77, 'duration': 7.2}
{'text': 'there you go there you go I like it I', 'start': 2651.73, 'duration': 7.14}
{'text': 'like it okay rook f3 that makes a lot of', 'start': 2654.97, 'duration': 7.08}
{'text': 'sense and if he plays rook d7 the', 'start': 2658.87, 'duration': 5.01}
{'text': 'original plan what are you gonna go for', 'start': 2662.05, 'duration': 6.63}
{'text': 'here if he does rook to d7 attack your', 'start': 2663.88, 'duration': 8.19}
{'text': "pawn on d5 pawn to c4 doesn't help me at", 'start': 2668.68, 'duration': 5.64}
{'text': "all King to d3 would mean I'm trading a", 'start': 2672.07, 'duration': 3.63}
{'text': 'pawn for a truck which would be good', 'start': 2674.32, 'duration': 3.86}
{'text': "right so I'm thinking my original attack", 'start': 2675.7, 'duration': 6.09}
{'text': 'is still okay here is King to d3 yeah', 'start': 2678.18, 'duration': 9.55}
{'text': 'now you can go for King to d3 cool and', 'start': 2681.79, 'duration': 9.15}
{'text': 'if he moves his rook back to e5 and', 'start': 2687.73, 'duration': 4.8}
{'text': 'attacks your pawn what can you do here', 'start': 2690.94, 'duration': 8.91}
{'text': 'oh my god if he does that well that', 'start': 2692.53, 'duration': 9.75}
{'text': 'means that the threat on c4 is gone so I', 'start': 2699.85, 'duration': 3.9}
{'text': 'can advance my other pawn up there to', 'start': 2702.28, 'duration': 3.69}
{'text': 'cover the exactly so do you kind of see', 'start': 2703.75, 'duration': 4.02}
{'text': 'why having your king in the center was', 'start': 2705.97, 'duration': 3.15}
{'text': "actually useful because it's a", 'start': 2707.77, 'duration': 3.69}
{'text': "supporting piece and he's a warrior did", 'start': 2709.12, 'duration': 4.52}
{'text': "that supporting piece he's an attacking", 'start': 2711.46, 'duration': 5.46}
{'text': 'aggressive offensive piece okay there', 'start': 2713.64, 'duration': 4.45}
{'text': 'you go', 'start': 2716.92, 'duration': 2.43}
{'text': "it's actually an important lesson", 'start': 2718.09, 'duration': 3.48}
{'text': 'because always as soon as you get into', 'start': 2719.35, 'duration': 3.33}
{'text': 'the endgame you should start thinking', 'start': 2721.57, 'duration': 3.12}
{'text': "about King activity so it's one you", 'start': 2722.68, 'duration': 3.66}
{'text': 'could take and apply to other game other', 'start': 2724.69, 'duration': 4.11}
{'text': 'games as well yeah I mean all of my', 'start': 2726.34, 'duration': 4.11}
{'text': 'activities are King activities but I', 'start': 2728.8, 'duration': 5.88}
{'text': 'know what you mean okay so probably have', 'start': 2730.45, 'duration': 7.35}
{'text': "to Trey I don't have to wait hold on", 'start': 2734.68, 'duration': 6.44}
{'text': 'hold on hold on hold on', 'start': 2737.8, 'duration': 7.62}
{'text': 'okay so g5 with my pawn looks kind of', 'start': 2741.12, 'duration': 7.24}
{'text': "obvious but I could just do no I wasn't", 'start': 2745.42, 'duration': 4.41}
{'text': 'say if I do nothing and then I if he', 'start': 2748.36, 'duration': 3.18}
{'text': 'takes my opponent I take his pawn I can', 'start': 2749.83, 'duration': 3.0}
{'text': "like check in with my rook I don't know", 'start': 2751.54, 'duration': 2.61}
{'text': "that does anything that's cute but he", 'start': 2752.83, 'duration': 2.46}
{'text': 'could also just move his pawn forward', 'start': 2754.15, 'duration': 2.28}
{'text': "and then attack my rook and then I'm in", 'start': 2755.29, 'duration': 3.36}
{'text': 'a really bad spot but he might be doing', 'start': 2756.43, 'duration': 4.76}
{'text': 'that later on anyway', 'start': 2758.65, 'duration': 2.54}
{'text': "hold on okay my brain is or maybe I'm", 'start': 2763.17, 'duration': 8.44}
{'text': 'looking okay so what might the', 'start': 2766.15, 'duration': 6.9}
{'text': "line-to-line I'm on right now that I'm", 'start': 2771.61, 'duration': 2.94}
{'text': 'thinking about is what I do', 'start': 2773.05, 'duration': 4.289}
{'text': 'pawn to g5 and then he captures me again', 'start': 2774.55, 'duration': 6.42}
{'text': 'at g5 my worry is going to be I have', 'start': 2777.339, 'duration': 7.051}
{'text': 'some move at that point my worry is', 'start': 2780.97, 'duration': 6.96}
{'text': 'going to be he advances his pawn to g4', 'start': 2784.39, 'duration': 5.28}
{'text': 'and now my rook is under attack from a', 'start': 2787.93, 'duration': 3.149}
{'text': "pawn and I can't really do anything", 'start': 2789.67, 'duration': 3.96}
{'text': "about it because if you move it you're", 'start': 2791.079, 'duration': 4.29}
{'text': "afraid of the check yeah it's a free", 'start': 2793.63, 'duration': 3.51}
{'text': 'check and then a free pawn for him and', 'start': 2795.369, 'duration': 3.151}
{'text': 'then I think he opens his right pawns up', 'start': 2797.14, 'duration': 5.459}
{'text': "to do some crazy slit okay that's that's", 'start': 2798.52, 'duration': 6.15}
{'text': "a fair concern but he's gonna do g4", 'start': 2802.599, 'duration': 6.181}
{'text': "regardless so you're gonna have to", 'start': 2804.67, 'duration': 7.169}
{'text': 'respond to these ideas anyway and', 'start': 2808.78, 'duration': 5.01}
{'text': "there's nothing you could really do to", 'start': 2811.839, 'duration': 8.811}
{'text': 'stop him from playing g4 oh my god dude', 'start': 2813.79, 'duration': 21.48}
{'text': "dude okay we've got so so there's one", 'start': 2820.65, 'duration': 16.659}
{'text': "tactic that if you find here it's", 'start': 2835.27, 'duration': 4.26}
{'text': "winning but I'm not gonna hint it cuz", 'start': 2837.309, 'duration': 4.5}
{'text': "it's too much if you don't see the", 'start': 2839.53, 'duration': 3.779}
{'text': "winning tactic then you're just gonna", 'start': 2841.809, 'duration': 3.211}
{'text': 'have to play a little bit more passively', 'start': 2843.309, 'duration': 4.411}
{'text': 'after g4 comes out so yeah okay I mean I', 'start': 2845.02, 'duration': 5.039}
{'text': 'can attack if I attack it if I take it', 'start': 2847.72, 'duration': 6.48}
{'text': 'd6 he can capture my pawn with his pawn', 'start': 2850.059, 'duration': 7.8}
{'text': 'and I capture his rook and then he take', 'start': 2854.2, 'duration': 5.46}
{'text': 'oh god hold on so many moves ahead you', 'start': 2857.859, 'duration': 3.061}
{'text': "don't understand okay there's like three", 'start': 2859.66, 'duration': 2.85}
{'text': 'moves ahead okay you know far ahead that', 'start': 2860.92, 'duration': 2.97}
{'text': 'is okay let me just think', 'start': 2862.51, 'duration': 3.27}
{'text': 'pretty pretty scared pretty scary yeah', 'start': 2863.89, 'duration': 5.88}
{'text': 'okay so my pawn moves to d6 he captures', 'start': 2865.78, 'duration': 7.11}
{'text': "with his pawn so now he's ahead one pawn", 'start': 2869.77, 'duration': 5.52}
{'text': 'I capture his rook he captures my rook', 'start': 2872.89, 'duration': 4.74}
{'text': 'it seems like I feel like we just end', 'start': 2875.29, 'duration': 6.36}
{'text': 'that with him up one pawn oh and then I', 'start': 2877.63, 'duration': 6.84}
{'text': 'could capture his other pawn at g5 and', 'start': 2881.65, 'duration': 5.04}
{'text': 'then he does that at least he loses his', 'start': 2884.47, 'duration': 3.599}
{'text': "rolling rooks on me I don't know if it's", 'start': 2886.69, 'duration': 4.679}
{'text': 'cuz I can just lead a pawn I this is', 'start': 2888.069, 'duration': 5.161}
{'text': "definitely an option if you're afraid of", 'start': 2891.369, 'duration': 4.351}
{'text': "his upcoming attack and you don't want", 'start': 2893.23, 'duration': 6.51}
{'text': "to deal with his double rooks I'm gonna", 'start': 2895.72, 'duration': 5.43}
{'text': "be honest I am afraid and there's", 'start': 2899.74, 'duration': 2.91}
{'text': 'nothing betta about admitting that okay', 'start': 2901.15, 'duration': 4.61}
{'text': "it's not it's okay to admit your fears", 'start': 2902.65, 'duration': 4.65}
{'text': 'this is a say', 'start': 2905.76, 'duration': 5.58}
{'text': "space destiny it doesn't feel very safe", 'start': 2907.3, 'duration': 6.42}
{'text': 'so you can go for that wait no no no', 'start': 2911.34, 'duration': 3.91}
{'text': 'hold on hold on hold on my brain just', 'start': 2913.72, 'duration': 4.01}
{'text': 'picked up on a totally different line oh', 'start': 2915.25, 'duration': 5.34}
{'text': 'my god hold on my brain is blasting', 'start': 2917.73, 'duration': 5.68}
{'text': 'right now okay I could do rook to c7', 'start': 2920.59, 'duration': 6.36}
{'text': "boom I'm up upon he could respond by", 'start': 2923.41, 'duration': 6.12}
{'text': 'taking his rook with or my rook with his', 'start': 2926.95, 'duration': 5.31}
{'text': 'rook but then I bring out the king the', 'start': 2929.53, 'duration': 5.49}
{'text': 'warrior and I capture efore with my king', 'start': 2932.26, 'duration': 5.88}
{'text': 'then he trades upon at age four and then', 'start': 2935.02, 'duration': 6.09}
{'text': 'I recapture at age four the other one is', 'start': 2938.14, 'duration': 5.4}
{'text': "that an okay a hold on I'm liking that", 'start': 2941.11, 'duration': 4.02}
{'text': 'the more I think about that one the more', 'start': 2943.54, 'duration': 3.78}
{'text': "I'm liking that one okay but maybe there", 'start': 2945.13, 'duration': 3.27}
{'text': "are reasons why I shouldn't like that", 'start': 2947.32, 'duration': 4.53}
{'text': 'one give me a second okay boom and then', 'start': 2948.4, 'duration': 9.57}
{'text': 'boom and then I do that I can my King is', 'start': 2951.85, 'duration': 9.56}
{'text': 'even more out and in the field oh my god', 'start': 2957.97, 'duration': 5.85}
{'text': "I'm like I'm just I'm liking that one", 'start': 2961.41, 'duration': 5.65}
{'text': "I'm liking that one it's a good idea I", 'start': 2963.82, 'duration': 5.76}
{'text': "like it it's like it's aggressive it's a", 'start': 2967.06, 'duration': 6.06}
{'text': "flamboyant it's eccentric it has all the", 'start': 2969.58, 'duration': 7.35}
{'text': 'qualities in one hold on hold on hold on', 'start': 2973.12, 'duration': 9.71}
{'text': 'hold on a second a gosh darn second I', 'start': 2976.93, 'duration': 9.54}
{'text': "could also move no I can't move the rook", 'start': 2982.83, 'duration': 5.56}
{'text': 'at f3 ever because he just checks me', 'start': 2986.47, 'duration': 3.48}
{'text': 'over and over again like a little blade', 'start': 2988.39, 'duration': 4.47}
{'text': "ax I'm thinking the c7 attack is that's", 'start': 2989.95, 'duration': 6.15}
{'text': 'what we have to go with please just hold', 'start': 2992.86, 'duration': 6.03}
{'text': "on one second take your time I'll I'll", 'start': 2996.1, 'duration': 4.65}
{'text': 'mute myself in and say hello to my chat', 'start': 2998.89, 'duration': 3.42}
{'text': 'so you could think this through you know', 'start': 3000.75, 'duration': 2.61}
{'text': "I'm going to c7", 'start': 3002.31, 'duration': 2.7}
{'text': "that's why I'm going that's all we need", 'start': 3003.36, 'duration': 5.82}
{'text': 'to do wait yeah I did it oh my god he', 'start': 3005.01, 'duration': 6.36}
{'text': 'just instantly took okay and then I do', 'start': 3009.18, 'duration': 4.59}
{'text': 'that one there you go okay good job so', 'start': 3011.37, 'duration': 5.28}
{'text': "far so now you're up a pond and I am now", 'start': 3013.77, 'duration': 4.74}
{'text': "you're you actually should win this I'm", 'start': 3016.65, 'duration': 4.17}
{'text': 'going to let you play it out and then I', 'start': 3018.51, 'duration': 6.15}
