{'text': 'I watch your content all the time you', 'start': 0.92, 'duration': 4.24}
{'text': "not here to say oh they're bad people or", 'start': 1203.84, 'duration': 3.54}
{'text': "this that what I'm saying is I think the", 'start': 1205.58, 'duration': 3.719}
{'text': 'impact of these is negative and I think', 'start': 1207.38, 'duration': 4.74}
{'text': 'this traditionally does ferment more', 'start': 1209.299, 'duration': 6.061}
{'text': 'anti-female Center as a result', 'start': 1212.12, 'duration': 5.34}
{'text': 'yeah I gotta say based off the bubble', 'start': 1215.36, 'duration': 3.42}
{'text': "that could be happening I'm just in so", 'start': 1217.46, 'duration': 3.48}
{'text': 'many gay queer bubbles all of us are sex', 'start': 1218.78, 'duration': 3.779}
{'text': 'workers or all of us are strippers or', 'start': 1220.94, 'duration': 3.66}
{'text': "all of us are doing porn so like it's", 'start': 1222.559, 'duration': 4.021}
{'text': "and we're all very happy and fine so", 'start': 1224.6, 'duration': 3.66}
{'text': "it's very well I mean minus our normal", 'start': 1226.58, 'duration': 3.24}
{'text': "mental health issues right but like it's", 'start': 1228.26, 'duration': 3.48}
{'text': 'not the porn it could be the porn but', 'start': 1229.82, 'duration': 3.42}
{'text': "it's not the porn most of the time so I", 'start': 1231.74, 'duration': 2.819}
{'text': "think that's the issue I have listening", 'start': 1233.24, 'duration': 2.76}
{'text': "to this is maybe I'm just too gay for", 'start': 1234.559, 'duration': 3.36}
{'text': 'this conversation which is weird because', 'start': 1236.0, 'duration': 3.72}
{'text': 'like a lot of people here are queers so', 'start': 1237.919, 'duration': 3.961}
{'text': "it's a little confusing to me I guess", 'start': 1239.72, 'duration': 3.6}
{'text': "that everyone's talking from a very", 'start': 1241.88, 'duration': 3.12}
{'text': 'heterosexual perspective but for every', 'start': 1243.32, 'duration': 3.719}
{'text': "guy that's gonna take be taken advantage", 'start': 1245.0, 'duration': 4.02}
{'text': "of there's a girl out there being taken", 'start': 1247.039, 'duration': 3.781}
{'text': 'advantage of and then for every girl', 'start': 1249.02, 'duration': 3.06}
{'text': "that's having a great time there's a", 'start': 1250.82, 'duration': 2.58}
{'text': "customer that's having a great time also", 'start': 1252.08, 'duration': 3.42}
{'text': 'I just have to say this out loud so many', 'start': 1253.4, 'duration': 4.26}
{'text': 'of my male friends like have sex with', 'start': 1255.5, 'duration': 4.08}
{'text': 'her girlfriends and wives that they met', 'start': 1257.66, 'duration': 3.72}
{'text': 'through their campsites or met through', 'start': 1259.58, 'duration': 3.959}
{'text': "stripping so for me I'm just like yeah", 'start': 1261.38, 'duration': 3.6}
{'text': 'it makes sense sex workers I feel like', 'start': 1263.539, 'duration': 2.701}
{'text': "that's like an even I feel like that's", 'start': 1264.98, 'duration': 2.699}
{'text': "an even worse environment of what you're", 'start': 1266.24, 'duration': 3.6}
{'text': 'saying though like no because no adults', 'start': 1267.679, 'duration': 4.201}
{'text': 'no adults get to fall in love they get', 'start': 1269.84, 'duration': 3.42}
{'text': 'to work together they get to yeah but', 'start': 1271.88, 'duration': 2.64}
{'text': 'like listen but the message is that what', 'start': 1273.26, 'duration': 2.76}
{'text': 'I can if I finally like the right girl', 'start': 1274.52, 'duration': 2.88}
{'text': 'and I donate enough money to her like', 'start': 1276.02, 'duration': 3.3}
{'text': "unironically like this so that's where", 'start': 1277.4, 'duration': 3.36}
{'text': 'the mental health comes in so the the', 'start': 1279.32, 'duration': 3.12}
{'text': "issue is you can't go to your therapist", 'start': 1280.76, 'duration': 2.7}
{'text': "and think you're going to marry them you", 'start': 1282.44, 'duration': 2.099}
{'text': "can't go to your doctor and think you're", 'start': 1283.46, 'duration': 2.16}
{'text': 'going to marry them who goes to their', 'start': 1284.539, 'duration': 3.301}
{'text': 'Walmart yeah but that happens right', 'start': 1285.62, 'duration': 4.5}
{'text': "that's the issue and that's what people", 'start': 1287.84, 'duration': 4.319}
{'text': "are hoping will happen no no it's not", 'start': 1290.12, 'duration': 3.24}
{'text': "that because what you're describing", 'start': 1292.159, 'duration': 2.76}
{'text': "Britney is a bit different it's not like", 'start': 1293.36, 'duration': 2.699}
{'text': "going to your therapist and think you're", 'start': 1294.919, 'duration': 2.521}
{'text': "going to marry them when they're talking", 'start': 1296.059, 'duration': 3.12}
{'text': "with these sex workers there's a lot of", 'start': 1297.44, 'duration': 4.08}
{'text': 'flirtation flirtation going back and', 'start': 1299.179, 'duration': 4.441}
{'text': "forth there's an implicit thing of like", 'start': 1301.52, 'duration': 3.779}
{'text': 'oh you might get to see more of me you', 'start': 1303.62, 'duration': 3.12}
{'text': "got to even so that's not the same as", 'start': 1305.299, 'duration': 2.581}
{'text': "going to your therapist I think you're", 'start': 1306.74, 'duration': 2.76}
{'text': "going to fall in love these women don't", 'start': 1307.88, 'duration': 3.12}
{'text': 'just happen to exist and then these', 'start': 1309.5, 'duration': 3.179}
{'text': "dudes fall for them they're playing into", 'start': 1311.0, 'duration': 3.84}
{'text': 'that to make money well I agree 100', 'start': 1312.679, 'duration': 3.781}
{'text': 'there are bubbles where this is', 'start': 1314.84, 'duration': 3.54}
{'text': 'happening but I think those people want', 'start': 1316.46, 'duration': 4.92}
{'text': "it I think the men are but they don't", 'start': 1318.38, 'duration': 5.159}
{'text': 'want the game they well you know I', 'start': 1321.38, 'duration': 4.02}
{'text': 'disagree I think they are I think they', 'start': 1323.539, 'duration': 4.14}
{'text': 'are cognitive adults that are paying', 'start': 1325.4, 'duration': 4.98}
{'text': "money to a woman they've never met and", 'start': 1327.679, 'duration': 4.801}
{'text': 'assuming something of her which is their', 'start': 1330.38, 'duration': 4.799}
{'text': 'own projection onto her it is land and', 'start': 1332.48, 'duration': 5.28}
{'text': 'and she yes Abba she plays into it', 'start': 1335.179, 'duration': 4.38}
{'text': "because she's making money which is the", 'start': 1337.76, 'duration': 3.84}
{'text': 'game I know so many full sex service sex', 'start': 1339.559, 'duration': 4.321}
{'text': 'workers and their customers will be so', 'start': 1341.6, 'duration': 3.9}
{'text': 'upset if those women were honest with', 'start': 1343.88, 'duration': 3.779}
{'text': 'them because it would ruin the fantasy', 'start': 1345.5, 'duration': 4.679}
{'text': "so for every Angry man there's a client", 'start': 1347.659, 'duration': 4.861}
{'text': 'that needs that so you have to go to the', 'start': 1350.179, 'duration': 4.681}
{'text': 'right sex worker as a customer to find', 'start': 1352.52, 'duration': 4.86}
{'text': 'what you actually want does that make', 'start': 1354.86, 'duration': 4.14}
{'text': "sense everything you're saying makes", 'start': 1357.38, 'duration': 3.0}
{'text': "sense I just don't think we agree that", 'start': 1359.0, 'duration': 2.52}
{'text': "it's happening as much as you're saying", 'start': 1360.38, 'duration': 2.46}
{'text': 'like I understand that there might be', 'start': 1361.52, 'duration': 2.7}
{'text': 'some people that feel that way but I', 'start': 1362.84, 'duration': 2.699}
{'text': "would estimate that this is like you're", 'start': 1364.22, 'duration': 2.699}
{'text': 'talking about like the two percent of', 'start': 1365.539, 'duration': 3.481}
{'text': 'like people that engage with it hold up', 'start': 1366.919, 'duration': 3.181}
{'text': "hold up hold up you don't see the", 'start': 1369.02, 'duration': 2.399}
{'text': "Amorous situation in which she's", 'start': 1370.1, 'duration': 2.579}
{'text': 'intentionally doing this in order to', 'start': 1371.419, 'duration': 4.14}
{'text': "maximize profits like it's not that", 'start': 1372.679, 'duration': 4.62}
{'text': 'um they would they might be upset and', 'start': 1375.559, 'duration': 3.181}
{'text': 'they might unsubscribe if they found out', 'start': 1377.299, 'duration': 3.12}
{'text': 'the truth well good they should they', 'start': 1378.74, 'duration': 2.76}
{'text': 'should be privy of this information', 'start': 1380.419, 'duration': 2.581}
{'text': 'because the way that the relationship', 'start': 1381.5, 'duration': 3.36}
{'text': 'works is that she gets to siphon money', 'start': 1383.0, 'duration': 3.24}
{'text': 'out of them so long as she engages in', 'start': 1384.86, 'duration': 3.299}
{'text': 'deceptive practice one can argue that', 'start': 1386.24, 'duration': 3.36}
{'text': 'yes these men would get upset if they', 'start': 1388.159, 'duration': 2.64}
{'text': 'learn the truth and the truth should', 'start': 1389.6, 'duration': 2.76}
{'text': 'still be told the issue is not whether', 'start': 1390.799, 'duration': 4.141}
{'text': 'or not they want the lie or whatever the', 'start': 1392.36, 'duration': 4.559}
{'text': 'thing is is is this ethical because', 'start': 1394.94, 'duration': 3.479}
{'text': "you're using this as a means to make", 'start': 1396.919, 'duration': 3.361}
{'text': 'money does that make sense I feel like', 'start': 1398.419, 'duration': 3.24}
{'text': "it's more than ethical because I know", 'start': 1400.28, 'duration': 2.519}
{'text': "YouTubers who don't even tell people", 'start': 1401.659, 'duration': 2.52}
{'text': 'they have families they tell people', 'start': 1402.799, 'duration': 3.24}
{'text': 'totally different things in public so I', 'start': 1404.179, 'duration': 3.961}
{'text': "just but their their income isn't", 'start': 1406.039, 'duration': 3.541}
{'text': 'contingent though only other people know', 'start': 1408.14, 'duration': 3.0}
{'text': 'yeah but it kind of is because their', 'start': 1409.58, 'duration': 2.88}
{'text': 'content is predicated on the person', 'start': 1411.14, 'duration': 2.64}
{'text': "they're presenting and the audience is", 'start': 1412.46, 'duration': 3.3}
{'text': 'falling in love with that person yeah', 'start': 1413.78, 'duration': 4.32}
{'text': 'but generally but if if you were saying', 'start': 1415.76, 'duration': 3.899}
{'text': "think okay so here's here's an example", 'start': 1418.1, 'duration': 2.88}
{'text': "of that that could be bad but it's so", 'start': 1419.659, 'duration': 2.52}
{'text': 'hard to draw an analogy if I was', 'start': 1420.98, 'duration': 2.76}
{'text': 'sunscreen saying some [\xa0__\xa0] like man I', 'start': 1422.179, 'duration': 3.061}
{'text': "don't have kids and I really wish I", 'start': 1423.74, 'duration': 3.12}
{'text': 'could like adopt somebody like I wonder', 'start': 1425.24, 'duration': 3.0}
{'text': "how young my audience is that was that's", 'start': 1426.86, 'duration': 2.699}
{'text': 'what would make it comparable right', 'start': 1428.24, 'duration': 2.7}
{'text': 'because just saying like oh you fall in', 'start': 1429.559, 'duration': 1.98}
{'text': "love with me there's a person who", 'start': 1430.94, 'duration': 1.859}
{'text': "doesn't tell you about my family is a", 'start': 1431.539, 'duration': 2.52}
{'text': 'lot different than me like sexting with', 'start': 1432.799, 'duration': 2.341}
{'text': "you being like oh it'd be cool if we", 'start': 1434.059, 'duration': 2.581}
{'text': 'could be together and blah blah blah and', 'start': 1435.14, 'duration': 2.7}
{'text': "you think I'm saying that's a way", 'start': 1436.64, 'duration': 2.58}
{'text': "different thing that's that so the", 'start': 1437.84, 'duration': 3.839}
{'text': 'girlfriend experience depends customer', 'start': 1439.22, 'duration': 4.8}
{'text': 'yeah right if if a girl if a woman', 'start': 1441.679, 'duration': 4.74}
{'text': 'literally like the man does not', 'start': 1444.02, 'duration': 4.2}
{'text': "understand what's happening that's for", 'start': 1446.419, 'duration': 4.26}
{'text': 'Britney super unethical but the problem', 'start': 1448.22, 'duration': 4.62}
{'text': 'is is like I know too many of these men', 'start': 1450.679, 'duration': 4.441}
{'text': 'I am a sex worker they talk to me they', 'start': 1452.84, 'duration': 4.98}
{'text': "want it so it's very that's why I don't", 'start': 1455.12, 'duration': 4.38}
{'text': "engage in it because I can't tell who's", 'start': 1457.82, 'duration': 4.02}
{'text': "what's going on it's too confusing for", 'start': 1459.5, 'duration': 3.659}
{'text': "me I don't want them to misunderstand", 'start': 1461.84, 'duration': 2.699}
{'text': "what I'm doing I don't want to be their", 'start': 1463.159, 'duration': 3.481}
{'text': 'girlfriend but like that happens I was', 'start': 1464.539, 'duration': 4.201}
{'text': "on Kyla's dating show and this guy slid", 'start': 1466.64, 'duration': 3.72}
{'text': 'into my DMs via the show and I said you', 'start': 1468.74, 'duration': 3.54}
{'text': 'cannot use the show to slide into my DMs', 'start': 1470.36, 'duration': 4.26}
{'text': "but he literally tried and Kyla's like", 'start': 1472.28, 'duration': 4.56}
{'text': "stop it doesn't matter what you do if", 'start': 1474.62, 'duration': 3.96}
{'text': 'the wrong person is in the room they', 'start': 1476.84, 'duration': 3.06}
{'text': 'will misunderstand and they will cross', 'start': 1478.58, 'duration': 3.42}
{'text': "boundaries so that's why I know is so", 'start': 1479.9, 'duration': 4.62}
{'text': 'powerful as a sex worker or a client you', 'start': 1482.0, 'duration': 4.44}
{'text': 'have to say no you have to be smart', 'start': 1484.52, 'duration': 4.019}
{'text': "about what you're paying for I'm trying", 'start': 1486.44, 'duration': 3.66}
{'text': "to give agency to people I know I'm", 'start': 1488.539, 'duration': 3.12}
{'text': "talking for a minority I'm saying I", 'start': 1490.1, 'duration': 2.819}
{'text': 'understand the system is broke the', 'start': 1491.659, 'duration': 2.941}
{'text': "majority is suffering and I'm saying", 'start': 1492.919, 'duration': 3.181}
{'text': "it's not helping because these Solutions", 'start': 1494.6, 'duration': 3.9}
{'text': 'are just the same Solutions the anti-sex', 'start': 1496.1, 'duration': 4.14}
{'text': "solution the religious solution I'm", 'start': 1498.5, 'duration': 3.539}
{'text': 'saying what if education and reform was', 'start': 1500.24, 'duration': 3.66}
{'text': 'better what if we gave sex workers and', 'start': 1502.039, 'duration': 4.14}
{'text': 'their clients options and then accepted', 'start': 1503.9, 'duration': 4.019}
{'text': 'that some toxic clients and some toxic', 'start': 1506.179, 'duration': 5.341}
{'text': 'sex workers just exist I mean like I I I', 'start': 1507.919, 'duration': 5.521}
{'text': 'the problem is what the natural', 'start': 1511.52, 'duration': 3.539}
{'text': 'inclination of like humans are and if', 'start': 1513.44, 'duration': 3.0}
{'text': 'that can be overcome at some level of', 'start': 1515.059, 'duration': 2.941}
{'text': 'education so like I would compare this', 'start': 1516.44, 'duration': 3.479}
{'text': 'conversation 100 to the conversations', 'start': 1518.0, 'duration': 3.48}
{'text': 'that were that we should be having about', 'start': 1519.919, 'duration': 4.081}
{'text': "casual sex I love casual sex it'd be", 'start': 1521.48, 'duration': 3.72}
{'text': 'sweet if everybody could have it all the', 'start': 1524.0, 'duration': 2.159}
{'text': "[\xa0__\xa0] time because that's like the", 'start': 1525.2, 'duration': 3.24}
{'text': 'most base thing ever but it seems like', 'start': 1526.159, 'duration': 3.841}
{'text': 'people have a really difficult time', 'start': 1528.44, 'duration': 3.54}
{'text': 'engaging with it in a healthy Manner and', 'start': 1530.0, 'duration': 3.539}
{'text': 'it seems like right now the answer is', 'start': 1531.98, 'duration': 3.54}
{'text': 'probably we should way cut the [\xa0__\xa0] back', 'start': 1533.539, 'duration': 3.601}
{'text': 'on it because a lot of people are having', 'start': 1535.52, 'duration': 3.539}
{'text': "a lot of problems with it who's we I", 'start': 1537.14, 'duration': 3.539}
{'text': "guess like yes other but that's so", 'start': 1539.059, 'duration': 3.12}
{'text': "[\xa0__\xa0] up that we're all doing in we're", 'start': 1540.679, 'duration': 3.181}
{'text': "like but you shouldn't do it yeah no no", 'start': 1542.179, 'duration': 3.86}
{'text': "that's not [\xa0__\xa0] up I have no problem", 'start': 1543.86, 'duration': 4.62}
{'text': "when a girl tells me some [\xa0__\xa0] like I've", 'start': 1546.039, 'duration': 4.12}
{'text': 'been rigged four times in a row I have', 'start': 1548.48, 'duration': 3.179}
{'text': "no problem saying it's time for you", 'start': 1550.159, 'duration': 3.301}
{'text': "honey it's time for you to stop but", 'start': 1551.659, 'duration': 2.88}
{'text': "that's but that's so many people's", 'start': 1553.46, 'duration': 2.16}
{'text': "experiences and people aren't even", 'start': 1554.539, 'duration': 2.461}
{'text': 'comfortable saying because it sounds', 'start': 1555.62, 'duration': 3.0}
{'text': "victim blaming even be like maybe it's", 'start': 1557.0, 'duration': 2.94}
{'text': 'time to like pump the brakes a little', 'start': 1558.62, 'duration': 2.46}
{'text': "bit and this isn't like for everybody", 'start': 1559.94, 'duration': 2.64}
{'text': 'because it seems like even even', 'start': 1561.08, 'duration': 2.94}
{'text': "suggesting that maybe there's too much", 'start': 1562.58, 'duration': 3.24}
{'text': 'casual sex comes off as either being sex', 'start': 1564.02, 'duration': 3.899}
{'text': 'negative or victim blamey or whatever', 'start': 1565.82, 'duration': 4.38}
{'text': "maybe that's the part yeah go ahead hold", 'start': 1567.919, 'duration': 4.5}
{'text': "up Brittany I don't know if you talk to", 'start': 1570.2, 'duration': 3.599}
{'text': 'Lazy often about this but like I feel', 'start': 1572.419, 'duration': 3.181}
{'text': 'like most women relate to the fact that', 'start': 1573.799, 'duration': 3.181}
{'text': "they're pretty unhappy with the hookup", 'start': 1575.6, 'duration': 2.4}
{'text': 'culture and they feel like a lot of the', 'start': 1576.98, 'duration': 2.76}
{'text': "Casual sticks that they had wasn't good", 'start': 1578.0, 'duration': 3.48}
{'text': "for them and so I'm not saying this from", 'start': 1579.74, 'duration': 4.02}
{'text': "an angle of like oh we're having it so", 'start': 1581.48, 'duration': 3.6}
{'text': 'we just want a Gatekeepers nothing to do', 'start': 1583.76, 'duration': 2.76}
{'text': 'with that my experience of talking to', 'start': 1585.08, 'duration': 4.02}
{'text': 'most adult women past the age of 27 is', 'start': 1586.52, 'duration': 4.139}
{'text': 'that their experience with casual sex', 'start': 1589.1, 'duration': 3.6}
{'text': 'has been overwhelmingly bad irrespective', 'start': 1590.659, 'duration': 3.301}
{'text': 'whether or not they identify as very', 'start': 1592.7, 'duration': 3.479}
{'text': 'liberal conservative and so if you', 'start': 1593.96, 'duration': 3.78}
{'text': 'seeing that this sexual Liberation', 'start': 1596.179, 'duration': 3.301}
{'text': 'movement has brought about some', 'start': 1597.74, 'duration': 3.48}
{'text': 'discomfort for people and that most', 'start': 1599.48, 'duration': 3.42}
{'text': "people in most polls that I've read", 'start': 1601.22, 'duration': 3.78}
{'text': 'reply with a lot of discomfort when it', 'start': 1602.9, 'duration': 3.42}
{'text': 'comes or or', 'start': 1605.0, 'duration': 3.299}
{'text': 'just negative emotions when it comes to', 'start': 1606.32, 'duration': 3.719}
{'text': 'hookup culture itself or all this stuff', 'start': 1608.299, 'duration': 3.24}
{'text': "I think there's an argument to be made", 'start': 1610.039, 'duration': 3.661}
{'text': "that maybe this behavior isn't good no", 'start': 1611.539, 'duration': 4.321}
{'text': "no for sure but I think the issue we're", 'start': 1613.7, 'duration': 4.2}
{'text': 'having is that instead of like for me', 'start': 1615.86, 'duration': 3.96}
{'text': "it's all about every person's gonna have", 'start': 1617.9, 'duration': 3.659}
{'text': 'individual Joy some people celibacy is', 'start': 1619.82, 'duration': 2.82}
{'text': 'going to work for them for other people', 'start': 1621.559, 'duration': 2.641}
{'text': "it's going to be having a like a [\xa0__\xa0]", 'start': 1622.64, 'duration': 4.44}
{'text': 'moment right so for AMI I meet tons', 'start': 1624.2, 'duration': 5.04}
{'text': 'hundreds thousands of positive stories', 'start': 1627.08, 'duration': 3.9}
{'text': "from people all the time I'm very social", 'start': 1629.24, 'duration': 4.26}
{'text': 'who love their orgies and sex work and', 'start': 1630.98, 'duration': 4.799}
{'text': "porn but I can't anecdotally use that", 'start': 1633.5, 'duration': 3.299}
{'text': "but I also don't want to make other", 'start': 1635.779, 'duration': 2.64}
{'text': 'people suffer and say you have to be a', 'start': 1636.799, 'duration': 4.141}
{'text': 'sex like orgy person like no be celibate', 'start': 1638.419, 'duration': 4.441}
{'text': 'be religious I think the answer should', 'start': 1640.94, 'duration': 4.14}
{'text': "always be do what makes you happy don't", 'start': 1642.86, 'duration': 3.48}
{'text': 'do what you think you should do because', 'start': 1645.08, 'duration': 3.54}
{'text': 'Society tells you to if this if the', 'start': 1646.34, 'duration': 3.9}
{'text': 'culture is um the hookup culture and', 'start': 1648.62, 'duration': 3.84}
{'text': "it's not working for you don't do it you", 'start': 1650.24, 'duration': 3.299}
{'text': "know what I'm saying but peer pressure", 'start': 1652.46, 'duration': 3.12}
{'text': 'is so a part of the The Narrative yeah', 'start': 1653.539, 'duration': 4.02}
{'text': 'and I love and appreciate your mind but', 'start': 1655.58, 'duration': 3.24}
{'text': 'I think this is something it took me a', 'start': 1657.559, 'duration': 2.461}
{'text': 'long time to realize this I think you', 'start': 1658.82, 'duration': 2.64}
{'text': 'have to recognize that you might be like', 'start': 1660.02, 'duration': 3.36}
{'text': 'a bit exceptional and not everybody like', 'start': 1661.46, 'duration': 4.02}
{'text': 'there are a lot of people there are a', 'start': 1663.38, 'duration': 3.96}
{'text': 'lot of people that need societal rails', 'start': 1665.48, 'duration': 3.42}
{'text': "like they can they actually can't make", 'start': 1667.34, 'duration': 3.6}
{'text': "when you talk about like when you're", 'start': 1668.9, 'duration': 2.879}
{'text': "talking about when you're talking about", 'start': 1670.94, 'duration': 3.18}
{'text': 'a lot of fish when you talk about like', 'start': 1671.779, 'duration': 3.601}
{'text': 'people can engage with casual sex and', 'start': 1674.12, 'duration': 2.82}
{'text': 'healthy ways and blah blah that is true', 'start': 1675.38, 'duration': 3.06}
{'text': 'people engage with heroin in healthy', 'start': 1676.94, 'duration': 2.52}
{'text': 'ways believe it or not there are lots of', 'start': 1678.44, 'duration': 1.92}
{'text': 'people that have only done it a couple', 'start': 1679.46, 'duration': 2.699}
{'text': "times and it's fine but it's okay I", 'start': 1680.36, 'duration': 2.819}
{'text': "think it's a general rule to be like", 'start': 1682.159, 'duration': 2.76}
{'text': "heroin probably shouldn't even try it", 'start': 1683.179, 'duration': 3.36}
{'text': "because most people can't even though", 'start': 1684.919, 'duration': 3.301}
{'text': "it's theoretically possible in the right", 'start': 1686.539, 'duration': 3.0}
{'text': 'settings with the right education or the', 'start': 1688.22, 'duration': 2.1}
{'text': 'right tools and the right friends', 'start': 1689.539, 'duration': 2.281}
{'text': 'everybody could try heroin once or twice', 'start': 1690.32, 'duration': 2.82}
{'text': 'and be chill as long as your life is', 'start': 1691.82, 'duration': 3.599}
{'text': "okay yeah but like but that's a perfect", 'start': 1693.14, 'duration': 4.26}
{'text': "example if you don't do that with casual", 'start': 1695.419, 'duration': 3.421}
{'text': 'sex when you when you talk about', 'start': 1697.4, 'duration': 3.12}
{'text': "people's engagement with casual sex and", 'start': 1698.84, 'duration': 3.839}
{'text': 'consent and boundaries you do not all of', 'start': 1700.52, 'duration': 3.72}
{'text': 'a sudden think about the harm that they', 'start': 1702.679, 'duration': 3.421}
{'text': 'can get into and become really sex', 'start': 1704.24, 'duration': 4.98}
{'text': 'negative you manage to be sex positive', 'start': 1706.1, 'duration': 5.819}
{'text': 'and give people good advice that would', 'start': 1709.22, 'duration': 4.98}
{'text': 'not put them in situations that they', 'start': 1711.919, 'duration': 3.901}
{'text': "should end up I agree I'm just but I", 'start': 1714.2, 'duration': 2.459}
{'text': 'think what me and everything is', 'start': 1715.82, 'duration': 2.64}
{'text': "sometimes the advice don't do that for", 'start': 1716.659, 'duration': 4.921}
{'text': "sex work I don't think well I I'm a", 'start': 1718.46, 'duration': 4.62}
{'text': "little bit confused how's how is this", 'start': 1721.58, 'duration': 3.719}
{'text': 'sex and how is it sex negative to say', 'start': 1723.08, 'duration': 5.0}
{'text': 'that some people', 'start': 1725.299, 'duration': 2.781}
{'text': "it's not sex negative to enforce like", 'start': 1730.539, 'duration': 5.26}
{'text': "consent and boundaries it's sex negative", 'start': 1733.76, 'duration': 4.08}
{'text': 'to be like no one should have sex you', 'start': 1735.799, 'duration': 4.281}
{'text': 'are a [\xa0__\xa0] if you ever have sex', 'start': 1737.84, 'duration': 7.26}
{'text': 'like that that is the anti sex Arc and', 'start': 1740.08, 'duration': 6.82}
{'text': "and he doesn't ever go that direction so", 'start': 1745.1, 'duration': 5.4}
{'text': 'yeah the the reality is that I think if', 'start': 1746.9, 'duration': 6.0}
{'text': 'if only men that were capable of', 'start': 1750.5, 'duration': 4.98}
{'text': 'engaging with sex workers online for', 'start': 1752.9, 'duration': 4.32}
{'text': 'only fans if only the responsible ones', 'start': 1755.48, 'duration': 2.76}
{'text': "did it I don't think it would be an", 'start': 1757.22, 'duration': 2.819}
{'text': 'industry I think that it only works', 'start': 1758.24, 'duration': 2.939}
{'text': 'because there are so many people that', 'start': 1760.039, 'duration': 2.88}
{'text': 'engage with it in in an irresponsible', 'start': 1761.179, 'duration': 4.321}
{'text': "manner that's like absolutely I agree I", 'start': 1762.919, 'duration': 4.14}
{'text': "agree 100 with that but that's how I", 'start': 1765.5, 'duration': 3.0}
{'text': 'think the whole world has been built', 'start': 1767.059, 'duration': 3.84}
{'text': 'like from arms dealers to drugs to', 'start': 1768.5, 'duration': 4.799}
{'text': '[\xa0__\xa0] well no no like of course you', 'start': 1770.899, 'duration': 3.78}
{'text': "know what I mean I just don't see a", 'start': 1773.299, 'duration': 3.321}
{'text': 'difference I totally disagree', 'start': 1774.679, 'duration': 4.38}
{'text': 'are people who engage in sex work even', 'start': 1776.62, 'duration': 4.24}
{'text': "though it's the oldest career in the", 'start': 1779.059, 'duration': 3.421}
{'text': "whole world and that's the problem it's", 'start': 1780.86, 'duration': 3.539}
{'text': 'the last front for us to make a safety', 'start': 1782.48, 'duration': 3.66}
{'text': 'net for it okay firstly able to do it', 'start': 1784.399, 'duration': 3.181}
{'text': "it's not the oldest career the oldest", 'start': 1786.14, 'duration': 2.639}
{'text': 'crew is probably berry picking or', 'start': 1787.58, 'duration': 2.479}
{'text': 'something okay', 'start': 1788.779, 'duration': 3.301}
{'text': "I know it is but I'm just saying it's", 'start': 1790.059, 'duration': 4.6}
{'text': 'not even true okay but also I disagree I', 'start': 1792.08, 'duration': 4.26}
{'text': 'think that like I think that we actually', 'start': 1794.659, 'duration': 4.321}
{'text': 'super have built society around guard', 'start': 1796.34, 'duration': 4.92}
{'text': 'rails I think arguably people will point', 'start': 1798.98, 'duration': 3.9}
{'text': 'to like a lot of religious rules and go', 'start': 1801.26, 'duration': 3.419}
{'text': "like oh it's Unholy to eat pork and it's", 'start': 1802.88, 'duration': 3.179}
{'text': 'like was it really or was there just', 'start': 1804.679, 'duration': 3.0}
{'text': 'like a lot of like disgusting pork meat', 'start': 1806.059, 'duration': 2.761}
{'text': 'that was like making people sick so we', 'start': 1807.679, 'duration': 2.341}
{'text': 'just put this in a [\xa0__\xa0] books right', 'start': 1808.82, 'duration': 3.66}
{'text': 'it seems like for for all of society the', 'start': 1810.02, 'duration': 4.2}
{'text': 'goal and I agree with you and I love you', 'start': 1812.48, 'duration': 3.12}
{'text': 'and I love your ideas that if everybody', 'start': 1814.22, 'duration': 2.88}
{'text': 'could be perfectly educated and engaged', 'start': 1815.6, 'duration': 2.819}
{'text': "with responsible manners that's what I", 'start': 1817.1, 'duration': 3.0}
{'text': 'would like but it seems like we kind of', 'start': 1818.419, 'duration': 2.941}
{'text': 'need a lot of guardrails in society', 'start': 1820.1, 'duration': 3.12}
{'text': 'because once you start to fall but do', 'start': 1821.36, 'duration': 6.02}
{'text': 'these guardrails [\xa0__\xa0] me over yes', 'start': 1823.22, 'duration': 4.16}
{'text': "and there's nothing wrong with that but", 'start': 1828.399, 'duration': 3.581}
{'text': "when you're in the interest of the", 'start': 1830.659, 'duration': 2.941}
{'text': "majority that's how you enact a lot of", 'start': 1831.98, 'duration': 4.34}
{'text': 'these things okay', 'start': 1833.6, 'duration': 5.28}
{'text': 'I watch your content all the time you', 'start': 1836.32, 'duration': 4.239}
{'text': 'guys I feel like fight really well for', 'start': 1838.88, 'duration': 3.06}
{'text': 'minorities and you talk about people', 'start': 1840.559, 'duration': 4.201}
{'text': 'like right not sexual minorities', 'start': 1841.94, 'duration': 5.04}
{'text': "absolutely that's how I feel too then", 'start': 1844.76, 'duration': 3.299}
{'text': 'then why are we appealing to the', 'start': 1846.98, 'duration': 2.52}
{'text': "majority that's there to [\xa0__\xa0] us like I", 'start': 1848.059, 'duration': 3.061}
{'text': "don't get it wait hold up if you're", 'start': 1849.5, 'duration': 3.299}
{'text': 'telling me that having a lot that allows', 'start': 1851.12, 'duration': 3.059}
{'text': 'black people to coexist with white', 'start': 1852.799, 'duration': 3.12}
{'text': "people is somehow an issue you'd have to", 'start': 1854.179, 'duration': 3.301}
{'text': "point to me how that's actually the case", 'start': 1855.919, 'duration': 2.821}
