{'text': 'ideally I would be an anarchist and like', 'start': 0.0, 'duration': 4.98}
{'text': 'agencies exist at the behest of the', 'start': 655.74, 'duration': 3.42}
{'text': 'president and your issue is more like', 'start': 657.12, 'duration': 3.779}
{'text': 'these agencies ever existing at all like', 'start': 659.16, 'duration': 3.06}
{'text': "I have a feeling that that's part of it", 'start': 660.899, 'duration': 2.701}
{'text': 'yeah the FBI existed in our Congress', 'start': 662.22, 'duration': 2.4}
{'text': "you'd still be like well we still need", 'start': 663.6, 'duration': 2.1}
{'text': "to abolish them because I don't like the", 'start': 664.62, 'duration': 3.24}
{'text': 'FDA and the FBI well yes but I have an', 'start': 665.7, 'duration': 4.44}
{'text': 'entire rant about drug laws', 'start': 667.86, 'duration': 4.32}
{'text': 'and why the FDA is awful on that front', 'start': 670.14, 'duration': 3.86}
{'text': "but it's true", 'start': 672.18, 'duration': 3.899}
{'text': "what I'm saying is I think would be less", 'start': 674.0, 'duration': 4.42}
{'text': "bad there and I'm not I'm not here I am", 'start': 676.079, 'duration': 4.861}
{'text': 'not here like ideally I would be an', 'start': 678.42, 'duration': 4.8}
{'text': 'anarchist and like in ideals I hate', 'start': 680.94, 'duration': 3.54}
{'text': 'everything that the government has done', 'start': 683.22, 'duration': 3.059}
{'text': 'so far but I also recognize and', 'start': 684.48, 'duration': 3.18}
{'text': "practicality that's just never going to", 'start': 686.279, 'duration': 3.601}
{'text': "happen and it wouldn't uh just work for", 'start': 687.66, 'duration': 3.96}
{'text': "the vast majority of people so I'm", 'start': 689.88, 'duration': 3.48}
{'text': 'willing to stand here and be and say', 'start': 691.62, 'duration': 3.36}
{'text': 'that we should not make Perfection the', 'start': 693.36, 'duration': 4.919}
{'text': 'uh the enemy of progress and I think', 'start': 694.98, 'duration': 4.919}
{'text': 'that while I would like to yes just', 'start': 698.279, 'duration': 3.06}
{'text': 'abolish the FDA outright it would be', 'start': 699.899, 'duration': 3.301}
{'text': 'better to or it would be better to put a', 'start': 701.339, 'duration': 3.06}
{'text': 'lot of these executive agencies more', 'start': 703.2, 'duration': 3.18}
{'text': 'directly under uh the legislative', 'start': 704.399, 'duration': 3.361}
{'text': 'Authority as opposed to the executive', 'start': 706.38, 'duration': 3.6}
{'text': "gotcha I understand yeah I don't I don't", 'start': 707.76, 'duration': 2.88}
{'text': 'really think it would change the', 'start': 709.98, 'duration': 1.56}
{'text': 'problems because we already have the', 'start': 710.64, 'duration': 2.16}
{'text': 'ability for the legislative to vote on', 'start': 711.54, 'duration': 2.4}
{'text': 'different things for those executive', 'start': 712.8, 'duration': 3.18}
{'text': 'authorities to do but um I guess backing', 'start': 713.94, 'duration': 3.3}
{'text': 'out so what does it have to do with Joe', 'start': 715.98, 'duration': 2.52}
{'text': "Biden it's also you just hate the", 'start': 717.24, 'duration': 2.159}
{'text': 'government', 'start': 718.5, 'duration': 2.579}
{'text': 'um partially yes', 'start': 719.399, 'duration': 3.301}
{'text': 'um but no uh actually I think my biggest', 'start': 721.079, 'duration': 3.841}
{'text': 'issue of Joe Biden is his foreign policy', 'start': 722.7, 'duration': 3.78}
{'text': "um I I've always been a big sickler for", 'start': 724.92, 'duration': 3.06}
{'text': "foreign policy and it's one of in my", 'start': 726.48, 'duration': 2.82}
{'text': 'opinion the most important jobs of the', 'start': 727.98, 'duration': 2.039}
{'text': 'president', 'start': 729.3, 'duration': 3.719}
{'text': 'less so approving what Congress passes', 'start': 730.019, 'duration': 5.341}
{'text': 'less so the executive orders is his', 'start': 733.019, 'duration': 4.201}
{'text': "primary job should be to be America's", 'start': 735.36, 'duration': 3.78}
{'text': 'face to the world and to run the', 'start': 737.22, 'duration': 3.42}
{'text': 'military and our foreign policy', 'start': 739.14, 'duration': 3.72}
{'text': "effectively and I don't see situations", 'start': 740.64, 'duration': 3.24}
{'text': 'in which Joe Biden has done that', 'start': 742.86, 'duration': 3.06}
{'text': 'effectively I think he majorly Roy that', 'start': 743.88, 'duration': 4.92}
{'text': 'he royally up the uh pull out uh', 'start': 745.92, 'duration': 5.22}
{'text': 'in Iran he and Afghanistan Afghanistan', 'start': 748.8, 'duration': 4.8}
{'text': 'yes and how why do you say that uh he', 'start': 751.14, 'duration': 3.9}
{'text': "actually pushed back Donald Trump's date", 'start': 753.6, 'duration': 3.12}
{'text': 'to pull out by three months the reason', 'start': 755.04, 'duration': 2.64}
{'text': 'that we did it at the beginning of', 'start': 756.72, 'duration': 2.7}
{'text': 'summer is because terrorist activities', 'start': 757.68, 'duration': 3.42}
{'text': 'go down in that area during the summer', 'start': 759.42, 'duration': 3.78}
{'text': "because it's hotter and so there's less", 'start': 761.1, 'duration': 3.96}
{'text': 'activity just in general', 'start': 763.2, 'duration': 3.78}
{'text': 'um and he wanted the specific date of 9', 'start': 765.06, 'duration': 4.8}
{'text': '11 to be the day that pulls out for', 'start': 766.98, 'duration': 5.039}
{'text': 'whatever reason most likely just because', 'start': 769.86, 'duration': 4.14}
{'text': 'it looks really nice on paper the', 'start': 772.019, 'duration': 4.5}
{'text': 'problem is that when he does pull out he', 'start': 774.0, 'duration': 4.26}
{'text': "doesn't do any of the proper planning he", 'start': 776.519, 'duration': 4.081}
{'text': "doesn't actually take any effort to", 'start': 778.26, 'duration': 3.48}
{'text': 'inform the government that this is', 'start': 780.6, 'duration': 2.94}
{'text': 'happening we leave a number of our', 'start': 781.74, 'duration': 4.5}
{'text': 'allies behind in the area without any', 'start': 783.54, 'duration': 4.5}
{'text': 'warning whatsoever our immediately our', 'start': 786.24, 'duration': 3.48}
{'text': 'military bases get overrun in a large', 'start': 788.04, 'duration': 4.44}
{'text': 'number of of our heavy machinery and', 'start': 789.72, 'duration': 4.679}
{'text': 'heavy Weaponry ends up in the hands of', 'start': 792.48, 'duration': 4.44}
{'text': 'the uh people who immediately put a coup', 'start': 794.399, 'duration': 4.801}
{'text': 'in Afghanistan so I understand some of', 'start': 796.92, 'duration': 3.24}
{'text': 'the complaints about the Afghanistan', 'start': 799.2, 'duration': 2.22}
{'text': 'pull out I think it was done as well as', 'start': 800.16, 'duration': 2.22}
{'text': 'it could have been I know that there are', 'start': 801.42, 'duration': 1.56}
{'text': 'a lot of people that get really', 'start': 802.38, 'duration': 1.86}
{'text': 'triggered by it but I think the issue is', 'start': 802.98, 'duration': 2.94}
{'text': "that we've already been in Afghanistan", 'start': 804.24, 'duration': 3.539}
{'text': "for over oh no no I'm with you that we", 'start': 805.92, 'duration': 3.599}
{'text': 'should never been here like we could', 'start': 807.779, 'duration': 2.881}
{'text': 'have prepared the government better how', 'start': 809.519, 'duration': 4.26}
{'text': 'we dumped billions tens of billions was', 'start': 810.66, 'duration': 4.56}
{'text': 'it a trillion dollars I guess it was a', 'start': 813.779, 'duration': 3.261}
{'text': 'huge number', 'start': 815.22, 'duration': 4.38}
{'text': "yeah I don't think that another year", 'start': 817.04, 'duration': 3.46}
{'text': "would have helped I don't think another", 'start': 819.6, 'duration': 2.16}
{'text': "six months would have helped I don't", 'start': 820.5, 'duration': 2.519}
{'text': "think that like I don't think at that", 'start': 821.76, 'duration': 2.04}
{'text': "point I don't think there was anything", 'start': 823.019, 'duration': 2.581}
{'text': 'else we should never have had our allies', 'start': 823.8, 'duration': 4.38}
{'text': 'waking up the day of trying to figure', 'start': 825.6, 'duration': 4.02}
{'text': 'out what the hell is going on because', 'start': 828.18, 'duration': 3.779}
{'text': "we're just leaving I mean all of these", 'start': 829.62, 'duration': 3.719}
{'text': 'timelines were already on the table that', 'start': 831.959, 'duration': 2.461}
{'text': 'we were going to be heading out like', 'start': 833.339, 'duration': 2.461}
{'text': "maybe people just didn't believe it", 'start': 834.42, 'duration': 2.88}
{'text': 'because like well no America will stay', 'start': 835.8, 'duration': 3.479}
{'text': 'here forever but I think at some point I', 'start': 837.3, 'duration': 3.479}
{'text': 'mean like I think we have to leave the', 'start': 839.279, 'duration': 3.721}
{'text': "country we can't be there you had Biden", 'start': 840.779, 'duration': 3.781}
{'text': 'on television saying this will not be', 'start': 843.0, 'duration': 3.72}
{'text': 'like our uh exit of Vietnam and', 'start': 844.56, 'duration': 3.899}
{'text': 'literally we were helicoptering people', 'start': 846.72, 'duration': 3.54}
{'text': 'off of the embassies exactly like he', 'start': 848.459, 'duration': 4.141}
{'text': 'said we would not be doing it he did not', 'start': 850.26, 'duration': 3.78}
{'text': 'properly plan what he was pulling out', 'start': 852.6, 'duration': 2.52}
{'text': 'there were a few people that were', 'start': 854.04, 'duration': 2.34}
{'text': 'helicopter of embassies but at the end', 'start': 855.12, 'duration': 2.76}
{'text': 'of the day how many Americans died', 'start': 856.38, 'duration': 4.019}
{'text': 'I I believe no Americans died but I', 'start': 857.88, 'duration': 4.019}
{'text': "don't like I mean like but Americans are", 'start': 860.399, 'duration': 2.521}
{'text': 'not the only people that would matter', 'start': 861.899, 'duration': 2.641}
{'text': 'here we have allies in that nation that', 'start': 862.92, 'duration': 2.4}
{'text': 'did', 'start': 864.54, 'duration': 2.52}
{'text': 'yeah but then what was the what was the', 'start': 865.32, 'duration': 4.319}
{'text': 'alternative like do you because do we', 'start': 867.06, 'duration': 3.66}
{'text': 'start giving warnings ahead of time so', 'start': 869.639, 'duration': 2.221}
{'text': 'like you guys all need to leave the', 'start': 870.72, 'duration': 2.58}
{'text': 'country and then you like you', 'start': 871.86, 'duration': 3.9}
{'text': "the Ani even more and then it's like", 'start': 873.3, 'duration': 4.68}
{'text': 'you you should what you should have done', 'start': 875.76, 'duration': 4.079}
{'text': 'is slowly pulled out over time and taken', 'start': 877.98, 'duration': 4.919}
{'text': 'uh taking a third then half and slowly', 'start': 879.839, 'duration': 4.201}
{'text': 'decrease the amount of power over time', 'start': 882.899, 'duration': 3.24}
{'text': "while making sure that they're uh that", 'start': 884.04, 'duration': 3.239}
{'text': "they're filling that power vacuum", 'start': 886.139, 'duration': 2.221}
{'text': 'instead of just removing the power', 'start': 887.279, 'duration': 3.18}
{'text': 'vacuum entirely well but the the Creator', 'start': 888.36, 'duration': 3.9}
{'text': "I don't think the a I had everything", 'start': 890.459, 'duration': 3.661}
{'text': "they needed like that I don't think that", 'start': 892.26, 'duration': 3.18}
{'text': 'there was ever going to be a drawdown', 'start': 894.12, 'duration': 3.0}
{'text': 'that made them able to sustain against', 'start': 895.44, 'duration': 3.42}
{'text': 'like the Taliban even if we would have', 'start': 897.12, 'duration': 2.94}
{'text': 'left to a third and a half or whatever', 'start': 898.86, 'duration': 3.18}
{'text': 'and I think the scary part there from', 'start': 900.06, 'duration': 3.36}
{'text': "Biden's point of view and I think it's", 'start': 902.04, 'duration': 2.88}
{'text': 'easy to look at it retroactively this is', 'start': 903.42, 'duration': 2.52}
{'text': 'what I look at I guess when I try to', 'start': 904.92, 'duration': 2.219}
{'text': "figure out what's a good or not we got", 'start': 905.94, 'duration': 2.28}
{'text': 'everybody out', 'start': 907.139, 'duration': 3.06}
{'text': 'but there were some deaths it sucks but', 'start': 908.22, 'duration': 3.78}
{'text': 'for the most part it was relatively we', 'start': 910.199, 'duration': 3.781}
{'text': "actually did not get everybody out we've", 'start': 912.0, 'duration': 3.12}
{'text': "gotten almost every American out there's", 'start': 913.98, 'duration': 3.18}
{'text': 'like no this view the CIA intentionally', 'start': 915.12, 'duration': 3.48}
{'text': 'said that there were over 200 Americans', 'start': 917.16, 'duration': 3.359}
{'text': 'left in Ireland initially there was but', 'start': 918.6, 'duration': 3.06}
{'text': "I'm pretty sure at this point because I", 'start': 920.519, 'duration': 2.341}
{'text': 'checked this like six months ago I think', 'start': 921.66, 'duration': 2.52}
{'text': 'every American that wanted to leave is', 'start': 922.86, 'duration': 3.06}
{'text': 'out of Afghanistan I also just would not', 'start': 924.18, 'duration': 3.48}
{'text': 'take what they say at face value okay we', 'start': 925.92, 'duration': 2.76}
{'text': 'can take another episode but then at the', 'start': 927.66, 'duration': 2.76}
{'text': 'end of the day we just go by by gut but', 'start': 928.68, 'duration': 3.06}
{'text': 'I think that the problem is that like', 'start': 930.42, 'duration': 3.12}
{'text': 'the thing is we got everybody out and', 'start': 931.74, 'duration': 3.36}
{'text': "we're gone and we're done but if we", 'start': 933.54, 'duration': 2.64}
{'text': 'would have done these other strategies', 'start': 935.1, 'duration': 2.58}
{'text': 'retrospectively we look at him we go', 'start': 936.18, 'duration': 3.48}
{'text': 'like oh well if we would have like drawn', 'start': 937.68, 'duration': 3.36}
{'text': 'down troops less people there slowly', 'start': 939.66, 'duration': 3.239}
{'text': "done it like let's say six months from", 'start': 941.04, 'duration': 3.539}
{'text': 'now um we still have a few people there', 'start': 942.899, 'duration': 3.18}
{'text': 'the force is way smaller something', 'start': 944.579, 'duration': 3.12}
{'text': "happens the Taliban attacks or there's a", 'start': 946.079, 'duration': 3.421}
{'text': 'terrorist attack now hold on and then', 'start': 947.699, 'duration': 3.361}
{'text': 'now like 20 Americans are killed now', 'start': 949.5, 'duration': 2.76}
{'text': "we're in the United States like oh my", 'start': 951.06, 'duration': 2.459}
{'text': 'God we need to go back and we need to', 'start': 952.26, 'duration': 2.34}
{'text': "get revenge now there's another troop", 'start': 953.519, 'duration': 2.221}
{'text': "surge now you're there for another two", 'start': 954.6, 'duration': 3.0}
{'text': 'three four five years like why well we', 'start': 955.74, 'duration': 3.42}
{'text': 'would we would have we should have done', 'start': 957.6, 'duration': 2.64}
{'text': 'the pull out the beginning of Summer', 'start': 959.16, 'duration': 2.76}
{'text': 'like that is just like it would have', 'start': 960.24, 'duration': 3.06}
{'text': "been better to do it then I don't know", 'start': 961.92, 'duration': 3.0}
{'text': 'why it was pushed back three months and', 'start': 963.3, 'duration': 3.599}
{'text': 'the excuse of planning to then not', 'start': 964.92, 'duration': 4.44}
{'text': "improve the plan at all I I guess it's", 'start': 966.899, 'duration': 3.901}
{'text': 'just a matter of like how well could it', 'start': 969.36, 'duration': 2.7}
{'text': "have ever gone I don't think there's", 'start': 970.8, 'duration': 3.479}
{'text': 'ever us leaving Afghanistan 100 in it', 'start': 972.06, 'duration': 4.139}
{'text': 'looking like super nice in all ways like', 'start': 974.279, 'duration': 3.0}
{'text': "it's always going to be like pretty", 'start': 976.199, 'duration': 2.7}
{'text': 'shitty because like that government was', 'start': 977.279, 'duration': 2.641}
{'text': 'never gonna be able to stand on its own', 'start': 978.899, 'duration': 2.221}
{'text': 'against the Taliban getting support from', 'start': 979.92, 'duration': 2.7}
{'text': 'so many other people in the region', 'start': 981.12, 'duration': 3.719}
{'text': 'I mean to an extent yes I I', 'start': 982.62, 'duration': 4.26}
{'text': 'unfortunately I I do agree with you in', 'start': 984.839, 'duration': 2.821}
{'text': 'the fact that there was no way this', 'start': 986.88, 'duration': 2.94}
{'text': 'could have ever gone well in that sense', 'start': 987.66, 'duration': 4.32}
{'text': "because once you're there it's already a", 'start': 989.82, 'duration': 3.3}
{'text': 'problem and I understand that there are', 'start': 991.98, 'duration': 2.94}
{'text': 'lives besides Americans that are worth', 'start': 993.12, 'duration': 3.719}
{'text': 'um considering of course but from a', 'start': 994.92, 'duration': 3.3}
{'text': 'foreign policy point of view when', 'start': 996.839, 'duration': 3.0}
{'text': 'Americans start dying we start turning', 'start': 998.22, 'duration': 3.119}
{'text': 'our eyes you know towards other', 'start': 999.839, 'duration': 3.12}
{'text': 'countries and they get read and like if', 'start': 1001.339, 'duration': 2.701}
{'text': 'there would have been another attack if', 'start': 1002.959, 'duration': 2.401}
{'text': 'we would have stayed even a little bit', 'start': 1004.04, 'duration': 2.219}
{'text': 'longer and there would have been another', 'start': 1005.36, 'duration': 2.099}
{'text': 'attack in like 20 or 30 American', 'start': 1006.259, 'duration': 2.94}
{'text': 'soldiers have been killed Jesus like', 'start': 1007.459, 'duration': 3.0}
{'text': "well we're not leaving after that now", 'start': 1009.199, 'duration': 2.221}
{'text': "we're going to recommend there had been", 'start': 1010.459, 'duration': 2.161}
{'text': 'no fighting for the last two years there', 'start': 1011.42, 'duration': 2.4}
{'text': 'had been a ceasefire but I think that', 'start': 1012.62, 'duration': 2.279}
{'text': 'was because we were under the', 'start': 1013.82, 'duration': 2.939}
{'text': 'understanding after the Doha agreements', 'start': 1014.899, 'duration': 3.481}
{'text': 'that the United States would be pulling', 'start': 1016.759, 'duration': 3.0}
{'text': "out yeah and I think that's why the tele", 'start': 1018.38, 'duration': 3.42}
{'text': 'band was like pretty chill because and', 'start': 1019.759, 'duration': 3.061}
{'text': "that's probably why they didn't actually", 'start': 1021.8, 'duration': 2.519}
{'text': 'knew we were leaving and the Taliban', 'start': 1022.82, 'duration': 2.58}
{'text': "doesn't want us there forever obviously", 'start': 1024.319, 'duration': 1.98}
{'text': 'because they want to take control of the', 'start': 1025.4, 'duration': 2.88}
{'text': 'country yeah well no but I mean again if', 'start': 1026.299, 'duration': 2.941}
{'text': 'you had done this at the beginning of', 'start': 1028.28, 'duration': 2.58}
{'text': 'Summer you would have given at least the', 'start': 1029.24, 'duration': 4.5}
{'text': 'government of of Afghanistan a Monica', 'start': 1030.86, 'duration': 5.459}
{'text': 'more amount of time to just get their', 'start': 1033.74, 'duration': 4.439}
{'text': 'feet on the ground before getting', 'start': 1036.319, 'duration': 4.081}
{'text': "overrun maybe I don't know I mean that", 'start': 1038.179, 'duration': 3.961}
{'text': 'what was like two weeks I think like it', 'start': 1040.4, 'duration': 3.919}
{'text': 'was', 'start': 1042.14, 'duration': 2.179}
{'text': "I don't know maybe but I", 'start': 1044.98, 'duration': 4.54}
{'text': "and then uh it's hard to like", 'start': 1047.78, 'duration': 3.0}
{'text': 'retroactively go back so you should', 'start': 1049.52, 'duration': 2.76}
{'text': 'understand like all I see is that we got', 'start': 1050.78, 'duration': 3.3}
{'text': 'out no American deaths like some people', 'start': 1052.28, 'duration': 3.54}
{'text': 'died it sucked but I mean like that it', 'start': 1054.08, 'duration': 3.3}
{'text': "was at least we're finally out of", 'start': 1055.82, 'duration': 3.84}
{'text': 'Afghanistan Jesus yeah and then I also', 'start': 1057.38, 'duration': 3.96}
{'text': 'uh do believe that', 'start': 1059.66, 'duration': 4.32}
{'text': 'um the just uh the view that Biden is', 'start': 1061.34, 'duration': 5.16}
{'text': 'has on the world stage hurts our uh', 'start': 1063.98, 'duration': 4.5}
{'text': 'figure in the in the first place and', 'start': 1066.5, 'duration': 4.679}
{'text': 'what ways or so I I would say this in', 'start': 1068.48, 'duration': 5.88}
{'text': '2012 we help we have we bakaku and', 'start': 1071.179, 'duration': 5.761}
{'text': 'Ukraine that overthrows a russian-backed', 'start': 1074.36, 'duration': 4.02}
{'text': "government that's right that's also", 'start': 1076.94, 'duration': 2.94}
{'text': "that's not what happened that's how", 'start': 1078.38, 'duration': 6.78}
{'text': 'zelinski came to power no yes no yes', 'start': 1079.88, 'duration': 7.2}
{'text': "in first of all it's 2014 not 2012 but", 'start': 1085.16, 'duration': 3.899}
{'text': 'no no because Crimea fell in 2014 which', 'start': 1087.08, 'duration': 3.78}
{'text': 'was response to the 2012 uh zolonsi', 'start': 1089.059, 'duration': 4.86}
{'text': 'coming to power no 22 in 2014 Crimea', 'start': 1090.86, 'duration': 4.62}
{'text': 'happened in response to', 'start': 1093.919, 'duration': 2.281}
{'text': 'um', 'start': 1095.48, 'duration': 3.96}
{'text': 'uh uh oh my God being ousted from the', 'start': 1096.2, 'duration': 4.92}
{'text': 'country in 2014. I think that happened', 'start': 1099.44, 'duration': 3.72}
{'text': 'in 2012. no it was 2014. but the the', 'start': 1101.12, 'duration': 4.2}
{'text': 'euromaidon protests and then eventually', 'start': 1103.16, 'duration': 3.96}
{'text': 'the revolution that happened', 'start': 1105.32, 'duration': 3.78}
{'text': 'um firstly people always point to this', 'start': 1107.12, 'duration': 3.48}
{'text': 'idea that there was a U.S coup in in', 'start': 1109.1, 'duration': 3.72}
{'text': "Ukraine back to there's a difference U.S", 'start': 1110.6, 'duration': 4.26}
{'text': 'backed coup in Ukraine ukrainians were', 'start': 1112.82, 'duration': 3.599}
{'text': 'protesting for a long time for a lot of', 'start': 1114.86, 'duration': 2.58}
{'text': 'reasons Ukraine was one of the most', 'start': 1116.419, 'duration': 2.461}
{'text': 'corrupt countries in the world prior to', 'start': 1117.44, 'duration': 2.82}
{'text': "2014. it's still one of the most corrupt", 'start': 1118.88, 'duration': 2.58}
{'text': "countries in the world um I don't know", 'start': 1120.26, 'duration': 2.58}
{'text': "if I'd say as much as it was prior to", 'start': 1121.46, 'duration': 2.82}
{'text': "not as much but it's still one of the", 'start': 1122.84, 'duration': 3.54}
{'text': "most corrupts um listen they're in a war", 'start': 1124.28, 'duration': 4.08}
{'text': 'you could make China a hundred percent', 'start': 1126.38, 'duration': 3.419}
{'text': "better country and it's still one of the", 'start': 1128.36, 'duration': 3.0}
{'text': "worst countries in the world I don't", 'start': 1129.799, 'duration': 4.201}
{'text': "know I'm just saying that so for the", 'start': 1131.36, 'duration': 4.08}
{'text': 'evidence that there was a U.S backed', 'start': 1134.0, 'duration': 3.12}
{'text': 'coup in Ukraine as a non-existent I', 'start': 1135.44, 'duration': 2.76}
{'text': "don't think there's any evidence to", 'start': 1137.12, 'duration': 2.7}
{'text': 'point to the fact that the U.S Bank the', 'start': 1138.2, 'duration': 5.099}
{'text': 'US the U.S gave uh the rebels resources', 'start': 1139.82, 'duration': 5.46}
{'text': "that's the US backing the rebels", 'start': 1143.299, 'duration': 5.521}
{'text': 'no yes no there were no rebels in 2014', 'start': 1145.28, 'duration': 5.1}
{'text': 'they were just protesters they were my', 'start': 1148.82, 'duration': 2.52}
{'text': "non-protesters they weren't like", 'start': 1150.38, 'duration': 3.06}
{'text': 'official Rebel groups to like give arms', 'start': 1151.34, 'duration': 4.079}
{'text': 'or weapons toe this is not how', 'start': 1153.44, 'duration': 3.84}
{'text': 'historians usually view revolutions I', 'start': 1155.419, 'duration': 4.38}
{'text': "mean at some point we don't when we talk", 'start': 1157.28, 'duration': 4.86}
{'text': 'about the um Boston Massacre we usually', 'start': 1159.799, 'duration': 3.601}
{'text': 'refer to them as the American', 'start': 1162.14, 'duration': 2.82}
{'text': 'revolutionaries not the American', 'start': 1163.4, 'duration': 2.82}
{'text': 'protesters but at that time they were', 'start': 1164.96, 'duration': 2.7}
{'text': "just protesters sure I'm just saying", 'start': 1166.22, 'duration': 3.72}
{'text': 'that like the the reason why yanakovich', 'start': 1167.66, 'duration': 4.56}
{'text': 'was ousted happened after the I always', 'start': 1169.94, 'duration': 3.3}
{'text': ' the name of it was the Yellow', 'start': 1172.22, 'duration': 2.339}
{'text': 'Jacket police started like shooting at', 'start': 1173.24, 'duration': 2.46}
{'text': 'protesters and then people started to', 'start': 1174.559, 'duration': 2.641}
{'text': 'get obviously really mad because that', 'start': 1175.7, 'duration': 2.7}
{'text': 'was like the culmination of all the', 'start': 1177.2, 'duration': 2.4}
{'text': 'protests', 'start': 1178.4, 'duration': 3.24}
{'text': 'um once police were firing on protesters', 'start': 1179.6, 'duration': 3.3}
{'text': 'and people started to get really mad', 'start': 1181.64, 'duration': 3.48}
{'text': 'janakovich fled the country and that', 'start': 1182.9, 'duration': 4.44}
{'text': 'like none of that needed U.S support', 'start': 1185.12, 'duration': 3.96}
{'text': 'there were no like U.S arms flowing into', 'start': 1187.34, 'duration': 2.94}
{'text': 'the country with like tons of fighting', 'start': 1189.08, 'duration': 2.099}
{'text': 'with the government none of that was', 'start': 1190.28, 'duration': 2.759}
{'text': "happening I don't I don't I don't I've", 'start': 1191.179, 'duration': 3.24}
{'text': 'never seen any evidence presented like', 'start': 1193.039, 'duration': 2.64}
{'text': "it's a U.S backed code there's not like", 'start': 1194.419, 'duration': 2.401}
{'text': 'a ton of like Freedom Fighters on the', 'start': 1195.679, 'duration': 2.281}
{'text': "ground it's not like Syria or something", 'start': 1196.82, 'duration': 2.4}
{'text': "no no there's some people shooting and", 'start': 1197.96, 'duration': 2.82}
{'text': 'killing each other like it was one or', 'start': 1199.22, 'duration': 3.42}
{'text': 'two relatively violent days that ended', 'start': 1200.78, 'duration': 3.0}
{'text': 'up with yanako which fleeing the country', 'start': 1202.64, 'duration': 2.94}
{'text': "and yes when you're active government", 'start': 1203.78, 'duration': 3.36}
{'text': 'flees the country and a new regime comes', 'start': 1205.58, 'duration': 3.3}
{'text': 'to power that is a coup well they call', 'start': 1207.14, 'duration': 4.2}
{'text': 'it a revolution but', 'start': 1208.88, 'duration': 4.02}
{'text': 'it just depends on which side you', 'start': 1211.34, 'duration': 3.0}
{'text': "support that's the only difference on", 'start': 1212.9, 'duration': 2.7}
{'text': 'what those words are sure it might be', 'start': 1214.34, 'duration': 2.579}
{'text': "but I mean I'm going to probably support", 'start': 1215.6, 'duration': 2.76}
{'text': 'the side of the people that are trying', 'start': 1216.919, 'duration': 2.461}
{'text': 'to get representation of the government', 'start': 1218.36, 'duration': 2.22}
{'text': "and not the guy that's trying to enact", 'start': 1219.38, 'duration': 3.12}
{'text': 'laws to violently oppress freedom of', 'start': 1220.58, 'duration': 3.66}
{'text': 'speech not having his police shooting on', 'start': 1222.5, 'duration': 2.9}
{'text': 'protesters', 'start': 1224.24, 'duration': 3.48}
{'text': 'and I agree with you that they are that', 'start': 1225.4, 'duration': 3.82}
{'text': 'those protesters would be in the right', 'start': 1227.72, 'duration': 4.26}
{'text': 'but what happens is because the uh', 'start': 1229.22, 'duration': 4.92}
{'text': 'supports them and we end up needing and', 'start': 1231.98, 'duration': 4.199}
{'text': 'we now end up with a large amount of', 'start': 1234.14, 'duration': 4.5}
{'text': 'influence and ties to this country with', 'start': 1236.179, 'duration': 4.74}
{'text': 'uh with Joe Biden and his son on the', 'start': 1238.64, 'duration': 4.32}
{'text': 'board of barisma which whatever has', 'start': 1240.919, 'duration': 3.361}
{'text': 'nothing to do with how Ukraine runs its', 'start': 1242.96, 'duration': 2.82}
{'text': 'policies and also no the country is', 'start': 1244.28, 'duration': 3.0}
{'text': 'incredibly corrupt and brisma is a major', 'start': 1245.78, 'duration': 3.24}
{'text': 'country that has ties in huge parts of', 'start': 1247.28, 'duration': 3.24}
{'text': 'their government the United States did', 'start': 1249.02, 'duration': 3.899}
{'text': 'not back any part of the the revolution', 'start': 1250.52, 'duration': 4.38}
{'text': "there's there is no Financial money", 'start': 1252.919, 'duration': 3.721}
{'text': 'flowing into like Rebel groups there was', 'start': 1254.9, 'duration': 3.12}
{'text': 'no U.S arms flowing into that country', 'start': 1256.64, 'duration': 3.779}
{'text': "like it just didn't happen there were", 'start': 1258.02, 'duration': 3.36}
{'text': 'plenty of reasons people to be', 'start': 1260.419, 'duration': 2.221}
{'text': 'protesting and there we know why Yana', 'start': 1261.38, 'duration': 3.38}
{'text': 'kovich led the country no just because', 'start': 1262.64, 'duration': 5.279}
{'text': "it's not usually exclusive to them to", 'start': 1264.76, 'duration': 5.08}
{'text': 'the U.S uh giving support to these', 'start': 1267.919, 'duration': 3.241}
{'text': 'people what do you mean by support I', 'start': 1269.84, 'duration': 2.64}
{'text': "mean like I think on TV where we're", 'start': 1271.16, 'duration': 2.399}
{'text': 'saying like we back the Ukrainian people', 'start': 1272.48, 'duration': 2.04}
{'text': "I think there's some of that was going", 'start': 1273.559, 'duration': 2.281}
{'text': "on but like there weren't like arms", 'start': 1274.52, 'duration': 2.1}
{'text': 'flowing into the country or anything', 'start': 1275.84, 'duration': 3.66}
{'text': 'like that no we we did help zielinski', 'start': 1276.62, 'duration': 5.16}
{'text': 'get into power that he was voted on they', 'start': 1279.5, 'duration': 4.26}
{'text': 'voted for him when', 'start': 1281.78, 'duration': 5.639}
{'text': 'before zielinski there was no legitimate', 'start': 1283.76, 'duration': 5.34}
{'text': 'election in that country for a good 20', 'start': 1287.419, 'duration': 4.441}
{'text': 'years why would zelenskies be all of a', 'start': 1289.1, 'duration': 5.16}
{'text': "sudden I don't know I'd say there was no", 'start': 1291.86, 'duration': 4.14}
